COMMAND: python3 /audit-output/evidence/rule_inventory.py
WORKDIR: /tmp/audit-work/27-flip-case
--- OUTPUT ---
id	location	kind	attributes	role_decision	entry_sha256	entry_preview
389	reference-semantics/semantics/core.k:49	configuration	-	USED_DECLARATION_OR_STRICTNESS	e2bc35df6cb3b1922e3e46df0539895bea0bb55b8539e807227cf58569bcb650	configuration <k> #loadAll($PGM:Module) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code exit=""> 0 </exit-code> // ==== heap allocation (constructed lists become objects) ================== // Cons-form emission with a freshness guard (the heap-list-probe discipline: // an update-form H[N <- _] never re-normalizes symbolically). heapLoc is // monotonic — it does NOT wind back at #pop: returned lists escape by re...
390	reference-semantics/semantics/core.k:68	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	3338ad77ca0049a96dfe1eaeb080b4c41c6be71c0c3b3f745920c8a3f234cec0	syntax Bool ::= isRefV(Val) [function, total]
391	reference-semantics/semantics/core.k:69	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d1ee5822bc201a81a9e53ef1bbc95650db6ed80ae67b039110a99e1244587cac	rule isRefV(ref(_:Int)) => true
392	reference-semantics/semantics/core.k:70	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	202bffa7e5d274457c7b92e7694913f9a54efa7d6fd1457c5e28fae343537000	rule isRefV(_:Val) => false [owise] // closure cells (Python-faithful capture): the heap holds cellV(V); a // cellRef surfacing as the k-redex reads through (lookup is the only use — // cellRefs never escape to user-visible values)
393	reference-semantics/semantics/core.k:75	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	21cd98225d729d9f7639156eab6a245a02779ba0a9d8b21e9f073c0ff26f5274	syntax HeapVal ::= cellV(Val)
394	reference-semantics/semantics/core.k:76	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	a9d42f86eb00022dec3e226b09600aaa48f1a7be55f597845133e1bd191296a1	syntax Bool ::= isCellRef(Val) [function, total]
395	reference-semantics/semantics/core.k:77	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d10f04444db1ef0234b6d965704225f982b943f5f876e0dd2b84ca6cb186d00d	rule isCellRef(cellRef(_:Int)) => true
396	reference-semantics/semantics/core.k:78	rule	function,owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a851114a10aa46045278d37e3a1c48b50b52ae854ea9d359a33628eb58d436b3	rule isCellRef(_:Val) => false [owise] // k-top deref for cell-bound reads surfacing INSIDE the annotated frame // (AugAssign's in-place read and friends). The "$cells" guard keeps this // DECIDABLY inapplicable in plain frames — an unguarded rule lets the // prover narrow abstract k-top values into cellRef junk (probed on // 26-remove-duplicates). Cross-frame reads (a comprehension closure // reading the enclosing function's cellvar) deref inside #look instead.
397	reference-semantics/semantics/core.k:85	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8748687b7118ea8f821948ca0deb08ad2717555ca1921327592e385099c30ca2	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>
398	reference-semantics/semantics/core.k:89	requires	priority	MODULE_STRUCTURE	a2dbbde2a3264d5ebf8711e3abaeb56a16fe384b4b747ac96a15363bc805f347	requires "$cells" in_keys(M) [priority(40)] // write through a cell (Assign / #bindP / #bindTgt dispatch here on // cell-bound names) // a keyword argument cools to a TAGGED value (consumed by kw-aware builtins)
399	reference-semantics/semantics/core.k:95	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	746e63785a2ae3973e73c46044dcbf4775ebee34152fc64892f4b2b789edd83f	syntax Val ::= kwV(String, Val)
400	reference-semantics/semantics/core.k:96	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	7135e0a28684c3f959f5c02eb7518d47f4673034587be13a48e55a135987f6e2	syntax KItem ::= #kwTag(String)
401	reference-semantics/semantics/core.k:97	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	28d46dc1bd55f13049d73cb2bf63a371dc732d4615cdd181645239d4cd5ad537	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
402	reference-semantics/semantics/core.k:98	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	9436b93123b27d77420983fd0eca0105857fbfb872c33c61c194e1f3b37e9437	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k>
403	reference-semantics/semantics/core.k:99	requires	-	MODULE_STRUCTURE	d11f38dc3f55fedec3e13291c9f1648f4cc524a05734b69e8431153731f43704	requires notBool isKwV(V)
404	reference-semantics/semantics/core.k:100	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	50eabe9c99f38505cf15bf77c4bac9a1abf4f9b87d14b59bbda92ca979979de1	syntax Bool ::= isKwV(Val) [function, total]
405	reference-semantics/semantics/core.k:101	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a1fa116710bde2dcf3a27bef6ca7c778952c610ebf3439a992d3b795fbb62980	rule isKwV(kwV(_:String, _:Val)) => true
406	reference-semantics/semantics/core.k:102	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	642168558795264f7d331bc9412849304c52b0da8d17a56c701d59812f5e5d58	rule isKwV(_:Val) => false [owise] // the frame marker carries the CONCRETE cellvar list, so cell-write dispatch // decides by pnMember even over an abstract frame rest (no prover branching)
407	reference-semantics/semantics/core.k:106	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	2285105441dce6794397ba48377014495fd03df64a341f3f38c98e1db8345f5a	syntax Val ::= cellsMark(ParamNames)
408	reference-semantics/semantics/core.k:107	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	ad2441054e7f455725e98d81f76b8fd041bc9ed222e5edb98a5c94ae3839523b	syntax ParamNames ::= cellsOf(Val) [function]
409	reference-semantics/semantics/core.k:108	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	dadd75df53218bc9b64ef8083a5cfdd2ce110ae737320172b4df3b74b49eca81	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
410	reference-semantics/semantics/core.k:109	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	009b993788c253193b1ce0fa5b061697c6440e0788701a19869c9dab19663ff9	syntax Bool ::= pnMember(String, ParamNames) [function, total]
411	reference-semantics/semantics/core.k:110	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	09cb69784187ad842a22036b322bfc6e6b6b0146b07291ed5538c1ed17fb12c8	rule pnMember(_:String, .ParamNames) => false
412	reference-semantics/semantics/core.k:111	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	40d3ebcbac2e7febec8650f7bec5a04bd4771fe1fb00b0029b055011e68b54d1	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
413	reference-semantics/semantics/core.k:113	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	16af91ae25382cf323fddfcbec2b15113bb7f8e345fc838cffd3d1ea5c48402f	syntax KItem ::= #cellW(Val, Val)
414	reference-semantics/semantics/core.k:114	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	23d2c2b6c8f343e577bcdca8e7dc488fe3bbb6326a22649852051d981cdc7f8c	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
415	reference-semantics/semantics/core.k:117	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	584583182d331f98087811d087ed974611dcaaa6ed451b3fd1b5669db71ee113	syntax KItem ::= #alloc(Val)
416	reference-semantics/semantics/core.k:118	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	1f136768ba70afd60e8e4ceee915ec19e946ec24d79bd5f4ce480b30f94c65a3	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
417	reference-semantics/semantics/core.k:121	requires	-	MODULE_STRUCTURE	6b3e67e1ac9a31f5a2db1c51ed6f68756ae2224b6114d9c5c4653e18cd87ca52	requires notBool N in_keys(H) // ==== module load + statement sequencing ==================================
418	reference-semantics/semantics/core.k:124	syntax	-	USED_DECLARATION_OR_STRICTNESS	40d32b5e1ad10747cb8671cd1e429ea97d3cec1b42c0c51a97d4025ea15ec9d2	syntax KItem ::= #loadAll(Module)
419	reference-semantics/semantics/core.k:125	rule	-	USED_OK_ON_EXACT_EXECUTION_PATH	831765b43e688fdf9dd2115a4b939d436706f8c21eec8d12ae58d63460ea64ff	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
420	reference-semantics/semantics/core.k:126	rule	-	USED_OK_ON_EXACT_EXECUTION_PATH	622f8afd49106ea25b456b94d71e2824694c02f0a7d79c85174ee0f6bbe5aeb2	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
421	reference-semantics/semantics/core.k:127	rule	-	USED_OK_ON_EXACT_EXECUTION_PATH	2f770e15c4044ee8233ec4db08c52015ffecbf5bd1fe1aea90364ec7ec92a19a	rule <k> .Stmts => .K ... </k> // ==== Name lookup (walk the scope chain; builtins live in the -1 scope) ====
422	reference-semantics/semantics/core.k:130	syntax	-	USED_DECLARATION_OR_STRICTNESS	68e17b99a979fdef8ca37621b96b2adca48d3919ab7f1ce5c01b65d55df1c936	syntax KItem ::= #look(String, Int)
423	reference-semantics/semantics/core.k:131	rule	-	USED_OK_ON_EXACT_EXECUTION_PATH	4dffd7efda704b7e4db7e1c647183217805e651df4dafc5254bb00bf2fdc9cbe	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
424	reference-semantics/semantics/core.k:132	rule	-	USED_OK_ON_EXACT_EXECUTION_PATH	9cb862c959408af3edcd512954de87da41dbeecda3fe956d1194d60773b3b2fe	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>
425	reference-semantics/semantics/core.k:134	requires	concrete,function,priority	MODULE_STRUCTURE	3d8dd263526108173ed7aee7018b86262fc3b7823345fee6cba8548b441bebb6	requires X in_keys(M) // a SYNTACTICALLY cell-bound name reads through the heap cell AT THE // LOOKUP (higher priority beats the plain return above on concrete cell // bindings; abstract claim values take the plain rule unchanged) — this // covers cross-frame cell reads (a comprehension closure reading the // enclosing function's cellvar) without a narrowing-prone k-top redex // guarded on the FOUND frame's DECLARED cellvars (pnMember over the // cellsMark): decidable for every concrete frame pin — plain frames and // non-cell names prune outright, so an abstract looked-up value never // dr...
426	reference-semantics/semantics/core.k:145	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	2324eb54fac5c2f3407ef1dfd7de9b0abe3ef86fbd0cce25041dc545cb7b0671	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>
427	reference-semantics/semantics/core.k:148	requires	priority	MODULE_STRUCTURE	cf4c5ad6f737cb735c695fdd2bc7af85347a0b0b7c909a8124f3b10658953195	requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
428	reference-semantics/semantics/core.k:152	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	011f4cad0ec41a8e87daaaac32ff1c7a88a41d594db104c53d02ea4476c4b618	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes>
429	reference-semantics/semantics/core.k:154	requires	-	MODULE_STRUCTURE	4cc23451ab79c5a256898a6d2a16b767ed577878c79f353c061849fcffaa4d8b	requires notBool (X in_keys(M)) // the ONE predefined builtins scope (the -1 frame; claims write `-1 |-> builtinsScope`)
430	reference-semantics/semantics/core.k:157	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	9b3d6c932d97b99118d4972bbf495e2ee6ff961180c802cfc8002ac45499bc28	syntax Scope ::= "builtinsScope" [function, total]
431	reference-semantics/semantics/core.k:158	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	21d16701c784a5f12c34eddc909aea82cdb85c70891a633359c0aff547d7db39	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] ...
432	reference-semantics/semantics/core.k:185	syntax	-	USED_DECLARATION_OR_STRICTNESS	0cd464bb92d6fbd9eb61627b5a302e8d1419fb60845e61f594eea37e505361c0	syntax ApplyK ::= toCall(Val)
433	reference-semantics/semantics/core.k:186	syntax	-	USED_DECLARATION_OR_STRICTNESS	c232da225c21257d3e3e5301aef8e23b76581b13cf947d492e5ced64affbe4f3	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
434	reference-semantics/semantics/core.k:189	rule	-	USED_OK_ON_EXACT_EXECUTION_PATH	e7135690e7262635dd0046776e8c65541a1b0e833e52085a497abbab22a24c0d	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
435	reference-semantics/semantics/core.k:190	rule	-	USED_OK_ON_EXACT_EXECUTION_PATH	aee090561fe2fc878e5922d8eeb9c6b759e0948f8c972db0ec10627a3d75e10a	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
436	reference-semantics/semantics/core.k:191	rule	-	USED_OK_ON_EXACT_EXECUTION_PATH	e7fbc45b04805627e12ea76cc99b091b64ae88516ec41a90c15b3aa7d8bdbb1b	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k> // ==== Int / Bool / None literals ==========================================
437	reference-semantics/semantics/core.k:194	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	818c9ba8a73e602de648f77c3229c3f329451dcf093b7645d31a7a84c3599b2d	rule <k> Int(I:Int) => I ... </k>
438	reference-semantics/semantics/core.k:195	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	28c8aac589ebebb882cb3f121a4017a8cda85f190a8992d2ffac23ca9f423675	rule <k> Bool(B:Bool) => B ... </k>
439	reference-semantics/semantics/core.k:196	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	7195ee1b98085a4f9c8967c6b5200d05de9ba5e9d8afcbed08cdd94a66fe6b59	rule <k> NoneVal => noneV ... </k> // ==== truthy (If, Assert, BoolOp, IfExp, not, While) ======================
440	reference-semantics/semantics/core.k:199	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	c70b8b2eac36b927650e58afbb71b054cb3bbaaf272b95c269b562f4cca551bf	syntax Bool ::= truthy(Val) [function]
441	reference-semantics/semantics/core.k:200	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	7df2db27abe2bddbaf2012fde2fd417c9300f92bb110f9f0f57ead33438100da	rule truthy(B:Bool) => B
442	reference-semantics/semantics/core.k:201	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	2154ca8be6a6c52c1f1d9aa7a06756ccada3d35f965cb0abc1069f5d6be034bb	rule truthy(noneV) => false
443	reference-semantics/semantics/core.k:202	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	1b473f75237380fd17ad8c4c377e30e0b7ed7f59e5e9a1b861ab14ca3a913ad8	rule truthy(I:Int) => I =/=Int 0
444	reference-semantics/semantics/core.k:203	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a91f771de331765a4efa538f1b1a623c45a9af0bf80bae74890843d6bc699a28	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
445	reference-semantics/semantics/core.k:204	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	3f51557103001e18db4f5e551e814890251d325b27865a35e07502fb990704fe	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
446	reference-semantics/semantics/core.k:205	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	f61663b6407182f3b1d3e5600557eea58ee2e3018ad9462566cf5b6404ae5b76	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==
447	reference-semantics/semantics/core.k:208	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	033e06a0df360023103ed08a603eabfd6380cbe8e9c08fab1c5934a329b75545	syntax Val ::= applyUn(String, Val) [function]
448	reference-semantics/semantics/core.k:209	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	c8b918102a85371f3652892358425c0aa1e5c7993f300034a09dbb4a38938e1c	syntax Val ::= applyBin(String, Val, Val) [function]
449	reference-semantics/semantics/core.k:210	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	44f7baada40be6cf505be54b321ad028db4c46d1b8f2735d8e5a36d1d444f485	syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== shared list helpers =================================================
450	reference-semantics/semantics/core.k:213	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	763cc5fd6e1abb711ac3c786c23d3e9954aa228ccb4012bbd586bfaa5ba4fadd	syntax Vals ::= appendVal(Vals, Val) [function, total]
451	reference-semantics/semantics/core.k:214	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	4114893ecb98b10a768f572ff91ec2594b5d93b13bb81a72ec772cf7d3617142	rule appendVal(.Vals, V:Val) => V , .Vals
452	reference-semantics/semantics/core.k:215	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	32c06da8db7ce479decbfea30e47ec9519c040489a2e343f796088549abd3219	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
453	reference-semantics/semantics/core.k:217	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	7a97605e841a91e05985c61a14143af9e0f2bfbec36c5c9bd36fc15daf540b31	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
454	reference-semantics/semantics/core.k:218	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	24991725fdf96eeb102b7a752c3f6290b01a61425afed33134bfee5c0dbf4b48	rule vals2valSeq(.Vals) => .ValSeq
455	reference-semantics/semantics/core.k:219	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	48a8823f92c99273c7ab2d194fc173d99a48783f7ad88355c986e9870ebd9eab	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
456	reference-semantics/semantics/core.k:223	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	dd74bc995871facfa87ea8ae2ecfdd41abc06296c877effa234a3e72b3d18dc0	syntax Int ::= vsLen(ValSeq) [function, total]
457	reference-semantics/semantics/core.k:224	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	c4769d54f3a019ae842229751e1e88da00dafaec92e5271f6cf3afe5f2b358ac	rule vsLen(.ValSeq) => 0
458	reference-semantics/semantics/core.k:225	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	c1a7ece3322915ef794297b5c75a3938b56e9ca672ce0ac429021ecfc9588598	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
459	reference-semantics/semantics/core.k:227	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	cefb7744efac56151396c7b5c9ca84f75f0488d25c2614a59448994443d13dc2	syntax Int ::= isLen(IntSeq) [function, total]
460	reference-semantics/semantics/core.k:228	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	4447a9050e81e7570cbeefb3978bf42af63df2ae5f074940c0df064ea9056169	rule isLen(.IntSeq) => 0
461	reference-semantics/semantics/core.k:229	rule	total	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	90686a986cd0bc8e3f557a51ee06be76df7486764351425b58d929156bd5f0f7	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
462	reference-semantics/semantics/core.k:233	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	912ccb9ff6dc8632845252b58a055e68a16f0a9118db220d4bf8ee08fca756ff	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
463	reference-semantics/semantics/core.k:234	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	1e6118f46d4ffef8676219dc4c30d1de500331e0466cd3d5a1e849890048c032	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
464	reference-semantics/semantics/core.k:235	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	41d35046504fa6ce6dcbdf1a5dd40d48d23b094091362c44fb4e0765b67d36ce	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
465	reference-semantics/semantics/core.k:236	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a42e9fe3b1b013e5971afa656e8c42b6d79d7bd0e5f148ece841394d8e82b0d9	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
466	reference-semantics/semantics/core.k:237	requires	-	MODULE_STRUCTURE	d1f8cef289c0f9c466fe227527ca54bc984e16e0896bbeae758e48e2af8de6e3	requires I >Int 0
467	reference-semantics/semantics/core.k:238	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	80f8ed602e5e807892e4955b87e8da3a04da30cbdd5243b2dd3970f77f3b05e7	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS
468	reference-semantics/semantics/core.k:239	requires	-	MODULE_STRUCTURE	43f09d311d3b33ef43231e746fabefca8e64cd2f968af8149da2fdf0ad5bc8a0	requires I <Int 0
469	reference-semantics/semantics/core.k:240	endmodule	-	MODULE_STRUCTURE	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
470	reference-semantics/semantics/dict.k:13	module	-	MODULE_STRUCTURE	d48a71acd5079caa73133115bb3e9ea52d81522d0be0b88a52e09f8978d7cb34	module MPY-DICT
471	reference-semantics/semantics/dict.k:14	imports	-	MODULE_STRUCTURE	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
472	reference-semantics/semantics/dict.k:15	imports	-	MODULE_STRUCTURE	8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	imports MPY-ITER
473	reference-semantics/semantics/dict.k:16	imports	-	MODULE_STRUCTURE	09fe9e0706aef859710b0c5447f1427e859a1a9e9660b612e310bb91d51ec923	imports MPY-METHODS
