id,path,line,kind,attributes,disposition,rationale
K0494,/reference/reference-semantics/semantics/core.k,217,syntax,"function, total",ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0495,/reference/reference-semantics/semantics/core.k,218,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0496,/reference/reference-semantics/semantics/core.k,219,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0497,/reference/reference-semantics/semantics/core.k,223,syntax,"function, total",ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0498,/reference/reference-semantics/semantics/core.k,224,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0499,/reference/reference-semantics/semantics/core.k,225,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0500,/reference/reference-semantics/semantics/core.k,227,syntax,"function, total",ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0501,/reference/reference-semantics/semantics/core.k,228,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0502,/reference/reference-semantics/semantics/core.k,229,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0503,/reference/reference-semantics/semantics/core.k,233,syntax,"function, total",ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0504,/reference/reference-semantics/semantics/core.k,234,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0505,/reference/reference-semantics/semantics/core.k,235,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0506,/reference/reference-semantics/semantics/core.k,236,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0507,/reference/reference-semantics/semantics/core.k,237,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0508,/reference/reference-semantics/semantics/core.k,238,rule,—,ACCEPTED_FIXED_MATERIAL_MODULE,Part of the selected supplied semantics. Constructor-level reachability and material rules are mapped in 05-rule-review.md.
K0509,/reference/reference-semantics/semantics/core.k,239,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0510,/reference/reference-semantics/semantics/dict.k,13,module,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0511,/reference/reference-semantics/semantics/dict.k,14,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0512,/reference/reference-semantics/semantics/dict.k,15,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0513,/reference/reference-semantics/semantics/dict.k,16,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0514,/reference/reference-semantics/semantics/dict.k,17,imports,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0515,/reference/reference-semantics/semantics/dict.k,20,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0516,/reference/reference-semantics/semantics/dict.k,23,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0517,/reference/reference-semantics/semantics/dict.k,26,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0518,/reference/reference-semantics/semantics/dict.k,27,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0519,/reference/reference-semantics/semantics/dict.k,28,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0520,/reference/reference-semantics/semantics/dict.k,30,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0521,/reference/reference-semantics/semantics/dict.k,32,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0522,/reference/reference-semantics/semantics/dict.k,37,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0523,/reference/reference-semantics/semantics/dict.k,38,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0524,/reference/reference-semantics/semantics/dict.k,39,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0525,/reference/reference-semantics/semantics/dict.k,40,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0526,/reference/reference-semantics/semantics/dict.k,43,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0527,/reference/reference-semantics/semantics/dict.k,44,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0528,/reference/reference-semantics/semantics/dict.k,45,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0529,/reference/reference-semantics/semantics/dict.k,49,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0530,/reference/reference-semantics/semantics/dict.k,50,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0531,/reference/reference-semantics/semantics/dict.k,51,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0532,/reference/reference-semantics/semantics/dict.k,52,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0533,/reference/reference-semantics/semantics/dict.k,53,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0534,/reference/reference-semantics/semantics/dict.k,54,rule,owise,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0535,/reference/reference-semantics/semantics/dict.k,58,rule,priority,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0536,/reference/reference-semantics/semantics/dict.k,63,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0537,/reference/reference-semantics/semantics/dict.k,64,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0538,/reference/reference-semantics/semantics/dict.k,65,rule,priority,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0539,/reference/reference-semantics/semantics/dict.k,70,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0540,/reference/reference-semantics/semantics/dict.k,71,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0541,/reference/reference-semantics/semantics/dict.k,76,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0542,/reference/reference-semantics/semantics/dict.k,77,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0543,/reference/reference-semantics/semantics/dict.k,78,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0544,/reference/reference-semantics/semantics/dict.k,81,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0545,/reference/reference-semantics/semantics/dict.k,82,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0546,/reference/reference-semantics/semantics/dict.k,85,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0547,/reference/reference-semantics/semantics/dict.k,86,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0548,/reference/reference-semantics/semantics/dict.k,87,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0549,/reference/reference-semantics/semantics/dict.k,90,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0550,/reference/reference-semantics/semantics/dict.k,91,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0551,/reference/reference-semantics/semantics/dict.k,92,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0552,/reference/reference-semantics/semantics/dict.k,95,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0553,/reference/reference-semantics/semantics/dict.k,97,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0554,/reference/reference-semantics/semantics/dict.k,98,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
