id	source	start_line	end_line	kind	attributes	decision	rationale	excerpt
302	semantics/comprehension.k	26	26	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule compGuard((F:Expr, Fs:Exprs)) => BoolOp(""and"", (F, Fs))"
303	semantics/comprehension.k	27	27	endmodule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	endmodule
304	semantics/concrete.k	8	8	module	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	module MPY-CONCRETE
305	semantics/concrete.k	9	12	imports	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	imports MPY // deep equality for list compares whose elements are heap objects // (list-of-lists): Python == is structural at every depth.
306	semantics/concrete.k	13	15	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	"rule <k> Compare(list(A:ValSeq), CmpOp(""=="", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)"
307	semantics/concrete.k	16	24	rule	priority,concrete	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	"rule <k> Compare(list(A:ValSeq), CmpOp(""!="", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B) // ==== keyed sort, concrete leg ============================================ // Computes each key by a REAL call through the uniform #callee machinery //..."
308	semantics/concrete.k	25	25	syntax	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	syntax Val ::= kvP(Val, Val)
309	semantics/concrete.k	26	27	syntax	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)
310	semantics/concrete.k	28	30	rule	priority	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]"
311	semantics/concrete.k	31	33	rule	priority	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]"
312	semantics/concrete.k	34	35	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule <k> #ksort(.ValSeq, _:Val, ACC:ValSeq, RB:Bool) => #alloc(list(condRev(unpairVS(ACC), RB))) ... </k>
313	semantics/concrete.k	36	37	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule <k> #ksort(vCons(V:Val, R:ValSeq), KV:Val, ACC:ValSeq, RB:Bool) => KV ~> #callee((V, .Exprs)) ~> #ksIns(V, R, KV, ACC, RB) ... </k>
314	semantics/concrete.k	38	41	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule <k> K:Val ~> #ksIns(V:Val, R:ValSeq, KV:Val, ACC:ValSeq, RB:Bool) => #ksort(R, KV, insPair(ACC, K, V), RB) ... </k> requires notBool isKwV(K)
315	semantics/concrete.k	42	42	syntax	function	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	syntax ValSeq ::= insPair(ValSeq, Val, Val) [function]
316	semantics/concrete.k	43	43	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule insPair(.ValSeq, K:Val, V:Val) => vCons(kvP(K, V), .ValSeq)
317	semantics/concrete.k	44	46	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K, V), vCons(kvP(K2, V2), R)) requires kLt(K, K2)
318	semantics/concrete.k	47	50	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K2, V2), insPair(R, K, V)) requires notBool kLt(K, K2)
319	semantics/concrete.k	51	51	syntax	function	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	syntax Bool ::= kLt(Val, Val) [function]
320	semantics/concrete.k	52	52	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule kLt(I1:Int, I2:Int) => I1 <Int I2
321	semantics/concrete.k	53	53	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule kLt(F1:Float, F2:Float) => F1 <Float F2
322	semantics/concrete.k	54	55	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule kLt(str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
323	semantics/concrete.k	56	56	syntax	function,total	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	syntax ValSeq ::= unpairVS(ValSeq) [function, total]
324	semantics/concrete.k	57	57	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule unpairVS(.ValSeq) => .ValSeq
325	semantics/concrete.k	58	58	rule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule unpairVS(vCons(kvP(_:Val, V:Val), R:ValSeq)) => vCons(V, unpairVS(R))
326	semantics/concrete.k	59	59	rule	owise	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	rule unpairVS(vCons(V:Val, R:ValSeq)) => vCons(V, unpairVS(R)) [owise]
327	semantics/concrete.k	60	60	endmodule	-	RUNTIME-ONLY-UNUSED	Imported only by MPY-KRUN; cannot contribute to the Haskell proof and does not match the audit program.	endmodule
328	semantics/controls.k	3	3	module	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	module MPY-CONTROLS
329	semantics/controls.k	4	4	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-CORE
330	semantics/controls.k	5	5	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-TUPLE
331	semantics/controls.k	6	8	imports	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	imports MPY-ITER // ==== Assign / AugAssign (write the current scope; RHS evaluated by strictness) ==
332	semantics/controls.k	9	11	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> Assign(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
333	semantics/controls.k	12	19	rule	priority	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule <k> Assign(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
334	semantics/controls.k	20	26	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- applyBin(OP, {M[X]}:>Val, V) ], _) ... </scopes> requires X in_keys(M) // `lst += [..]` where lst is a heap ref: the generic rule leaves applyBin(OP, ref, V) — but the // ref-deref preemp...
335	semantics/controls.k	27	34	rule	priority	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => Assign(Name(X), BinOp(OP, Name(X), V)) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val) [priority(40)] // ==== import trivia: `from math import floor, ceil` binds the supported // nam...
336	semantics/controls.k	35	35	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule <k> ImportFrom(""math"", NS:ParamNames) => #bindImports(NS) ... </k>"
337	semantics/controls.k	36	36	rule	owise	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> ImportFrom(_:String, _:ParamNames) => .K ... </k> [owise]
338	semantics/controls.k	37	37	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax KItem ::= #bindImports(ParamNames)
339	semantics/controls.k	38	38	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #bindImports(.ParamNames) => .K ... </k>
340	semantics/controls.k	39	42	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ N <- builtinV(N) ], _) ... </scopes> requires N ==String ""floor"" orBool N ==String ""ceil"""
341	semantics/controls.k	43	47	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> requires notBool (N ==String ""floor"" orBool N ==String ""ceil"") // ==== Expr statement: evaluate for effect, discard the value =============== // (bare calls — mutator methods, docstrings; the WP0 statement-trivia rung)"
342	semantics/controls.k	48	50	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> Expr(_:Val) => .K ... </k> // ==== If (condition evaluated by strictness) ==============================
343	semantics/controls.k	51	51	syntax	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	syntax KItem ::= #branch(Bool, Stmts, Stmts)
344	semantics/controls.k	52	52	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
345	semantics/controls.k	53	53	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> #branch(true, T:Stmts, _:Stmts) => T ... </k>
346	semantics/controls.k	54	56	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> #branch(false, _:Stmts, E:Stmts) => E ... </k> // ==== IfExp: ternary T if C else E ========================================
347	semantics/controls.k	57	58	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> IfExp(V:Val, T:Expr, _:Expr) => T ... </k> requires truthy(V)
348	semantics/controls.k	59	64	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k> requires notBool truthy(V) // ==== For: one loop, in-cell continuation, over #iterNext ================= // (the iterable is evaluated once, by strictness; the protocol stays rewrites — // circularities anchor on #loop and narrowing substitutes the structure)
349	semantics/controls.k	65	68	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | ""#cont"" | ""#brk"""
350	semantics/controls.k	69	70	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
351	semantics/controls.k	71	71	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
352	semantics/controls.k	72	72	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
353	semantics/controls.k	73	76	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k> // ==== While ==============================================================
354	semantics/controls.k	77	77	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
355	semantics/controls.k	78	78	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
