id	file	line	kind	attributes	audit_class	assessment	text
413	reference-semantics/semantics/dict.k	13	module		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	module MPY-DICT
414	reference-semantics/semantics/dict.k	14	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-CORE
415	reference-semantics/semantics/dict.k	15	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-ITER
416	reference-semantics/semantics/dict.k	16	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-METHODS
417	reference-semantics/semantics/dict.k	17	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-LIST
418	reference-semantics/semantics/dict.k	20	syntax		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Val ::= dictV(ValSeq, ValSeq)
419	reference-semantics/semantics/dict.k	23	syntax		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
420	reference-semantics/semantics/dict.k	26	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
421	reference-semantics/semantics/dict.k	27	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
422	reference-semantics/semantics/dict.k	28	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
423	reference-semantics/semantics/dict.k	30	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
424	reference-semantics/semantics/dict.k	32	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
425	reference-semantics/semantics/dict.k	37	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
426	reference-semantics/semantics/dict.k	38	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dHasKey(.ValSeq, _:Val)                => false
427	reference-semantics/semantics/dict.k	39	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
428	reference-semantics/semantics/dict.k	40	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
429	reference-semantics/semantics/dict.k	43	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
430	reference-semantics/semantics/dict.k	44	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
431	reference-semantics/semantics/dict.k	45	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
432	reference-semantics/semantics/dict.k	49	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
433	reference-semantics/semantics/dict.k	50	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
434	reference-semantics/semantics/dict.k	52	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
435	reference-semantics/semantics/dict.k	54	rule	owise	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
436	reference-semantics/semantics/dict.k	58	rule	priority	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]"
437	reference-semantics/semantics/dict.k	63	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
438	reference-semantics/semantics/dict.k	64	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Val ::= applyIndexD(Val, Val) [function]
439	reference-semantics/semantics/dict.k	65	rule	priority	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
440	reference-semantics/semantics/dict.k	70	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Val ::= dictSet(Val, Val, Val) [function]
441	reference-semantics/semantics/dict.k	71	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
442	reference-semantics/semantics/dict.k	76	syntax		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax KItem ::= #dsetK(String, Val)
443	reference-semantics/semantics/dict.k	77	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
444	reference-semantics/semantics/dict.k	78	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
445	reference-semantics/semantics/dict.k	82	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
446	reference-semantics/semantics/dict.k	86	syntax		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax KItem ::= #dsetV(Val, Val, Val)
447	reference-semantics/semantics/dict.k	87	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
448	reference-semantics/semantics/dict.k	90	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= normIdxD(Int, Int) [function, total]
449	reference-semantics/semantics/dict.k	91	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
450	reference-semantics/semantics/dict.k	92	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
451	reference-semantics/semantics/dict.k	95	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
452	reference-semantics/semantics/dict.k	97	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
453	reference-semantics/semantics/dict.k	98	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
454	reference-semantics/semantics/dict.k	99	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
455	reference-semantics/semantics/dict.k	101	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
456	reference-semantics/semantics/dict.k	102	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
457	reference-semantics/semantics/dict.k	103	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
458	reference-semantics/semantics/dict.k	104	endmodule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	endmodule
459	reference-semantics/semantics/float.k	14	module		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	module MPY-FLOAT
460	reference-semantics/semantics/float.k	15	imports		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	imports MPY-OPERATORS
461	reference-semantics/semantics/float.k	16	imports		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	imports MPY-BUILTINS
462	reference-semantics/semantics/float.k	17	imports		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	imports FLOAT
463	reference-semantics/semantics/float.k	20	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	syntax Val ::= Float
464	reference-semantics/semantics/float.k	21	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	rule <k> Float(F:Float) => F ... </k>
465	reference-semantics/semantics/float.k	24	syntax	function,total,symbol,no-evaluators	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
466	reference-semantics/semantics/float.k	25	rule	concrete	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
467	reference-semantics/semantics/float.k	27	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F)"
468	reference-semantics/semantics/float.k	30	syntax	function,total,symbol,no-evaluators	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
469	reference-semantics/semantics/float.k	31	rule	concrete	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
470	reference-semantics/semantics/float.k	32	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2)"
471	reference-semantics/semantics/float.k	37	syntax	function,total,symbol,no-evaluators	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
472	reference-semantics/semantics/float.k	38	rule	concrete	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
473	reference-semantics/semantics/float.k	39	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2)"
474	reference-semantics/semantics/float.k	43	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"
475	reference-semantics/semantics/float.k	44	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule applyCmp(""!="", F1:Float, F2:Float) => notBool (F1 ==Float F2)"
476	reference-semantics/semantics/float.k	50	syntax	function,total,symbol,no-evaluators	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
477	reference-semantics/semantics/float.k	51	rule	concrete	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
478	reference-semantics/semantics/float.k	52	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule applyCmp(""<"", F1:Float, F2:Float) => floatLt(F1, F2)"
479	reference-semantics/semantics/float.k	54	syntax	function,total,symbol,no-evaluators	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
480	reference-semantics/semantics/float.k	55	rule	concrete	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	rule absF(F:Float) => absFloat(F) [concrete]
481	reference-semantics/semantics/float.k	56	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F)"
482	reference-semantics/semantics/float.k	61	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	rule <k> Import(_:String) => .K ... </k>
483	reference-semantics/semantics/float.k	65	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax KItem ::= ""#mathCeil"""
484	reference-semantics/semantics/float.k	66	rule	priority	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule <k> Call(Attribute(Name(""math""), ""ceil""), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]"
485	reference-semantics/semantics/float.k	67	rule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
486	reference-semantics/semantics/float.k	70	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax KItem ::= ""#mathFloor"""
487	reference-semantics/semantics/float.k	71	rule	priority	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"
