id	file	line	module	kind	class	attributes	total	functional	text
368	reference-semantics/semantics/core.k	238	MPY-CORE	rule	ordinary_rule		no	no	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
369	reference-semantics/semantics/dict.k	20	MPY-DICT	syntax	syntax_declaration		no	no	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
370	reference-semantics/semantics/dict.k	23	MPY-DICT	syntax	syntax_declaration		no	no	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
371	reference-semantics/semantics/dict.k	26	MPY-DICT	rule	ordinary_rule		no	no	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
372	reference-semantics/semantics/dict.k	27	MPY-DICT	rule	ordinary_rule		no	no	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
373	reference-semantics/semantics/dict.k	28	MPY-DICT	rule	ordinary_rule		no	no	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
374	reference-semantics/semantics/dict.k	30	MPY-DICT	rule	ordinary_rule		no	no	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
375	reference-semantics/semantics/dict.k	32	MPY-DICT	rule	ordinary_rule	total	yes	no	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
376	reference-semantics/semantics/dict.k	37	MPY-DICT	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
377	reference-semantics/semantics/dict.k	38	MPY-DICT	rule	ordinary_rule		no	no	rule dHasKey(.ValSeq, _:Val) => false
378	reference-semantics/semantics/dict.k	39	MPY-DICT	rule	ordinary_rule		no	no	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
379	reference-semantics/semantics/dict.k	40	MPY-DICT	rule	ordinary_rule		no	no	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
380	reference-semantics/semantics/dict.k	43	MPY-DICT	syntax	function_declaration	function, total	yes	yes	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
381	reference-semantics/semantics/dict.k	44	MPY-DICT	rule	ordinary_rule		no	no	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
382	reference-semantics/semantics/dict.k	45	MPY-DICT	rule	ordinary_rule	owise	no	no	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
383	reference-semantics/semantics/dict.k	49	MPY-DICT	syntax	function_declaration	function, total	yes	yes	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
384	reference-semantics/semantics/dict.k	50	MPY-DICT	rule	ordinary_rule		no	no	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
385	reference-semantics/semantics/dict.k	52	MPY-DICT	rule	ordinary_rule		no	no	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
386	reference-semantics/semantics/dict.k	54	MPY-DICT	rule	ordinary_rule	owise	no	no	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
387	reference-semantics/semantics/dict.k	58	MPY-DICT	rule	priority_rule	priority(40)	no	no	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) =="
388	reference-semantics/semantics/dict.k	63	MPY-DICT	rule	ordinary_rule		no	no	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
389	reference-semantics/semantics/dict.k	64	MPY-DICT	syntax	function_declaration	function	no	yes	syntax Val ::= applyIndexD(Val, Val) [function]
390	reference-semantics/semantics/dict.k	65	MPY-DICT	rule	priority_rule	priority(45)	no	no	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
391	reference-semantics/semantics/dict.k	70	MPY-DICT	syntax	function_declaration	function	no	yes	syntax Val ::= dictSet(Val, Val, Val) [function]
392	reference-semantics/semantics/dict.k	71	MPY-DICT	rule	ordinary_rule		no	no	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place.
393	reference-semantics/semantics/dict.k	76	MPY-DICT	syntax	syntax_declaration		no	no	syntax KItem ::= #dsetK(String, Val)
394	reference-semantics/semantics/dict.k	77	MPY-DICT	rule	ordinary_rule		no	no	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
395	reference-semantics/semantics/dict.k	78	MPY-DICT	rule	ordinary_rule		no	no	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
396	reference-semantics/semantics/dict.k	82	MPY-DICT	rule	ordinary_rule		no	no	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
397	reference-semantics/semantics/dict.k	86	MPY-DICT	syntax	syntax_declaration		no	no	syntax KItem ::= #dsetV(Val, Val, Val)
398	reference-semantics/semantics/dict.k	87	MPY-DICT	rule	ordinary_rule		no	no	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
399	reference-semantics/semantics/dict.k	90	MPY-DICT	syntax	function_declaration	function, total	yes	yes	syntax Int ::= normIdxD(Int, Int) [function, total]
400	reference-semantics/semantics/dict.k	91	MPY-DICT	rule	ordinary_rule		no	no	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
401	reference-semantics/semantics/dict.k	92	MPY-DICT	rule	ordinary_rule		no	no	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) =======
402	reference-semantics/semantics/dict.k	95	MPY-DICT	rule	ordinary_rule		no	no	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
403	reference-semantics/semantics/dict.k	97	MPY-DICT	syntax	function_declaration	function	no	yes	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
404	reference-semantics/semantics/dict.k	98	MPY-DICT	rule	ordinary_rule		no	no	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
405	reference-semantics/semantics/dict.k	99	MPY-DICT	rule	ordinary_rule		no	no	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
406	reference-semantics/semantics/dict.k	101	MPY-DICT	syntax	function_declaration	function	no	yes	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
407	reference-semantics/semantics/dict.k	102	MPY-DICT	rule	ordinary_rule		no	no	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
408	reference-semantics/semantics/dict.k	103	MPY-DICT	rule	ordinary_rule		no	no	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
409	reference-semantics/semantics/float.k	20	MPY-FLOAT	syntax	syntax_declaration		no	no	syntax Val ::= Float
410	reference-semantics/semantics/float.k	21	MPY-FLOAT	rule	ordinary_rule		no	no	rule <k> Float(F:Float) => F ... </k> // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
411	reference-semantics/semantics/float.k	24	MPY-FLOAT	syntax	opaque_symbol_declaration	function, total, symbol(intFloatDiv), no-evaluators	yes	yes	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
412	reference-semantics/semantics/float.k	25	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
413	reference-semantics/semantics/float.k	27	MPY-FLOAT	rule	ordinary_rule		no	no	"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F) // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun."
414	reference-semantics/semantics/float.k	30	MPY-FLOAT	syntax	opaque_symbol_declaration	function, total, symbol(divII), no-evaluators	yes	yes	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
415	reference-semantics/semantics/float.k	31	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
416	reference-semantics/semantics/float.k	32	MPY-FLOAT	rule	ordinary_rule		no	no	"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2) // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5 — so it is NOT used)."
417	reference-semantics/semantics/float.k	37	MPY-FLOAT	syntax	opaque_symbol_declaration	function, total, symbol(floatMod), no-evaluators	yes	yes	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
418	reference-semantics/semantics/float.k	38	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
419	reference-semantics/semantics/float.k	39	MPY-FLOAT	rule	ordinary_rule		no	no	"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2) // float equality — for concrete krun asserts (e.g. `area == 7.5`); the FLOAT.eq hook is fine on // concrete floats. kprove proofs return floats structurally and do not compare them."
420	reference-semantics/semantics/float.k	43	MPY-FLOAT	rule	ordinary_rule		no	no	"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"
421	reference-semantics/semantics/float.k	44	MPY-FLOAT	rule	ordinary_rule	no-evaluators,concrete	no	no	"rule applyCmp(""!="", F1:Float, F2:Float) => notBool (F1 ==Float F2) // float `<` and abs — OPAQUE for kprove ([no-evaluators], so a SYMBOLIC float compare stays an // uninterpreted Bool a proof case-splits on — a SINGLE compare per branch, not a nonlinear cascade), // [concrete] for krun. Additive, sort-disjoint from the Int rules. (has_close_elements: the pairwise // `abs(a-b) < t` proximity test.)"
422	reference-semantics/semantics/float.k	50	MPY-FLOAT	syntax	opaque_symbol_declaration	function, total, symbol(floatLt), no-evaluators	yes	yes	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
423	reference-semantics/semantics/float.k	51	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
424	reference-semantics/semantics/float.k	52	MPY-FLOAT	rule	ordinary_rule		no	no	"rule applyCmp(""<"", F1:Float, F2:Float) => floatLt(F1, F2)"
425	reference-semantics/semantics/float.k	54	MPY-FLOAT	syntax	opaque_symbol_declaration	function, total, symbol(absF), no-evaluators	yes	yes	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
426	reference-semantics/semantics/float.k	55	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule absF(F:Float) => absFloat(F) [concrete]
427	reference-semantics/semantics/float.k	56	MPY-FLOAT	rule	ordinary_rule		no	no	"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F) // ==== math.ceil =========================================================== // `import X` is a no-op (we intercept the specific math functions syntactically; `math` itself is // never bound as a value)."
428	reference-semantics/semantics/float.k	61	MPY-FLOAT	rule	ordinary_rule		no	no	rule <k> Import(_:String) => .K ... </k> // math.ceil(x): ceiling to an int. Intercepted at the Call BEFORE `math` is looked up (higher // priority than the generic Attribute/method dispatch in call.k).
429	reference-semantics/semantics/float.k	65	MPY-FLOAT	syntax	syntax_declaration		no	no	"syntax KItem ::= ""#mathCeil"""
430	reference-semantics/semantics/float.k	66	MPY-FLOAT	rule	priority_rule	priority(40)	no	no	"rule <k> Call(Attribute(Name(""math""), ""ceil""), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]"
431	reference-semantics/semantics/float.k	67	MPY-FLOAT	rule	ordinary_rule		no	no	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k> // math.floor(x) — same interception shape as math.ceil
432	reference-semantics/semantics/float.k	70	MPY-FLOAT	syntax	syntax_declaration		no	no	"syntax KItem ::= ""#mathFloor"""
433	reference-semantics/semantics/float.k	71	MPY-FLOAT	rule	priority_rule	priority(40)	no	no	"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"
434	reference-semantics/semantics/float.k	72	MPY-FLOAT	rule	ordinary_rule		no	no	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
435	reference-semantics/semantics/float.k	73	MPY-FLOAT	syntax	function_declaration	function, total, symbol(floorFI)	yes	yes	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
436	reference-semantics/semantics/float.k	74	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule floorFI(I:Int) => I [concrete]
437	reference-semantics/semantics/float.k	75	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete] // bare floor/ceil (bound by `from math import floor, ceil`)
438	reference-semantics/semantics/float.k	78	MPY-FLOAT	rule	ordinary_rule		no	no	"rule applyBuiltin(""floor"", V:Val, .Vals) => floorFI(V)"
439	reference-semantics/semantics/float.k	79	MPY-FLOAT	rule	ordinary_rule		no	no	"rule applyBuiltin(""ceil"", V:Val, .Vals) => ceilF(V) // math.pow(x, y) — a two-arg interception onto powF (ints promote)"
440	reference-semantics/semantics/float.k	82	MPY-FLOAT	syntax	syntax_declaration		no	no	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
441	reference-semantics/semantics/float.k	83	MPY-FLOAT	rule	priority_rule	priority(40)	no	no	"rule <k> Call(Attribute(Name(""math""), ""pow""), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]"
442	reference-semantics/semantics/float.k	84	MPY-FLOAT	rule	ordinary_rule		no	no	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
443	reference-semantics/semantics/float.k	85	MPY-FLOAT	rule	ordinary_rule		no	no	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
444	reference-semantics/semantics/float.k	86	MPY-FLOAT	syntax	function_declaration	function, total, symbol(toF)	yes	yes	syntax Float ::= toF(Val) [function, total, symbol(toF)]
445	reference-semantics/semantics/float.k	87	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule toF(F:Float) => F [concrete]
446	reference-semantics/semantics/float.k	88	MPY-FLOAT	rule	ordinary_rule	concrete,concrete	no	no	rule toF(I:Int) => intToF(I) [concrete] // ceilF: math.ceil as an Int. TOTAL (K trusts it; a symbolic list element stays opaque for // kprove — structural). [concrete] so the Int2Float/ceilFloat hooks only run for krun (llvm). // Matches Python incl. negatives: ceil(-2.4) = -2 = Float2Int(ceilFloat(-2.4)).
447	reference-semantics/semantics/float.k	93	MPY-FLOAT	syntax	function_declaration	function, total, symbol(ceilF)	yes	yes	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
448	reference-semantics/semantics/float.k	94	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	rule ceilF(I:Int) => I [concrete]
449	reference-semantics/semantics/float.k	95	MPY-FLOAT	rule	ordinary_rule	concrete	no	no	"rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete] // unary minus on a float (e.g. the literal -2.4 = UnaryOp(""-"", Float(2.4))). Concrete for krun; // proofs use symbolic elements, never a float literal."
450	reference-semantics/semantics/float.k	99	MPY-FLOAT	rule	ordinary_rule	no-evaluators	no	no	"rule applyUn(""-"", F:Float) => 0.0 -Float F // ---- float - / / / + (OPAQUE for kprove [no-evaluators], concrete for krun) — for float-list // element maps (x - lo) / (hi - lo). Mirror intFloatDiv: additive, sort-disjoint from the Int rules."
