id	file	line	kind	attributes	target_scope	disposition	source
I0346	reference-semantics/semantics/core.k	203	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
I0347	reference-semantics/semantics/core.k	204	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
I0348	reference-semantics/semantics/core.k	205	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==
I0349	reference-semantics/semantics/core.k	208	syntax	function	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Val ::= applyUn(String, Val) [function]
I0350	reference-semantics/semantics/core.k	209	syntax	function	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Val ::= applyBin(String, Val, Val) [function]
I0351	reference-semantics/semantics/core.k	210	syntax	function	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== shared list helpers =================================================
I0352	reference-semantics/semantics/core.k	213	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Vals ::= appendVal(Vals, Val) [function, total]
I0353	reference-semantics/semantics/core.k	214	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule appendVal(.Vals, V:Val) => V , .Vals
I0354	reference-semantics/semantics/core.k	215	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
I0355	reference-semantics/semantics/core.k	217	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
I0356	reference-semantics/semantics/core.k	218	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule vals2valSeq(.Vals) => .ValSeq
I0357	reference-semantics/semantics/core.k	219	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
I0358	reference-semantics/semantics/core.k	223	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Int ::= vsLen(ValSeq) [function, total]
I0359	reference-semantics/semantics/core.k	224	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule vsLen(.ValSeq) => 0
I0360	reference-semantics/semantics/core.k	225	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
I0361	reference-semantics/semantics/core.k	227	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Int ::= isLen(IntSeq) [function, total]
I0362	reference-semantics/semantics/core.k	228	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isLen(.IntSeq) => 0
I0363	reference-semantics/semantics/core.k	229	rule	total	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
I0364	reference-semantics/semantics/core.k	233	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
I0365	reference-semantics/semantics/core.k	234	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
I0366	reference-semantics/semantics/core.k	235	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
I0367	reference-semantics/semantics/core.k	236	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
I0368	reference-semantics/semantics/core.k	238	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
I0369	reference-semantics/semantics/dict.k	20	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
I0370	reference-semantics/semantics/dict.k	23	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
I0371	reference-semantics/semantics/dict.k	26	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
I0372	reference-semantics/semantics/dict.k	27	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
I0373	reference-semantics/semantics/dict.k	28	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
I0374	reference-semantics/semantics/dict.k	30	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
I0375	reference-semantics/semantics/dict.k	32	rule	concrete,total	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
I0376	reference-semantics/semantics/dict.k	37	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
I0377	reference-semantics/semantics/dict.k	38	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dHasKey(.ValSeq, _:Val) => false
I0378	reference-semantics/semantics/dict.k	39	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
I0379	reference-semantics/semantics/dict.k	40	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
I0380	reference-semantics/semantics/dict.k	43	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
I0381	reference-semantics/semantics/dict.k	44	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
I0382	reference-semantics/semantics/dict.k	45	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
I0383	reference-semantics/semantics/dict.k	49	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
I0384	reference-semantics/semantics/dict.k	50	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
I0385	reference-semantics/semantics/dict.k	52	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
I0386	reference-semantics/semantics/dict.k	54	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
I0387	reference-semantics/semantics/dict.k	58	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) =="
I0388	reference-semantics/semantics/dict.k	63	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
I0389	reference-semantics/semantics/dict.k	64	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Val ::= applyIndexD(Val, Val) [function]
I0390	reference-semantics/semantics/dict.k	65	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
I0391	reference-semantics/semantics/dict.k	70	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Val ::= dictSet(Val, Val, Val) [function]
I0392	reference-semantics/semantics/dict.k	71	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place.
I0393	reference-semantics/semantics/dict.k	76	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax KItem ::= #dsetK(String, Val)
I0394	reference-semantics/semantics/dict.k	77	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
I0395	reference-semantics/semantics/dict.k	78	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
I0396	reference-semantics/semantics/dict.k	82	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
I0397	reference-semantics/semantics/dict.k	86	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax KItem ::= #dsetV(Val, Val, Val)
I0398	reference-semantics/semantics/dict.k	87	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
I0399	reference-semantics/semantics/dict.k	90	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Int ::= normIdxD(Int, Int) [function, total]
I0400	reference-semantics/semantics/dict.k	91	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
I0401	reference-semantics/semantics/dict.k	92	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) =======
I0402	reference-semantics/semantics/dict.k	95	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
I0403	reference-semantics/semantics/dict.k	97	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
I0404	reference-semantics/semantics/dict.k	98	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
I0405	reference-semantics/semantics/dict.k	99	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
I0406	reference-semantics/semantics/dict.k	101	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
I0407	reference-semantics/semantics/dict.k	102	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
I0408	reference-semantics/semantics/dict.k	103	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
I0409	reference-semantics/semantics/float.k	20	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Val ::= Float
I0410	reference-semantics/semantics/float.k	21	rule	concrete,no-evaluators	TARGET_UNUSED	ACCEPT_FIXED_OPAQUE_TARGET_UNUSED	rule <k> Float(F:Float) => F ... </k> // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
I0411	reference-semantics/semantics/float.k	24	syntax	function,no-evaluators,total	TARGET_UNUSED	ACCEPT_FIXED_OPAQUE_TARGET_UNUSED	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
I0412	reference-semantics/semantics/float.k	25	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
I0413	reference-semantics/semantics/float.k	27	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F) // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun."
I0414	reference-semantics/semantics/float.k	30	syntax	function,no-evaluators,total	TARGET_UNUSED	ACCEPT_FIXED_OPAQUE_TARGET_UNUSED	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
I0415	reference-semantics/semantics/float.k	31	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
I0416	reference-semantics/semantics/float.k	32	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2) // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5 — so it is NOT used)."
I0417	reference-semantics/semantics/float.k	37	syntax	function,no-evaluators,total	TARGET_UNUSED	ACCEPT_FIXED_OPAQUE_TARGET_UNUSED	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
I0418	reference-semantics/semantics/float.k	38	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
I0419	reference-semantics/semantics/float.k	39	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2) // float equality — for concrete krun asserts (e.g. `area == 7.5`); the FLOAT.eq hook is fine on // concrete floats. kprove proofs return floats structurally and do not compare them."
I0420	reference-semantics/semantics/float.k	43	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"
I0421	reference-semantics/semantics/float.k	44	rule	concrete,no-evaluators	TARGET_UNUSED	ACCEPT_FIXED_OPAQUE_TARGET_UNUSED	"rule applyCmp(""!="", F1:Float, F2:Float) => notBool (F1 ==Float F2) // float `<` and abs — OPAQUE for kprove ([no-evaluators], so a SYMBOLIC float compare stays an // uninterpreted Bool a proof case-splits on — a SINGLE compare per branch, not a nonlinear cascade), // [concrete] for krun. Additive, sort-disjoint from the Int rules. (has_close_elements: the pairwise // `abs(a-b) < t` proximity test.)"
I0422	reference-semantics/semantics/float.k	50	syntax	function,no-evaluators,total	TARGET_UNUSED	ACCEPT_FIXED_OPAQUE_TARGET_UNUSED	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
I0423	reference-semantics/semantics/float.k	51	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
I0424	reference-semantics/semantics/float.k	52	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyCmp(""<"", F1:Float, F2:Float) => floatLt(F1, F2)"
I0425	reference-semantics/semantics/float.k	54	syntax	function,no-evaluators,total	TARGET_UNUSED	ACCEPT_FIXED_OPAQUE_TARGET_UNUSED	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
I0426	reference-semantics/semantics/float.k	55	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule absF(F:Float) => absFloat(F) [concrete]
I0427	reference-semantics/semantics/float.k	56	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F) // ==== math.ceil =========================================================== // `import X` is a no-op (we intercept the specific math functions syntactically; `math` itself is // never bound as a value)."
I0428	reference-semantics/semantics/float.k	61	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> Import(_:String) => .K ... </k> // math.ceil(x): ceiling to an int. Intercepted at the Call BEFORE `math` is looked up (higher // priority than the generic Attribute/method dispatch in call.k).
I0429	reference-semantics/semantics/float.k	65	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	"syntax KItem ::= ""#mathCeil"""
I0430	reference-semantics/semantics/float.k	66	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> Call(Attribute(Name(""math""), ""ceil""), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]"
I0431	reference-semantics/semantics/float.k	67	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k> // math.floor(x) — same interception shape as math.ceil
I0432	reference-semantics/semantics/float.k	70	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	"syntax KItem ::= ""#mathFloor"""
I0433	reference-semantics/semantics/float.k	71	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"
I0434	reference-semantics/semantics/float.k	72	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
I0435	reference-semantics/semantics/float.k	73	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_NONEXHAUSTIVE_TARGET_UNUSED	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
I0436	reference-semantics/semantics/float.k	74	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule floorFI(I:Int) => I [concrete]
