file	line	module	kind	attributes	statement
reference-semantics/semantics/str.k	56	MPY-STR	rule		"rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
reference-semantics/semantics/str.k	57	MPY-STR	rule		"rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
reference-semantics/semantics/str.k	58	MPY-STR	rule		"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
reference-semantics/semantics/str.k	59	MPY-STR	rule		"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
reference-semantics/semantics/str.k	60	MPY-STR	endmodule		endmodule
reference-semantics/semantics/subscript.k	3	MPY-SUBSCRIPT	module		module MPY-SUBSCRIPT
reference-semantics/semantics/subscript.k	4	MPY-SUBSCRIPT	imports		imports MPY-CORE
reference-semantics/semantics/subscript.k	11	MPY-SUBSCRIPT	syntax	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
reference-semantics/semantics/subscript.k	12	MPY-SUBSCRIPT	rule		rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
reference-semantics/semantics/subscript.k	13	MPY-SUBSCRIPT	rule		rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k	16	MPY-SUBSCRIPT	syntax	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
reference-semantics/semantics/subscript.k	17	MPY-SUBSCRIPT	rule		rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
reference-semantics/semantics/subscript.k	18	MPY-SUBSCRIPT	rule		rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k	21	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	22	MPY-SUBSCRIPT	rule		rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
reference-semantics/semantics/subscript.k	23	MPY-SUBSCRIPT	rule		rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
reference-semantics/semantics/subscript.k	27	MPY-SUBSCRIPT	context		context Subscript(HOLE, _)
reference-semantics/semantics/subscript.k	28	MPY-SUBSCRIPT	context		context Subscript(_:Val, HOLE:Expr)
reference-semantics/semantics/subscript.k	31	MPY-SUBSCRIPT	rule	priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/subscript.k	35	MPY-SUBSCRIPT	rule		rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
reference-semantics/semantics/subscript.k	37	MPY-SUBSCRIPT	syntax	function	syntax Val ::= applyIndex(Val, Int) [function]
reference-semantics/semantics/subscript.k	38	MPY-SUBSCRIPT	rule		rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	39	MPY-SUBSCRIPT	rule		rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	40	MPY-SUBSCRIPT	rule		rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
reference-semantics/semantics/subscript.k	44	MPY-SUBSCRIPT	syntax		"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
reference-semantics/semantics/subscript.k	49	MPY-SUBSCRIPT	syntax		"syntax OptInt ::= ""noB"" | someB(Int)"
reference-semantics/semantics/subscript.k	50	MPY-SUBSCRIPT	rule		rule <k> #evalB(NoBound)  => noB ... </k>
reference-semantics/semantics/subscript.k	51	MPY-SUBSCRIPT	rule		rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
reference-semantics/semantics/subscript.k	52	MPY-SUBSCRIPT	rule		rule <k> I:Int ~> #toSome => someB(I) ... </k>
reference-semantics/semantics/subscript.k	54	MPY-SUBSCRIPT	rule		rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	55	MPY-SUBSCRIPT	rule		rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
reference-semantics/semantics/subscript.k	56	MPY-SUBSCRIPT	rule		rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
reference-semantics/semantics/subscript.k	58	MPY-SUBSCRIPT	rule	priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
reference-semantics/semantics/subscript.k	61	MPY-SUBSCRIPT	rule		rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	63	MPY-SUBSCRIPT	syntax	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
reference-semantics/semantics/subscript.k	64	MPY-SUBSCRIPT	rule		rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	66	MPY-SUBSCRIPT	rule		rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	68	MPY-SUBSCRIPT	rule		rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
reference-semantics/semantics/subscript.k	72	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= slStep(OptInt) [function, total]
reference-semantics/semantics/subscript.k	73	MPY-SUBSCRIPT	rule		rule slStep(noB)          => 1
reference-semantics/semantics/subscript.k	74	MPY-SUBSCRIPT	rule		rule slStep(someB(S:Int)) => S
reference-semantics/semantics/subscript.k	76	MPY-SUBSCRIPT	syntax	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	77	MPY-SUBSCRIPT	rule		rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
reference-semantics/semantics/subscript.k	79	MPY-SUBSCRIPT	rule		rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
reference-semantics/semantics/subscript.k	81	MPY-SUBSCRIPT	rule		rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	83	MPY-SUBSCRIPT	syntax	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	84	MPY-SUBSCRIPT	rule		rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
reference-semantics/semantics/subscript.k	86	MPY-SUBSCRIPT	rule		rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
reference-semantics/semantics/subscript.k	88	MPY-SUBSCRIPT	rule		rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	90	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	91	MPY-SUBSCRIPT	rule		rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
reference-semantics/semantics/subscript.k	93	MPY-SUBSCRIPT	rule		rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
reference-semantics/semantics/subscript.k	96	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	97	MPY-SUBSCRIPT	rule		rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
reference-semantics/semantics/subscript.k	99	MPY-SUBSCRIPT	rule		rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
reference-semantics/semantics/subscript.k	102	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	103	MPY-SUBSCRIPT	rule		rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
reference-semantics/semantics/subscript.k	105	MPY-SUBSCRIPT	rule		rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
reference-semantics/semantics/subscript.k	109	MPY-SUBSCRIPT	syntax	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	110	MPY-SUBSCRIPT	rule		rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	113	MPY-SUBSCRIPT	rule		rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
reference-semantics/semantics/subscript.k	116	MPY-SUBSCRIPT	syntax	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	117	MPY-SUBSCRIPT	rule		rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	120	MPY-SUBSCRIPT	rule		rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
reference-semantics/semantics/subscript.k	122	MPY-SUBSCRIPT	endmodule		endmodule
reference-semantics/semantics/syntax.k	3	MPY-SYNTAX	module		module MPY-SYNTAX
reference-semantics/semantics/syntax.k	4	MPY-SYNTAX	imports		imports INT-SYNTAX
reference-semantics/semantics/syntax.k	5	MPY-SYNTAX	imports		imports FLOAT-SYNTAX
reference-semantics/semantics/syntax.k	6	MPY-SYNTAX	imports		imports BOOL-SYNTAX
reference-semantics/semantics/syntax.k	7	MPY-SYNTAX	imports		imports STRING-SYNTAX
reference-semantics/semantics/syntax.k	9	MPY-SYNTAX	syntax	macro,strict,seqstrict	"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""
reference-semantics/semantics/syntax.k	32	MPY-SYNTAX	syntax		"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
reference-semantics/semantics/syntax.k	33	MPY-SYNTAX	syntax		"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
reference-semantics/semantics/syntax.k	34	MPY-SYNTAX	syntax		"syntax Entries  ::= List{Entry, "",""}"
reference-semantics/semantics/syntax.k	35	MPY-SYNTAX	syntax		"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
reference-semantics/semantics/syntax.k	36	MPY-SYNTAX	syntax		"syntax CompFors ::= List{CompFor, """"}"
reference-semantics/semantics/syntax.k	37	MPY-SYNTAX	syntax		"syntax Exprs    ::= List{Expr, "",""}"
reference-semantics/semantics/syntax.k	38	MPY-SYNTAX	syntax		"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
reference-semantics/semantics/syntax.k	39	MPY-SYNTAX	syntax		"syntax Bound    ::= Expr | ""NoBound"""
reference-semantics/semantics/syntax.k	41	MPY-SYNTAX	syntax	strict	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
reference-semantics/semantics/syntax.k	56	MPY-SYNTAX	syntax		"syntax Stmts      ::= List{Stmt, """"}"
reference-semantics/semantics/syntax.k	57	MPY-SYNTAX	syntax		"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k	58	MPY-SYNTAX	syntax		"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k	59	MPY-SYNTAX	syntax		"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k	60	MPY-SYNTAX	syntax		"syntax ParamNames ::= List{String, "",""}"
reference-semantics/semantics/syntax.k	61	MPY-SYNTAX	syntax		"syntax Module     ::= ""Module"" ""("" Stmts "")"""
reference-semantics/semantics/syntax.k	62	MPY-SYNTAX	endmodule		endmodule
reference-semantics/semantics/tuple.k	3	MPY-TUPLE	module		module MPY-TUPLE
reference-semantics/semantics/tuple.k	4	MPY-TUPLE	imports		imports MPY-CORE
reference-semantics/semantics/tuple.k	5	MPY-TUPLE	imports		imports MPY-ITER
reference-semantics/semantics/tuple.k	6	MPY-TUPLE	imports		imports MPY-LIST
reference-semantics/semantics/tuple.k	7	MPY-TUPLE	imports		imports MPY-METHODS
reference-semantics/semantics/tuple.k	10	MPY-TUPLE	rule		rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/tuple.k	11	MPY-TUPLE	rule		rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
reference-semantics/semantics/tuple.k	14	MPY-TUPLE	syntax		"syntax ApplyK ::= ""toTuple"""
reference-semantics/semantics/tuple.k	15	MPY-TUPLE	rule		rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
reference-semantics/semantics/tuple.k	16	MPY-TUPLE	rule		rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
reference-semantics/semantics/tuple.k	18	MPY-TUPLE	rule		"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
reference-semantics/semantics/tuple.k	20	MPY-TUPLE	rule		"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
reference-semantics/semantics/tuple.k	21	MPY-TUPLE	rule		"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
reference-semantics/semantics/tuple.k	23	MPY-TUPLE	rule		"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
reference-semantics/semantics/tuple.k	24	MPY-TUPLE	syntax	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
reference-semantics/semantics/tuple.k	25	MPY-TUPLE	rule		rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
reference-semantics/semantics/tuple.k	26	MPY-TUPLE	rule		rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
reference-semantics/semantics/tuple.k	28	MPY-TUPLE	rule		"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
reference-semantics/semantics/tuple.k	31	MPY-TUPLE	syntax		syntax KItem ::= #bindTgt(Expr, Val)
reference-semantics/semantics/tuple.k	32	MPY-TUPLE	rule		rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
reference-semantics/semantics/tuple.k	35	MPY-TUPLE	rule	priority	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
reference-semantics/semantics/tuple.k	42	MPY-TUPLE	rule		rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	43	MPY-TUPLE	rule		rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	44	MPY-TUPLE	rule	priority	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	49	MPY-TUPLE	syntax		syntax KItem ::= #unpackSeq(Exprs, ValSeq)
reference-semantics/semantics/tuple.k	50	MPY-TUPLE	rule		rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	51	MPY-TUPLE	rule		rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	52	MPY-TUPLE	rule	priority	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	55	MPY-TUPLE	rule		rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	57	MPY-TUPLE	rule		rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
reference-semantics/semantics/tuple.k	58	MPY-TUPLE	endmodule		endmodule
reference-semantics/semantics.k	34		requires		"requires ""semantics/syntax.k"""
reference-semantics/semantics.k	35		requires		"requires ""semantics/core.k"""
reference-semantics/semantics.k	36		requires		"requires ""semantics/iter.k"""
reference-semantics/semantics.k	37		requires		"requires ""semantics/range.k"""
reference-semantics/semantics.k	38		requires		"requires ""semantics/operators.k"""
reference-semantics/semantics.k	39		requires		"requires ""semantics/int.k"""
reference-semantics/semantics.k	40		requires		"requires ""semantics/bool.k"""
reference-semantics/semantics.k	41		requires		"requires ""semantics/float.k"""
reference-semantics/semantics.k	42		requires		"requires ""semantics/str.k"""
reference-semantics/semantics.k	43		requires		"requires ""semantics/set.k"""
reference-semantics/semantics.k	44		requires		"requires ""semantics/list.k"""
reference-semantics/semantics.k	45		requires		"requires ""semantics/tuple.k"""
reference-semantics/semantics.k	46		requires		"requires ""semantics/subscript.k"""
reference-semantics/semantics.k	47		requires		"requires ""semantics/comprehension.k"""
reference-semantics/semantics.k	48		requires		"requires ""semantics/methods.k"""
reference-semantics/semantics.k	49		requires		"requires ""semantics/controls.k"""
reference-semantics/semantics.k	50		requires		"requires ""semantics/functions.k"""
reference-semantics/semantics.k	51		requires		"requires ""semantics/builtins.k"""
reference-semantics/semantics.k	52		requires		"requires ""semantics/call.k"""
reference-semantics/semantics.k	53		requires		"requires ""semantics/sort.k"""
reference-semantics/semantics.k	54		requires		"requires ""semantics/assert.k"""
reference-semantics/semantics.k	55		requires		"requires ""semantics/dict.k"""
reference-semantics/semantics.k	56		requires	concrete	"requires ""semantics/concrete.k"""
reference-semantics/semantics.k	58	MPY	module		module MPY
reference-semantics/semantics.k	59	MPY	imports		imports MPY-CORE
reference-semantics/semantics.k	60	MPY	imports		imports MPY-ITER
reference-semantics/semantics.k	61	MPY	imports		imports MPY-RANGE
reference-semantics/semantics.k	62	MPY	imports		imports MPY-OPERATORS
reference-semantics/semantics.k	63	MPY	imports		imports MPY-INT
reference-semantics/semantics.k	64	MPY	imports		imports MPY-BOOL
reference-semantics/semantics.k	65	MPY	imports		imports MPY-FLOAT
reference-semantics/semantics.k	66	MPY	imports		imports MPY-STR
reference-semantics/semantics.k	67	MPY	imports		imports MPY-SET
reference-semantics/semantics.k	68	MPY	imports		imports MPY-LIST
reference-semantics/semantics.k	69	MPY	imports		imports MPY-TUPLE
reference-semantics/semantics.k	70	MPY	imports		imports MPY-SUBSCRIPT
reference-semantics/semantics.k	71	MPY	imports		imports MPY-COMPREHENSION
reference-semantics/semantics.k	72	MPY	imports		imports MPY-METHODS
reference-semantics/semantics.k	73	MPY	imports		imports MPY-CONTROLS
reference-semantics/semantics.k	74	MPY	imports		imports MPY-FUNCTIONS
reference-semantics/semantics.k	75	MPY	imports		imports MPY-BUILTINS
reference-semantics/semantics.k	76	MPY	imports		imports MPY-CALL
reference-semantics/semantics.k	77	MPY	imports		imports MPY-SORT
reference-semantics/semantics.k	78	MPY	imports		imports MPY-ASSERT
reference-semantics/semantics.k	79	MPY	imports		imports MPY-DICT
reference-semantics/semantics.k	80	MPY	endmodule		endmodule
reference-semantics/semantics.k	87	MPY-KRUN	module		module MPY-KRUN
reference-semantics/semantics.k	88	MPY-KRUN	imports		imports MPY
reference-semantics/semantics.k	89	MPY-KRUN	imports		imports MPY-CONCRETE
reference-semantics/semantics.k	90	MPY-KRUN	endmodule		endmodule
verification.k	1		requires		"requires ""reference-semantics/semantics.k"""
verification.k	3	BELOW-ZERO-COMMON	module		module BELOW-ZERO-COMMON
verification.k	4	BELOW-ZERO-COMMON	imports		imports MPY
verification.k	7	BELOW-ZERO-COMMON	syntax	macro	"syntax Stmts ::= ""belowZeroLoopBody"" [macro]"
verification.k	8	BELOW-ZERO-COMMON	rule		"rule belowZeroLoopBody => AugAssign(Name(""balance""), ""+"", Name(""operation"")) If(Compare(Name(""balance""), CmpOp(""<"", Int(0))), Return(Bool(true)) .Stmts, .Stmts)"
verification.k	14	BELOW-ZERO-COMMON	syntax	macro	"syntax Stmts ::= ""belowZeroFunctionBody"" [macro]"
verification.k	15	BELOW-ZERO-COMMON	rule		"rule belowZeroFunctionBody => Assign(Name(""balance""), Int(0)) Assign(Name(""operation""), Int(0)) For(Name(""operation""), Name(""operations""), belowZeroLoopBody) Return(Bool(false))"
verification.k	21	BELOW-ZERO-COMMON	syntax	macro	"syntax Module ::= ""solutionProgram"" [macro]"
verification.k	22	BELOW-ZERO-COMMON	rule		"rule solutionProgram => Module( ImportFrom(""typing"", ""List"") FuncDef(""below_zero"", Params(""operations""), belowZeroFunctionBody))"
verification.k	30	BELOW-ZERO-COMMON	syntax		"syntax IntVals ::= "".IntVals"" | intCons(Int, IntVals)"
verification.k	31	BELOW-ZERO-COMMON	syntax		syntax ValSeq ::= asValSeq(IntVals)
verification.k	32	BELOW-ZERO-COMMON	rule		rule <k> #iterNext(list(asValSeq(.IntVals))) => #iterDone ... </k>
verification.k	33	BELOW-ZERO-COMMON	rule		rule <k> #iterNext(list(asValSeq(intCons(I:Int, IS:IntVals)))) => #iterYield(I, list(asValSeq(IS))) ... </k>
verification.k	37	BELOW-ZERO-COMMON	syntax	function,total	syntax Bool ::= prefixBelow(Int, IntVals) [function, total]
verification.k	38	BELOW-ZERO-COMMON	rule		rule prefixBelow(_:Int, .IntVals) => false
verification.k	39	BELOW-ZERO-COMMON	rule		rule prefixBelow(B:Int, intCons(I:Int, IS:IntVals)) => #if B +Int I <Int 0 #then true #else prefixBelow(B +Int I, IS) #fi
verification.k	44	BELOW-ZERO-COMMON	endmodule		endmodule
verification.k	46	MPY-VERIFICATION	module		module MPY-VERIFICATION
verification.k	47	MPY-VERIFICATION	imports		imports BELOW-ZERO-COMMON
verification.k	48	MPY-VERIFICATION	endmodule		endmodule
verification.k	50	MPY-VERIFICATION-LEMMA	module		module MPY-VERIFICATION-LEMMA
verification.k	51	MPY-VERIFICATION-LEMMA	imports		imports BELOW-ZERO-COMMON
verification.k	55	MPY-VERIFICATION-LEMMA	rule	priority	"rule <k> #loop(list(asValSeq(IS:IntVals)), Name(""operation""), belowZeroLoopBody) ~> (Return(Bool(false)) .Stmts) ~> #endcall => prefixBelow(B, IS) </k> <env> 1 => 0 </env> <scopes> 0 |-> scope(MODULE:Map, parent(-1)) -1 |-> BUILTINS:Scope 1 |-> scope( ""operations"" |-> list(asValSeq(INPUT:IntVals)) ""operation""  |-> OLD:Val ""balance""    |-> B:Int, parent(0)) => 0 |-> scope(MODULE, parent(-1)) -1 |-> BUILTINS </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> HEAP:Map </heap> <heapLoc> NEXT:Int </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> [priority(40)]"
verification.k	81	MPY-VERIFICATION-LEMMA	endmodule		endmodule
spec.k	1		requires		"requires ""verification.k"""
spec.k	3	AUX-SPEC	module		module AUX-SPEC
spec.k	4	AUX-SPEC	imports		imports MPY-VERIFICATION
