id	file	lines	kind	attributes	disposition	rationale
K0373	reference-semantics/semantics/dict.k	28-29	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0374	reference-semantics/semantics/dict.k	30-31	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0375	reference-semantics/semantics/dict.k	32-33	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0376	reference-semantics/semantics/dict.k	37-37	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0377	reference-semantics/semantics/dict.k	38-38	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0378	reference-semantics/semantics/dict.k	39-39	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0379	reference-semantics/semantics/dict.k	40-40	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0380	reference-semantics/semantics/dict.k	43-43	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0381	reference-semantics/semantics/dict.k	44-44	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0382	reference-semantics/semantics/dict.k	45-45	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0383	reference-semantics/semantics/dict.k	49-49	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0384	reference-semantics/semantics/dict.k	50-51	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0385	reference-semantics/semantics/dict.k	52-53	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0386	reference-semantics/semantics/dict.k	54-54	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0387	reference-semantics/semantics/dict.k	58-60	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0388	reference-semantics/semantics/dict.k	63-63	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0389	reference-semantics/semantics/dict.k	64-64	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0390	reference-semantics/semantics/dict.k	65-66	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0391	reference-semantics/semantics/dict.k	70-70	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0392	reference-semantics/semantics/dict.k	71-71	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0393	reference-semantics/semantics/dict.k	76-76	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0394	reference-semantics/semantics/dict.k	77-77	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0395	reference-semantics/semantics/dict.k	78-81	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0396	reference-semantics/semantics/dict.k	82-85	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0397	reference-semantics/semantics/dict.k	86-86	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0398	reference-semantics/semantics/dict.k	87-88	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0399	reference-semantics/semantics/dict.k	90-90	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0400	reference-semantics/semantics/dict.k	91-91	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0401	reference-semantics/semantics/dict.k	92-92	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0402	reference-semantics/semantics/dict.k	95-96	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0403	reference-semantics/semantics/dict.k	97-97	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0404	reference-semantics/semantics/dict.k	98-98	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0405	reference-semantics/semantics/dict.k	99-100	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0406	reference-semantics/semantics/dict.k	101-101	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0407	reference-semantics/semantics/dict.k	102-102	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0408	reference-semantics/semantics/dict.k	103-103	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0409	reference-semantics/semantics/float.k	20-20	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0410	reference-semantics/semantics/float.k	21-21	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0411	reference-semantics/semantics/float.k	24-24	syntax	function,total,symbol,no-evaluators	ACCEPTED_UNUSED_PROOF_OPAQUE_BASELINE	Supplied proof-side opaque primitive with a concrete-only implementation; unreachable from this integer-only program.
K0412	reference-semantics/semantics/float.k	25-25	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0413	reference-semantics/semantics/float.k	27-27	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0414	reference-semantics/semantics/float.k	30-30	syntax	function,total,symbol,no-evaluators	ACCEPTED_UNUSED_PROOF_OPAQUE_BASELINE	Supplied proof-side opaque primitive with a concrete-only implementation; unreachable from this integer-only program.
K0415	reference-semantics/semantics/float.k	31-31	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0416	reference-semantics/semantics/float.k	32-32	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0417	reference-semantics/semantics/float.k	37-37	syntax	function,total,symbol,no-evaluators	ACCEPTED_UNUSED_PROOF_OPAQUE_BASELINE	Supplied proof-side opaque primitive with a concrete-only implementation; unreachable from this integer-only program.
K0418	reference-semantics/semantics/float.k	38-38	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0419	reference-semantics/semantics/float.k	39-39	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0420	reference-semantics/semantics/float.k	43-43	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0421	reference-semantics/semantics/float.k	44-44	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0422	reference-semantics/semantics/float.k	50-50	syntax	function,total,symbol,no-evaluators	ACCEPTED_UNUSED_PROOF_OPAQUE_BASELINE	Supplied proof-side opaque primitive with a concrete-only implementation; unreachable from this integer-only program.
K0423	reference-semantics/semantics/float.k	51-51	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0424	reference-semantics/semantics/float.k	52-52	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0425	reference-semantics/semantics/float.k	54-54	syntax	function,total,symbol,no-evaluators	ACCEPTED_UNUSED_PROOF_OPAQUE_BASELINE	Supplied proof-side opaque primitive with a concrete-only implementation; unreachable from this integer-only program.
K0426	reference-semantics/semantics/float.k	55-55	rule	concrete	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0427	reference-semantics/semantics/float.k	56-56	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0428	reference-semantics/semantics/float.k	61-61	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0429	reference-semantics/semantics/float.k	65-65	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0430	reference-semantics/semantics/float.k	66-66	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
