id	file	line	end_line	module	kind	tags	text
K0775	reference-semantics/semantics/sort.k	20	20	MPY-SORT	rule	concrete	rule sortVS(.ValSeq) => .ValSeq [concrete]
K0776	reference-semantics/semantics/sort.k	21	21	MPY-SORT	rule	concrete	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
K0777	reference-semantics/semantics/sort.k	22	22	MPY-SORT	rule	concrete	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
K0778	reference-semantics/semantics/sort.k	23	23	MPY-SORT	rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
K0779	reference-semantics/semantics/sort.k	24	25	MPY-SORT	rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
K0780	reference-semantics/semantics/sort.k	26	26	MPY-SORT	syntax	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
K0781	reference-semantics/semantics/sort.k	27	27	MPY-SORT	rule	concrete	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
K0782	reference-semantics/semantics/sort.k	28	28	MPY-SORT	rule	concrete	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
K0783	reference-semantics/semantics/sort.k	29	30	MPY-SORT	rule	concrete	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
K0784	reference-semantics/semantics/sort.k	31	35	MPY-SORT	rule	concrete	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
K0785	reference-semantics/semantics/sort.k	36	39	MPY-SORT	rule	ordinary	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>"
K0786	reference-semantics/semantics/sort.k	40	48	MPY-SORT	rule	priority,ordinary	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]"
K0787	reference-semantics/semantics/sort.k	49	50	MPY-SORT	syntax	function,total,no-evaluators,symbol,opaque-symbol	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
K0788	reference-semantics/semantics/sort.k	51	52	MPY-SORT	syntax	function,total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
K0789	reference-semantics/semantics/sort.k	53	53	MPY-SORT	rule	ordinary	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
K0790	reference-semantics/semantics/sort.k	54	54	MPY-SORT	rule	ordinary	rule revVSAcc(.ValSeq, A:ValSeq) => A
K0791	reference-semantics/semantics/sort.k	55	56	MPY-SORT	rule	ordinary	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
K0792	reference-semantics/semantics/sort.k	57	57	MPY-SORT	syntax	function,total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
K0793	reference-semantics/semantics/sort.k	58	58	MPY-SORT	rule	ordinary	rule condRev(S:ValSeq, false) => S
K0794	reference-semantics/semantics/sort.k	59	60	MPY-SORT	rule	ordinary	rule condRev(S:ValSeq, true) => revVS(S)
K0795	reference-semantics/semantics/sort.k	61	62	MPY-SORT	rule	ordinary	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
K0796	reference-semantics/semantics/sort.k	63	64	MPY-SORT	rule	ordinary	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
K0797	reference-semantics/semantics/sort.k	65	71	MPY-SORT	rule	ordinary	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
K0798	reference-semantics/semantics/str.k	8	8	MPY-STR	rule	ordinary	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
K0799	reference-semantics/semantics/str.k	9	12	MPY-STR	rule	ordinary	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
K0800	reference-semantics/semantics/str.k	13	13	MPY-STR	syntax	function	syntax IntSeq ::= strToCodes(String) [function]
K0801	reference-semantics/semantics/str.k	14	14	MPY-STR	rule	ordinary	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
K0802	reference-semantics/semantics/str.k	15	15	MPY-STR	rule	ordinary	"rule strToCodes("""") => .IntSeq"
K0803	reference-semantics/semantics/str.k	16	19	MPY-STR	rule	ordinary	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
K0804	reference-semantics/semantics/str.k	20	20	MPY-STR	syntax	function,total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
K0805	reference-semantics/semantics/str.k	21	21	MPY-STR	rule	ordinary	rule seqConcat(.IntSeq, T:IntSeq) => T
K0806	reference-semantics/semantics/str.k	22	23	MPY-STR	rule	ordinary	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
K0807	reference-semantics/semantics/str.k	24	24	MPY-STR	rule	ordinary	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
K0808	reference-semantics/semantics/str.k	25	25	MPY-STR	rule	ordinary	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
K0809	reference-semantics/semantics/str.k	26	28	MPY-STR	rule	ordinary	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
K0810	reference-semantics/semantics/str.k	29	29	MPY-STR	rule	ordinary	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
K0811	reference-semantics/semantics/str.k	30	31	MPY-STR	rule	ordinary	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
K0812	reference-semantics/semantics/str.k	32	32	MPY-STR	syntax	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
K0813	reference-semantics/semantics/str.k	33	33	MPY-STR	rule	ordinary	rule strPrefix(.IntSeq, _:IntSeq) => true
K0814	reference-semantics/semantics/str.k	34	34	MPY-STR	rule	ordinary	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0815	reference-semantics/semantics/str.k	35	36	MPY-STR	rule	ordinary	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
K0816	reference-semantics/semantics/str.k	37	37	MPY-STR	syntax	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
K0817	reference-semantics/semantics/str.k	38	38	MPY-STR	rule	ordinary	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
K0818	reference-semantics/semantics/str.k	39	39	MPY-STR	rule	ordinary	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
K0819	reference-semantics/semantics/str.k	40	47	MPY-STR	rule	ordinary	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
K0820	reference-semantics/semantics/str.k	48	48	MPY-STR	syntax	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
K0821	reference-semantics/semantics/str.k	49	49	MPY-STR	rule	ordinary	rule strLt(.IntSeq, .IntSeq) => false
K0822	reference-semantics/semantics/str.k	50	50	MPY-STR	rule	ordinary	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
K0823	reference-semantics/semantics/str.k	51	51	MPY-STR	rule	ordinary	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0824	reference-semantics/semantics/str.k	52	52	MPY-STR	rule	ordinary	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
K0825	reference-semantics/semantics/str.k	53	53	MPY-STR	rule	ordinary	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
K0826	reference-semantics/semantics/str.k	54	55	MPY-STR	rule	ordinary	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
K0827	reference-semantics/semantics/str.k	56	56	MPY-STR	rule	ordinary	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
K0828	reference-semantics/semantics/str.k	57	57	MPY-STR	rule	ordinary	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
K0829	reference-semantics/semantics/str.k	58	58	MPY-STR	rule	ordinary	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
K0830	reference-semantics/semantics/str.k	59	59	MPY-STR	rule	ordinary	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
K0831	reference-semantics/semantics/subscript.k	11	11	MPY-SUBSCRIPT	syntax	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
K0832	reference-semantics/semantics/subscript.k	12	12	MPY-SUBSCRIPT	rule	ordinary	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
K0833	reference-semantics/semantics/subscript.k	13	15	MPY-SUBSCRIPT	rule	ordinary	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
K0834	reference-semantics/semantics/subscript.k	16	16	MPY-SUBSCRIPT	syntax	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
K0835	reference-semantics/semantics/subscript.k	17	17	MPY-SUBSCRIPT	rule	ordinary	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
K0836	reference-semantics/semantics/subscript.k	18	20	MPY-SUBSCRIPT	rule	ordinary	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
K0837	reference-semantics/semantics/subscript.k	21	21	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
K0838	reference-semantics/semantics/subscript.k	22	22	MPY-SUBSCRIPT	rule	ordinary	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
K0839	reference-semantics/semantics/subscript.k	23	26	MPY-SUBSCRIPT	rule	ordinary	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
K0840	reference-semantics/semantics/subscript.k	27	27	MPY-SUBSCRIPT	context		context Subscript(HOLE, _)
K0841	reference-semantics/semantics/subscript.k	28	30	MPY-SUBSCRIPT	context		context Subscript(_:Val, HOLE:Expr)
K0842	reference-semantics/semantics/subscript.k	31	34	MPY-SUBSCRIPT	rule	priority,ordinary	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0843	reference-semantics/semantics/subscript.k	35	36	MPY-SUBSCRIPT	rule	ordinary	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
K0844	reference-semantics/semantics/subscript.k	37	37	MPY-SUBSCRIPT	syntax	function	syntax Val ::= applyIndex(Val, Int) [function]
K0845	reference-semantics/semantics/subscript.k	38	38	MPY-SUBSCRIPT	rule	ordinary	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0846	reference-semantics/semantics/subscript.k	39	39	MPY-SUBSCRIPT	rule	ordinary	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0847	reference-semantics/semantics/subscript.k	40	43	MPY-SUBSCRIPT	rule	ordinary	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
K0848	reference-semantics/semantics/subscript.k	44	48	MPY-SUBSCRIPT	syntax		"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
K0849	reference-semantics/semantics/subscript.k	49	49	MPY-SUBSCRIPT	syntax		"syntax OptInt ::= ""noB"" | someB(Int)"
K0850	reference-semantics/semantics/subscript.k	50	50	MPY-SUBSCRIPT	rule	ordinary	rule <k> #evalB(NoBound) => noB ... </k>
K0851	reference-semantics/semantics/subscript.k	51	51	MPY-SUBSCRIPT	rule	ordinary	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
K0852	reference-semantics/semantics/subscript.k	52	53	MPY-SUBSCRIPT	rule	ordinary	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K0853	reference-semantics/semantics/subscript.k	54	54	MPY-SUBSCRIPT	rule	ordinary	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K0854	reference-semantics/semantics/subscript.k	55	55	MPY-SUBSCRIPT	rule	ordinary	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K0855	reference-semantics/semantics/subscript.k	56	57	MPY-SUBSCRIPT	rule	ordinary	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
K0856	reference-semantics/semantics/subscript.k	58	60	MPY-SUBSCRIPT	rule	priority,ordinary	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K0857	reference-semantics/semantics/subscript.k	61	62	MPY-SUBSCRIPT	rule	ordinary	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K0858	reference-semantics/semantics/subscript.k	63	63	MPY-SUBSCRIPT	syntax	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K0859	reference-semantics/semantics/subscript.k	64	65	MPY-SUBSCRIPT	rule	ordinary	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0860	reference-semantics/semantics/subscript.k	66	67	MPY-SUBSCRIPT	rule	ordinary	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0861	reference-semantics/semantics/subscript.k	68	71	MPY-SUBSCRIPT	rule	ordinary	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
K0862	reference-semantics/semantics/subscript.k	72	72	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= slStep(OptInt) [function, total]
K0863	reference-semantics/semantics/subscript.k	73	73	MPY-SUBSCRIPT	rule	ordinary	rule slStep(noB) => 1
K0864	reference-semantics/semantics/subscript.k	74	75	MPY-SUBSCRIPT	rule	ordinary	rule slStep(someB(S:Int)) => S
K0865	reference-semantics/semantics/subscript.k	76	76	MPY-SUBSCRIPT	syntax	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K0866	reference-semantics/semantics/subscript.k	77	78	MPY-SUBSCRIPT	rule	ordinary	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
K0867	reference-semantics/semantics/subscript.k	79	80	MPY-SUBSCRIPT	rule	ordinary	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
K0868	reference-semantics/semantics/subscript.k	81	82	MPY-SUBSCRIPT	rule	ordinary	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0869	reference-semantics/semantics/subscript.k	83	83	MPY-SUBSCRIPT	syntax	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K0870	reference-semantics/semantics/subscript.k	84	85	MPY-SUBSCRIPT	rule	ordinary	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
K0871	reference-semantics/semantics/subscript.k	86	87	MPY-SUBSCRIPT	rule	ordinary	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
K0872	reference-semantics/semantics/subscript.k	88	89	MPY-SUBSCRIPT	rule	ordinary	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0873	reference-semantics/semantics/subscript.k	90	90	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K0874	reference-semantics/semantics/subscript.k	91	92	MPY-SUBSCRIPT	rule	ordinary	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
K0875	reference-semantics/semantics/subscript.k	93	95	MPY-SUBSCRIPT	rule	ordinary	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
K0876	reference-semantics/semantics/subscript.k	96	96	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
K0877	reference-semantics/semantics/subscript.k	97	98	MPY-SUBSCRIPT	rule	ordinary	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
K0878	reference-semantics/semantics/subscript.k	99	101	MPY-SUBSCRIPT	rule	ordinary	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
K0879	reference-semantics/semantics/subscript.k	102	102	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
K0880	reference-semantics/semantics/subscript.k	103	104	MPY-SUBSCRIPT	rule	ordinary	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
K0881	reference-semantics/semantics/subscript.k	105	108	MPY-SUBSCRIPT	rule	ordinary	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
K0882	reference-semantics/semantics/subscript.k	109	109	MPY-SUBSCRIPT	syntax	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
K0883	reference-semantics/semantics/subscript.k	110	112	MPY-SUBSCRIPT	rule	ordinary	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K0884	reference-semantics/semantics/subscript.k	113	115	MPY-SUBSCRIPT	rule	ordinary	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K0885	reference-semantics/semantics/subscript.k	116	116	MPY-SUBSCRIPT	syntax	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
K0886	reference-semantics/semantics/subscript.k	117	119	MPY-SUBSCRIPT	rule	ordinary	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K0887	reference-semantics/semantics/subscript.k	120	121	MPY-SUBSCRIPT	rule	ordinary	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K0888	reference-semantics/semantics/syntax.k	9	31	MPY-SYNTAX	syntax	macro,strict,seqstrict	"syntax Expr ::= ""Int"" ""("" Int "")"" | ""Float"" ""("" Float "")"" | ""Bool"" ""("" Bool "")"" | ""Name"" ""("" String "")"" | ""Str"" ""("" String "")"" | ""UnaryOp"" ""("" String "","" Expr "")"" [strict(2)] | ""BinOp"" ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp"" ""("" String "","" Exprs "")"" | ""ListExpr"" ""("" Exprs "")"" | ""DictExpr"" ""("" Entries "")"" | ""ListComp"" ""("" Expr "","" CompFors "")"" [macro] | ""GenExp"" ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp"" ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda"" ""("" Params "","" Expr "")"" | ""KwArg"" ""("" String "","" Expr "")"" | ""Lambda"" ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call"" ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare"" ""("" Expr "","" CmpOp "")"""
K0889	reference-semantics/semantics/syntax.k	32	32	MPY-SYNTAX	syntax		"syntax CmpOp ::= ""CmpOp"" ""("" String "","" Expr "")"""
K0890	reference-semantics/semantics/syntax.k	33	33	MPY-SYNTAX	syntax		"syntax Entry ::= ""Entry"" ""("" Expr "","" Expr "")"""
K0891	reference-semantics/semantics/syntax.k	34	34	MPY-SYNTAX	syntax		"syntax Entries ::= List{Entry, "",""}"
K0892	reference-semantics/semantics/syntax.k	35	35	MPY-SYNTAX	syntax		"syntax CompFor ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
K0893	reference-semantics/semantics/syntax.k	36	36	MPY-SYNTAX	syntax		"syntax CompFors ::= List{CompFor, """"}"
K0894	reference-semantics/semantics/syntax.k	37	37	MPY-SYNTAX	syntax		"syntax Exprs ::= List{Expr, "",""}"
K0895	reference-semantics/semantics/syntax.k	38	38	MPY-SYNTAX	syntax		"syntax Index ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
K0896	reference-semantics/semantics/syntax.k	39	40	MPY-SYNTAX	syntax		"syntax Bound ::= Expr | ""NoBound"""
K0897	reference-semantics/semantics/syntax.k	41	55	MPY-SYNTAX	syntax	strict	"syntax Stmt ::= ""Assign"" ""("" Expr "","" Expr "")"" [strict(2)] | ""Import"" ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For"" ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While"" ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If"" ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return"" ""("" Expr "")"" [strict] | ""Assert"" ""("" Expr "")"" [strict] | ""Expr"" ""("" Expr "")"" [strict] | ""FuncDef"" ""("" String "","" Params "","" Stmts "")"" | ""FuncDef"" ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
K0898	reference-semantics/semantics/syntax.k	56	56	MPY-SYNTAX	syntax		"syntax Stmts ::= List{Stmt, """"}"
K0899	reference-semantics/semantics/syntax.k	57	57	MPY-SYNTAX	syntax		"syntax Params ::= ""Params"" ""("" ParamNames "")"""
K0900	reference-semantics/semantics/syntax.k	58	58	MPY-SYNTAX	syntax		"syntax CellVars ::= ""CellVars"" ""("" ParamNames "")"""
K0901	reference-semantics/semantics/syntax.k	59	59	MPY-SYNTAX	syntax		"syntax FreeVars ::= ""FreeVars"" ""("" ParamNames "")"""
K0902	reference-semantics/semantics/syntax.k	60	60	MPY-SYNTAX	syntax		"syntax ParamNames ::= List{String, "",""}"
K0903	reference-semantics/semantics/syntax.k	61	61	MPY-SYNTAX	syntax		"syntax Module ::= ""Module"" ""("" Stmts "")"""
K0904	reference-semantics/semantics/tuple.k	10	10	MPY-TUPLE	rule	ordinary	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
K0905	reference-semantics/semantics/tuple.k	11	13	MPY-TUPLE	rule	ordinary	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
K0906	reference-semantics/semantics/tuple.k	14	14	MPY-TUPLE	syntax		"syntax ApplyK ::= ""toTuple"""
K0907	reference-semantics/semantics/tuple.k	15	15	MPY-TUPLE	rule	ordinary	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K0908	reference-semantics/semantics/tuple.k	16	17	MPY-TUPLE	rule	ordinary	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K0909	reference-semantics/semantics/tuple.k	18	19	MPY-TUPLE	rule	ordinary	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
K0910	reference-semantics/semantics/tuple.k	20	20	MPY-TUPLE	rule	ordinary	"rule <k> Compare(LV:Val, CmpOp(""in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
K0911	reference-semantics/semantics/tuple.k	21	22	MPY-TUPLE	rule	ordinary	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
K0912	reference-semantics/semantics/tuple.k	23	23	MPY-TUPLE	rule	ordinary	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
K0913	reference-semantics/semantics/tuple.k	24	24	MPY-TUPLE	syntax	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
K0914	reference-semantics/semantics/tuple.k	25	25	MPY-TUPLE	rule	ordinary	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
K0915	reference-semantics/semantics/tuple.k	26	27	MPY-TUPLE	rule	ordinary	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
K0916	reference-semantics/semantics/tuple.k	28	30	MPY-TUPLE	rule	ordinary	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
K0917	reference-semantics/semantics/tuple.k	31	31	MPY-TUPLE	syntax		syntax KItem ::= #bindTgt(Expr, Val)
K0918	reference-semantics/semantics/tuple.k	32	34	MPY-TUPLE	rule	ordinary	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
