id	file	line	kind	attributes	disposition	rationale	entry
415	reference-semantics/semantics/dict.k	15	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-ITER
416	reference-semantics/semantics/dict.k	16	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-METHODS
417	reference-semantics/semantics/dict.k	17	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-LIST
418	reference-semantics/semantics/dict.k	20	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Val ::= dictV(ValSeq, ValSeq)
419	reference-semantics/semantics/dict.k	23	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
420	reference-semantics/semantics/dict.k	26	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
421	reference-semantics/semantics/dict.k	27	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
422	reference-semantics/semantics/dict.k	28	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
423	reference-semantics/semantics/dict.k	30	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
424	reference-semantics/semantics/dict.k	32	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
425	reference-semantics/semantics/dict.k	37	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
426	reference-semantics/semantics/dict.k	38	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dHasKey(.ValSeq, _:Val) => false
427	reference-semantics/semantics/dict.k	39	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
428	reference-semantics/semantics/dict.k	40	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
429	reference-semantics/semantics/dict.k	43	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
430	reference-semantics/semantics/dict.k	44	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
431	reference-semantics/semantics/dict.k	45	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
432	reference-semantics/semantics/dict.k	49	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
433	reference-semantics/semantics/dict.k	50	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
434	reference-semantics/semantics/dict.k	52	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
435	reference-semantics/semantics/dict.k	54	rule	owise	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
436	reference-semantics/semantics/dict.k	58	rule	priority	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
437	reference-semantics/semantics/dict.k	63	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
438	reference-semantics/semantics/dict.k	64	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Val ::= applyIndexD(Val, Val) [function]
439	reference-semantics/semantics/dict.k	65	rule	priority	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
440	reference-semantics/semantics/dict.k	70	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Val ::= dictSet(Val, Val, Val) [function]
441	reference-semantics/semantics/dict.k	71	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
442	reference-semantics/semantics/dict.k	76	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax KItem ::= #dsetK(String, Val)
443	reference-semantics/semantics/dict.k	77	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
444	reference-semantics/semantics/dict.k	78	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
445	reference-semantics/semantics/dict.k	82	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
446	reference-semantics/semantics/dict.k	86	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax KItem ::= #dsetV(Val, Val, Val)
447	reference-semantics/semantics/dict.k	87	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
448	reference-semantics/semantics/dict.k	90	syntax	function, total	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= normIdxD(Int, Int) [function, total]
449	reference-semantics/semantics/dict.k	91	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
450	reference-semantics/semantics/dict.k	92	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0
451	reference-semantics/semantics/dict.k	95	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
452	reference-semantics/semantics/dict.k	97	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
453	reference-semantics/semantics/dict.k	98	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
454	reference-semantics/semantics/dict.k	99	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
455	reference-semantics/semantics/dict.k	101	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
456	reference-semantics/semantics/dict.k	102	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
457	reference-semantics/semantics/dict.k	103	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
458	reference-semantics/semantics/dict.k	104	endmodule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	endmodule
459	reference-semantics/semantics/float.k	14	module	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	module MPY-FLOAT
460	reference-semantics/semantics/float.k	15	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-OPERATORS
