file	start_line	end_line	classification	statement	use_scope	assessment	rationale
reference-semantics/semantics/controls.k	85	85	rule,ordinary	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	86	86	rule,ordinary	rule <k> Continue => #cont ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	87	87	rule,ordinary	rule <k> Break => #brk ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	88	88	rule,ordinary	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	89	89	rule,owise	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	90	90	rule,ordinary	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	91	94	rule,owise	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	95	97	rule,priority	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	98	100	rule,priority	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	101	105	rule,priority	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/controls.k	106	108	rule,priority	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	13	13	syntax	"syntax IntSeq ::= "".IntSeq"" | iCons(Int, IntSeq)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	14	14	syntax	"syntax ValSeq ::= "".ValSeq"" | vCons(Val, ValSeq)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	15	17	syntax	syntax Str ::= str(IntSeq)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	18	24	syntax	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	25	35	syntax,function	"syntax Val ::= Int | Bool | ""noneV"" | Iterable | ref(Int) // a heap object: <heap> holds its list(VS) | cellRef(Int) // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String) // a type object (int/str), resolved from the builtins frame | builtinV(String) // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String) // a cooled Attribute: obj.method"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	36	36	syntax	"syntax Parent ::= ""root"" | parent(Int)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	37	37	syntax	syntax Scope ::= scope(Map, Parent)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	38	38	syntax	syntax KResult ::= Val	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	39	39	syntax	syntax Expr ::= Val // cooling puts results back into expression holes	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	40	40	syntax	"syntax Vals ::= List{Val, "",""}"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	41	41	syntax	"syntax Exc ::= ""NoExc"" | ""AssertionError"""	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	42	48	syntax	"syntax RetState ::= ""noRet"" | retV(Val)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	49	67	configuration	"configuration <k> #loadAll($PGM:Module) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code exit=""""> 0 </exit-code>"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	68	68	syntax,function,total	syntax Bool ::= isRefV(Val) [function, total]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	69	69	rule,ordinary	rule isRefV(ref(_:Int)) => true	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	70	74	rule,owise	rule isRefV(_:Val) => false [owise]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	75	75	syntax	syntax HeapVal ::= cellV(Val)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	76	76	syntax,function,total	syntax Bool ::= isCellRef(Val) [function, total]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	77	77	rule,ordinary	rule isCellRef(cellRef(_:Int)) => true	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	78	84	rule,owise	rule isCellRef(_:Val) => false [owise]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	85	94	rule,priority	"rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires ""$cells"" in_keys(M) [priority(40)]"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	95	95	syntax	syntax Val ::= kwV(String, Val)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	96	96	syntax	syntax KItem ::= #kwTag(String)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	97	97	rule,ordinary	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	98	99	rule,ordinary	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	100	100	syntax,function,total	syntax Bool ::= isKwV(Val) [function, total]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	101	101	rule,ordinary	rule isKwV(kwV(_:String, _:Val)) => true	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	102	105	rule,owise	rule isKwV(_:Val) => false [owise]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/core.k	106	106	syntax	syntax Val ::= cellsMark(ParamNames)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
