id	file	start_line	end_line	kind	source_class	tags	relevance	audit_decision	statement_one_line
268	reference-semantics/semantics/controls.k	72	72	rule	SUPPLIED_BASELINE		USED: For/#loop protocol	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
269	reference-semantics/semantics/controls.k	73	74	rule	SUPPLIED_BASELINE		USED: For/#loop protocol	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
270	reference-semantics/semantics/controls.k	77	77	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
271	reference-semantics/semantics/controls.k	78	78	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
272	reference-semantics/semantics/controls.k	79	80	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
273	reference-semantics/semantics/controls.k	81	82	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V)
274	reference-semantics/semantics/controls.k	85	85	rule	SUPPLIED_BASELINE		USED: normal loop continuation	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
275	reference-semantics/semantics/controls.k	86	86	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> Continue => #cont ... </k>
276	reference-semantics/semantics/controls.k	87	87	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> Break => #brk ... </k>
277	reference-semantics/semantics/controls.k	88	88	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
278	reference-semantics/semantics/controls.k	89	89	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
279	reference-semantics/semantics/controls.k	90	90	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
280	reference-semantics/semantics/controls.k	91	91	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
281	reference-semantics/semantics/controls.k	95	97	rule	SUPPLIED_BASELINE	priority	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
282	reference-semantics/semantics/controls.k	98	100	rule	SUPPLIED_BASELINE	priority	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
283	reference-semantics/semantics/controls.k	101	103	rule	SUPPLIED_BASELINE	priority	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
284	reference-semantics/semantics/controls.k	106	108	rule	SUPPLIED_BASELINE	priority	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
285	reference-semantics/semantics/core.k	13	13	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
286	reference-semantics/semantics/core.k	14	14	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
287	reference-semantics/semantics/core.k	15	15	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Str ::= str(IntSeq)
288	reference-semantics/semantics/core.k	18	23	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
289	reference-semantics/semantics/core.k	25	34	syntax	SUPPLIED_BASELINE	function	USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Val ::= Int | Bool | "noneV" | Iterable | ref(Int) // a heap object: <heap> holds its list(VS) | cellRef(Int) // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String) // a type object (int/str), resolved from the builtins frame | builtinV(String) // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String) // a cooled Attribute: obj.method
290	reference-semantics/semantics/core.k	36	36	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Parent ::= "root" | parent(Int)
291	reference-semantics/semantics/core.k	37	37	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Scope ::= scope(Map, Parent)
292	reference-semantics/semantics/core.k	38	38	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax KResult ::= Val
293	reference-semantics/semantics/core.k	39	39	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Expr ::= Val // cooling puts results back into expression holes
294	reference-semantics/semantics/core.k	40	40	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Vals ::= List{Val, ","}
295	reference-semantics/semantics/core.k	41	41	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Exc ::= "NoExc" | "AssertionError"
296	reference-semantics/semantics/core.k	42	42	syntax	SUPPLIED_BASELINE		USED: Val/ValSeq, closures, scopes, and result sorts	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax RetState ::= "noRet" | retV(Val)
297	reference-semantics/semantics/core.k	49	60	configuration	SUPPLIED_BASELINE		USED: complete machine configuration	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	configuration <k> #loadAll($PGM:Module) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code exit=""> 0 </exit-code>
298	reference-semantics/semantics/core.k	68	68	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= isRefV(Val) [function, total]
299	reference-semantics/semantics/core.k	69	69	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule isRefV(ref(_:Int)) => true
300	reference-semantics/semantics/core.k	70	70	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule isRefV(_:Val) => false [owise]
301	reference-semantics/semantics/core.k	75	75	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax HeapVal ::= cellV(Val)
302	reference-semantics/semantics/core.k	76	76	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= isCellRef(Val) [function, total]
303	reference-semantics/semantics/core.k	77	77	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule isCellRef(cellRef(_:Int)) => true
304	reference-semantics/semantics/core.k	78	78	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule isCellRef(_:Val) => false [owise]
305	reference-semantics/semantics/core.k	85	90	rule	SUPPLIED_BASELINE	priority	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires "$cells" in_keys(M) [priority(40)]
306	reference-semantics/semantics/core.k	95	95	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Val ::= kwV(String, Val)
307	reference-semantics/semantics/core.k	96	96	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax KItem ::= #kwTag(String)
308	reference-semantics/semantics/core.k	97	97	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
309	reference-semantics/semantics/core.k	98	99	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
310	reference-semantics/semantics/core.k	100	100	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= isKwV(Val) [function, total]
311	reference-semantics/semantics/core.k	101	101	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule isKwV(kwV(_:String, _:Val)) => true
312	reference-semantics/semantics/core.k	102	102	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule isKwV(_:Val) => false [owise]
313	reference-semantics/semantics/core.k	106	106	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Val ::= cellsMark(ParamNames)
314	reference-semantics/semantics/core.k	107	107	syntax	SUPPLIED_BASELINE	function	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax ParamNames ::= cellsOf(Val) [function]
315	reference-semantics/semantics/core.k	108	108	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
316	reference-semantics/semantics/core.k	109	109	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= pnMember(String, ParamNames) [function, total]
317	reference-semantics/semantics/core.k	110	110	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule pnMember(_:String, .ParamNames) => false
318	reference-semantics/semantics/core.k	111	111	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
319	reference-semantics/semantics/core.k	113	113	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax KItem ::= #cellW(Val, Val)
320	reference-semantics/semantics/core.k	114	115	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
321	reference-semantics/semantics/core.k	117	117	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax KItem ::= #alloc(Val)
322	reference-semantics/semantics/core.k	118	121	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
323	reference-semantics/semantics/core.k	124	124	syntax	SUPPLIED_BASELINE		USED: module and statement sequencing	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax KItem ::= #loadAll(Module)
324	reference-semantics/semantics/core.k	125	125	rule	SUPPLIED_BASELINE		USED: module and statement sequencing	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
325	reference-semantics/semantics/core.k	126	126	rule	SUPPLIED_BASELINE		USED: module and statement sequencing	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
326	reference-semantics/semantics/core.k	127	127	rule	SUPPLIED_BASELINE		USED: module and statement sequencing	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> .Stmts => .K ... </k>
327	reference-semantics/semantics/core.k	130	130	syntax	SUPPLIED_BASELINE		USED: Name lookup and scope-chain behavior	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax KItem ::= #look(String, Int)
328	reference-semantics/semantics/core.k	131	131	rule	SUPPLIED_BASELINE		USED: Name lookup and scope-chain behavior	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
329	reference-semantics/semantics/core.k	132	134	rule	SUPPLIED_BASELINE		USED: Name lookup and scope-chain behavior	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
330	reference-semantics/semantics/core.k	145	151	rule	SUPPLIED_BASELINE	priority	USED: Name lookup and scope-chain behavior	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
331	reference-semantics/semantics/core.k	152	154	rule	SUPPLIED_BASELINE		USED: Name lookup and scope-chain behavior	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
332	reference-semantics/semantics/core.k	157	157	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Scope ::= "builtinsScope" [function, total]
333	reference-semantics/semantics/core.k	158	181	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root)
334	reference-semantics/semantics/core.k	185	185	syntax	SUPPLIED_BASELINE		USED: left-to-right call argument evaluation	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax ApplyK ::= toCall(Val)
335	reference-semantics/semantics/core.k	186	188	syntax	SUPPLIED_BASELINE		USED: left-to-right call argument evaluation	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
336	reference-semantics/semantics/core.k	189	189	rule	SUPPLIED_BASELINE		USED: left-to-right call argument evaluation	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
337	reference-semantics/semantics/core.k	190	190	rule	SUPPLIED_BASELINE		USED: left-to-right call argument evaluation	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
