id	source	line	kind	attributes	source_class	materiality	assessment	normalized_declaration
306	semantics/core.k	95	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Val ::= kwV(String, Val)
307	semantics/core.k	96	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #kwTag(String)
308	semantics/core.k	97	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
309	semantics/core.k	98	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
310	semantics/core.k	100	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Bool ::= isKwV(Val) [function, total]
311	semantics/core.k	101	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule isKwV(kwV(_:String, _:Val)) => true
312	semantics/core.k	102	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule isKwV(_:Val) => false [owise] // the frame marker carries the CONCRETE cellvar list, so cell-write dispatch // decides by pnMember even over an abstract frame rest (no prover branching)
313	semantics/core.k	106	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Val ::= cellsMark(ParamNames)
314	semantics/core.k	107	syntax	function	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax ParamNames ::= cellsOf(Val) [function]
315	semantics/core.k	108	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
316	semantics/core.k	109	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Bool ::= pnMember(String, ParamNames) [function, total]
317	semantics/core.k	110	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule pnMember(_:String, .ParamNames) => false
318	semantics/core.k	111	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
319	semantics/core.k	113	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #cellW(Val, Val)
320	semantics/core.k	114	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
321	semantics/core.k	117	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #alloc(Val)
322	semantics/core.k	118	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H) // ==== module load + statement sequencing ==================================
323	semantics/core.k	124	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #loadAll(Module)
324	semantics/core.k	125	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
325	semantics/core.k	126	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
326	semantics/core.k	127	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> .Stmts => .K ... </k> // ==== Name lookup (walk the scope chain; builtins live in the -1 scope) ====
327	semantics/core.k	130	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #look(String, Int)
328	semantics/core.k	131	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
329	semantics/core.k	132	rule	concrete;function	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M) // a SYNTACTICALLY cell-bound name reads through the heap cell AT THE // LOOKUP (higher priority beats the plain return above on concrete cell // bindings; abstract claim values take the plain rule unchanged) — this // covers cross-frame cell reads (a comprehension closure reading the // enclosing function's cellvar) without a narrowing-prone k-top redex // guarded on the FOUND frame's DECLARED cellvars (pnMember over the // cellsMark): decidable for every concrete frame pin — plain frames and // non-cell names prune outright, so an abstract looked-up value never // drags a narrowing cellV heap match along (probed on 5-intersperse and // Q4's abstract `numbers` in the annotated frame)
330	semantics/core.k	145	rule	priority(40)	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]"
331	semantics/core.k	152	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M)) // the ONE predefined builtins scope (the -1 frame; claims write `-1 |-> builtinsScope`)
332	semantics/core.k	157	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"syntax Scope ::= ""builtinsScope"" [function, total]"
333	semantics/core.k	158	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule builtinsScope => scope(.Map [ ""len"" <- builtinV(""len"") ] [ ""set"" <- builtinV(""set"") ] [ ""sum"" <- builtinV(""sum"") ] [ ""abs"" <- builtinV(""abs"") ] [ ""min"" <- builtinV(""min"") ] [ ""max"" <- builtinV(""max"") ] [ ""ord"" <- builtinV(""ord"") ] [ ""chr"" <- builtinV(""chr"") ] [ ""range"" <- builtinV(""range"") ] [ ""all"" <- builtinV(""all"") ] [ ""any"" <- builtinV(""any"") ] [ ""zip"" <- builtinV(""zip"") ] [ ""isinstance"" <- builtinV(""isinstance"") ] [ ""sorted"" <- builtinV(""sorted"") ] [ ""list"" <- builtinV(""list"") ] [ ""round"" <- builtinV(""round"") ] [ ""bin"" <- builtinV(""bin"") ] [ ""enumerate"" <- builtinV(""enumerate"") ] [ ""map"" <- builtinV(""map"") ] [ ""eval"" <- builtinV(""eval"") ] [ ""int"" <- typeV(""int"") ] [ ""str"" <- typeV(""str"") ] [ ""float"" <- typeV(""float"") ], root) // ==== argument/element evaluation: ONE left-to-right loop, tagged by destination == // (list/tuple literals and calls all use it; modules extend ApplyK with their tags)"
334	semantics/core.k	185	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax ApplyK ::= toCall(Val)
335	semantics/core.k	186	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
336	semantics/core.k	189	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
337	semantics/core.k	190	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
338	semantics/core.k	191	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k> // ==== Int / Bool / None literals ==========================================
339	semantics/core.k	194	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> Int(I:Int) => I ... </k>
340	semantics/core.k	195	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> Bool(B:Bool) => B ... </k>
341	semantics/core.k	196	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> NoneVal => noneV ... </k> // ==== truthy (If, Assert, BoolOp, IfExp, not, While) ======================
342	semantics/core.k	199	syntax	function	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Bool ::= truthy(Val) [function]
343	semantics/core.k	200	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule truthy(B:Bool) => B
344	semantics/core.k	201	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule truthy(noneV) => false
345	semantics/core.k	202	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule truthy(I:Int) => I =/=Int 0
346	semantics/core.k	203	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
347	semantics/core.k	204	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
348	semantics/core.k	205	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==
349	semantics/core.k	208	syntax	function	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Val ::= applyUn(String, Val) [function]
350	semantics/core.k	209	syntax	function	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Val ::= applyBin(String, Val, Val) [function]
351	semantics/core.k	210	syntax	function	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== shared list helpers =================================================
352	semantics/core.k	213	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Vals ::= appendVal(Vals, Val) [function, total]
353	semantics/core.k	214	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule appendVal(.Vals, V:Val) => V , .Vals
354	semantics/core.k	215	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
355	semantics/core.k	217	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
356	semantics/core.k	218	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule vals2valSeq(.Vals) => .ValSeq
357	semantics/core.k	219	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
358	semantics/core.k	223	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= vsLen(ValSeq) [function, total]
359	semantics/core.k	224	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule vsLen(.ValSeq) => 0
360	semantics/core.k	225	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
361	semantics/core.k	227	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= isLen(IntSeq) [function, total]
362	semantics/core.k	228	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule isLen(.IntSeq) => 0
363	semantics/core.k	229	rule	total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
364	semantics/core.k	233	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
365	semantics/core.k	234	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
366	semantics/core.k	235	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
367	semantics/core.k	236	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
368	semantics/core.k	238	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
369	semantics/dict.k	20	syntax		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
370	semantics/dict.k	23	syntax		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
371	semantics/dict.k	26	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
372	semantics/dict.k	27	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
373	semantics/dict.k	28	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
374	semantics/dict.k	30	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
375	semantics/dict.k	32	rule	concrete;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
376	semantics/dict.k	37	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
377	semantics/dict.k	38	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule dHasKey(.ValSeq, _:Val) => false
378	semantics/dict.k	39	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
379	semantics/dict.k	40	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
380	semantics/dict.k	43	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
381	semantics/dict.k	44	rule		SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
382	semantics/dict.k	45	rule	owise	SUPPLIED_FIXED_SEMANTICS	UNUSED_BY_SUBMITTED_PROGRAM	OUTSIDE_TARGET_PATH; cannot contribute to this proof execution	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
