id,file,start_line,end_line,kind,attributes,disposition,review_basis,normalized_statement
280,semantics/call.k,63,68,priority semantic rule,priority,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]"
281,semantics/call.k,69,79,ordinary semantic/equational rule,,ON_PATH_REVIEWED_SOUND_OR_FIXED_PRIMITIVE,"Matched against the constructor map and reviewed for binding, order, control, state, allocation, and result flow.","rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>"
282,semantics/call.k,80,86,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ ""$cells"" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>"
283,semantics/call.k,87,87,syntax declaration,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,syntax KItem ::= #allocCells(ParamNames)
284,semantics/call.k,88,88,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> #allocCells(.ParamNames) => .K ... </k>
285,semantics/call.k,89,94,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)"
286,semantics/call.k,95,95,endmodule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,endmodule
287,semantics/comprehension.k,3,3,module,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,module MPY-COMPREHENSION
288,semantics/comprehension.k,4,4,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY-CORE
289,semantics/comprehension.k,5,5,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY-OPERATORS
290,semantics/comprehension.k,6,6,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY-LIST
291,semantics/comprehension.k,7,7,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY-CONTROLS
292,semantics/comprehension.k,8,10,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY-FUNCTIONS
293,semantics/comprehension.k,11,11,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)"
294,semantics/comprehension.k,12,13,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule GenExp(ELT:Expr, Gs:CompFors)   => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)"
295,semantics/comprehension.k,14,14,syntax macro declaration,macro,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Stmts ::= compBody(CompFors, Expr) [macro]"
296,semantics/comprehension.k,15,17,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name(""$acc""), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name(""$acc""))"
297,semantics/comprehension.k,18,18,syntax macro declaration,macro,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]"
298,semantics/comprehension.k,19,20,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule compNest(.CompFors, ELT:Expr) => Assign(Name(""$acc""), BinOp(""+"", Name(""$acc""), ListExpr(ELT)))"
299,semantics/comprehension.k,21,23,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))"
300,semantics/comprehension.k,24,24,syntax macro declaration,macro,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,syntax Expr ::= compGuard(Exprs) [macro]
301,semantics/comprehension.k,25,25,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule compGuard(.Exprs)             => Bool(true)
302,semantics/comprehension.k,26,26,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule compGuard((F:Expr, Fs:Exprs)) => BoolOp(""and"", (F, Fs))"
303,semantics/comprehension.k,27,27,endmodule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,endmodule
304,semantics/concrete.k,8,8,module,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,module MPY-CONCRETE
305,semantics/concrete.k,9,12,imports,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,imports MPY
306,semantics/concrete.k,13,15,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> Compare(list(A:ValSeq), CmpOp(""=="", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)"
307,semantics/concrete.k,16,24,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> Compare(list(A:ValSeq), CmpOp(""!="", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)"
308,semantics/concrete.k,25,25,syntax declaration,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Val ::= kvP(Val, Val)"
309,semantics/concrete.k,26,27,syntax declaration,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)"
310,semantics/concrete.k,28,30,priority semantic rule,priority,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]"
311,semantics/concrete.k,31,33,priority semantic rule,priority,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]"
312,semantics/concrete.k,34,35,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #ksort(.ValSeq, _:Val, ACC:ValSeq, RB:Bool) => #alloc(list(condRev(unpairVS(ACC), RB))) ... </k>"
313,semantics/concrete.k,36,37,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #ksort(vCons(V:Val, R:ValSeq), KV:Val, ACC:ValSeq, RB:Bool) => KV ~> #callee((V, .Exprs)) ~> #ksIns(V, R, KV, ACC, RB) ... </k>"
314,semantics/concrete.k,38,41,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> K:Val ~> #ksIns(V:Val, R:ValSeq, KV:Val, ACC:ValSeq, RB:Bool) => #ksort(R, KV, insPair(ACC, K, V), RB) ... </k> requires notBool isKwV(K)"
315,semantics/concrete.k,42,42,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax ValSeq ::= insPair(ValSeq, Val, Val) [function]"
316,semantics/concrete.k,43,43,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule insPair(.ValSeq, K:Val, V:Val) => vCons(kvP(K, V), .ValSeq)"
317,semantics/concrete.k,44,46,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K, V), vCons(kvP(K2, V2), R)) requires kLt(K, K2)"
318,semantics/concrete.k,47,50,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K2, V2), insPair(R, K, V)) requires notBool kLt(K, K2)"
319,semantics/concrete.k,51,51,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Bool ::= kLt(Val, Val) [function]"
320,semantics/concrete.k,52,52,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule kLt(I1:Int, I2:Int)             => I1 <Int I2"
321,semantics/concrete.k,53,53,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule kLt(F1:Float, F2:Float)         => F1 <Float F2"
322,semantics/concrete.k,54,55,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule kLt(str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
323,semantics/concrete.k,56,56,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax ValSeq ::= unpairVS(ValSeq) [function, total]"
324,semantics/concrete.k,57,57,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule unpairVS(.ValSeq) => .ValSeq
325,semantics/concrete.k,58,58,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule unpairVS(vCons(kvP(_:Val, V:Val), R:ValSeq)) => vCons(V, unpairVS(R))"
