files=30
entries=1148
kind_counts={'claim': 5, 'configuration': 1, 'context': 5, 'endmodule': 33, 'imports': 95, 'module': 33, 'requires': 29, 'rule': 714, 'syntax': 233}
disposition_counts={'DEFINITIONAL_EQUATION_REVIEWED_SOUND_ON_GUARDED_DOMAIN': 16, 'DERIVED_SORT_LEMMA_REVIEWED_SOUND': 1, 'FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM': 170, 'FIXED_DECLARATION_USED_AND_REVIEWED': 58, 'FIXED_EVALUATION_CONTEXT_REVIEWED_ON_INTENDED_PATH': 4, 'FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH': 99, 'NO_INTENDED_PATH_MATCH;UNREACHED_CONTEXT': 1, 'NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED': 596, 'OPERATIONAL_BRIDGE_SEPARATE_CONNECTION_PROVED': 2, 'POSITIVE_REACHABILITY_CLAIM_REVIEWED': 5, 'PROOF_LOCAL_DECLARATION_REVIEWED': 6, 'PROOF_MODULE_WIRING_REVIEWED': 31, 'SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED': 159}
opaque_or_no_evaluators=22
total_declarations=113
functional_declarations=0
simplification_rules=1
priority_entries=47

ID	FILE	LINE	KIND	ATTRIBUTES	DISPOSITION	BLOCK_SHA256	NORMALIZED_SOURCE
I0335	semantics/controls.k	27	rule	X,priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	97a7a93b2492aab9708f258b46e50c95f63c1d0528adae906478aa39fe6cccdc	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => Assign(Name(X), BinOp(OP, Name(X), V)) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val) [priority(40)]
I0336	semantics/controls.k	35	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	f639e810ede43c09dbf75ac00e8b6a676365ccbc90f6691ba4aa90e30aaa7fe7	rule <k> ImportFrom("math", NS:ParamNames) => #bindImports(NS) ... </k>
I0337	semantics/controls.k	36	rule	owise	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	877dfb60ad77227ce11cbe7df900cca13fe7d02c5d757bf467412abd20c57deb	rule <k> ImportFrom(_:String, _:ParamNames) => .K ... </k> [owise]
I0338	semantics/controls.k	37	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	dd700ed63c9bed5c705e05f8566804cf7298bff87960b701e151f008ee3262bf	syntax KItem ::= #bindImports(ParamNames)
I0339	semantics/controls.k	38	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	ae2ec2940cb2cfbb2aff309c682adb80b345e86d19411450ccce953ac4d6b63f	rule <k> #bindImports(.ParamNames) => .K ... </k>
I0340	semantics/controls.k	39	rule	<-,N,builtinV(N)	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	880fd7cd94e366843b9ed611a286e44b7bbf668211e7583bfc66ed5a0cad1479	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ N <- builtinV(N) ], _) ... </scopes> requires N ==String "floor" orBool N ==String "ceil"
I0341	semantics/controls.k	43	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	082b2c3dbdbc880285a11b7cf997828b3c26b21cf1132f605bc212420cafdc0d	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> requires notBool (N ==String "floor" orBool N ==String "ceil")
I0342	semantics/controls.k	48	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	0e00fe436fdf76db4d074f32f6c2f9f9ec00fa8d68580c5cc3c963014f965020	rule <k> Expr(_:Val) => .K ... </k>
I0343	semantics/controls.k	51	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	46d5d447203828eda04c76e3729b77659fc5a00e1d2a7de2196077557f1d2980	syntax KItem ::= #branch(Bool, Stmts, Stmts)
I0344	semantics/controls.k	52	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	692ab5da6b0a64076cf1e1a495cbb51df0853156b3a85654752ff73499b5ae92	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
I0345	semantics/controls.k	53	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	ca40bd598e8552c092f3f762c7f8b33de1ea638e78aea478a9eff8a2a82b0f47	rule <k> #branch(true,  T:Stmts, _:Stmts) => T ... </k>
I0346	semantics/controls.k	54	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	cf6432e64c4531d2866f9e28b048b9b442ed0fc4fefdd1aaddb783e397641729	rule <k> #branch(false, _:Stmts, E:Stmts) => E ... </k>
I0347	semantics/controls.k	57	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	293cdf88a4901e380232224e8ce9b07a29ff9b554ccd6249ff7b27de3ad30448	rule <k> IfExp(V:Val, T:Expr, _:Expr) => T ... </k> requires truthy(V)
I0348	semantics/controls.k	59	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	0b59f149f979a13ffe66d97df1da534a5b6c6d351782051af2f700c364a49feb	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k> requires notBool truthy(V)
I0349	semantics/controls.k	65	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	ce087b9a65005f3deafa703f95896c92377cf448274600ab7db7ed5422da4c3b	syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | "#cont" | "#brk"
I0350	semantics/controls.k	69	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	0aae729be14b898ec5681808dd55f49ef9c8956088ce68a6488b92ce8eb6b3a4	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
I0351	semantics/controls.k	71	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	5e83ccac57c21f4c7c5007839ee32dca6c7ae215768d2a3bbc69021469cba2fe	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
I0352	semantics/controls.k	72	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	fa41d0aefbce45e1f7a0bb2da6a0b7b44b0be0e47fbb6a51ba04cda74c394aff	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
I0353	semantics/controls.k	73	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	3609b36a186288da568552c13041f3e431eafc08e562516002de8948d502cdb8	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
I0354	semantics/controls.k	77	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	a3d8374ac1c257b071575dc27071f50c16338617a4bde9db083a04bdc113747a	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
I0355	semantics/controls.k	78	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	998a39372e139120ea64afa342719f48b99b9bd223f99ae75272f8b84f78862d	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
I0356	semantics/controls.k	79	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4eb968160752e687ea3bdb489da8d48b497133158a99e7427176722e081c6b8a	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
I0357	semantics/controls.k	81	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	37345c05aca2b95671c8a32507c71ae8fe4285854c43ecb8ccb16a0f83844881	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V)
I0358	semantics/controls.k	85	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ba925d6955a461911c2da9785c091376a9c3f4f30db383a69ddef656ac396734	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
I0359	semantics/controls.k	86	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6a0861a0458a11c6faf8834d628937327db3e968382a5d8e617597572dc71e7d	rule <k> Continue => #cont ... </k>
I0360	semantics/controls.k	87	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e7af077a24868a4c4de8baf0a557eb461717e384ead7165629d96115482b9d22	rule <k> Break => #brk ... </k>
I0361	semantics/controls.k	88	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e184ace8de6758d658b3c5c6b6cb50d3aa3eab5fd0d5d8ea15868a9f91b1047f	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
I0362	semantics/controls.k	89	rule	owise	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	36a5446e5ad8c8cb9e49866d621e1b44034311b4d884eb7814a8c137c9b9a755	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
I0363	semantics/controls.k	90	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	df46dcb80f06fa18d60ad2683347d8c078dcc6ad686d8a946103ee9d40dc1100	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
I0364	semantics/controls.k	91	rule	owise	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	a8943e08818ba60c4557cd2ab305fe7afd5aa0ddc4310938bb288cd58ea4600f	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
I0365	semantics/controls.k	95	rule	priority(40)	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	70cdc150d43c6d2a8627bfbced8c7e07eccbaa00c0ba2fd4de12e87965bb8727	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0366	semantics/controls.k	98	rule	priority(40)	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	729dd0cfddba5f39397d555f45b227ad2ca0828d5bf15693535246abb6a09c26	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0367	semantics/controls.k	101	rule	priority(40)	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	1ab8f2c48401c158f2c16c84715d2dce63eea58544271047561322f18e0fa8d2	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0368	semantics/controls.k	106	rule	priority(40)	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	2609decd7f80dcd9f9d0ad765f9b4824023acc8d1da96a5b1444f9b6f4ccaf7d	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0369	semantics/controls.k	109	endmodule	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
I0370	semantics/core.k	3	module	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	6f8de5b253608309bc62e1e06d6c9d794fdc890af16d988e5e49d07a95e3b1df	module MPY-CORE
I0371	semantics/core.k	4	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	d8a36c1e3f01428ee2efab62031a0b5bc69bc86ab6d2dd061b1e4305de5c8aec	imports MPY-SYNTAX
I0372	semantics/core.k	5	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	f9a86d3cc4862fabfd350dc05b63195d3873c85b6b8334b77ca2e987865453ed	imports INT
I0373	semantics/core.k	6	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	21e80c63d2f520a87ad8e2b1a0bd7d4b239f3e3a2a9b127c4dde68064b75512c	imports BOOL
I0374	semantics/core.k	7	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	17267080c8979d98d40d3e950c9ef395b1fb8096e94a5c3a6d9dbf5009ccee4e	imports STRING
I0375	semantics/core.k	8	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	8daed188908d2be7e9cd687313ffdadf2a476e9516f9e490fa09248f99ada553	imports MAP
I0376	semantics/core.k	9	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	e209ed71bb279ece6315316602bc69074a495b055c377696ba65b253254b6b7b	imports LIST
I0377	semantics/core.k	10	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	5e677be43258d807dd19f939f7e6f013953cb96f16df92fd92c14c6360a83c4f	imports K-EQUAL
I0378	semantics/core.k	13	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	fbc4f36a7b474a72248e1a4aabde634b6bc2febf4ef1b5ff1328251688657384	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
I0379	semantics/core.k	14	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	59d8109032cf2dea0c92167d00d60c77feff3a7a05024d8695bf12789da3708f	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
I0380	semantics/core.k	15	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	a0c800b5e6e53275492bb72717b4fbda7b598ae61b90b704be7755f2b06a8d53	syntax Str    ::= str(IntSeq)
I0381	semantics/core.k	18	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	a4814efed72d0490cfa176ab26fc60eb72faba73517ee462365cbaec7e92eea2	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
I0382	semantics/core.k	25	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	dd99ff20373c3cac30a29a574163f890b5f0619e044650e5b5db94fbd52639c2	syntax Val      ::= Int | Bool | "noneV" | Iterable | ref(Int) | cellRef(Int) | closureVal(ParamNames, Stmts, Int) | typeV(String) | builtinV(String) | boundMethodV(Val, String)
I0383	semantics/core.k	36	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	7bf18772a478a1c23135e582a8f7026379387d046ebb06fead0402b6396b40ba	syntax Parent   ::= "root" | parent(Int)
I0384	semantics/core.k	37	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	33213d91b35a2f3ae19153d5c8b145cd9932befd1ab1b66a99868085943e8b09	syntax Scope    ::= scope(Map, Parent)
I0385	semantics/core.k	38	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	23785b2f7c8e485a8761728c53ad25fce6e0fbed66c32e303277daed49417fab	syntax KResult  ::= Val
I0386	semantics/core.k	39	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	554c2633f2ef68732d3eafc62b4134089a482f78600a726fb5f0846eb7a12bfb	syntax Expr     ::= Val
I0387	semantics/core.k	40	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	8248cab7dafd77b63532851954962bae4107bc3dad0232bcc6c251fcc3e860e1	syntax Vals     ::= List{Val, ","}
I0388	semantics/core.k	41	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	3c1704eb103a4d824c58d969af0e09a7e4ac5cf94753f9f7c4b40a8c439b1f49	syntax Exc      ::= "NoExc" | "AssertionError"
I0389	semantics/core.k	42	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	2a0f8c5316722f24917e46a5e939b4ba326ca66e7a15ed7ad874bcc772651dc8	syntax RetState ::= "noRet" | retV(Val)
I0390	semantics/core.k	49	configuration	-	FIXED_DECLARATION_USED_AND_REVIEWED	aeee897bd228c1e05db486f93be051904498fb1f467d63441da91b2c1a2cdab8	configuration <k>       #loadAll($PGM:Module) </k> <env>     0 </env> <scopes>   0     |-> scope(.Map, parent(-1)) -1    |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap>    .Map </heap> <heapLoc> 0 </heapLoc> <stack>   .List </stack> <ret>     noRet </ret> <exc>     NoExc </exc> <exit-code exit=""> 0 </exit-code>
I0391	semantics/core.k	68	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	446fcdb6d88f4ebb7d1dcd36c7f50ded71bb32f47431d63b66c2105f6a883ad2	syntax Bool ::= isRefV(Val) [function, total]
I0392	semantics/core.k	69	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	b3c0f33667b498ccecb324fe66969b5113463c4a505a070e6033c4f46c55c794	rule isRefV(ref(_:Int)) => true
I0393	semantics/core.k	70	rule	owise	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	af39086f0625bc25e14077df75b9c6c3a580728c27ffdbb2d2aecb89376b6ed1	rule isRefV(_:Val)      => false [owise]
I0394	semantics/core.k	75	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	81839d80e1283228f4066794b14199c36f48b4cfc7aef4bca08eaed74e5487e1	syntax HeapVal ::= cellV(Val)
I0395	semantics/core.k	76	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	856539e850282570d70f539dc6d957de87af5f677de0faa217cf272a11a35179	syntax Bool ::= isCellRef(Val) [function, total]
I0396	semantics/core.k	77	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	334532a207c2cf9be695532a30452c9b8bc9789fcad182ebbf05d5f2ce17d56b	rule isCellRef(cellRef(_:Int)) => true
I0397	semantics/core.k	78	rule	owise	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5ee08cd4f6e825f62127c385547fd52944d30d98b9da7bca91889adc87ee7ee6	rule isCellRef(_:Val)          => false [owise]
I0398	semantics/core.k	85	rule	priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	b97c43df7bdda22521b4fcd34d7fea85d2f7ec59373ff7fe79b24d344edd8af8	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires "$cells" in_keys(M) [priority(40)]
I0399	semantics/core.k	95	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	5b4a0cd5114be003e2ace0209e441a91e7d7d731be8dcfb04aef9079cad03ea6	syntax Val ::= kwV(String, Val)
I0400	semantics/core.k	96	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	fe2abb141da86e69c0389b95ea2700ad132d50532c6a35041907009e96a8c799	syntax KItem ::= #kwTag(String)
I0401	semantics/core.k	97	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c5f16293ffc66ebc6a3c2f9d949656665365bd7ecc7c766b54e4cdbba5e5ec91	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
I0402	semantics/core.k	98	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	627e8f8021de70f7a0deaa2eeb87a0301c4c425e61dd1600e376597f98a1e087	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
I0403	semantics/core.k	100	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	2160829b28d38ee87a1d35b53b0360dc7c0b813fbf96a1462223e019ea5ecfeb	syntax Bool ::= isKwV(Val) [function, total]
I0404	semantics/core.k	101	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	235eb992a1a69cc273e12f481cbd07f0eb8a6b91afc8536f217129f3ffa17b39	rule isKwV(kwV(_:String, _:Val)) => true
I0405	semantics/core.k	102	rule	owise	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6b50431454b557bf0cf19f87a548da33f787a55ab9648f4588568a52473676da	rule isKwV(_:Val)                => false [owise]
I0406	semantics/core.k	106	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	7f7a926a109c070ca4d13cd3b7cf84e17fae0cfa71f9c778e5192495c4b46947	syntax Val ::= cellsMark(ParamNames)
I0407	semantics/core.k	107	syntax	function	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	702884b9cdda489ff567ba9ffe9463cbeecca73edfa304ee7c5699a3d68d4eed	syntax ParamNames ::= cellsOf(Val) [function]
I0408	semantics/core.k	108	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	920e61ddea2992dd4a770a2d9f3d8a8df7cf436e078436e1b45ddd6931d47190	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
I0409	semantics/core.k	109	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	35118664112f71501ceeb181cec568a8711a456124bf25130765177c081da2c3	syntax Bool ::= pnMember(String, ParamNames) [function, total]
I0410	semantics/core.k	110	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	620e3008f05a3f8d5a0268117df33d356f6b17f818323617ba4efac05cf2082a	rule pnMember(_:String, .ParamNames) => false
I0411	semantics/core.k	111	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	105b659ad4b3aaf2e16317365ab7f8419612663c04fac81ecb77ea87bf10712c	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
I0412	semantics/core.k	113	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	ca090ece5768cc29414a46e03359b7d492839371a22c6216e74e3bbe8d867d65	syntax KItem ::= #cellW(Val, Val)
I0413	semantics/core.k	114	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	df2f981b653e76dc84ed50221f14cabab05a371ab43f484b1cd768fd7fcbb4c8	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
I0414	semantics/core.k	117	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	518717c6d0680b8a0a29ee36810e2ad43af8d55651ba20af9a4eab9fff53f978	syntax KItem ::= #alloc(Val)
I0415	semantics/core.k	118	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	defb5037dafced49479b586e48986d62dd9d07a077db4c07e6d7b491fa6a652a	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap>    H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
I0416	semantics/core.k	124	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	ceb4bc1f85f3ea92173a64de5f60d29e52e642c02833fe28bcd1a9e6ebdfe41a	syntax KItem ::= #loadAll(Module)
I0417	semantics/core.k	125	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	85c00908bc8a54172028fde83dc5e7830f76bc796481d1b61f843e38b9c4913c	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
I0418	semantics/core.k	126	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	a7cc3a8b809e3e6e0afc38b8c656f49c2b95eb8ec8700004e19e76a22ff2ec79	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
I0419	semantics/core.k	127	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	676136d6c374167adb30b066fdf0573e6f4daac223df0a1253955431341bf8ce	rule <k> .Stmts => .K ... </k>
I0420	semantics/core.k	130	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	fb13a9de0f2b53daf8cc76eefc41cd2916f5e4ac3d916614f906ee2cced631a2	syntax KItem ::= #look(String, Int)
I0421	semantics/core.k	131	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	507dd550c98c0da6ae5417f7ab39ba53f3a4c5a1f1c92240c21ac853dee820d3	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
I0422	semantics/core.k	132	rule	X	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	5fb60a8054496c94d620b4f2e1342e8efafb390d836248d9c36d719d2fa9ac0f	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
I0423	semantics/core.k	145	rule	"$cells",X,priority(40)	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	4ca0afa466a7dd45bffbffbb0a95cfde788da43270f9f35504a437d5a990c461	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
I0424	semantics/core.k	152	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	b4b4e277c715db9abb5f2c5e732a7ff08592802ea58497e91706042ce373cb67	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
I0425	semantics/core.k	157	syntax	function,total	FIXED_DECLARATION_USED_AND_REVIEWED	9a2a715b0adae3ad9bbfab9121e17c60429d9338bde0a7d4436155eaccc19ec0	syntax Scope ::= "builtinsScope" [function, total]
