id	source	module	line_start	line_end	keyword	category	attributes	relevance	decision	normalized_sha256	normalized_sentence
K-0345	semantics/core.k	MPY-CORE	40	40	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	c9cee1981af78d22be358515c3d40c43ddf113a6e501732215323e86c69df803	syntax Vals ::= List{Val, ","}
K-0346	semantics/core.k	MPY-CORE	41	41	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	1a9977b6818762a6c75f12776156fc9cf31d7c72a74adfb8e1e05fc0ecf94339	syntax Exc ::= "NoExc" | "AssertionError"
K-0347	semantics/core.k	MPY-CORE	42	48	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	de0c80b21d8eb36cf36d606cf767f2a520411bf5a1d3616806c99a959bbd8f5b	syntax RetState ::= "noRet" | retV(Val)
K-0348	semantics/core.k	MPY-CORE	49	67	configuration	configuration		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	e2e69e72a4960a3aefd72d7c1b3b75d039e9fff8be3ccccdc17f464c8d395f8b	configuration <k> #loadAll($PGM:Module) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code exit=""> 0 </exit-code>
K-0349	semantics/core.k	MPY-CORE	68	68	syntax	syntax:function+total	function, total	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	3338ad77ca0049a96dfe1eaeb080b4c41c6be71c0c3b3f745920c8a3f234cec0	syntax Bool ::= isRefV(Val) [function, total]
K-0350	semantics/core.k	MPY-CORE	69	69	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d1ee5822bc201a81a9e53ef1bbc95650db6ed80ae67b039110a99e1244587cac	rule isRefV(ref(_:Int)) => true
K-0351	semantics/core.k	MPY-CORE	70	74	rule	rule:owise	owise	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0c7cce155ae3e6320c5d4bd48b2c693b895f7dacaa77c81e46772701bf682ece	rule isRefV(_:Val) => false [owise]
K-0352	semantics/core.k	MPY-CORE	75	75	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	21cd98225d729d9f7639156eab6a245a02779ba0a9d8b21e9f073c0ff26f5274	syntax HeapVal ::= cellV(Val)
K-0353	semantics/core.k	MPY-CORE	76	76	syntax	syntax:function+total	function, total	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	a9d42f86eb00022dec3e226b09600aaa48f1a7be55f597845133e1bd191296a1	syntax Bool ::= isCellRef(Val) [function, total]
K-0354	semantics/core.k	MPY-CORE	77	77	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d10f04444db1ef0234b6d965704225f982b943f5f876e0dd2b84ca6cb186d00d	rule isCellRef(cellRef(_:Int)) => true
K-0355	semantics/core.k	MPY-CORE	78	84	rule	rule:owise	owise	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5a8e9cee84f2dbf8c0de9a66101d7f454ee0e4ef9387f90a1b3b96d108f076bb	rule isCellRef(_:Val) => false [owise]
K-0356	semantics/core.k	MPY-CORE	85	94	rule	rule:priority	priority(40)	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	ccbcf54c09d432d185cd73f66e00b677291ba701494a1d9a9e7fa3b7eb7c5936	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires "$cells" in_keys(M) [priority(40)]
K-0357	semantics/core.k	MPY-CORE	95	95	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	746e63785a2ae3973e73c46044dcbf4775ebee34152fc64892f4b2b789edd83f	syntax Val ::= kwV(String, Val)
K-0358	semantics/core.k	MPY-CORE	96	96	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	7135e0a28684c3f959f5c02eb7518d47f4673034587be13a48e55a135987f6e2	syntax KItem ::= #kwTag(String)
K-0359	semantics/core.k	MPY-CORE	97	97	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	28d46dc1bd55f13049d73cb2bf63a371dc732d4615cdd181645239d4cd5ad537	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
K-0360	semantics/core.k	MPY-CORE	98	99	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	b16faf57f0a4ea99fe0c8f966f92696df0327f139ba5260288a67e046f99a2dc	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
K-0361	semantics/core.k	MPY-CORE	100	100	syntax	syntax:function+total	function, total	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	50eabe9c99f38505cf15bf77c4bac9a1abf4f9b87d14b59bbda92ca979979de1	syntax Bool ::= isKwV(Val) [function, total]
K-0362	semantics/core.k	MPY-CORE	101	101	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	a1fa116710bde2dcf3a27bef6ca7c778952c610ebf3439a992d3b795fbb62980	rule isKwV(kwV(_:String, _:Val)) => true
K-0363	semantics/core.k	MPY-CORE	102	105	rule	rule:owise	owise	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	200aa58406d99e22d3b9ce9a9ef60d4663b4e18452d09f10c48e045bd68b7760	rule isKwV(_:Val) => false [owise]
K-0364	semantics/core.k	MPY-CORE	106	106	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	2285105441dce6794397ba48377014495fd03df64a341f3f38c98e1db8345f5a	syntax Val ::= cellsMark(ParamNames)
K-0365	semantics/core.k	MPY-CORE	107	107	syntax	syntax:function	function	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	ad2441054e7f455725e98d81f76b8fd041bc9ed222e5edb98a5c94ae3839523b	syntax ParamNames ::= cellsOf(Val) [function]
K-0366	semantics/core.k	MPY-CORE	108	108	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	dadd75df53218bc9b64ef8083a5cfdd2ce110ae737320172b4df3b74b49eca81	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
K-0367	semantics/core.k	MPY-CORE	109	109	syntax	syntax:function+total	function, total	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	009b993788c253193b1ce0fa5b061697c6440e0788701a19869c9dab19663ff9	syntax Bool ::= pnMember(String, ParamNames) [function, total]
K-0368	semantics/core.k	MPY-CORE	110	110	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	09cb69784187ad842a22036b322bfc6e6b6b0146b07291ed5538c1ed17fb12c8	rule pnMember(_:String, .ParamNames) => false
K-0369	semantics/core.k	MPY-CORE	111	112	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	40d3ebcbac2e7febec8650f7bec5a04bd4771fe1fb00b0029b055011e68b54d1	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
K-0370	semantics/core.k	MPY-CORE	113	113	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	16af91ae25382cf323fddfcbec2b15113bb7f8e345fc838cffd3d1ea5c48402f	syntax KItem ::= #cellW(Val, Val)
K-0371	semantics/core.k	MPY-CORE	114	116	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8cd98c73610f48aa57c981cb37756c66c7690094d14b1d7dd6ecc280118e508b	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
K-0372	semantics/core.k	MPY-CORE	117	117	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	584583182d331f98087811d087ed974611dcaaa6ed451b3fd1b5669db71ee113	syntax KItem ::= #alloc(Val)
K-0373	semantics/core.k	MPY-CORE	118	123	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	73c5f2c1164c99bb4e431aa329b45e3df25a9a3916f4720ae94c4a1a3117a043	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
K-0374	semantics/core.k	MPY-CORE	124	124	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	40d32b5e1ad10747cb8671cd1e429ea97d3cec1b42c0c51a97d4025ea15ec9d2	syntax KItem ::= #loadAll(Module)
K-0375	semantics/core.k	MPY-CORE	125	125	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	831765b43e688fdf9dd2115a4b939d436706f8c21eec8d12ae58d63460ea64ff	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
K-0376	semantics/core.k	MPY-CORE	126	126	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	622f8afd49106ea25b456b94d71e2824694c02f0a7d79c85174ee0f6bbe5aeb2	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
K-0377	semantics/core.k	MPY-CORE	127	129	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	913b04bec3e9965c5fccda5c7468146ab7b9b60368e64ca29864c719e88dc4bd	rule <k> .Stmts => .K ... </k>
K-0378	semantics/core.k	MPY-CORE	130	130	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	68e17b99a979fdef8ca37621b96b2adca48d3919ab7f1ce5c01b65d55df1c936	syntax KItem ::= #look(String, Int)
K-0379	semantics/core.k	MPY-CORE	131	131	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	4dffd7efda704b7e4db7e1c647183217805e651df4dafc5254bb00bf2fdc9cbe	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
K-0380	semantics/core.k	MPY-CORE	132	144	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	b29eee0298a0fbd55b27ebbe8c80981c6b4319ab729ec6146f576f5933c18219	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
K-0381	semantics/core.k	MPY-CORE	145	151	rule	rule:priority	priority(40)	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	3b3293c9807352b0c0c99b7a9b8c613ec00733fdcbd3fde140e26742e2aaa9a2	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
K-0382	semantics/core.k	MPY-CORE	152	156	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	d805c991ad7d7a3556c12a68451a95bfc8986337fd4c5223a84c747f695d20bf	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
K-0383	semantics/core.k	MPY-CORE	157	157	syntax	syntax:function+total	function, total	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	9b3d6c932d97b99118d4972bbf495e2ee6ff961180c802cfc8002ac45499bc28	syntax Scope ::= "builtinsScope" [function, total]
K-0384	semantics/core.k	MPY-CORE	158	184	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	6bb9401f2285601227a19ab2ad04f9d6d4535937705df26c54aa09559a71180b	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root)
K-0385	semantics/core.k	MPY-CORE	185	185	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	0cd464bb92d6fbd9eb61627b5a302e8d1419fb60845e61f594eea37e505361c0	syntax ApplyK ::= toCall(Val)
K-0386	semantics/core.k	MPY-CORE	186	188	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	4c486ed4a149e9e305a9176e39ac7f0ff75963f04d2b8be0defa6a4db356524d	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
K-0387	semantics/core.k	MPY-CORE	189	189	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	e7135690e7262635dd0046776e8c65541a1b0e833e52085a497abbab22a24c0d	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
K-0388	semantics/core.k	MPY-CORE	190	190	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	aee090561fe2fc878e5922d8eeb9c6b759e0948f8c972db0ec10627a3d75e10a	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
K-0389	semantics/core.k	MPY-CORE	191	193	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	970d561c7f9c4b8f4a8b0291c59f5f473450c3c0c27124fa6efa204fbc998190	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
K-0390	semantics/core.k	MPY-CORE	194	194	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	49f810c47c2d98a8109f54c75a88554a078c9de7a27b1c9e98bab7c301f38e4c	rule <k> Int(I:Int) => I ... </k>
K-0391	semantics/core.k	MPY-CORE	195	195	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	28c8aac589ebebb882cb3f121a4017a8cda85f190a8992d2ffac23ca9f423675	rule <k> Bool(B:Bool) => B ... </k>
K-0392	semantics/core.k	MPY-CORE	196	198	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8f43f057222f9caa18b3df9c3fe8caf3eca8d3dd38d14d265a3a9f1ad1823ae0	rule <k> NoneVal => noneV ... </k>
K-0393	semantics/core.k	MPY-CORE	199	199	syntax	syntax:function	function	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	c70b8b2eac36b927650e58afbb71b054cb3bbaaf272b95c269b562f4cca551bf	syntax Bool ::= truthy(Val) [function]
K-0394	semantics/core.k	MPY-CORE	200	200	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	6a5f897dddf50fc1cc333177fd7d58fd05d5d2105120316f6e5a4151303bd335	rule truthy(B:Bool) => B
K-0395	semantics/core.k	MPY-CORE	201	201	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	ce79df9f62d4e794695fa9afbce647d0952b63e75c12138ff9c2bd78b074cd9d	rule truthy(noneV) => false
K-0396	semantics/core.k	MPY-CORE	202	202	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	028df8cf7244b1e37591ce4395e7e3b07a76ae5a4290f7d0cafdf039fca50fb8	rule truthy(I:Int) => I =/=Int 0
K-0397	semantics/core.k	MPY-CORE	203	203	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	933b3fe9dcab3bdf20db8bf4c1a2b3cba08db2f51ccb124b6ba82c35a9515bc5	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
K-0398	semantics/core.k	MPY-CORE	204	204	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	75c0f2ab15c6fc94075bf8f9cef4918470585c955004634f0c982615be0ae0ae	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
K-0399	semantics/core.k	MPY-CORE	205	207	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	1660cb2026322597104cf4ec33c7388b5fe1da5ffc7ea6acbeb5c45fbab93d91	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
K-0400	semantics/core.k	MPY-CORE	208	208	syntax	syntax:function	function	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	01c72ea272fe77e59dfee2c706b635e11d09b2a04d1d76f98d60659c942fd492	syntax Val ::= applyUn(String, Val) [function]
K-0401	semantics/core.k	MPY-CORE	209	209	syntax	syntax:function	function	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	182a981e83f00c3893b88729b6cf5be5479e21d6f42cdaf842eeeb76affaecf1	syntax Val ::= applyBin(String, Val, Val) [function]
K-0402	semantics/core.k	MPY-CORE	210	212	syntax	syntax:function	function	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	da44e152afa873733ab2dc3148ce50d71b34ecc042e1cf1ccf8c1551df77c27d	syntax Bool ::= applyCmp(String, Val, Val) [function]
K-0403	semantics/core.k	MPY-CORE	213	213	syntax	syntax:function+total	function, total	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	763cc5fd6e1abb711ac3c786c23d3e9954aa228ccb4012bbd586bfaa5ba4fadd	syntax Vals ::= appendVal(Vals, Val) [function, total]
K-0404	semantics/core.k	MPY-CORE	214	214	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	60caff7a9f1fbc6feaab41eb48b1217883a3d6ad60ae5ccc2081ffcaee8d5de9	rule appendVal(.Vals, V:Val) => V , .Vals
K-0405	semantics/core.k	MPY-CORE	215	216	rule	rule:ordinary		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	c67434450dfaea990d24b843f34d458858030555acd1f7050ad57b6ec05e65ed	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
K-0406	semantics/core.k	MPY-CORE	217	217	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	7a97605e841a91e05985c61a14143af9e0f2bfbec36c5c9bd36fc15daf540b31	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
K-0407	semantics/core.k	MPY-CORE	218	218	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	702ecbf22fe6f1758f419f11f4435c2105c06424806029125446876b94c85500	rule vals2valSeq(.Vals) => .ValSeq
K-0408	semantics/core.k	MPY-CORE	219	222	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	e9fb82f13f27e02f1171f3ff6f4fd08b6f62b8db5925e26bba0d60c5e5856474	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
K-0409	semantics/core.k	MPY-CORE	223	223	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	dd74bc995871facfa87ea8ae2ecfdd41abc06296c877effa234a3e72b3d18dc0	syntax Int ::= vsLen(ValSeq) [function, total]
K-0410	semantics/core.k	MPY-CORE	224	224	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	04fc8b8adecfcc54620963a8180bac258c092189330857ed93cc23a9f5a19d1e	rule vsLen(.ValSeq) => 0
