index	a	b
5619	-21	-20
5620	-21	-19
5621	-21	-18
5622	-21	-17
5623	-21	-16
5624	-21	-15
5625	-21	-14
5626	-21	-13
5627	-21	-12
5628	-21	-11
5629	-21	-10
5630	-21	-9
5631	-21	-8
5632	-21	-7
5633	-21	-6
5634	-21	-5
5635	-21	-4
5636	-21	-3
5637	-21	-2
5638	-21	-1
5639	-21	0
5640	-21	1
5641	-21	2
5642	-21	3
5643	-21	4
5644	-21	5
5645	-21	6
5646	-21	7
5647	-21	8
5648	-21	9
5649	-21	10
5650	-21	11
5651	-21	12
5652	-21	13
5653	-21	14
5654	-21	15
5655	-21	16
5656	-21	17
5657	-21	18
5658	-21	19
5659	-21	20
5660	-21	21
5661	-21	22
5662	-21	23
5663	-21	24
5664	-21	25
5665	-21	26
5666	-21	27
5667	-21	28
5668	-21	29
5669	-21	30
5670	-21	31
5671	-21	32
5672	-21	33
5673	-21	34
5674	-21	35
5675	-21	36
5676	-21	37
5677	-21	38
5678	-21	39
5679	-21	40
5680	-21	41
5681	-21	42
5682	-21	43
5683	-21	44
5684	-21	45
5685	-21	46
5686	-21	47
5687	-21	48
5688	-21	49
5689	-21	50
5690	-21	51
5691	-21	52
5692	-21	53
5693	-21	54
5694	-21	55
5695	-21	56
5696	-21	57
5697	-21	58
5698	-21	59
5699	-21	60
5700	-21	61
5701	-21	62
5702	-21	63
5703	-21	64
5704	-20	-64
5705	-20	-63
5706	-20	-62
5707	-20	-61
5708	-20	-60
5709	-20	-59
5710	-20	-58
5711	-20	-57
5712	-20	-56
5713	-20	-55
5714	-20	-54
5715	-20	-53
5716	-20	-52
5717	-20	-51
5718	-20	-50
5719	-20	-49
5720	-20	-48
5721	-20	-47
5722	-20	-46
5723	-20	-45
5724	-20	-44
5725	-20	-43
5726	-20	-42
5727	-20	-41
5728	-20	-40
5729	-20	-39
5730	-20	-38
5731	-20	-37
5732	-20	-36
5733	-20	-35
5734	-20	-34
5735	-20	-33
5736	-20	-32
5737	-20	-31
5738	-20	-30
5739	-20	-29
5740	-20	-28
5741	-20	-27
5742	-20	-26
5743	-20	-25
5744	-20	-24
5745	-20	-23
5746	-20	-22
5747	-20	-21
5748	-20	-20
5749	-20	-19
5750	-20	-18
5751	-20	-17
5752	-20	-16
5753	-20	-15
5754	-20	-14
5755	-20	-13
5756	-20	-12
5757	-20	-11
5758	-20	-10
5759	-20	-9
5760	-20	-8
5761	-20	-7
5762	-20	-6
5763	-20	-5
5764	-20	-4
5765	-20	-3
5766	-20	-2
5767	-20	-1
5768	-20	0
5769	-20	1
5770	-20	2
5771	-20	3
5772	-20	4
5773	-20	5
5774	-20	6
5775	-20	7
5776	-20	8
5777	-20	9
5778	-20	10
5779	-20	11
5780	-20	12
5781	-20	13
5782	-20	14
5783	-20	15
5784	-20	16
5785	-20	17
5786	-20	18
5787	-20	19
5788	-20	20
5789	-20	21
5790	-20	22
5791	-20	23
5792	-20	24
5793	-20	25
5794	-20	26
5795	-20	27
5796	-20	28
5797	-20	29
5798	-20	30
5799	-20	31
5800	-20	32
5801	-20	33
5802	-20	34
5803	-20	35
5804	-20	36
5805	-20	37
5806	-20	38
5807	-20	39
5808	-20	40
5809	-20	41
5810	-20	42
5811	-20	43
5812	-20	44
5813	-20	45
5814	-20	46
5815	-20	47
5816	-20	48
5817	-20	49
5818	-20	50
5819	-20	51
5820	-20	52
5821	-20	53
5822	-20	54
5823	-20	55
5824	-20	56
5825	-20	57
5826	-20	58
5827	-20	59
5828	-20	60
5829	-20	61
5830	-20	62
5831	-20	63
5832	-20	64
5833	-19	-64
5834	-19	-63
5835	-19	-62
5836	-19	-61
5837	-19	-60
5838	-19	-59
5839	-19	-58
5840	-19	-57
5841	-19	-56
5842	-19	-55
5843	-19	-54
5844	-19	-53
5845	-19	-52
5846	-19	-51
5847	-19	-50
5848	-19	-49
5849	-19	-48
5850	-19	-47
5851	-19	-46
5852	-19	-45
5853	-19	-44
5854	-19	-43
5855	-19	-42
5856	-19	-41
5857	-19	-40
5858	-19	-39
5859	-19	-38
5860	-19	-37
5861	-19	-36
5862	-19	-35
5863	-19	-34
5864	-19	-33
5865	-19	-32
5866	-19	-31
5867	-19	-30
5868	-19	-29
5869	-19	-28
5870	-19	-27
5871	-19	-26
5872	-19	-25
5873	-19	-24
5874	-19	-23
5875	-19	-22
5876	-19	-21
5877	-19	-20
5878	-19	-19
5879	-19	-18
5880	-19	-17
5881	-19	-16
5882	-19	-15
5883	-19	-14
5884	-19	-13
5885	-19	-12
5886	-19	-11
5887	-19	-10
5888	-19	-9
5889	-19	-8
5890	-19	-7
5891	-19	-6
5892	-19	-5
5893	-19	-4
5894	-19	-3
5895	-19	-2
5896	-19	-1
5897	-19	0
5898	-19	1
5899	-19	2
5900	-19	3
5901	-19	4
5902	-19	5
5903	-19	6
5904	-19	7
5905	-19	8
5906	-19	9
5907	-19	10
5908	-19	11
5909	-19	12
5910	-19	13
5911	-19	14
5912	-19	15
5913	-19	16
5914	-19	17
5915	-19	18
5916	-19	19
5917	-19	20
5918	-19	21
5919	-19	22
5920	-19	23
5921	-19	24
5922	-19	25
5923	-19	26
5924	-19	27
5925	-19	28
5926	-19	29
5927	-19	30
5928	-19	31
5929	-19	32
5930	-19	33
5931	-19	34
5932	-19	35
5933	-19	36
5934	-19	37
5935	-19	38
5936	-19	39
5937	-19	40
5938	-19	41
5939	-19	42
5940	-19	43
5941	-19	44
5942	-19	45
5943	-19	46
5944	-19	47
5945	-19	48
5946	-19	49
5947	-19	50
5948	-19	51
5949	-19	52
5950	-19	53
5951	-19	54
5952	-19	55
5953	-19	56
5954	-19	57
5955	-19	58
5956	-19	59
5957	-19	60
5958	-19	61
5959	-19	62
5960	-19	63
5961	-19	64
5962	-18	-64
5963	-18	-63
5964	-18	-62
5965	-18	-61
5966	-18	-60
5967	-18	-59
5968	-18	-58
5969	-18	-57
5970	-18	-56
5971	-18	-55
5972	-18	-54
5973	-18	-53
5974	-18	-52
5975	-18	-51
5976	-18	-50
5977	-18	-49
5978	-18	-48
5979	-18	-47
5980	-18	-46
5981	-18	-45
5982	-18	-44
5983	-18	-43
5984	-18	-42
5985	-18	-41
5986	-18	-40
5987	-18	-39
5988	-18	-38
5989	-18	-37
5990	-18	-36
5991	-18	-35
5992	-18	-34
5993	-18	-33
5994	-18	-32
5995	-18	-31
5996	-18	-30
5997	-18	-29
5998	-18	-28
5999	-18	-27
6000	-18	-26
6001	-18	-25
6002	-18	-24
6003	-18	-23
6004	-18	-22
6005	-18	-21
6006	-18	-20
6007	-18	-19
6008	-18	-18
6009	-18	-17
6010	-18	-16
6011	-18	-15
6012	-18	-14
6013	-18	-13
6014	-18	-12
6015	-18	-11
6016	-18	-10
6017	-18	-9
6018	-18	-8
6019	-18	-7
6020	-18	-6
6021	-18	-5
6022	-18	-4
6023	-18	-3
6024	-18	-2
6025	-18	-1
6026	-18	0
6027	-18	1
6028	-18	2
6029	-18	3
6030	-18	4
6031	-18	5
6032	-18	6
6033	-18	7
6034	-18	8
6035	-18	9
6036	-18	10
6037	-18	11
6038	-18	12
6039	-18	13
6040	-18	14
6041	-18	15
6042	-18	16
6043	-18	17
6044	-18	18
6045	-18	19
6046	-18	20
6047	-18	21
6048	-18	22
6049	-18	23
6050	-18	24
6051	-18	25
6052	-18	26
6053	-18	27
6054	-18	28
6055	-18	29
6056	-18	30
6057	-18	31
6058	-18	32
6059	-18	33
6060	-18	34
6061	-18	35
6062	-18	36
6063	-18	37
6064	-18	38
6065	-18	39
6066	-18	40
6067	-18	41
6068	-18	42
6069	-18	43
6070	-18	44
6071	-18	45
6072	-18	46
6073	-18	47
6074	-18	48
6075	-18	49
6076	-18	50
6077	-18	51
6078	-18	52
6079	-18	53
6080	-18	54
6081	-18	55
6082	-18	56
6083	-18	57
6084	-18	58
6085	-18	59
6086	-18	60
6087	-18	61
6088	-18	62
6089	-18	63
6090	-18	64
6091	-17	-64
6092	-17	-63
6093	-17	-62
6094	-17	-61
6095	-17	-60
6096	-17	-59
6097	-17	-58
6098	-17	-57
6099	-17	-56
6100	-17	-55
6101	-17	-54
6102	-17	-53
6103	-17	-52
6104	-17	-51
6105	-17	-50
6106	-17	-49
6107	-17	-48
6108	-17	-47
6109	-17	-46
6110	-17	-45
6111	-17	-44
6112	-17	-43
6113	-17	-42
6114	-17	-41
6115	-17	-40
6116	-17	-39
6117	-17	-38
6118	-17	-37
6119	-17	-36
6120	-17	-35
6121	-17	-34
6122	-17	-33
6123	-17	-32
6124	-17	-31
6125	-17	-30
6126	-17	-29
6127	-17	-28
6128	-17	-27
6129	-17	-26
6130	-17	-25
6131	-17	-24
6132	-17	-23
6133	-17	-22
6134	-17	-21
6135	-17	-20
6136	-17	-19
6137	-17	-18
6138	-17	-17
6139	-17	-16
6140	-17	-15
6141	-17	-14
6142	-17	-13
6143	-17	-12
6144	-17	-11
6145	-17	-10
6146	-17	-9
6147	-17	-8
6148	-17	-7
6149	-17	-6
6150	-17	-5
6151	-17	-4
6152	-17	-3
6153	-17	-2
6154	-17	-1
6155	-17	0
6156	-17	1
6157	-17	2
6158	-17	3
6159	-17	4
6160	-17	5
6161	-17	6
6162	-17	7
6163	-17	8
6164	-17	9
6165	-17	10
6166	-17	11
6167	-17	12
6168	-17	13
6169	-17	14
6170	-17	15
6171	-17	16
6172	-17	17
6173	-17	18
6174	-17	19
6175	-17	20
6176	-17	21
6177	-17	22
6178	-17	23
6179	-17	24
6180	-17	25
6181	-17	26
6182	-17	27
6183	-17	28
6184	-17	29
6185	-17	30
6186	-17	31
6187	-17	32
6188	-17	33
6189	-17	34
6190	-17	35
6191	-17	36
6192	-17	37
6193	-17	38
6194	-17	39
6195	-17	40
6196	-17	41
6197	-17	42
6198	-17	43
6199	-17	44
6200	-17	45
6201	-17	46
6202	-17	47
6203	-17	48
6204	-17	49
6205	-17	50
6206	-17	51
6207	-17	52
6208	-17	53
6209	-17	54
6210	-17	55
6211	-17	56
6212	-17	57
6213	-17	58
6214	-17	59
6215	-17	60
6216	-17	61
6217	-17	62
6218	-17	63
6219	-17	64
6220	-16	-64
6221	-16	-63
6222	-16	-62
6223	-16	-61
6224	-16	-60
6225	-16	-59
6226	-16	-58
6227	-16	-57
6228	-16	-56
6229	-16	-55
6230	-16	-54
6231	-16	-53
6232	-16	-52
6233	-16	-51
6234	-16	-50
6235	-16	-49
6236	-16	-48
6237	-16	-47
6238	-16	-46
6239	-16	-45
6240	-16	-44
6241	-16	-43
6242	-16	-42
6243	-16	-41
6244	-16	-40
6245	-16	-39
6246	-16	-38
6247	-16	-37
6248	-16	-36
6249	-16	-35
6250	-16	-34
6251	-16	-33
6252	-16	-32
6253	-16	-31
6254	-16	-30
6255	-16	-29
6256	-16	-28
6257	-16	-27
6258	-16	-26
6259	-16	-25
6260	-16	-24
6261	-16	-23
6262	-16	-22
6263	-16	-21
6264	-16	-20
6265	-16	-19
6266	-16	-18
6267	-16	-17
6268	-16	-16
6269	-16	-15
6270	-16	-14
6271	-16	-13
6272	-16	-12
6273	-16	-11
6274	-16	-10
6275	-16	-9
6276	-16	-8
6277	-16	-7
6278	-16	-6
6279	-16	-5
6280	-16	-4
6281	-16	-3
6282	-16	-2
6283	-16	-1
6284	-16	0
6285	-16	1
6286	-16	2
6287	-16	3
6288	-16	4
6289	-16	5
6290	-16	6
6291	-16	7
6292	-16	8
6293	-16	9
6294	-16	10
6295	-16	11
6296	-16	12
6297	-16	13
6298	-16	14
6299	-16	15
6300	-16	16
6301	-16	17
6302	-16	18
6303	-16	19
6304	-16	20
6305	-16	21
6306	-16	22
6307	-16	23
6308	-16	24
6309	-16	25
6310	-16	26
6311	-16	27
6312	-16	28
6313	-16	29
6314	-16	30
6315	-16	31
6316	-16	32
6317	-16	33
6318	-16	34
6319	-16	35
6320	-16	36
6321	-16	37
6322	-16	38
6323	-16	39
6324	-16	40
6325	-16	41
6326	-16	42
6327	-16	43
6328	-16	44
6329	-16	45
6330	-16	46
6331	-16	47
6332	-16	48
6333	-16	49
6334	-16	50
6335	-16	51
6336	-16	52
6337	-16	53
6338	-16	54
6339	-16	55
6340	-16	56
6341	-16	57
6342	-16	58
6343	-16	59
6344	-16	60
6345	-16	61
6346	-16	62
6347	-16	63
6348	-16	64
6349	-15	-64
6350	-15	-63
6351	-15	-62
6352	-15	-61
6353	-15	-60
6354	-15	-59
6355	-15	-58
6356	-15	-57
6357	-15	-56
6358	-15	-55
6359	-15	-54
6360	-15	-53
6361	-15	-52
6362	-15	-51
6363	-15	-50
6364	-15	-49
6365	-15	-48
6366	-15	-47
6367	-15	-46
6368	-15	-45
6369	-15	-44
6370	-15	-43
6371	-15	-42
6372	-15	-41
6373	-15	-40
6374	-15	-39
6375	-15	-38
6376	-15	-37
6377	-15	-36
6378	-15	-35
6379	-15	-34
6380	-15	-33
6381	-15	-32
6382	-15	-31
6383	-15	-30
6384	-15	-29
6385	-15	-28
6386	-15	-27
6387	-15	-26
6388	-15	-25
6389	-15	-24
6390	-15	-23
6391	-15	-22
6392	-15	-21
6393	-15	-20
6394	-15	-19
6395	-15	-18
6396	-15	-17
6397	-15	-16
6398	-15	-15
6399	-15	-14
6400	-15	-13
6401	-15	-12
6402	-15	-11
6403	-15	-10
6404	-15	-9
6405	-15	-8
6406	-15	-7
6407	-15	-6
6408	-15	-5
6409	-15	-4
6410	-15	-3
6411	-15	-2
6412	-15	-1
6413	-15	0
6414	-15	1
6415	-15	2
6416	-15	3
6417	-15	4
6418	-15	5
6419	-15	6
6420	-15	7
6421	-15	8
6422	-15	9
6423	-15	10
6424	-15	11
6425	-15	12
6426	-15	13
6427	-15	14
6428	-15	15
6429	-15	16
6430	-15	17
6431	-15	18
6432	-15	19
6433	-15	20
6434	-15	21
6435	-15	22
6436	-15	23
6437	-15	24
6438	-15	25
6439	-15	26
6440	-15	27
6441	-15	28
6442	-15	29
6443	-15	30
6444	-15	31
6445	-15	32
6446	-15	33
6447	-15	34
6448	-15	35
6449	-15	36
6450	-15	37
6451	-15	38
6452	-15	39
6453	-15	40
6454	-15	41
6455	-15	42
6456	-15	43
6457	-15	44
6458	-15	45
6459	-15	46
6460	-15	47
6461	-15	48
6462	-15	49
6463	-15	50
6464	-15	51
6465	-15	52
6466	-15	53
6467	-15	54
6468	-15	55
6469	-15	56
6470	-15	57
6471	-15	58
6472	-15	59
6473	-15	60
6474	-15	61
6475	-15	62
6476	-15	63
6477	-15	64
6478	-14	-64
6479	-14	-63
6480	-14	-62
6481	-14	-61
6482	-14	-60
6483	-14	-59
6484	-14	-58
6485	-14	-57
6486	-14	-56
6487	-14	-55
6488	-14	-54
6489	-14	-53
6490	-14	-52
6491	-14	-51
6492	-14	-50
6493	-14	-49
6494	-14	-48
6495	-14	-47
6496	-14	-46
6497	-14	-45
6498	-14	-44
6499	-14	-43
6500	-14	-42
6501	-14	-41
6502	-14	-40
6503	-14	-39
6504	-14	-38
6505	-14	-37
6506	-14	-36
6507	-14	-35
6508	-14	-34
6509	-14	-33
6510	-14	-32
6511	-14	-31
6512	-14	-30
6513	-14	-29
6514	-14	-28
6515	-14	-27
6516	-14	-26
6517	-14	-25
6518	-14	-24
6519	-14	-23
6520	-14	-22
6521	-14	-21
6522	-14	-20
6523	-14	-19
6524	-14	-18
6525	-14	-17
6526	-14	-16
6527	-14	-15
6528	-14	-14
6529	-14	-13
6530	-14	-12
6531	-14	-11
6532	-14	-10
6533	-14	-9
6534	-14	-8
6535	-14	-7
6536	-14	-6
6537	-14	-5
6538	-14	-4
6539	-14	-3
6540	-14	-2
6541	-14	-1
6542	-14	0
6543	-14	1
6544	-14	2
6545	-14	3
6546	-14	4
6547	-14	5
6548	-14	6
6549	-14	7
6550	-14	8
6551	-14	9
6552	-14	10
6553	-14	11
6554	-14	12
6555	-14	13
6556	-14	14
6557	-14	15
6558	-14	16
6559	-14	17
6560	-14	18
6561	-14	19
6562	-14	20
6563	-14	21
6564	-14	22
6565	-14	23
6566	-14	24
6567	-14	25
6568	-14	26
6569	-14	27
6570	-14	28
6571	-14	29
6572	-14	30
6573	-14	31
6574	-14	32
6575	-14	33
6576	-14	34
6577	-14	35
6578	-14	36
6579	-14	37
6580	-14	38
6581	-14	39
6582	-14	40
6583	-14	41
6584	-14	42
6585	-14	43
6586	-14	44
6587	-14	45
6588	-14	46
6589	-14	47
6590	-14	48
6591	-14	49
6592	-14	50
6593	-14	51
6594	-14	52
6595	-14	53
6596	-14	54
6597	-14	55
6598	-14	56
6599	-14	57
6600	-14	58
6601	-14	59
6602	-14	60
6603	-14	61
6604	-14	62
6605	-14	63
6606	-14	64
6607	-13	-64
6608	-13	-63
6609	-13	-62
6610	-13	-61
6611	-13	-60
6612	-13	-59
6613	-13	-58
6614	-13	-57
6615	-13	-56
6616	-13	-55
6617	-13	-54
6618	-13	-53
6619	-13	-52
6620	-13	-51
6621	-13	-50
6622	-13	-49
6623	-13	-48
6624	-13	-47
6625	-13	-46
6626	-13	-45
6627	-13	-44
6628	-13	-43
6629	-13	-42
6630	-13	-41
6631	-13	-40
6632	-13	-39
6633	-13	-38
6634	-13	-37
6635	-13	-36
6636	-13	-35
6637	-13	-34
6638	-13	-33
6639	-13	-32
6640	-13	-31
6641	-13	-30
6642	-13	-29
6643	-13	-28
6644	-13	-27
6645	-13	-26
6646	-13	-25
6647	-13	-24
6648	-13	-23
6649	-13	-22
6650	-13	-21
6651	-13	-20
6652	-13	-19
6653	-13	-18
6654	-13	-17
6655	-13	-16
6656	-13	-15
6657	-13	-14
6658	-13	-13
6659	-13	-12
6660	-13	-11
6661	-13	-10
6662	-13	-9
6663	-13	-8
6664	-13	-7
6665	-13	-6
6666	-13	-5
6667	-13	-4
6668	-13	-3
6669	-13	-2
6670	-13	-1
6671	-13	0
6672	-13	1
6673	-13	2
6674	-13	3
6675	-13	4
6676	-13	5
6677	-13	6
6678	-13	7
6679	-13	8
6680	-13	9
6681	-13	10
6682	-13	11
6683	-13	12
6684	-13	13
6685	-13	14
6686	-13	15
6687	-13	16
6688	-13	17
6689	-13	18
6690	-13	19
6691	-13	20
6692	-13	21
6693	-13	22
6694	-13	23
6695	-13	24
6696	-13	25
6697	-13	26
6698	-13	27
6699	-13	28
6700	-13	29
6701	-13	30
6702	-13	31
6703	-13	32
6704	-13	33
6705	-13	34
6706	-13	35
6707	-13	36
6708	-13	37
6709	-13	38
6710	-13	39
6711	-13	40
6712	-13	41
6713	-13	42
6714	-13	43
6715	-13	44
6716	-13	45
6717	-13	46
6718	-13	47
6719	-13	48
6720	-13	49
6721	-13	50
6722	-13	51
6723	-13	52
6724	-13	53
6725	-13	54
6726	-13	55
6727	-13	56
6728	-13	57
6729	-13	58
6730	-13	59
6731	-13	60
6732	-13	61
6733	-13	62
6734	-13	63
6735	-13	64
6736	-12	-64
6737	-12	-63
6738	-12	-62
6739	-12	-61
6740	-12	-60
6741	-12	-59
6742	-12	-58
6743	-12	-57
6744	-12	-56
6745	-12	-55
6746	-12	-54
6747	-12	-53
6748	-12	-52
6749	-12	-51
6750	-12	-50
6751	-12	-49
6752	-12	-48
6753	-12	-47
6754	-12	-46
6755	-12	-45
6756	-12	-44
6757	-12	-43
6758	-12	-42
6759	-12	-41
6760	-12	-40
6761	-12	-39
6762	-12	-38
6763	-12	-37
6764	-12	-36
6765	-12	-35
6766	-12	-34
6767	-12	-33
6768	-12	-32
6769	-12	-31
6770	-12	-30
6771	-12	-29
6772	-12	-28
6773	-12	-27
6774	-12	-26
6775	-12	-25
6776	-12	-24
6777	-12	-23
6778	-12	-22
6779	-12	-21
6780	-12	-20
6781	-12	-19
6782	-12	-18
6783	-12	-17
6784	-12	-16
6785	-12	-15
6786	-12	-14
6787	-12	-13
6788	-12	-12
6789	-12	-11
6790	-12	-10
6791	-12	-9
6792	-12	-8
6793	-12	-7
6794	-12	-6
6795	-12	-5
6796	-12	-4
6797	-12	-3
6798	-12	-2
6799	-12	-1
6800	-12	0
6801	-12	1
6802	-12	2
6803	-12	3
6804	-12	4
6805	-12	5
6806	-12	6
6807	-12	7
6808	-12	8
6809	-12	9
6810	-12	10
6811	-12	11
6812	-12	12
6813	-12	13
6814	-12	14
6815	-12	15
6816	-12	16
6817	-12	17
6818	-12	18
6819	-12	19
6820	-12	20
6821	-12	21
6822	-12	22
6823	-12	23
6824	-12	24
6825	-12	25
6826	-12	26
6827	-12	27
6828	-12	28
6829	-12	29
6830	-12	30
6831	-12	31
6832	-12	32
6833	-12	33
6834	-12	34
6835	-12	35
6836	-12	36
6837	-12	37
6838	-12	38
6839	-12	39
6840	-12	40
6841	-12	41
6842	-12	42
6843	-12	43
6844	-12	44
6845	-12	45
6846	-12	46
6847	-12	47
6848	-12	48
6849	-12	49
6850	-12	50
6851	-12	51
6852	-12	52
6853	-12	53
6854	-12	54
6855	-12	55
6856	-12	56
6857	-12	57
6858	-12	58
6859	-12	59
6860	-12	60
6861	-12	61
6862	-12	62
6863	-12	63
6864	-12	64
6865	-11	-64
6866	-11	-63
6867	-11	-62
6868	-11	-61
6869	-11	-60
6870	-11	-59
6871	-11	-58
6872	-11	-57
6873	-11	-56
6874	-11	-55
6875	-11	-54
6876	-11	-53
6877	-11	-52
6878	-11	-51
6879	-11	-50
6880	-11	-49
6881	-11	-48
6882	-11	-47
6883	-11	-46
6884	-11	-45
6885	-11	-44
6886	-11	-43
6887	-11	-42
6888	-11	-41
6889	-11	-40
6890	-11	-39
6891	-11	-38
6892	-11	-37
6893	-11	-36
6894	-11	-35
6895	-11	-34
6896	-11	-33
6897	-11	-32
6898	-11	-31
6899	-11	-30
6900	-11	-29
6901	-11	-28
6902	-11	-27
6903	-11	-26
6904	-11	-25
6905	-11	-24
6906	-11	-23
6907	-11	-22
6908	-11	-21
6909	-11	-20
6910	-11	-19
6911	-11	-18
6912	-11	-17
6913	-11	-16
6914	-11	-15
6915	-11	-14
6916	-11	-13
6917	-11	-12
6918	-11	-11
6919	-11	-10
6920	-11	-9
6921	-11	-8
6922	-11	-7
6923	-11	-6
6924	-11	-5
6925	-11	-4
6926	-11	-3
6927	-11	-2
6928	-11	-1
6929	-11	0
6930	-11	1
6931	-11	2
6932	-11	3
6933	-11	4
6934	-11	5
6935	-11	6
6936	-11	7
6937	-11	8
6938	-11	9
6939	-11	10
6940	-11	11
6941	-11	12
6942	-11	13
6943	-11	14
6944	-11	15
6945	-11	16
6946	-11	17
6947	-11	18
6948	-11	19
6949	-11	20
6950	-11	21
6951	-11	22
6952	-11	23
6953	-11	24
6954	-11	25
6955	-11	26
6956	-11	27
6957	-11	28
6958	-11	29
6959	-11	30
6960	-11	31
6961	-11	32
6962	-11	33
6963	-11	34
6964	-11	35
6965	-11	36
6966	-11	37
6967	-11	38
6968	-11	39
6969	-11	40
6970	-11	41
6971	-11	42
6972	-11	43
6973	-11	44
6974	-11	45
6975	-11	46
6976	-11	47
6977	-11	48
6978	-11	49
6979	-11	50
6980	-11	51
6981	-11	52
6982	-11	53
6983	-11	54
6984	-11	55
6985	-11	56
6986	-11	57
6987	-11	58
6988	-11	59
6989	-11	60
6990	-11	61
6991	-11	62
6992	-11	63
6993	-11	64
6994	-10	-64
6995	-10	-63
6996	-10	-62
6997	-10	-61
6998	-10	-60
6999	-10	-59
7000	-10	-58
7001	-10	-57
7002	-10	-56
7003	-10	-55
7004	-10	-54
7005	-10	-53
7006	-10	-52
7007	-10	-51
7008	-10	-50
7009	-10	-49
7010	-10	-48
7011	-10	-47
7012	-10	-46
7013	-10	-45
7014	-10	-44
7015	-10	-43
7016	-10	-42
7017	-10	-41
7018	-10	-40
7019	-10	-39
7020	-10	-38
7021	-10	-37
7022	-10	-36
7023	-10	-35
7024	-10	-34
7025	-10	-33
7026	-10	-32
7027	-10	-31
7028	-10	-30
7029	-10	-29
7030	-10	-28
7031	-10	-27
7032	-10	-26
7033	-10	-25
7034	-10	-24
7035	-10	-23
7036	-10	-22
7037	-10	-21
7038	-10	-20
7039	-10	-19
7040	-10	-18
7041	-10	-17
7042	-10	-16
7043	-10	-15
7044	-10	-14
7045	-10	-13
7046	-10	-12
7047	-10	-11
7048	-10	-10
7049	-10	-9
7050	-10	-8
7051	-10	-7
7052	-10	-6
7053	-10	-5
7054	-10	-4
7055	-10	-3
7056	-10	-2
7057	-10	-1
7058	-10	0
7059	-10	1
7060	-10	2
7061	-10	3
7062	-10	4
7063	-10	5
7064	-10	6
7065	-10	7
7066	-10	8
7067	-10	9
7068	-10	10
7069	-10	11
7070	-10	12
7071	-10	13
7072	-10	14
7073	-10	15
7074	-10	16
7075	-10	17
7076	-10	18
7077	-10	19
7078	-10	20
7079	-10	21
7080	-10	22
7081	-10	23
7082	-10	24
7083	-10	25
7084	-10	26
7085	-10	27
7086	-10	28
7087	-10	29
7088	-10	30
7089	-10	31
7090	-10	32
7091	-10	33
7092	-10	34
7093	-10	35
7094	-10	36
7095	-10	37
7096	-10	38
7097	-10	39
7098	-10	40
7099	-10	41
7100	-10	42
7101	-10	43
7102	-10	44
7103	-10	45
7104	-10	46
7105	-10	47
7106	-10	48
7107	-10	49
7108	-10	50
7109	-10	51
7110	-10	52
7111	-10	53
7112	-10	54
7113	-10	55
7114	-10	56
7115	-10	57
7116	-10	58
7117	-10	59
7118	-10	60
7119	-10	61
7120	-10	62
7121	-10	63
7122	-10	64
7123	-9	-64
7124	-9	-63
7125	-9	-62
7126	-9	-61
7127	-9	-60
7128	-9	-59
7129	-9	-58
7130	-9	-57
7131	-9	-56
7132	-9	-55
7133	-9	-54
7134	-9	-53
7135	-9	-52
7136	-9	-51
7137	-9	-50
7138	-9	-49
7139	-9	-48
7140	-9	-47
7141	-9	-46
7142	-9	-45
7143	-9	-44
7144	-9	-43
7145	-9	-42
7146	-9	-41
7147	-9	-40
7148	-9	-39
7149	-9	-38
7150	-9	-37
7151	-9	-36
7152	-9	-35
7153	-9	-34
7154	-9	-33
7155	-9	-32
7156	-9	-31
7157	-9	-30
7158	-9	-29
7159	-9	-28
7160	-9	-27
7161	-9	-26
7162	-9	-25
7163	-9	-24
7164	-9	-23
7165	-9	-22
7166	-9	-21
7167	-9	-20
7168	-9	-19
7169	-9	-18
7170	-9	-17
7171	-9	-16
7172	-9	-15
7173	-9	-14
7174	-9	-13
7175	-9	-12
7176	-9	-11
7177	-9	-10
7178	-9	-9
7179	-9	-8
7180	-9	-7
7181	-9	-6
7182	-9	-5
7183	-9	-4
7184	-9	-3
7185	-9	-2
7186	-9	-1
7187	-9	1
7188	-9	2
7189	-9	3
7190	-9	4
7191	-9	5
7192	-9	6
7193	-9	7
7194	-9	8
7195	-9	9
7196	-9	10
7197	-9	11
7198	-9	12
7199	-9	13
7200	-9	14
7201	-9	15
7202	-9	16
7203	-9	17
7204	-9	18
7205	-9	19
7206	-9	20
7207	-9	21
7208	-9	22
7209	-9	23
7210	-9	24
7211	-9	25
7212	-9	26
7213	-9	27
7214	-9	28
7215	-9	29
7216	-9	30
7217	-9	31
7218	-9	32
7219	-9	33
7220	-9	34
7221	-9	35
7222	-9	36
7223	-9	37
7224	-9	38
7225	-9	39
7226	-9	40
7227	-9	41
7228	-9	42
7229	-9	43
7230	-9	44
7231	-9	45
7232	-9	46
7233	-9	47
7234	-9	48
7235	-9	49
7236	-9	50
7237	-9	51
7238	-9	52
7239	-9	53
7240	-9	54
7241	-9	55
7242	-9	56
7243	-9	57
7244	-9	58
7245	-9	59
7246	-9	60
7247	-9	61
7248	-9	62
7249	-9	63
7250	-9	64
7251	-8	-64
7252	-8	-63
7253	-8	-62
7254	-8	-61
7255	-8	-60
7256	-8	-59
7257	-8	-58
7258	-8	-57
7259	-8	-56
7260	-8	-55
7261	-8	-54
7262	-8	-53
7263	-8	-52
7264	-8	-51
7265	-8	-50
7266	-8	-49
