Script started on 2026-07-30 06:31:31-05:00 [<not executed on terminal>]
DISPOSITION_HEADER	path	line	kind	decision	reason	statement
DISPOSITION	reference-semantics/semantics/controls.k	71	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	72	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	73	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	77	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	78	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	79	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
DISPOSITION	reference-semantics/semantics/controls.k	81	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V)
DISPOSITION	reference-semantics/semantics/controls.k	85	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	86	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Continue => #cont ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	87	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Break => #brk ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	88	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	89	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
DISPOSITION	reference-semantics/semantics/controls.k	90	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
DISPOSITION	reference-semantics/semantics/controls.k	91	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
DISPOSITION	reference-semantics/semantics/controls.k	95	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
DISPOSITION	reference-semantics/semantics/controls.k	98	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
DISPOSITION	reference-semantics/semantics/controls.k	101	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // For derefs its iterable ONCE at loop start (iteration is over the snapshot; // mutating the iterated list inside its own loop is outside the subset)
DISPOSITION	reference-semantics/semantics/controls.k	106	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
DISPOSITION	reference-semantics/semantics/core.k	13	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
DISPOSITION	reference-semantics/semantics/core.k	14	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
DISPOSITION	reference-semantics/semantics/core.k	15	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Str ::= str(IntSeq)
DISPOSITION	reference-semantics/semantics/core.k	18	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
DISPOSITION	reference-semantics/semantics/core.k	25	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Val ::= Int | Bool | "noneV" | Iterable | ref(Int) // a heap object: <heap> holds its list(VS) | cellRef(Int) // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String) // a type object (int/str), resolved from the builtins frame | builtinV(String) // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String) // a cooled Attribute: obj.method
DISPOSITION	reference-semantics/semantics/core.k	36	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Parent ::= "root" | parent(Int)
DISPOSITION	reference-semantics/semantics/core.k	37	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Scope ::= scope(Map, Parent)
DISPOSITION	reference-semantics/semantics/core.k	38	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KResult ::= Val
DISPOSITION	reference-semantics/semantics/core.k	39	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Expr ::= Val // cooling puts results back into expression holes
DISPOSITION	reference-semantics/semantics/core.k	40	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Vals ::= List{Val, ","}
DISPOSITION	reference-semantics/semantics/core.k	41	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Exc ::= "NoExc" | "AssertionError"
DISPOSITION	reference-semantics/semantics/core.k	42	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax RetState ::= "noRet" | retV(Val)
DISPOSITION	reference-semantics/semantics/core.k	49	configuration	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	configuration <k> #loadAll($PGM:Module) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code exit=""> 0 </exit-code>
DISPOSITION	reference-semantics/semantics/core.k	68	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Bool ::= isRefV(Val) [function, total]
DISPOSITION	reference-semantics/semantics/core.k	69	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule isRefV(ref(_:Int)) => true
DISPOSITION	reference-semantics/semantics/core.k	70	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule isRefV(_:Val) => false [owise]
DISPOSITION	reference-semantics/semantics/core.k	75	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax HeapVal ::= cellV(Val)
DISPOSITION	reference-semantics/semantics/core.k	76	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Bool ::= isCellRef(Val) [function, total]
DISPOSITION	reference-semantics/semantics/core.k	77	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule isCellRef(cellRef(_:Int)) => true
DISPOSITION	reference-semantics/semantics/core.k	78	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule isCellRef(_:Val) => false [owise] // k-top deref for cell-bound reads surfacing INSIDE the annotated frame // (AugAssign's in-place read and friends). The "$cells" guard keeps this // DECIDABLY inapplicable in plain frames — an unguarded rule lets the // prover narrow abstract k-top values into cellRef junk (probed on // 26-remove-duplicates). Cross-frame reads (a comprehension closure // reading the enclosing function's cellvar) deref inside #look instead.
DISPOSITION	reference-semantics/semantics/core.k	85	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires "$cells" in_keys(M) [priority(40)]
DISPOSITION	reference-semantics/semantics/core.k	95	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Val ::= kwV(String, Val)
DISPOSITION	reference-semantics/semantics/core.k	96	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= #kwTag(String)
DISPOSITION	reference-semantics/semantics/core.k	97	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
DISPOSITION	reference-semantics/semantics/core.k	98	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
DISPOSITION	reference-semantics/semantics/core.k	100	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Bool ::= isKwV(Val) [function, total]
DISPOSITION	reference-semantics/semantics/core.k	101	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule isKwV(kwV(_:String, _:Val)) => true
DISPOSITION	reference-semantics/semantics/core.k	102	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule isKwV(_:Val) => false [owise]
DISPOSITION	reference-semantics/semantics/core.k	106	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Val ::= cellsMark(ParamNames)
DISPOSITION	reference-semantics/semantics/core.k	107	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax ParamNames ::= cellsOf(Val) [function]
DISPOSITION	reference-semantics/semantics/core.k	108	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
DISPOSITION	reference-semantics/semantics/core.k	109	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Bool ::= pnMember(String, ParamNames) [function, total]
DISPOSITION	reference-semantics/semantics/core.k	110	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule pnMember(_:String, .ParamNames) => false
DISPOSITION	reference-semantics/semantics/core.k	111	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
DISPOSITION	reference-semantics/semantics/core.k	113	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= #cellW(Val, Val)
DISPOSITION	reference-semantics/semantics/core.k	114	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
DISPOSITION	reference-semantics/semantics/core.k	117	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= #alloc(Val)
DISPOSITION	reference-semantics/semantics/core.k	118	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
DISPOSITION	reference-semantics/semantics/core.k	124	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= #loadAll(Module)
DISPOSITION	reference-semantics/semantics/core.k	125	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
DISPOSITION	reference-semantics/semantics/core.k	126	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
DISPOSITION	reference-semantics/semantics/core.k	127	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> .Stmts => .K ... </k>
DISPOSITION	reference-semantics/semantics/core.k	130	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= #look(String, Int)
DISPOSITION	reference-semantics/semantics/core.k	131	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
DISPOSITION	reference-semantics/semantics/core.k	132	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M) // a SYNTACTICALLY cell-bound name reads through the heap cell AT THE // LOOKUP (higher priority beats the plain return above on concrete cell // bindings; abstract claim values take the plain rule unchanged) — this // covers cross-frame cell reads (a comprehension closure reading the // enclosing function's cellvar) without a narrowing-prone k-top redex // guarded on the FOUND frame's DECLARED cellvars (pnMember over the // cellsMark): decidable for every concrete frame pin — plain frames and // non-cell names prune outright, so an abstract looked-up value never // drags a narrowing cellV heap match along (probed on 5-intersperse and // Q4's abstract `numbers` in the annotated frame)
DISPOSITION	reference-semantics/semantics/core.k	145	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
DISPOSITION	reference-semantics/semantics/core.k	152	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
DISPOSITION	reference-semantics/semantics/core.k	157	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Scope ::= "builtinsScope" [function, total]
DISPOSITION	reference-semantics/semantics/core.k	158	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root)
DISPOSITION	reference-semantics/semantics/core.k	185	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax ApplyK ::= toCall(Val)
DISPOSITION	reference-semantics/semantics/core.k	186	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
DISPOSITION	reference-semantics/semantics/core.k	189	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
DISPOSITION	reference-semantics/semantics/core.k	190	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
