Script started on 2026-07-30 06:22:11-05:00 [<not executed on terminal>]
INVENTORY_HEADER	path	line	kind	classification	attributes	statement
ITEM	reference-semantics/semantics/sort.k	48	rule	ordinary		rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
ITEM	reference-semantics/semantics/sort.k	50	rule	ordinary		rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
ITEM	reference-semantics/semantics/sort.k	55	rule	ordinary		rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
ITEM	reference-semantics/semantics/sort.k	59	rule	priority	priority(40)	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
ITEM	reference-semantics/semantics/sort.k	68	syntax	function+total+no-evaluators	function,total,symbol(sortKeyVS),no-evaluators	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
ITEM	reference-semantics/semantics/sort.k	70	syntax	function+total	function,total,function,total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
ITEM	reference-semantics/semantics/sort.k	72	rule	ordinary		rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
ITEM	reference-semantics/semantics/sort.k	73	rule	ordinary		rule revVSAcc(.ValSeq, A:ValSeq) => A
ITEM	reference-semantics/semantics/sort.k	74	rule	ordinary		rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
ITEM	reference-semantics/semantics/sort.k	76	syntax	function+total	function,total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
ITEM	reference-semantics/semantics/sort.k	77	rule	ordinary		rule condRev(S:ValSeq, false) => S
ITEM	reference-semantics/semantics/sort.k	78	rule	ordinary		rule condRev(S:ValSeq, true) => revVS(S)
ITEM	reference-semantics/semantics/sort.k	80	rule	ordinary		rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
ITEM	reference-semantics/semantics/sort.k	82	rule	ordinary		rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
ITEM	reference-semantics/semantics/sort.k	84	rule	ordinary		rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
ITEM	reference-semantics/semantics/str.k	8	rule	ordinary		rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
ITEM	reference-semantics/semantics/str.k	9	rule	ordinary		rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
ITEM	reference-semantics/semantics/str.k	13	syntax	function	function	syntax IntSeq ::= strToCodes(String) [function]
ITEM	reference-semantics/semantics/str.k	14	rule	ordinary		rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
ITEM	reference-semantics/semantics/str.k	15	rule	ordinary		rule strToCodes("") => .IntSeq
ITEM	reference-semantics/semantics/str.k	16	rule	ordinary		rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
ITEM	reference-semantics/semantics/str.k	20	syntax	function+total	function,total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/str.k	21	rule	ordinary		rule seqConcat(.IntSeq, T:IntSeq) => T
ITEM	reference-semantics/semantics/str.k	22	rule	ordinary		rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
ITEM	reference-semantics/semantics/str.k	24	rule	ordinary		rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
ITEM	reference-semantics/semantics/str.k	25	rule	ordinary		rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
ITEM	reference-semantics/semantics/str.k	26	rule	ordinary		rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
ITEM	reference-semantics/semantics/str.k	29	rule	ordinary		rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
ITEM	reference-semantics/semantics/str.k	30	rule	ordinary		rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
ITEM	reference-semantics/semantics/str.k	32	syntax	function+total	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/str.k	33	rule	ordinary		rule strPrefix(.IntSeq, _:IntSeq) => true
ITEM	reference-semantics/semantics/str.k	34	rule	ordinary		rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
ITEM	reference-semantics/semantics/str.k	35	rule	ordinary		rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
ITEM	reference-semantics/semantics/str.k	37	syntax	function+total	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/str.k	38	rule	ordinary		rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
ITEM	reference-semantics/semantics/str.k	39	rule	ordinary		rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
ITEM	reference-semantics/semantics/str.k	40	rule	ordinary		rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
ITEM	reference-semantics/semantics/str.k	48	syntax	function+total	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/str.k	49	rule	ordinary		rule strLt(.IntSeq, .IntSeq) => false
ITEM	reference-semantics/semantics/str.k	50	rule	ordinary		rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
ITEM	reference-semantics/semantics/str.k	51	rule	ordinary		rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
ITEM	reference-semantics/semantics/str.k	52	rule	ordinary		rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
ITEM	reference-semantics/semantics/str.k	53	rule	ordinary		rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
ITEM	reference-semantics/semantics/str.k	54	rule	ordinary		rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
ITEM	reference-semantics/semantics/str.k	56	rule	ordinary		rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
ITEM	reference-semantics/semantics/str.k	57	rule	ordinary		rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
ITEM	reference-semantics/semantics/str.k	58	rule	ordinary		rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
ITEM	reference-semantics/semantics/str.k	59	rule	ordinary		rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
ITEM	reference-semantics/semantics/subscript.k	11	syntax	function+total	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
ITEM	reference-semantics/semantics/subscript.k	12	rule	ordinary		rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
ITEM	reference-semantics/semantics/subscript.k	13	rule	ordinary		rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
ITEM	reference-semantics/semantics/subscript.k	16	syntax	function	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
ITEM	reference-semantics/semantics/subscript.k	17	rule	ordinary		rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
ITEM	reference-semantics/semantics/subscript.k	18	rule	ordinary		rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
ITEM	reference-semantics/semantics/subscript.k	21	syntax	function+total	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
ITEM	reference-semantics/semantics/subscript.k	22	rule	ordinary		rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
ITEM	reference-semantics/semantics/subscript.k	23	rule	ordinary		rule normIdx(I:Int, _:Int) => I requires I >=Int 0
ITEM	reference-semantics/semantics/subscript.k	27	context	context		context Subscript(HOLE, _)
ITEM	reference-semantics/semantics/subscript.k	28	context	context		context Subscript(_:Val, HOLE:Expr)
ITEM	reference-semantics/semantics/subscript.k	31	rule	priority	priority(40)	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
ITEM	reference-semantics/semantics/subscript.k	35	rule	ordinary		rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
ITEM	reference-semantics/semantics/subscript.k	37	syntax	function	function	syntax Val ::= applyIndex(Val, Int) [function]
ITEM	reference-semantics/semantics/subscript.k	38	rule	ordinary		rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
ITEM	reference-semantics/semantics/subscript.k	39	rule	ordinary		rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
ITEM	reference-semantics/semantics/subscript.k	40	rule	ordinary		rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
ITEM	reference-semantics/semantics/subscript.k	44	syntax	data-syntax		syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
ITEM	reference-semantics/semantics/subscript.k	49	syntax	data-syntax		syntax OptInt ::= "noB" | someB(Int)
ITEM	reference-semantics/semantics/subscript.k	50	rule	ordinary		rule <k> #evalB(NoBound) => noB ... </k>
ITEM	reference-semantics/semantics/subscript.k	51	rule	ordinary		rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
ITEM	reference-semantics/semantics/subscript.k	52	rule	ordinary		rule <k> I:Int ~> #toSome => someB(I) ... </k>
ITEM	reference-semantics/semantics/subscript.k	54	rule	ordinary		rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
ITEM	reference-semantics/semantics/subscript.k	55	rule	ordinary		rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
ITEM	reference-semantics/semantics/subscript.k	56	rule	ordinary		rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
ITEM	reference-semantics/semantics/subscript.k	58	rule	priority	priority(45)	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
ITEM	reference-semantics/semantics/subscript.k	61	rule	ordinary		rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
ITEM	reference-semantics/semantics/subscript.k	63	syntax	function	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
ITEM	reference-semantics/semantics/subscript.k	64	rule	ordinary		rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
ITEM	reference-semantics/semantics/subscript.k	66	rule	ordinary		rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
ITEM	reference-semantics/semantics/subscript.k	68	rule	ordinary		rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
ITEM	reference-semantics/semantics/subscript.k	72	syntax	function+total	function,total	syntax Int ::= slStep(OptInt) [function, total]
ITEM	reference-semantics/semantics/subscript.k	73	rule	ordinary		rule slStep(noB) => 1
ITEM	reference-semantics/semantics/subscript.k	74	rule	ordinary		rule slStep(someB(S:Int)) => S
ITEM	reference-semantics/semantics/subscript.k	76	syntax	function	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
ITEM	reference-semantics/semantics/subscript.k	77	rule	ordinary		rule slStart(noB, ST:OptInt, _LEN:Int) => 0
ITEM	reference-semantics/semantics/subscript.k	79	rule	ordinary		rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
ITEM	reference-semantics/semantics/subscript.k	81	rule	ordinary		rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
ITEM	reference-semantics/semantics/subscript.k	83	syntax	function	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
ITEM	reference-semantics/semantics/subscript.k	84	rule	ordinary		rule slStop(noB, ST:OptInt, LEN:Int) => LEN
ITEM	reference-semantics/semantics/subscript.k	86	rule	ordinary		rule slStop(noB, ST:OptInt, _LEN:Int) => -1
ITEM	reference-semantics/semantics/subscript.k	88	rule	ordinary		rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
ITEM	reference-semantics/semantics/subscript.k	90	syntax	function+total	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
ITEM	reference-semantics/semantics/subscript.k	91	rule	ordinary		rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
ITEM	reference-semantics/semantics/subscript.k	93	rule	ordinary		rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
ITEM	reference-semantics/semantics/subscript.k	96	syntax	function+total	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
ITEM	reference-semantics/semantics/subscript.k	97	rule	ordinary		rule clampLo(J:Int, _STEP:Int) => J
ITEM	reference-semantics/semantics/subscript.k	99	rule	ordinary		rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
ITEM	reference-semantics/semantics/subscript.k	102	syntax	function+total	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
ITEM	reference-semantics/semantics/subscript.k	103	rule	ordinary		rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
ITEM	reference-semantics/semantics/subscript.k	105	rule	ordinary		rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
ITEM	reference-semantics/semantics/subscript.k	109	syntax	function	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
ITEM	reference-semantics/semantics/subscript.k	110	rule	ordinary		rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
ITEM	reference-semantics/semantics/subscript.k	113	rule	ordinary		rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
ITEM	reference-semantics/semantics/subscript.k	116	syntax	function	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
ITEM	reference-semantics/semantics/subscript.k	117	rule	ordinary		rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
ITEM	reference-semantics/semantics/subscript.k	120	rule	ordinary		rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
ITEM	reference-semantics/semantics/syntax.k	9	syntax	macro+strict+seqstrict	strict(2),seqstrict(2,3),macro,macro,strict(1),strict(1)	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
ITEM	reference-semantics/semantics/syntax.k	32	syntax	data-syntax		syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
ITEM	reference-semantics/semantics/syntax.k	33	syntax	data-syntax		syntax Entry ::= "Entry" "(" Expr "," Expr ")"
ITEM	reference-semantics/semantics/syntax.k	34	syntax	data-syntax		syntax Entries ::= List{Entry, ","}
ITEM	reference-semantics/semantics/syntax.k	35	syntax	data-syntax		syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
ITEM	reference-semantics/semantics/syntax.k	36	syntax	data-syntax		syntax CompFors ::= List{CompFor, ""}
ITEM	reference-semantics/semantics/syntax.k	37	syntax	data-syntax		syntax Exprs ::= List{Expr, ","}
ITEM	reference-semantics/semantics/syntax.k	38	syntax	data-syntax		syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
ITEM	reference-semantics/semantics/syntax.k	39	syntax	data-syntax		syntax Bound ::= Expr | "NoBound"
ITEM	reference-semantics/semantics/syntax.k	41	syntax	strict	strict(2),strict(3),strict(2),strict(1),strict,strict,strict	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
ITEM	reference-semantics/semantics/syntax.k	56	syntax	data-syntax		syntax Stmts ::= List{Stmt, ""}
ITEM	reference-semantics/semantics/syntax.k	57	syntax	data-syntax		syntax Params ::= "Params" "(" ParamNames ")"
ITEM	reference-semantics/semantics/syntax.k	58	syntax	data-syntax		syntax CellVars ::= "CellVars" "(" ParamNames ")"
ITEM	reference-semantics/semantics/syntax.k	59	syntax	data-syntax		syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
ITEM	reference-semantics/semantics/syntax.k	60	syntax	data-syntax		syntax ParamNames ::= List{String, ","}
ITEM	reference-semantics/semantics/syntax.k	61	syntax	data-syntax		syntax Module ::= "Module" "(" Stmts ")"
ITEM	reference-semantics/semantics/tuple.k	10	rule	ordinary		rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
ITEM	reference-semantics/semantics/tuple.k	11	rule	ordinary		rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
ITEM	reference-semantics/semantics/tuple.k	14	syntax	data-syntax		syntax ApplyK ::= "toTuple"
ITEM	reference-semantics/semantics/tuple.k	15	rule	ordinary		rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
ITEM	reference-semantics/semantics/tuple.k	16	rule	ordinary		rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
ITEM	reference-semantics/semantics/tuple.k	18	rule	ordinary		rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
ITEM	reference-semantics/semantics/tuple.k	20	rule	ordinary		rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
ITEM	reference-semantics/semantics/tuple.k	21	rule	ordinary		rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
ITEM	reference-semantics/semantics/tuple.k	23	rule	ordinary		rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
ITEM	reference-semantics/semantics/tuple.k	24	syntax	function	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
ITEM	reference-semantics/semantics/tuple.k	25	rule	ordinary		rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
ITEM	reference-semantics/semantics/tuple.k	26	rule	ordinary		rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
ITEM	reference-semantics/semantics/tuple.k	28	rule	ordinary		rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
ITEM	reference-semantics/semantics/tuple.k	31	syntax	data-syntax		syntax KItem ::= #bindTgt(Expr, Val)
ITEM	reference-semantics/semantics/tuple.k	32	rule	ordinary	X <- V	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
ITEM	reference-semantics/semantics/tuple.k	35	rule	ordinary	X	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
ITEM	reference-semantics/semantics/tuple.k	42	rule	ordinary		rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
ITEM	reference-semantics/semantics/tuple.k	43	rule	ordinary		rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
ITEM	reference-semantics/semantics/tuple.k	44	rule	priority	priority(40)	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
ITEM	reference-semantics/semantics/tuple.k	49	syntax	data-syntax		syntax KItem ::= #unpackSeq(Exprs, ValSeq)
ITEM	reference-semantics/semantics/tuple.k	50	rule	ordinary		rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
ITEM	reference-semantics/semantics/tuple.k	51	rule	ordinary		rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
ITEM	reference-semantics/semantics/tuple.k	52	rule	priority	priority(40)	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
ITEM	reference-semantics/semantics/tuple.k	55	rule	ordinary		rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
ITEM	reference-semantics/semantics/tuple.k	57	rule	ordinary		rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
ITEM	program.k	6	syntax	function+total	function,total	syntax Val ::= "solutionMedianClosure" [function, total]
ITEM	program.k	7	rule	ordinary	3,1,2,4,5,-10,4,6,1000,10,20	rule solutionMedianClosure => closureVal( "l", Expr( Str( "Return median of elements in the list l.\n >>> median([3, 1, 2, 4, 5])\n 3\n >>> median([-10, 4, 6, 1000, 10, 20])\n 15.0\n ")) Assign(Name("ordered"), Call(Name("sorted"), Name("l"))) Assign(Name("size"), Call(Name("len"), Name("ordered"))) If(Compare(BinOp("%", Name("size"), Int(2)), CmpOp("==", Int(1))), Return( Subscript(Name("ordered"), BinOp("//", Name("size"), Int(2)))), Return( BinOp( "/", BinOp( "+", Subscript( Name("ordered"), BinOp("-", BinOp("//", Name("size"), Int(2)), Int(1))), Subscript( Name("ordered"), BinOp("//", Name("size"), Int(2)))), Int(2)))), 0)
ITEM	spec.k	7	claim	claim	median-odd	claim [median-odd]: <k> Call(Name("median"), list(VS:ValSeq)) => valSeqAt( sortVS(VS), (vsLen(sortVS(VS)) -Int 1) /Int 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
ITEM	spec.k	36	claim	claim	median-even-int-int	claim [median-even-int-int]: <k> Call(Name("median"), list(VS:ValSeq)) => divII(I1:Int +Int I2:Int, 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
ITEM	spec.k	68	claim	claim	median-even-int-bool	claim [median-even-int-bool]: <k> Call(Name("median"), list(VS:ValSeq)) => divII(I:Int +Int (#if B:Bool #then 1 #else 0 #fi), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
ITEM	spec.k	100	claim	claim	median-even-bool-int	claim [median-even-bool-int]: <k> Call(Name("median"), list(VS:ValSeq)) => divII((#if B:Bool #then 1 #else 0 #fi) +Int I:Int, 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
