id	file	line	kind	attributes	disposition	declaration
K0696	semantics/methods.k	118	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= isAlphaC(Int) [function, total]
K0697	semantics/methods.k	119	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
K0698	semantics/methods.k	121	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= isDigitC(Int) [function, total]
K0699	semantics/methods.k	122	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
K0700	semantics/methods.k	124	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= hasUpper(IntSeq) [function, total]
K0701	semantics/methods.k	125	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule hasUpper(.IntSeq) => false
K0702	semantics/methods.k	126	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
K0703	semantics/methods.k	128	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= hasLower(IntSeq) [function, total]
K0704	semantics/methods.k	129	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule hasLower(.IntSeq) => false
K0705	semantics/methods.k	130	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
K0706	semantics/methods.k	132	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= allAlpha(IntSeq) [function, total]
K0707	semantics/methods.k	133	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule allAlpha(.IntSeq) => true
K0708	semantics/methods.k	134	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
K0709	semantics/methods.k	136	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= allDigit(IntSeq) [function, total]
K0710	semantics/methods.k	137	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule allDigit(.IntSeq) => true
K0711	semantics/methods.k	138	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
K0712	semantics/methods.k	140	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Int ::= lowerC(Int) [function, total]
K0713	semantics/methods.k	142	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
K0714	semantics/methods.k	143	rule	owise	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule lowerC(C:Int) => C [owise]
K0715	semantics/methods.k	145	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Int ::= upperC(Int) [function, total]
K0716	semantics/methods.k	146	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
K0717	semantics/methods.k	147	rule	owise	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule upperC(C:Int) => C [owise]
K0718	semantics/methods.k	149	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Int ::= swapC(Int) [function, total]
K0719	semantics/methods.k	150	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
K0720	semantics/methods.k	151	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
K0721	semantics/methods.k	152	rule	owise	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule swapC(C:Int) => C [owise]
K0722	semantics/methods.k	154	syntax	function,total	USED_DECLARATION_REVIEWED	syntax IntSeq ::= mapLower(IntSeq) [function, total]
K0723	semantics/methods.k	155	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule mapLower(.IntSeq) => .IntSeq
K0724	semantics/methods.k	156	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
K0725	semantics/methods.k	158	syntax	function,total	USED_DECLARATION_REVIEWED	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
K0726	semantics/methods.k	159	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule mapUpper(.IntSeq) => .IntSeq
K0727	semantics/methods.k	160	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
K0728	semantics/methods.k	162	syntax	function,total	USED_DECLARATION_REVIEWED	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
K0729	semantics/methods.k	163	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule mapSwap(.IntSeq) => .IntSeq
K0730	semantics/methods.k	164	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
K0731	semantics/methods.k	166	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
K0732	semantics/methods.k	167	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule startsWith(.IntSeq, _:IntSeq) => true
K0733	semantics/methods.k	168	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0734	semantics/methods.k	169	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
K0735	semantics/operators.k	10	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
K0736	semantics/operators.k	12	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
K0737	semantics/operators.k	15	context	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	context Compare(HOLE, _)
K0738	semantics/operators.k	16	context	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	context Compare(_:Val, CmpOp(_, HOLE))
K0739	semantics/operators.k	17	rule	owise	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
K0740	semantics/operators.k	19	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("is", V:Val, noneV) => V ==K noneV
K0741	semantics/operators.k	20	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
K0742	semantics/operators.k	25	rule	priority(40)	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0743	semantics/operators.k	28	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>
K0744	semantics/operators.k	34	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>
K0745	semantics/operators.k	38	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>
K0746	semantics/operators.k	44	rule	priority(40)	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0747	semantics/range.k	9	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Bool ::= inRange(Int, Int, Int) [function, total]
K0748	semantics/range.k	10	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
K0749	semantics/range.k	12	syntax	function	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= rangeLen(Int, Int, Int) [function]
K0750	semantics/range.k	13	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
K0751	semantics/range.k	15	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
K0752	semantics/range.k	17	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
K0753	semantics/range.k	20	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>
K0754	semantics/range.k	23	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
K0755	semantics/set.k	8	syntax	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Val ::= setV(IntSeq)
K0756	semantics/set.k	11	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
K0757	semantics/set.k	12	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule codeIn(_:Int, .IntSeq) => false
K0758	semantics/set.k	13	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
K0759	semantics/set.k	16	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
K0760	semantics/set.k	18	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
K0761	semantics/set.k	19	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
K0762	semantics/set.k	20	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
K0763	semantics/set.k	22	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
K0764	semantics/set.k	25	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
K0765	semantics/set.k	26	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
K0766	semantics/set.k	27	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
K0767	semantics/set.k	31	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
K0768	semantics/set.k	32	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule subsetCodes(.IntSeq, _:IntSeq) => true
K0769	semantics/set.k	33	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
K0770	semantics/set.k	35	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
K0771	semantics/set.k	36	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
K0772	semantics/set.k	39	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
K0773	semantics/sort.k	18	syntax	function,total,no-evaluators	SUPPLIED_OPAQUE_SORT_TRUST_BOUNDARY	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
K0774	semantics/sort.k	19	syntax	function	USED_DECLARATION_REVIEWED	syntax ValSeq ::= insVS(Int, ValSeq) [function]
K0775	semantics/sort.k	20	rule	concrete	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule sortVS(.ValSeq) => .ValSeq [concrete]
K0776	semantics/sort.k	21	rule	concrete	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
K0777	semantics/sort.k	22	rule	concrete	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
K0778	semantics/sort.k	23	rule	concrete	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
K0779	semantics/sort.k	24	rule	concrete	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
K0780	semantics/sort.k	26	syntax	function	USED_DECLARATION_REVIEWED	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
K0781	semantics/sort.k	27	rule	concrete	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
K0782	semantics/sort.k	28	rule	concrete	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
K0783	semantics/sort.k	29	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
K0784	semantics/sort.k	31	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
K0785	semantics/sort.k	36	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
K0786	semantics/sort.k	40	rule	priority(40)	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
K0787	semantics/sort.k	49	syntax	function,total,no-evaluators	SUPPLIED_OPAQUE_SORT_TRUST_BOUNDARY	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
K0788	semantics/sort.k	51	syntax	function,total	USED_DECLARATION_REVIEWED	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
K0789	semantics/sort.k	53	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
K0790	semantics/sort.k	54	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule revVSAcc(.ValSeq, A:ValSeq) => A
K0791	semantics/sort.k	55	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
K0792	semantics/sort.k	57	syntax	function,total	USED_DECLARATION_REVIEWED	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
K0793	semantics/sort.k	58	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule condRev(S:ValSeq, false) => S
K0794	semantics/sort.k	59	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule condRev(S:ValSeq, true) => revVS(S)
K0795	semantics/sort.k	61	rule	-	USED_PATH_OPAQUE_SORT_DISPATCH	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
K0796	semantics/sort.k	63	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
K0797	semantics/sort.k	65	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
K0798	semantics/str.k	8	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
K0799	semantics/str.k	9	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
K0800	semantics/str.k	13	syntax	function	USED_DECLARATION_REVIEWED	syntax IntSeq ::= strToCodes(String) [function]
K0801	semantics/str.k	14	rule	-	USED_PATH_REVIEWED_SOUND	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
K0802	semantics/str.k	15	rule	-	USED_PATH_REVIEWED_SOUND	rule strToCodes("") => .IntSeq
K0803	semantics/str.k	16	rule	-	USED_PATH_REVIEWED_SOUND	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
K0804	semantics/str.k	20	syntax	function,total	USED_DECLARATION_REVIEWED	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
K0805	semantics/str.k	21	rule	-	USED_PATH_REVIEWED_SOUND	rule seqConcat(.IntSeq, T:IntSeq) => T
K0806	semantics/str.k	22	rule	-	USED_PATH_REVIEWED_SOUND	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
K0807	semantics/str.k	24	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
K0808	semantics/str.k	25	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
K0809	semantics/str.k	26	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
K0810	semantics/str.k	29	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
K0811	semantics/str.k	30	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
K0812	semantics/str.k	32	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
K0813	semantics/str.k	33	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strPrefix(.IntSeq, _:IntSeq) => true
K0814	semantics/str.k	34	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0815	semantics/str.k	35	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
K0816	semantics/str.k	37	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
K0817	semantics/str.k	38	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
K0818	semantics/str.k	39	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
K0819	semantics/str.k	40	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
K0820	semantics/str.k	48	syntax	function,total	USED_DECLARATION_REVIEWED	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
K0821	semantics/str.k	49	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strLt(.IntSeq, .IntSeq) => false
K0822	semantics/str.k	50	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
K0823	semantics/str.k	51	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0824	semantics/str.k	52	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
K0825	semantics/str.k	53	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
K0826	semantics/str.k	54	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
K0827	semantics/str.k	56	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
K0828	semantics/str.k	57	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
K0829	semantics/str.k	58	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
K0830	semantics/str.k	59	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
K0831	semantics/subscript.k	11	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
K0832	semantics/subscript.k	12	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
K0833	semantics/subscript.k	13	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
K0834	semantics/subscript.k	16	syntax	function	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= intSeqAt(IntSeq, Int) [function]
K0835	semantics/subscript.k	17	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
K0836	semantics/subscript.k	18	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
K0837	semantics/subscript.k	21	syntax	function,total	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	syntax Int ::= normIdx(Int, Int) [function, total]
K0838	semantics/subscript.k	22	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
K0839	semantics/subscript.k	23	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
K0840	semantics/subscript.k	27	context	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	context Subscript(HOLE, _)
K0841	semantics/subscript.k	28	context	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	context Subscript(_:Val, HOLE:Expr)
K0842	semantics/subscript.k	31	rule	priority(40)	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0843	semantics/subscript.k	35	rule	-	SUPPLIED_BASELINE_UNUSED_NO_CANDIDATE_EFFECT	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
