id	file	line	kind	classification	attributes	statement_sha256	signature	decision
278	reference-semantics/semantics/controls.k	89	rule	FIXED_UNUSED	owise	36a5446e5ad8c8cb9e49866d621e1b44034311b4d884eb7814a8c137c9b9a755	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
279	reference-semantics/semantics/controls.k	90	rule	FIXED_UNUSED	-	df46dcb80f06fa18d60ad2683347d8c078dcc6ad686d8a946103ee9d40dc1100	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
280	reference-semantics/semantics/controls.k	91	rule	FIXED_UNUSED	owise	f65e69c0f239e31e50eb61e2d4c4e4e621f247dc3d69de92b08e2363f731f2a6	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
281	reference-semantics/semantics/controls.k	95	rule	FIXED_UNUSED	priority	70cdc150d43c6d2a8627bfbced8c7e07eccbaa00c0ba2fd4de12e87965bb8727	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
282	reference-semantics/semantics/controls.k	98	rule	FIXED_UNUSED	priority	729dd0cfddba5f39397d555f45b227ad2ca0828d5bf15693535246abb6a09c26	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
283	reference-semantics/semantics/controls.k	101	rule	FIXED_UNUSED	priority	458a18c76857bd4fddae6f59cc6e99eb8e284e5f3b2ee5cb113277aeac72cc45	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
284	reference-semantics/semantics/controls.k	106	rule	FIXED_UNUSED	priority	2609decd7f80dcd9f9d0ad765f9b4824023acc8d1da96a5b1444f9b6f4ccaf7d	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
285	reference-semantics/semantics/core.k	13	syntax	FIXED_UNUSED	-	fbc4f36a7b474a72248e1a4aabde634b6bc2febf4ef1b5ff1328251688657384	"syntax IntSeq ::= "".IntSeq"" | iCons(Int, IntSeq)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
286	reference-semantics/semantics/core.k	14	syntax	FIXED_MATERIAL	-	59d8109032cf2dea0c92167d00d60c77feff3a7a05024d8695bf12789da3708f	"syntax ValSeq ::= "".ValSeq"" | vCons(Val, ValSeq)"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
287	reference-semantics/semantics/core.k	15	syntax	FIXED_UNUSED	-	b84fc30593d65cde9e212e04a678b9b30c748f1b059214c4dd1e28ddc39b795b	syntax Str    ::= str(IntSeq)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
288	reference-semantics/semantics/core.k	18	syntax	FIXED_MATERIAL	-	a4814efed72d0490cfa176ab26fc60eb72faba73517ee462365cbaec7e92eea2	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
289	reference-semantics/semantics/core.k	25	syntax	FIXED_MATERIAL	function	dd99ff20373c3cac30a29a574163f890b5f0619e044650e5b5db94fbd52639c2	"syntax Val      ::= Int | Bool | ""noneV"" | Iterable | ref(Int)          // a heap object: <heap> holds its list(VS) | cellRef(Int)      // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String)     // a type object (int/str), resolved from the builtins frame | builtinV(String)  // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String)   // a cooled Attribute: obj.method"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
290	reference-semantics/semantics/core.k	36	syntax	FIXED_MATERIAL	-	7bf18772a478a1c23135e582a8f7026379387d046ebb06fead0402b6396b40ba	"syntax Parent   ::= ""root"" | parent(Int)"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
291	reference-semantics/semantics/core.k	37	syntax	FIXED_MATERIAL	-	33213d91b35a2f3ae19153d5c8b145cd9932befd1ab1b66a99868085943e8b09	syntax Scope    ::= scope(Map, Parent)	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
292	reference-semantics/semantics/core.k	38	syntax	FIXED_MATERIAL	-	23785b2f7c8e485a8761728c53ad25fce6e0fbed66c32e303277daed49417fab	syntax KResult  ::= Val	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
293	reference-semantics/semantics/core.k	39	syntax	FIXED_MATERIAL	-	554c2633f2ef68732d3eafc62b4134089a482f78600a726fb5f0846eb7a12bfb	syntax Expr     ::= Val   // cooling puts results back into expression holes	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
294	reference-semantics/semantics/core.k	40	syntax	FIXED_MATERIAL	-	8248cab7dafd77b63532851954962bae4107bc3dad0232bcc6c251fcc3e860e1	"syntax Vals     ::= List{Val, "",""}"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
295	reference-semantics/semantics/core.k	41	syntax	FIXED_MATERIAL	-	3c1704eb103a4d824c58d969af0e09a7e4ac5cf94753f9f7c4b40a8c439b1f49	"syntax Exc      ::= ""NoExc"" | ""AssertionError"""	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
296	reference-semantics/semantics/core.k	42	syntax	FIXED_MATERIAL	-	d6f61cb781e585565caf897f143e62e2662801a88e847dc40180686cc242dac8	"syntax RetState ::= ""noRet"" | retV(Val)"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
297	reference-semantics/semantics/core.k	49	configuration	FIXED_MATERIAL	-	1044326b120e0c60eabdc8137aa32489ea7ec61008549f338e24dce7311a1154	"configuration <k>       #loadAll($PGM:Module) </k> <env>     0 </env> <scopes>   0     |-> scope(.Map, parent(-1)) -1    |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap>    .Map </heap> <heapLoc> 0 </heapLoc> <stack>   .List </stack> <ret>     noRet </ret> <exc>     NoExc </exc> <exit-code exit=""""> 0 </exit-code>"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
298	reference-semantics/semantics/core.k	68	syntax	FIXED_UNUSED	function,total	446fcdb6d88f4ebb7d1dcd36c7f50ded71bb32f47431d63b66c2105f6a883ad2	syntax Bool ::= isRefV(Val) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
299	reference-semantics/semantics/core.k	69	rule	FIXED_UNUSED	-	b3c0f33667b498ccecb324fe66969b5113463c4a505a070e6033c4f46c55c794	rule isRefV(ref(_:Int)) => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
300	reference-semantics/semantics/core.k	70	rule	FIXED_UNUSED	owise	ec5d9887ba3d8a1f96aa5b6a65b164095cacb7a425b76e6170b984a71a6e87e8	rule isRefV(_:Val)      => false [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
301	reference-semantics/semantics/core.k	75	syntax	FIXED_UNUSED	-	81839d80e1283228f4066794b14199c36f48b4cfc7aef4bca08eaed74e5487e1	syntax HeapVal ::= cellV(Val)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
302	reference-semantics/semantics/core.k	76	syntax	FIXED_UNUSED	function,total	856539e850282570d70f539dc6d957de87af5f677de0faa217cf272a11a35179	syntax Bool ::= isCellRef(Val) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
303	reference-semantics/semantics/core.k	77	rule	FIXED_UNUSED	-	334532a207c2cf9be695532a30452c9b8bc9789fcad182ebbf05d5f2ce17d56b	rule isCellRef(cellRef(_:Int)) => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
304	reference-semantics/semantics/core.k	78	rule	FIXED_UNUSED	owise	30ee65acdff07bfcadbe52b78249558d4e50d13d5fb9201497453a636f20aaba	rule isCellRef(_:Val)          => false [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
305	reference-semantics/semantics/core.k	85	rule	FIXED_UNUSED	priority	c13a409d22bc689be8146d1b479a1f41ed6bde888771585318d2adb88bf5aa2e	"rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires ""$cells"" in_keys(M) [priority(40)]"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
306	reference-semantics/semantics/core.k	95	syntax	FIXED_UNUSED	-	5b4a0cd5114be003e2ace0209e441a91e7d7d731be8dcfb04aef9079cad03ea6	syntax Val ::= kwV(String, Val)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
307	reference-semantics/semantics/core.k	96	syntax	FIXED_UNUSED	-	fe2abb141da86e69c0389b95ea2700ad132d50532c6a35041907009e96a8c799	syntax KItem ::= #kwTag(String)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
308	reference-semantics/semantics/core.k	97	rule	FIXED_UNUSED	-	c5f16293ffc66ebc6a3c2f9d949656665365bd7ecc7c766b54e4cdbba5e5ec91	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
309	reference-semantics/semantics/core.k	98	rule	FIXED_UNUSED	-	627e8f8021de70f7a0deaa2eeb87a0301c4c425e61dd1600e376597f98a1e087	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
310	reference-semantics/semantics/core.k	100	syntax	FIXED_UNUSED	function,total	2160829b28d38ee87a1d35b53b0360dc7c0b813fbf96a1462223e019ea5ecfeb	syntax Bool ::= isKwV(Val) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
311	reference-semantics/semantics/core.k	101	rule	FIXED_UNUSED	-	235eb992a1a69cc273e12f481cbd07f0eb8a6b91afc8536f217129f3ffa17b39	rule isKwV(kwV(_:String, _:Val)) => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
312	reference-semantics/semantics/core.k	102	rule	FIXED_UNUSED	owise	83efd6bd22a141e8b3b13767567c695db42acdb681703b65c001d737402bffaa	rule isKwV(_:Val)                => false [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
313	reference-semantics/semantics/core.k	106	syntax	FIXED_UNUSED	-	7f7a926a109c070ca4d13cd3b7cf84e17fae0cfa71f9c778e5192495c4b46947	syntax Val ::= cellsMark(ParamNames)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
314	reference-semantics/semantics/core.k	107	syntax	FIXED_UNUSED	function	702884b9cdda489ff567ba9ffe9463cbeecca73edfa304ee7c5699a3d68d4eed	syntax ParamNames ::= cellsOf(Val) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
315	reference-semantics/semantics/core.k	108	rule	FIXED_UNUSED	-	920e61ddea2992dd4a770a2d9f3d8a8df7cf436e078436e1b45ddd6931d47190	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
316	reference-semantics/semantics/core.k	109	syntax	FIXED_UNUSED	function,total	35118664112f71501ceeb181cec568a8711a456124bf25130765177c081da2c3	syntax Bool ::= pnMember(String, ParamNames) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
317	reference-semantics/semantics/core.k	110	rule	FIXED_UNUSED	-	620e3008f05a3f8d5a0268117df33d356f6b17f818323617ba4efac05cf2082a	rule pnMember(_:String, .ParamNames) => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
318	reference-semantics/semantics/core.k	111	rule	FIXED_UNUSED	-	105b659ad4b3aaf2e16317365ab7f8419612663c04fac81ecb77ea87bf10712c	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
319	reference-semantics/semantics/core.k	113	syntax	FIXED_UNUSED	-	ca090ece5768cc29414a46e03359b7d492839371a22c6216e74e3bbe8d867d65	syntax KItem ::= #cellW(Val, Val)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
320	reference-semantics/semantics/core.k	114	rule	FIXED_UNUSED	-	df2f981b653e76dc84ed50221f14cabab05a371ab43f484b1cd768fd7fcbb4c8	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
321	reference-semantics/semantics/core.k	117	syntax	FIXED_UNUSED	-	518717c6d0680b8a0a29ee36810e2ad43af8d55651ba20af9a4eab9fff53f978	syntax KItem ::= #alloc(Val)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
322	reference-semantics/semantics/core.k	118	rule	FIXED_UNUSED	-	f4000b3673fe73661da4a1467e0f02616eed936fb74c0c97be9e42494f95d739	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap>    H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
323	reference-semantics/semantics/core.k	124	syntax	FIXED_MATERIAL	-	ceb4bc1f85f3ea92173a64de5f60d29e52e642c02833fe28bcd1a9e6ebdfe41a	syntax KItem ::= #loadAll(Module)	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
324	reference-semantics/semantics/core.k	125	rule	FIXED_MATERIAL	-	85c00908bc8a54172028fde83dc5e7830f76bc796481d1b61f843e38b9c4913c	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
325	reference-semantics/semantics/core.k	126	rule	FIXED_MATERIAL	-	a7cc3a8b809e3e6e0afc38b8c656f49c2b95eb8ec8700004e19e76a22ff2ec79	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
326	reference-semantics/semantics/core.k	127	rule	FIXED_MATERIAL	-	cae0fea9036f67cc530edbda83c124a7a12058b658160291e430a0477b2f4de5	rule <k> .Stmts => .K ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
327	reference-semantics/semantics/core.k	130	syntax	FIXED_MATERIAL	-	fb13a9de0f2b53daf8cc76eefc41cd2916f5e4ac3d916614f906ee2cced631a2	syntax KItem ::= #look(String, Int)	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
328	reference-semantics/semantics/core.k	131	rule	FIXED_MATERIAL	-	507dd550c98c0da6ae5417f7ab39ba53f3a4c5a1f1c92240c21ac853dee820d3	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
329	reference-semantics/semantics/core.k	132	rule	FIXED_MATERIAL	-	5b07ce46d85f8e4b535ee25a014ee90dabc1914ddf043a8ad381edad4a40ae79	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
330	reference-semantics/semantics/core.k	145	rule	FIXED_UNUSED	priority	4ca0afa466a7dd45bffbffbb0a95cfde788da43270f9f35504a437d5a990c461	"rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
331	reference-semantics/semantics/core.k	152	rule	FIXED_MATERIAL	-	f5438f513dd3fd5770b6f275781ab77c1f4e61aa0da7bc70162cf26bdabb8fbc	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
332	reference-semantics/semantics/core.k	157	syntax	FIXED_MATERIAL	function,total	9a2a715b0adae3ad9bbfab9121e17c60429d9338bde0a7d4436155eaccc19ec0	"syntax Scope ::= ""builtinsScope"" [function, total]"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
333	reference-semantics/semantics/core.k	158	rule	FIXED_MATERIAL	-	68dcfc898eac19894ce6cc4e662d2784c99eab2ee41201488f35b4e27663c2fb	"rule builtinsScope => scope(.Map [ ""len""    <- builtinV(""len"")    ] [ ""set""    <- builtinV(""set"")    ] [ ""sum""    <- builtinV(""sum"")    ] [ ""abs""    <- builtinV(""abs"")    ] [ ""min""    <- builtinV(""min"")    ] [ ""max""    <- builtinV(""max"")    ] [ ""ord""    <- builtinV(""ord"")    ] [ ""chr""    <- builtinV(""chr"")    ] [ ""range""  <- builtinV(""range"")  ] [ ""all""    <- builtinV(""all"")    ] [ ""any""    <- builtinV(""any"")    ] [ ""zip""    <- builtinV(""zip"")    ] [ ""isinstance"" <- builtinV(""isinstance"") ] [ ""s"	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
334	reference-semantics/semantics/core.k	185	syntax	FIXED_MATERIAL	-	1398e5d54ec6caa77d29ec6e9a95b0aa67dc5560a08f0cd274654fec84006cbe	syntax ApplyK ::= toCall(Val)	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
335	reference-semantics/semantics/core.k	186	syntax	FIXED_MATERIAL	-	f2b11369db8bb9e3a1b6c69cf8afa16512c51d5933a20b34735f819ff50efa7e	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
336	reference-semantics/semantics/core.k	189	rule	FIXED_MATERIAL	-	411ec7d1b392e815badf269ce220c89e5246fd44e64852ab9e0465a1d67b464f	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
337	reference-semantics/semantics/core.k	190	rule	FIXED_MATERIAL	-	c364fbef32aa0357dbe6a0477df3d728fb5d11f21cd2806827b1b2a0e936f551	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
338	reference-semantics/semantics/core.k	191	rule	FIXED_MATERIAL	-	e62db241bfd57979b87483130e1eca341d451589ca450b074917537af9f9327f	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
339	reference-semantics/semantics/core.k	194	rule	FIXED_MATERIAL	-	87ec5f849a134fb84015cec693b5f5e2e5c5988213cfd266569d4fc2b86030e2	rule <k> Int(I:Int)   => I ... </k>	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
340	reference-semantics/semantics/core.k	195	rule	FIXED_UNUSED	-	0c779ea34d18ab409d38109cd4e96c55a835f15fb3af12f765da8318905aadb4	rule <k> Bool(B:Bool) => B ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
341	reference-semantics/semantics/core.k	196	rule	FIXED_UNUSED	-	a786e76d29efaea2fa079bb0a46f7c43c6a8cc424d8763594b3486b19623f134	rule <k> NoneVal      => noneV ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
342	reference-semantics/semantics/core.k	199	syntax	FIXED_MATERIAL	function	a926abc21beb6bcb7ae793e3783d420b65c84ac96dc5bece05a9d10c97c9946d	syntax Bool ::= truthy(Val) [function]	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
343	reference-semantics/semantics/core.k	200	rule	FIXED_MATERIAL	-	4cf2e4810ba005aebe996b0b5e613529039e5d5112710e9f93278a306e122c98	rule truthy(B:Bool)          => B	ACCEPT: fixed-semantics declaration/rule on the submitted constructor path
