source	line	kind	fib_relevance	review_disposition	first_line
reference-semantics/semantics/core.k	203	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
reference-semantics/semantics/core.k	204	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
reference-semantics/semantics/core.k	205	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==
reference-semantics/semantics/core.k	214	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule appendVal(.Vals, V:Val) => V , .Vals
reference-semantics/semantics/core.k	215	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
reference-semantics/semantics/core.k	218	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule vals2valSeq(.Vals) => .ValSeq
reference-semantics/semantics/core.k	219	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
reference-semantics/semantics/core.k	224	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule vsLen(.ValSeq) => 0
reference-semantics/semantics/core.k	225	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
reference-semantics/semantics/core.k	228	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule isLen(.IntSeq) => 0
reference-semantics/semantics/core.k	229	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
reference-semantics/semantics/core.k	234	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
reference-semantics/semantics/core.k	235	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
reference-semantics/semantics/core.k	236	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
reference-semantics/semantics/core.k	238	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
reference-semantics/semantics/dict.k	26	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
reference-semantics/semantics/dict.k	27	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
reference-semantics/semantics/dict.k	28	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	30	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	32	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is /
reference-semantics/semantics/dict.k	38	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dHasKey(.ValSeq, _:Val) => false
reference-semantics/semantics/dict.k	39	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
reference-semantics/semantics/dict.k	40	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
reference-semantics/semantics/dict.k	44	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
reference-semantics/semantics/dict.k	45	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerat
reference-semantics/semantics/dict.k	50	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
reference-semantics/semantics/dict.k	52	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
reference-semantics/semantics/dict.k	54	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it
reference-semantics/semantics/dict.k	58	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) ==
reference-semantics/semantics/dict.k	63	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
reference-semantics/semantics/dict.k	65	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current 
reference-semantics/semantics/dict.k	71	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay value
reference-semantics/semantics/dict.k	77	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
reference-semantics/semantics/dict.k	78	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
reference-semantics/semantics/dict.k	82	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
reference-semantics/semantics/dict.k	87	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
reference-semantics/semantics/dict.k	91	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
reference-semantics/semantics/dict.k	92	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) =======
reference-semantics/semantics/dict.k	95	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
reference-semantics/semantics/dict.k	98	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
reference-semantics/semantics/dict.k	99	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
reference-semantics/semantics/dict.k	102	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
reference-semantics/semantics/dict.k	103	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
reference-semantics/semantics/float.k	21	ordinary	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule <k> Float(F:Float) => F ... </k> // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
reference-semantics/semantics/float.k	25	concrete	UNREACHABLE_CONSTRUCTOR	reviewed: its LHS constructor, literal tag, sort, or guard/shape is not reachable on the submitted integer fib path; it cannot affect either claim	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
