file	line	kind	attributes	disposition	reason	head
reference-semantics/semantics/core.k	204	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
reference-semantics/semantics/core.k	205	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==
reference-semantics/semantics/core.k	214	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule appendVal(.Vals, V:Val) => V , .Vals
reference-semantics/semantics/core.k	215	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
reference-semantics/semantics/core.k	218	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule vals2valSeq(.Vals) => .ValSeq
reference-semantics/semantics/core.k	219	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
reference-semantics/semantics/core.k	224	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule vsLen(.ValSeq) => 0
reference-semantics/semantics/core.k	225	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
reference-semantics/semantics/core.k	228	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule isLen(.IntSeq) => 0
reference-semantics/semantics/core.k	229	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
reference-semantics/semantics/core.k	234	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
reference-semantics/semantics/core.k	235	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
reference-semantics/semantics/core.k	236	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
reference-semantics/semantics/core.k	238	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS
reference-semantics/semantics/dict.k	26	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
reference-semantics/semantics/dict.k	27	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
reference-semantics/semantics/dict.k	28	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	30	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	32	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof c
reference-semantics/semantics/dict.k	38	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dHasKey(.ValSeq, _:Val) => false
reference-semantics/semantics/dict.k	39	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
reference-semantics/semantics/dict.k	40	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
reference-semantics/semantics/dict.k	44	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
reference-semantics/semantics/dict.k	45	rule	owise	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed di
reference-semantics/semantics/dict.k	50	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR)
reference-semantics/semantics/dict.k	52	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
reference-semantics/semantics/dict.k	54	rule	owise	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
reference-semantics/semantics/dict.k	58	rule	priority	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) ==
reference-semantics/semantics/dict.k	63	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
reference-semantics/semantics/dict.k	65	rule	priority	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
reference-semantics/semantics/dict.k	71	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the
reference-semantics/semantics/dict.k	77	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
reference-semantics/semantics/dict.k	78	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>
reference-semantics/semantics/dict.k	82	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
reference-semantics/semantics/dict.k	87	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
reference-semantics/semantics/dict.k	91	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
reference-semantics/semantics/dict.k	92	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) =======
reference-semantics/semantics/dict.k	95	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
reference-semantics/semantics/dict.k	98	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
reference-semantics/semantics/dict.k	99	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
reference-semantics/semantics/dict.k	102	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
reference-semantics/semantics/dict.k	103	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
reference-semantics/semantics/float.k	21	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> Float(F:Float) => F ... </k> // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
reference-semantics/semantics/float.k	25	rule	concrete	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
reference-semantics/semantics/float.k	27	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F) // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun.
reference-semantics/semantics/float.k	31	rule	concrete	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
reference-semantics/semantics/float.k	32	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2) // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5
reference-semantics/semantics/float.k	38	rule	concrete	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
reference-semantics/semantics/float.k	39	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2) // float equality — for concrete krun asserts (e.g. `area == 7.5`); the FLOAT.eq hook is fine on // concrete floats. kprove proofs return floats structurally and do not compare them.
reference-semantics/semantics/float.k	43	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
reference-semantics/semantics/float.k	44	rule	concrete	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2) // float `<` and abs — OPAQUE for kprove ([no-evaluators], so a SYMBOLIC float compare stays an // uninterpreted Bool a proof case-splits on — a SINGLE compare per branch, not a nonlinear cascade), // [concrete] for krun. Additive, s
