COMMAND: python3 /audit-output/evidence/stage5_inventory.py
path	line	kind	attributes	disposition	declaration_or_rule
semantics/core.k	200	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule truthy(B:Bool)          => B
semantics/core.k	201	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule truthy(noneV)           => false
semantics/core.k	202	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule truthy(I:Int)           => I =/=Int 0
semantics/core.k	203	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
semantics/core.k	204	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
semantics/core.k	205	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)  // ==== extensible operator dispatch (cases added by the construct modules) ==
semantics/core.k	208	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val  ::= applyUn(String, Val) [function]
semantics/core.k	209	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val  ::= applyBin(String, Val, Val) [function]
semantics/core.k	210	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= applyCmp(String, Val, Val) [function]  // ==== shared list helpers =================================================
semantics/core.k	213	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Vals ::= appendVal(Vals, Val) [function, total]
semantics/core.k	214	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule appendVal(.Vals, V:Val)              => V , .Vals
semantics/core.k	215	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
semantics/core.k	217	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
semantics/core.k	218	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule vals2valSeq(.Vals)            => .ValSeq
semantics/core.k	219	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))  // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
semantics/core.k	223	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= vsLen(ValSeq) [function, total]
semantics/core.k	224	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule vsLen(.ValSeq)                => 0
semantics/core.k	225	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
semantics/core.k	227	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= isLen(IntSeq) [function, total]
semantics/core.k	228	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isLen(.IntSeq)                => 0
semantics/core.k	229	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)  // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
semantics/core.k	233	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
semantics/core.k	234	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
semantics/core.k	235	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
semantics/core.k	236	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
semantics/core.k	238	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
semantics/core.k	240	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/dict.k	13	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-DICT
semantics/dict.k	14	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/dict.k	15	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-ITER
semantics/dict.k	16	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-METHODS
semantics/dict.k	17	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-LIST  // dict as PARALLEL ordered key/value ValSeqs (same length; keys distinct).
semantics/dict.k	20	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= dictV(ValSeq, ValSeq)  // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
semantics/dict.k	23	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
semantics/dict.k	26	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
semantics/dict.k	27	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
semantics/dict.k	28	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
semantics/dict.k	30	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
semantics/dict.k	32	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>  // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
semantics/dict.k	37	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
semantics/dict.k	38	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dHasKey(.ValSeq, _:Val)                => false
semantics/dict.k	39	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
semantics/dict.k	40	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)  // dPutK: KS unchanged if K already present, else append K (keep-first-position).
semantics/dict.k	43	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
semantics/dict.k	44	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
semantics/dict.k	45	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)  // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
semantics/dict.k	49	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
semantics/dict.k	50	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
semantics/dict.k	52	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
semantics/dict.k	54	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]  // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
semantics/dict.k	58	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]  // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) ==
semantics/dict.k	63	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
semantics/dict.k	64	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= applyIndexD(Val, Val) [function]
semantics/dict.k	65	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]  // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
semantics/dict.k	70	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= dictSet(Val, Val, Val) [function]
semantics/dict.k	71	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))  // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place.
semantics/dict.k	76	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #dsetK(String, Val)
semantics/dict.k	77	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
semantics/dict.k	78	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
semantics/dict.k	82	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
semantics/dict.k	86	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #dsetV(Val, Val, Val)
semantics/dict.k	87	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
semantics/dict.k	90	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= normIdxD(Int, Int) [function, total]
semantics/dict.k	91	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
semantics/dict.k	92	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0  // ==== dict == (order-insensitive: same size + same key->value pairs) =======
semantics/dict.k	95	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
semantics/dict.k	97	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
semantics/dict.k	98	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
semantics/dict.k	99	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
semantics/dict.k	101	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
semantics/dict.k	102	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
semantics/dict.k	103	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
semantics/dict.k	104	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/float.k	14	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-FLOAT
semantics/float.k	15	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-OPERATORS
semantics/float.k	16	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-BUILTINS
semantics/float.k	17	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports FLOAT  // Float is a value; the float literal evaluates to the K Float.
semantics/float.k	20	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= Float
semantics/float.k	21	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Float(F:Float) => F ... </k>  // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
semantics/float.k	24	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
semantics/float.k	25	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
semantics/float.k	27	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)  // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun.
semantics/float.k	30	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
semantics/float.k	31	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
semantics/float.k	32	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)  // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5 — so it is NOT used).
semantics/float.k	37	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
semantics/float.k	38	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
semantics/float.k	39	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)  // float equality — for concrete krun asserts (e.g. `area == 7.5`); the FLOAT.eq hook is fine on // concrete floats. kprove proofs return floats structurally and do not compare them.
semantics/float.k	43	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
semantics/float.k	44	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)  // float `<` and abs — OPAQUE for kprove ([no-evaluators], so a SYMBOLIC float compare stays an // uninterpreted Bool a proof case-splits on — a SINGLE compare per branch, not a nonlinear cascade), // [concrete] for krun. Additive, sort-disjoint from the Int rules. (has_close_elements: the pairwise // `abs(a-b) < t` proximity test.)
semantics/float.k	50	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
semantics/float.k	51	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
semantics/float.k	52	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
semantics/float.k	54	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
semantics/float.k	55	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule absF(F:Float) => absFloat(F) [concrete]
semantics/float.k	56	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)  // ==== math.ceil =========================================================== // `import X` is a no-op (we intercept the specific math functions syntactically; `math` itself is // never bound as a value).
semantics/float.k	61	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Import(_:String) => .K ... </k>  // math.ceil(x): ceiling to an int. Intercepted at the Call BEFORE `math` is looked up (higher // priority than the generic Attribute/method dispatch in call.k).
semantics/float.k	65	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= "#mathCeil"
semantics/float.k	66	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
semantics/float.k	67	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>  // math.floor(x) — same interception shape as math.ceil
semantics/float.k	70	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= "#mathFloor"
semantics/float.k	71	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
semantics/float.k	72	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
semantics/float.k	73	syntax	function,total,symbol	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
semantics/float.k	74	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule floorFI(I:Int)   => I                        [concrete]
semantics/float.k	75	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]  // bare floor/ceil (bound by `from math import floor, ceil`)
semantics/float.k	78	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
semantics/float.k	79	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)  // math.pow(x, y) — a two-arg interception onto powF (ints promote)
semantics/float.k	82	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
semantics/float.k	83	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
semantics/float.k	84	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
semantics/float.k	85	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
semantics/float.k	86	syntax	function,total,symbol	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Float ::= toF(Val) [function, total, symbol(toF)]
semantics/float.k	87	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule toF(F:Float) => F        [concrete]
semantics/float.k	88	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule toF(I:Int)   => intToF(I) [concrete]  // ceilF: math.ceil as an Int. TOTAL (K trusts it; a symbolic list element stays opaque for // kprove — structural). [concrete] so the Int2Float/ceilFloat hooks only run for krun (llvm). // Matches Python incl. negatives: ceil(-2.4) = -2 = Float2Int(ceilFloat(-2.4)).
semantics/float.k	93	syntax	function,total,symbol	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
semantics/float.k	94	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule ceilF(I:Int)   => I                       [concrete]
semantics/float.k	95	rule	concrete	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]  // unary minus on a float (e.g. the literal -2.4 = UnaryOp("-", Float(2.4))). Concrete for krun; // proofs use symbolic elements, never a float literal.
semantics/float.k	99	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyUn("-", F:Float) => 0.0 -Float F  // ---- float - / / / + (OPAQUE for kprove [no-evaluators], concrete for krun) — for float-list // element maps (x - lo) / (hi - lo). Mirror intFloatDiv: additive, sort-disjoint from the Int rules.
semantics/float.k	103	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
