Script started on 2026-07-29 05:51:36-05:00 [<not executed on terminal>]
source_file_count=26
record_count=1109
kind_counts={'claim': 3, 'configuration': 1, 'context': 5, 'endmodule': 27, 'imports': 88, 'module': 27, 'requires': 25, 'rule': 702, 'syntax': 231}
decision_counts={'CLAIM_MANUAL_REVIEW': 7, 'FIXED_RELEVANT_REVIEWED': 300, 'FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE': 787, 'PROOF_LOCAL_MANUAL_REVIEW': 15}
attribute_counts={'concrete': 36, 'function': 148, 'macro': 6, 'no-evaluators': 22, 'owise': 26, 'priority': 45, 'seqstrict': 1, 'simplification': 1, 'strict': 2, 'symbol': 25, 'total': 109}
id	path:line	kind	attributes	decision	declaration
0426	reference-semantics/semantics/core.k:158	rule	-	FIXED_RELEVANT_REVIEWED	rule builtinsScope => scope(.Map [ "len"    <- builtinV("len")    ] [ "set"    <- builtinV("set")    ] [ "sum"    <- builtinV("sum")    ] [ "abs"    <- builtinV("abs")    ] [ "min"    <- builtinV("min")    ] [ "max"    <- builtinV("max")    ] [ "ord"    <- builtinV("ord")    ] [ "chr"    <- builtinV("chr")    ] [ "range"  <- builtinV("range")  ] [ "all"    <- builtinV("all")    ] [ "any"    <- builtinV("any")    ] [ "zip"    <- builtinV("zip")    ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list"   <- builtinV("list")   ] [ "round"  <- builtinV("round")  ] [ "bin"    <- builtinV("bin")    ] [ "enumerate" <- builtinV("enumerate") ] [ "map"    <- builtinV("map")    ] [ "eval"   <- builtinV("eval")   ] [ "int"    <- typeV("int")       ] [ "str"    <- typeV("str")       ] [ "float"  <- typeV("float")     ], root)
0427	reference-semantics/semantics/core.k:185	syntax	-	FIXED_RELEVANT_REVIEWED	syntax ApplyK ::= toCall(Val)
0428	reference-semantics/semantics/core.k:186	syntax	-	FIXED_RELEVANT_REVIEWED	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
0429	reference-semantics/semantics/core.k:189	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
0430	reference-semantics/semantics/core.k:190	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
0431	reference-semantics/semantics/core.k:191	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
0432	reference-semantics/semantics/core.k:194	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Int(I:Int)   => I ... </k>
0433	reference-semantics/semantics/core.k:195	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> Bool(B:Bool) => B ... </k>
0434	reference-semantics/semantics/core.k:196	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> NoneVal      => noneV ... </k>
0435	reference-semantics/semantics/core.k:199	syntax	function	FIXED_RELEVANT_REVIEWED	syntax Bool ::= truthy(Val) [function]
0436	reference-semantics/semantics/core.k:200	rule	-	FIXED_RELEVANT_REVIEWED	rule truthy(B:Bool)          => B
0437	reference-semantics/semantics/core.k:201	rule	-	FIXED_RELEVANT_REVIEWED	rule truthy(noneV)           => false
0438	reference-semantics/semantics/core.k:202	rule	-	FIXED_RELEVANT_REVIEWED	rule truthy(I:Int)           => I =/=Int 0
0439	reference-semantics/semantics/core.k:203	rule	-	FIXED_RELEVANT_REVIEWED	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
0440	reference-semantics/semantics/core.k:204	rule	-	FIXED_RELEVANT_REVIEWED	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
0441	reference-semantics/semantics/core.k:205	rule	-	FIXED_RELEVANT_REVIEWED	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
0442	reference-semantics/semantics/core.k:208	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val  ::= applyUn(String, Val) [function]
0443	reference-semantics/semantics/core.k:209	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val  ::= applyBin(String, Val, Val) [function]
0444	reference-semantics/semantics/core.k:210	syntax	function	FIXED_RELEVANT_REVIEWED	syntax Bool ::= applyCmp(String, Val, Val) [function]
0445	reference-semantics/semantics/core.k:213	syntax	function,total	FIXED_RELEVANT_REVIEWED	syntax Vals ::= appendVal(Vals, Val) [function, total]
0446	reference-semantics/semantics/core.k:214	rule	-	FIXED_RELEVANT_REVIEWED	rule appendVal(.Vals, V:Val)              => V , .Vals
0447	reference-semantics/semantics/core.k:215	rule	-	FIXED_RELEVANT_REVIEWED	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
0448	reference-semantics/semantics/core.k:217	syntax	function,total	FIXED_RELEVANT_REVIEWED	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
0449	reference-semantics/semantics/core.k:218	rule	-	FIXED_RELEVANT_REVIEWED	rule vals2valSeq(.Vals)            => .ValSeq
0450	reference-semantics/semantics/core.k:219	rule	-	FIXED_RELEVANT_REVIEWED	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
0451	reference-semantics/semantics/core.k:223	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= vsLen(ValSeq) [function, total]
0452	reference-semantics/semantics/core.k:224	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule vsLen(.ValSeq)                => 0
0453	reference-semantics/semantics/core.k:225	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
0454	reference-semantics/semantics/core.k:227	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= isLen(IntSeq) [function, total]
0455	reference-semantics/semantics/core.k:228	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isLen(.IntSeq)                => 0
0456	reference-semantics/semantics/core.k:229	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
0457	reference-semantics/semantics/core.k:233	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
0458	reference-semantics/semantics/core.k:234	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
0459	reference-semantics/semantics/core.k:235	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
0460	reference-semantics/semantics/core.k:236	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
0461	reference-semantics/semantics/core.k:238	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
0462	reference-semantics/semantics/core.k:240	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
0463	reference-semantics/semantics/dict.k:13	module	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	module MPY-DICT
0464	reference-semantics/semantics/dict.k:14	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-CORE
0465	reference-semantics/semantics/dict.k:15	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-ITER
0466	reference-semantics/semantics/dict.k:16	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-METHODS
0467	reference-semantics/semantics/dict.k:17	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-LIST
0468	reference-semantics/semantics/dict.k:20	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= dictV(ValSeq, ValSeq)
0469	reference-semantics/semantics/dict.k:23	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
0470	reference-semantics/semantics/dict.k:26	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
0471	reference-semantics/semantics/dict.k:27	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
0472	reference-semantics/semantics/dict.k:28	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
0473	reference-semantics/semantics/dict.k:30	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
0474	reference-semantics/semantics/dict.k:32	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
0475	reference-semantics/semantics/dict.k:37	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
0476	reference-semantics/semantics/dict.k:38	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dHasKey(.ValSeq, _:Val)                => false
0477	reference-semantics/semantics/dict.k:39	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
0478	reference-semantics/semantics/dict.k:40	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
0479	reference-semantics/semantics/dict.k:43	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
0480	reference-semantics/semantics/dict.k:44	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
0481	reference-semantics/semantics/dict.k:45	rule	-	FIXED_RELEVANT_REVIEWED	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
0482	reference-semantics/semantics/dict.k:49	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
0483	reference-semantics/semantics/dict.k:50	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
0484	reference-semantics/semantics/dict.k:52	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
0485	reference-semantics/semantics/dict.k:54	rule	owise	FIXED_RELEVANT_REVIEWED	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
0486	reference-semantics/semantics/dict.k:58	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
0487	reference-semantics/semantics/dict.k:63	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
0488	reference-semantics/semantics/dict.k:64	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= applyIndexD(Val, Val) [function]
0489	reference-semantics/semantics/dict.k:65	rule	priority	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
0490	reference-semantics/semantics/dict.k:70	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= dictSet(Val, Val, Val) [function]
0491	reference-semantics/semantics/dict.k:71	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
0492	reference-semantics/semantics/dict.k:76	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= #dsetK(String, Val)
0493	reference-semantics/semantics/dict.k:77	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
0494	reference-semantics/semantics/dict.k:78	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
0495	reference-semantics/semantics/dict.k:82	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
0496	reference-semantics/semantics/dict.k:86	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= #dsetV(Val, Val, Val)
0497	reference-semantics/semantics/dict.k:87	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
0498	reference-semantics/semantics/dict.k:90	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= normIdxD(Int, Int) [function, total]
0499	reference-semantics/semantics/dict.k:91	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
0500	reference-semantics/semantics/dict.k:92	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
0501	reference-semantics/semantics/dict.k:95	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
0502	reference-semantics/semantics/dict.k:97	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
0503	reference-semantics/semantics/dict.k:98	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
0504	reference-semantics/semantics/dict.k:99	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
0505	reference-semantics/semantics/dict.k:101	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
0506	reference-semantics/semantics/dict.k:102	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
0507	reference-semantics/semantics/dict.k:103	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
0508	reference-semantics/semantics/dict.k:104	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
0509	reference-semantics/semantics/float.k:14	module	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	module MPY-FLOAT
0510	reference-semantics/semantics/float.k:15	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-OPERATORS
0511	reference-semantics/semantics/float.k:16	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-BUILTINS
0512	reference-semantics/semantics/float.k:17	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports FLOAT
0513	reference-semantics/semantics/float.k:20	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= Float
0514	reference-semantics/semantics/float.k:21	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> Float(F:Float) => F ... </k>
0515	reference-semantics/semantics/float.k:24	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
0516	reference-semantics/semantics/float.k:25	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
0517	reference-semantics/semantics/float.k:27	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
0518	reference-semantics/semantics/float.k:30	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
0519	reference-semantics/semantics/float.k:31	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
0520	reference-semantics/semantics/float.k:32	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
0521	reference-semantics/semantics/float.k:37	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
0522	reference-semantics/semantics/float.k:38	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
0523	reference-semantics/semantics/float.k:39	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
0524	reference-semantics/semantics/float.k:43	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
0525	reference-semantics/semantics/float.k:44	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
0526	reference-semantics/semantics/float.k:50	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
0527	reference-semantics/semantics/float.k:51	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
0528	reference-semantics/semantics/float.k:52	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
0529	reference-semantics/semantics/float.k:54	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
0530	reference-semantics/semantics/float.k:55	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule absF(F:Float) => absFloat(F) [concrete]
0531	reference-semantics/semantics/float.k:56	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
0532	reference-semantics/semantics/float.k:61	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> Import(_:String) => .K ... </k>
0533	reference-semantics/semantics/float.k:65	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= "#mathCeil"
0534	reference-semantics/semantics/float.k:66	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
0535	reference-semantics/semantics/float.k:67	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
0536	reference-semantics/semantics/float.k:70	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= "#mathFloor"
0537	reference-semantics/semantics/float.k:71	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
0538	reference-semantics/semantics/float.k:72	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
0539	reference-semantics/semantics/float.k:73	syntax	function,total,symbol	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
0540	reference-semantics/semantics/float.k:74	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule floorFI(I:Int)   => I                        [concrete]
0541	reference-semantics/semantics/float.k:75	rule	concrete	FIXED_RELEVANT_REVIEWED	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
0542	reference-semantics/semantics/float.k:78	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
0543	reference-semantics/semantics/float.k:79	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)
0544	reference-semantics/semantics/float.k:82	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
0545	reference-semantics/semantics/float.k:83	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
0546	reference-semantics/semantics/float.k:84	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
0547	reference-semantics/semantics/float.k:85	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
0548	reference-semantics/semantics/float.k:86	syntax	function,total,symbol	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Float ::= toF(Val) [function, total, symbol(toF)]
0549	reference-semantics/semantics/float.k:87	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule toF(F:Float) => F        [concrete]
0550	reference-semantics/semantics/float.k:88	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule toF(I:Int)   => intToF(I) [concrete]
0551	reference-semantics/semantics/float.k:93	syntax	function,total,symbol	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
0552	reference-semantics/semantics/float.k:94	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule ceilF(I:Int)   => I                       [concrete]
0553	reference-semantics/semantics/float.k:95	rule	concrete	FIXED_RELEVANT_REVIEWED	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
0554	reference-semantics/semantics/float.k:99	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyUn("-", F:Float) => 0.0 -Float F
0555	reference-semantics/semantics/float.k:103	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
0556	reference-semantics/semantics/float.k:104	rule	concrete	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
0557	reference-semantics/semantics/float.k:105	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
