scope	file	line	kind	flags	sha256	statement
supplied	/reference/reference-semantics/semantics/core.k	127	rule		764b1a77381a8b2d5694d96c9ead2e33c28c890756e79d1447168b7207d1c60c	rule <k> .Stmts => .K ... </k> // ==== Name lookup (walk the scope chain; builtins live in the -1 scope) ====
supplied	/reference/reference-semantics/semantics/core.k	130	syntax		68e17b99a979fdef8ca37621b96b2adca48d3919ab7f1ce5c01b65d55df1c936	syntax KItem ::= #look(String, Int)
supplied	/reference/reference-semantics/semantics/core.k	131	rule		4dffd7efda704b7e4db7e1c647183217805e651df4dafc5254bb00bf2fdc9cbe	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
supplied	/reference/reference-semantics/semantics/core.k	132	rule		c128140bd355d1acddcb760e70a6a242d32fcf7f737e41f0790ce43e83598913	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M) // a SYNTACTICALLY cell-bound name reads through the heap cell AT THE // LOOKUP (higher priority beats the plain return above on concrete cell // bindings; abstract claim values take the plain rule unchanged) — this // covers cross-frame cell reads (a comprehension closure reading the // enclosing function's cellvar) without a narrowing-prone k-top redex // guarded on the FOUND frame's DECLARED cellvars (pnMember over the // cellsMark): decidable for every concrete frame pin — plain frames and // non-cell names prune outright, so an abstract looked-up value never // drags a narrowing cellV heap match along (probed on 5-intersperse and // Q4's abstract `numbers` in the annotated frame)
supplied	/reference/reference-semantics/semantics/core.k	145	rule	priority,cell	3b3293c9807352b0c0c99b7a9b8c613ec00733fdcbd3fde140e26742e2aaa9a2	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
supplied	/reference/reference-semantics/semantics/core.k	152	rule		37f50d6b20003b6f407920ee423d5f90632df81f0946814039f0c11ebbd45a8a	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M)) // the ONE predefined builtins scope (the -1 frame; claims write `-1 |-> builtinsScope`)
supplied	/reference/reference-semantics/semantics/core.k	157	syntax	function,total	9b3d6c932d97b99118d4972bbf495e2ee6ff961180c802cfc8002ac45499bc28	syntax Scope ::= "builtinsScope" [function, total]
supplied	/reference/reference-semantics/semantics/core.k	158	rule		2feb2220c83403f0b83e62c8c1f3447bc6ab9fef39776333dbf3066eaebf2f98	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root) // ==== argument/element evaluation: ONE left-to-right loop, tagged by destination == // (list/tuple literals and calls all use it; modules extend ApplyK with their tags)
supplied	/reference/reference-semantics/semantics/core.k	185	syntax		0cd464bb92d6fbd9eb61627b5a302e8d1419fb60845e61f594eea37e505361c0	syntax ApplyK ::= toCall(Val)
supplied	/reference/reference-semantics/semantics/core.k	186	syntax		4c486ed4a149e9e305a9176e39ac7f0ff75963f04d2b8be0defa6a4db356524d	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
supplied	/reference/reference-semantics/semantics/core.k	189	rule		e7135690e7262635dd0046776e8c65541a1b0e833e52085a497abbab22a24c0d	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
supplied	/reference/reference-semantics/semantics/core.k	190	rule		aee090561fe2fc878e5922d8eeb9c6b759e0948f8c972db0ec10627a3d75e10a	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
supplied	/reference/reference-semantics/semantics/core.k	191	rule		6cb56fbbec2e082501dbe00c701d2caaba0843b244ce9883ee1a9c59f66080a8	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k> // ==== Int / Bool / None literals ==========================================
supplied	/reference/reference-semantics/semantics/core.k	194	rule		49f810c47c2d98a8109f54c75a88554a078c9de7a27b1c9e98bab7c301f38e4c	rule <k> Int(I:Int) => I ... </k>
supplied	/reference/reference-semantics/semantics/core.k	195	rule		28c8aac589ebebb882cb3f121a4017a8cda85f190a8992d2ffac23ca9f423675	rule <k> Bool(B:Bool) => B ... </k>
supplied	/reference/reference-semantics/semantics/core.k	196	rule		ce5d21d8ba4e64077b1173ec5ffaabb255d1b939bb11424299a4d8d71a78571e	rule <k> NoneVal => noneV ... </k> // ==== truthy (If, Assert, BoolOp, IfExp, not, While) ======================
supplied	/reference/reference-semantics/semantics/core.k	199	syntax	function	c70b8b2eac36b927650e58afbb71b054cb3bbaaf272b95c269b562f4cca551bf	syntax Bool ::= truthy(Val) [function]
supplied	/reference/reference-semantics/semantics/core.k	200	rule		6a5f897dddf50fc1cc333177fd7d58fd05d5d2105120316f6e5a4151303bd335	rule truthy(B:Bool) => B
supplied	/reference/reference-semantics/semantics/core.k	201	rule		ce79df9f62d4e794695fa9afbce647d0952b63e75c12138ff9c2bd78b074cd9d	rule truthy(noneV) => false
supplied	/reference/reference-semantics/semantics/core.k	202	rule		028df8cf7244b1e37591ce4395e7e3b07a76ae5a4290f7d0cafdf039fca50fb8	rule truthy(I:Int) => I =/=Int 0
supplied	/reference/reference-semantics/semantics/core.k	203	rule		933b3fe9dcab3bdf20db8bf4c1a2b3cba08db2f51ccb124b6ba82c35a9515bc5	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
supplied	/reference/reference-semantics/semantics/core.k	204	rule		75c0f2ab15c6fc94075bf8f9cef4918470585c955004634f0c982615be0ae0ae	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
supplied	/reference/reference-semantics/semantics/core.k	205	rule		c7afccb5eaf9817fc28909e803acd4660ef3a1e17bc5aaa86269831e5d2cfd0d	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==
supplied	/reference/reference-semantics/semantics/core.k	208	syntax	function	01c72ea272fe77e59dfee2c706b635e11d09b2a04d1d76f98d60659c942fd492	syntax Val ::= applyUn(String, Val) [function]
supplied	/reference/reference-semantics/semantics/core.k	209	syntax	function	182a981e83f00c3893b88729b6cf5be5479e21d6f42cdaf842eeeb76affaecf1	syntax Val ::= applyBin(String, Val, Val) [function]
supplied	/reference/reference-semantics/semantics/core.k	210	syntax	function	7e3e690579943e4887361b5f4d71977b46b4df978daa0601dd55564c22f95e9d	syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== bool-is-a-subtype-of-int: numeric promotion helpers ================= // Python: `bool` derives from `int`; True/False act as 1/0 in arithmetic and // comparison. boolAsInt is the total 0/1 coercion; the op-class predicates gate // the generic Bool-operand promotion rules in int.k / bool.k / float.k (they // re-dispatch to the existing Int / Float cases after coercion, so no numeric // logic is duplicated). == and != over Bool x Bool stay in bool.k unchanged.
supplied	/reference/reference-semantics/semantics/core.k	218	syntax	function,total	a2715f3888e0a946d98cbe5e579d649c96d2b4e750f7bc0e711010e1da1bb72c	syntax Int ::= boolAsInt(Bool) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	219	rule		7eac1f9e25fbb34988d87a7a94317e4ebbc498b1286f500a469bb994e00e57b9	rule boolAsInt(true) => 1
supplied	/reference/reference-semantics/semantics/core.k	220	rule		ecc3634c6bce082dbeb12c30c84155a9895b343cfae06c194be9fafdccbd9a6f	rule boolAsInt(false) => 0
supplied	/reference/reference-semantics/semantics/core.k	222	syntax	function,total	33a5b73a87487a2f6c5115977e3b7d1ca9fa46edfd6c4eabf3e0c1dc48a02532	syntax Bool ::= isArithOp(String) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	223	rule		d78ec82bc344b37666a2a4a2d518e185816f360365d079cfbdc8dc5b6c61a646	rule isArithOp(OP:String) => OP ==String "+" orBool OP ==String "-" orBool OP ==String "*" orBool OP ==String "/" orBool OP ==String "//" orBool OP ==String "%" orBool OP ==String "**" // the six comparison operators (== != < <= > >=)
supplied	/reference/reference-semantics/semantics/core.k	228	syntax	function,total	cfa4b3a05b8484395e0f95fdffc5f6435b0fe26153cf9ace1d00d9c1de40041d	syntax Bool ::= isEqOrdOp(String) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	229	rule		519c1d0556b121a2722ab6fec5fae27aa511ea07d2003e306e032bf00c93f109	rule isEqOrdOp(OP:String) => OP ==String "==" orBool OP ==String "!=" orBool OP ==String "<" orBool OP ==String "<=" orBool OP ==String ">" orBool OP ==String ">=" // the four ordering operators only (< <= > >=)
supplied	/reference/reference-semantics/semantics/core.k	233	syntax	function,total	7b6d95320fecfd22cf1a72e80110ed7f50464dd5c37352034b0813049049fb38	syntax Bool ::= isOrdOp(String) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	234	rule		b7e7ebafebb30e2a416fbc0b8504537e4e15c5f74565123d4a803e3b90659eac	rule isOrdOp(OP:String) => OP ==String "<" orBool OP ==String "<=" orBool OP ==String ">" orBool OP ==String ">=" // ==== shared list helpers =================================================
supplied	/reference/reference-semantics/semantics/core.k	238	syntax	function,total	763cc5fd6e1abb711ac3c786c23d3e9954aa228ccb4012bbd586bfaa5ba4fadd	syntax Vals ::= appendVal(Vals, Val) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	239	rule		60caff7a9f1fbc6feaab41eb48b1217883a3d6ad60ae5ccc2081ffcaee8d5de9	rule appendVal(.Vals, V:Val) => V , .Vals
supplied	/reference/reference-semantics/semantics/core.k	240	rule		c67434450dfaea990d24b843f34d458858030555acd1f7050ad57b6ec05e65ed	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
supplied	/reference/reference-semantics/semantics/core.k	242	syntax	function,total	7a97605e841a91e05985c61a14143af9e0f2bfbec36c5c9bd36fc15daf540b31	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	243	rule		702ecbf22fe6f1758f419f11f4435c2105c06424806029125446876b94c85500	rule vals2valSeq(.Vals) => .ValSeq
supplied	/reference/reference-semantics/semantics/core.k	244	rule		a18b7dd541ca744fc70be2ac80d14ea11b29f817f4a78ab5645ce4c7f6e3ea91	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
supplied	/reference/reference-semantics/semantics/core.k	248	syntax	function,total	dd74bc995871facfa87ea8ae2ecfdd41abc06296c877effa234a3e72b3d18dc0	syntax Int ::= vsLen(ValSeq) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	249	rule		04fc8b8adecfcc54620963a8180bac258c092189330857ed93cc23a9f5a19d1e	rule vsLen(.ValSeq) => 0
supplied	/reference/reference-semantics/semantics/core.k	250	rule		c1a7ece3322915ef794297b5c75a3938b56e9ca672ce0ac429021ecfc9588598	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
supplied	/reference/reference-semantics/semantics/core.k	252	syntax	function,total	cefb7744efac56151396c7b5c9ca84f75f0488d25c2614a59448994443d13dc2	syntax Int ::= isLen(IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	253	rule		e4e059101c40b9a841f0cba7da287bef20050de08ba733f65680a2ed0ad5317e	rule isLen(.IntSeq) => 0
supplied	/reference/reference-semantics/semantics/core.k	254	rule		7246dff4d1113d780a0012a51faf7269bfbb726aa679c0e9169d8b7778d70eb9	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
supplied	/reference/reference-semantics/semantics/core.k	258	syntax	function,total	912ccb9ff6dc8632845252b58a055e68a16f0a9118db220d4bf8ee08fca756ff	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
supplied	/reference/reference-semantics/semantics/core.k	259	rule		1ac12e956540ee0b2650a26ed63e75a50691abe9faebecbb4344c6e34fc8f0e0	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
supplied	/reference/reference-semantics/semantics/core.k	260	rule		cf509c2667abf8c2a0a68464517f173c03affc282c5df4724ce0d522e8d2d856	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
supplied	/reference/reference-semantics/semantics/core.k	261	rule		5624986ca9eb142798b212b86787df4faa532404a194a092d394737c4ad7aa9b	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
supplied	/reference/reference-semantics/semantics/core.k	263	rule		db586ecb1b4757198c769b8364d2b6845532095de51d5c937193c570eb0ca22a	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
supplied	/reference/reference-semantics/semantics/core.k	265	endmodule		4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
supplied	/reference/reference-semantics/semantics/dict.k	13	module		d48a71acd5079caa73133115bb3e9ea52d81522d0be0b88a52e09f8978d7cb34	module MPY-DICT
supplied	/reference/reference-semantics/semantics/dict.k	14	imports		4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
supplied	/reference/reference-semantics/semantics/dict.k	15	imports		8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	imports MPY-ITER
supplied	/reference/reference-semantics/semantics/dict.k	16	imports		09fe9e0706aef859710b0c5447f1427e859a1a9e9660b612e310bb91d51ec923	imports MPY-METHODS
supplied	/reference/reference-semantics/semantics/dict.k	17	imports		be3866c503798e5df79472b3edd3069ee365666ecb2a7573861290f9f90fa65a	imports MPY-LIST // dict as PARALLEL ordered key/value ValSeqs (same length; keys distinct).
supplied	/reference/reference-semantics/semantics/dict.k	20	syntax		8572b253b889a241be6b019185cb140b5d10dee29b85839fe8faba88783b2fb7	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
supplied	/reference/reference-semantics/semantics/dict.k	23	syntax		30be194e1c62b3ee9f22057d539d83463709e382c2349504428121466ed73e68	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
supplied	/reference/reference-semantics/semantics/dict.k	26	rule		338fc50af3ecaf41411e972eea5912fd2bee7938e1bff6720692e99e334f5fba	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
supplied	/reference/reference-semantics/semantics/dict.k	27	rule		f86750e273ef1a0279ecf6f61df440040bd682375694808504d2126cfe14f07d	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
supplied	/reference/reference-semantics/semantics/dict.k	28	rule		d45ec799e4cd836f44f484fc1d3628968a5f297cc46f82a202ee6a1dcfdeb42d	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
supplied	/reference/reference-semantics/semantics/dict.k	30	rule		b5cfd31650441a30d759997a210bc318f97835e93dfe744fb1e03d0bb48a798c	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
supplied	/reference/reference-semantics/semantics/dict.k	32	rule	total	11cdf3974fe76db2e326cedebc683a75167dae668f4a3f58e718a0f0c073fd9b	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
supplied	/reference/reference-semantics/semantics/dict.k	37	syntax	function,total	b1e4066d0d4acd3c64f38780d7aea22278b1bd58e3672a864ff09a7970008697	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
supplied	/reference/reference-semantics/semantics/dict.k	38	rule		a5aab27421b2f64c493da6ff97007f44f9d65c869d95728a3dc5e84548241b4b	rule dHasKey(.ValSeq, _:Val) => false
supplied	/reference/reference-semantics/semantics/dict.k	39	rule		140cbc9a1aeed8d176645ace38702c79dc42da15b6e5c8c122a7d6e466494f73	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
supplied	/reference/reference-semantics/semantics/dict.k	40	rule		6ebdf36eb9c6d6f7f1e947131d6be5d67f10030e96fd89c20e2a0271a8e5a055	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
supplied	/reference/reference-semantics/semantics/dict.k	43	syntax	function,total	97a166c788d6c17c0b8006da462d27de937efebd9f79b1205190771acf087932	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
supplied	/reference/reference-semantics/semantics/dict.k	44	rule		5164f3d147fc1e922aee8ebd927f64a7b22663f1d6062620c758c1cc398edfd1	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
supplied	/reference/reference-semantics/semantics/dict.k	45	rule	owise	a7de53160e02cb8f0a91874e3a8731fa88d05e771f851e5d3a95e0804ce72d9f	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
