id	source	line	kind	attributes	used	decision	review	statement
K0306	semantics/core.k	95	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Val ::= kwV(String, Val)
K0307	semantics/core.k	96	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax KItem ::= #kwTag(String)
K0308	semantics/core.k	97	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
K0309	semantics/core.k	98	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
K0310	semantics/core.k	100	syntax	function,total	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; keyword predicate imported into call path	syntax Bool ::= isKwV(Val) [function, total]
K0311	semantics/core.k	101	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; keyword predicate imported into call path	rule isKwV(kwV(_:String, _:Val)) => true
K0312	semantics/core.k	102	rule	owise	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; keyword predicate imported into call path	rule isKwV(_:Val) => false [owise]
K0313	semantics/core.k	106	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Val ::= cellsMark(ParamNames)
K0314	semantics/core.k	107	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ParamNames ::= cellsOf(Val) [function]
K0315	semantics/core.k	108	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
K0316	semantics/core.k	109	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Bool ::= pnMember(String, ParamNames) [function, total]
K0317	semantics/core.k	110	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule pnMember(_:String, .ParamNames) => false
K0318	semantics/core.k	111	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
K0319	semantics/core.k	113	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax KItem ::= #cellW(Val, Val)
K0320	semantics/core.k	114	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
K0321	semantics/core.k	117	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax KItem ::= #alloc(Val)
K0322	semantics/core.k	118	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
K0323	semantics/core.k	124	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; module loading, sequencing, and name lookup	syntax KItem ::= #loadAll(Module)
K0324	semantics/core.k	125	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; module loading, sequencing, and name lookup	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
K0325	semantics/core.k	126	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; module loading, sequencing, and name lookup	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
K0326	semantics/core.k	127	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; module loading, sequencing, and name lookup	rule <k> .Stmts => .K ... </k>
K0327	semantics/core.k	130	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; module loading, sequencing, and name lookup	syntax KItem ::= #look(String, Int)
K0328	semantics/core.k	131	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; module loading, sequencing, and name lookup	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
K0329	semantics/core.k	132	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; module loading, sequencing, and name lookup	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
K0330	semantics/core.k	145	rule	priority(40)	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; lookup priority and builtins scope	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
K0331	semantics/core.k	152	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; lookup priority and builtins scope	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
K0332	semantics/core.k	157	syntax	function,total	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; lookup priority and builtins scope	syntax Scope ::= "builtinsScope" [function, total]
K0333	semantics/core.k	158	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; lookup priority and builtins scope	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root)
K0334	semantics/core.k	185	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	syntax ApplyK ::= toCall(Val)
K0335	semantics/core.k	186	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
K0336	semantics/core.k	189	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
K0337	semantics/core.k	190	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
K0338	semantics/core.k	191	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
K0339	semantics/core.k	194	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule <k> Int(I:Int) => I ... </k>
K0340	semantics/core.k	195	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule <k> Bool(B:Bool) => B ... </k>
K0341	semantics/core.k	196	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule <k> NoneVal => noneV ... </k>
K0342	semantics/core.k	199	syntax	function	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	syntax Bool ::= truthy(Val) [function]
K0343	semantics/core.k	200	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule truthy(B:Bool) => B
K0344	semantics/core.k	201	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule truthy(noneV) => false
K0345	semantics/core.k	202	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule truthy(I:Int) => I =/=Int 0
K0346	semantics/core.k	203	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
K0347	semantics/core.k	204	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
K0348	semantics/core.k	205	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
K0349	semantics/core.k	208	syntax	function	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	syntax Val ::= applyUn(String, Val) [function]
K0350	semantics/core.k	209	syntax	function	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	syntax Val ::= applyBin(String, Val, Val) [function]
K0351	semantics/core.k	210	syntax	function	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	syntax Bool ::= applyCmp(String, Val, Val) [function]
K0352	semantics/core.k	213	syntax	function,total	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	syntax Vals ::= appendVal(Vals, Val) [function, total]
K0353	semantics/core.k	214	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule appendVal(.Vals, V:Val) => V , .Vals
K0354	semantics/core.k	215	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
K0355	semantics/core.k	217	syntax	function,total	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
K0356	semantics/core.k	218	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule vals2valSeq(.Vals) => .ValSeq
K0357	semantics/core.k	219	rule		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; argument evaluation, literals, operator dispatch, sequences	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
K0358	semantics/core.k	223	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= vsLen(ValSeq) [function, total]
K0359	semantics/core.k	224	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule vsLen(.ValSeq) => 0
K0360	semantics/core.k	225	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
K0361	semantics/core.k	227	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= isLen(IntSeq) [function, total]
K0362	semantics/core.k	228	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule isLen(.IntSeq) => 0
K0363	semantics/core.k	229	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
K0364	semantics/core.k	233	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
K0365	semantics/core.k	234	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
K0366	semantics/core.k	235	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
K0367	semantics/core.k	236	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
K0368	semantics/core.k	238	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
K0369	semantics/dict.k	20	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Val ::= dictV(ValSeq, ValSeq)
K0370	semantics/dict.k	23	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
K0371	semantics/dict.k	26	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
K0372	semantics/dict.k	27	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
K0373	semantics/dict.k	28	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
K0374	semantics/dict.k	30	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
K0375	semantics/dict.k	32	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
K0376	semantics/dict.k	37	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
K0377	semantics/dict.k	38	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dHasKey(.ValSeq, _:Val) => false
K0378	semantics/dict.k	39	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
K0379	semantics/dict.k	40	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
K0380	semantics/dict.k	43	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
K0381	semantics/dict.k	44	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
K0382	semantics/dict.k	45	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
K0383	semantics/dict.k	49	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
K0384	semantics/dict.k	50	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
