id	path	line	scope	kind	subtype	attributes	decision	text
K0333	reference-semantics/semantics/core.k	158	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule builtinsScope => scope(.Map [ ""len""    <- builtinV(""len"")    ] [ ""set""    <- builtinV(""set"")    ] [ ""sum""    <- builtinV(""sum"")    ] [ ""abs""    <- builtinV(""abs"")    ] [ ""min""    <- builtinV(""min"")    ] [ ""max""    <- builtinV(""max"")    ] [ ""ord""    <- builtinV(""ord"")    ] [ ""chr""    <- builtinV(""chr"")    ] [ ""range""  <- builtinV(""range"")  ] [ ""all""    <- builtinV(""all"")    ] [ ""any""    <- builtinV(""any"")    ] [ ""zip""    <- builtinV(""zip"")    ] [ ""isinstance"" <- builtinV(""isinstance"") ] [ ""sorted"" <- builtinV(""sorted"") ] [ ""list""   <- builtinV(""list"")   ] [ ""round""  <- builtinV(""round"")  ] [ ""bin""    <- builtinV(""bin"")    ] [ ""enumerate"" <- builtinV(""enumerate"") ] [ ""map""    <- builtinV(""map"")    ] [ ""eval""   <- builtinV(""eval"")   ] [ ""int""    <- typeV(""int"")       ] [ ""str""    <- typeV(""str"")       ] [ ""float""  <- typeV(""float"")     ], root)"
K0334	reference-semantics/semantics/core.k	185	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ApplyK ::= toCall(Val)
K0335	reference-semantics/semantics/core.k	186	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
K0336	reference-semantics/semantics/core.k	189	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
K0337	reference-semantics/semantics/core.k	190	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
K0338	reference-semantics/semantics/core.k	191	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
K0339	reference-semantics/semantics/core.k	194	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> Int(I:Int)   => I ... </k>
K0340	reference-semantics/semantics/core.k	195	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> Bool(B:Bool) => B ... </k>
K0341	reference-semantics/semantics/core.k	196	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> NoneVal      => noneV ... </k>
K0342	reference-semantics/semantics/core.k	199	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Bool ::= truthy(Val) [function]
K0343	reference-semantics/semantics/core.k	200	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule truthy(B:Bool)          => B
K0344	reference-semantics/semantics/core.k	201	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule truthy(noneV)           => false
K0345	reference-semantics/semantics/core.k	202	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule truthy(I:Int)           => I =/=Int 0
K0346	reference-semantics/semantics/core.k	203	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
K0347	reference-semantics/semantics/core.k	204	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
K0348	reference-semantics/semantics/core.k	205	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
K0349	reference-semantics/semantics/core.k	208	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Val  ::= applyUn(String, Val) [function]
K0350	reference-semantics/semantics/core.k	209	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Val  ::= applyBin(String, Val, Val) [function]
K0351	reference-semantics/semantics/core.k	210	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Bool ::= applyCmp(String, Val, Val) [function]
K0352	reference-semantics/semantics/core.k	213	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Vals ::= appendVal(Vals, Val) [function, total]
K0353	reference-semantics/semantics/core.k	214	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule appendVal(.Vals, V:Val)              => V , .Vals
K0354	reference-semantics/semantics/core.k	215	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
K0355	reference-semantics/semantics/core.k	217	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
K0356	reference-semantics/semantics/core.k	218	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule vals2valSeq(.Vals)            => .ValSeq
K0357	reference-semantics/semantics/core.k	219	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
K0358	reference-semantics/semantics/core.k	223	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Int ::= vsLen(ValSeq) [function, total]
K0359	reference-semantics/semantics/core.k	224	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule vsLen(.ValSeq)                => 0
K0360	reference-semantics/semantics/core.k	225	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
K0361	reference-semantics/semantics/core.k	227	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Int ::= isLen(IntSeq) [function, total]
K0362	reference-semantics/semantics/core.k	228	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule isLen(.IntSeq)                => 0
K0363	reference-semantics/semantics/core.k	229	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
K0364	reference-semantics/semantics/core.k	233	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
K0365	reference-semantics/semantics/core.k	234	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
K0366	reference-semantics/semantics/core.k	235	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
K0367	reference-semantics/semantics/core.k	236	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
K0368	reference-semantics/semantics/core.k	238	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
K0369	reference-semantics/semantics/dict.k	20	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Val ::= dictV(ValSeq, ValSeq)
K0370	reference-semantics/semantics/dict.k	23	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
K0371	reference-semantics/semantics/dict.k	26	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
K0372	reference-semantics/semantics/dict.k	27	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
K0373	reference-semantics/semantics/dict.k	28	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
K0374	reference-semantics/semantics/dict.k	30	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
K0375	reference-semantics/semantics/dict.k	32	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
K0376	reference-semantics/semantics/dict.k	37	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
K0377	reference-semantics/semantics/dict.k	38	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dHasKey(.ValSeq, _:Val)                => false
K0378	reference-semantics/semantics/dict.k	39	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
K0379	reference-semantics/semantics/dict.k	40	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
K0380	reference-semantics/semantics/dict.k	43	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
K0381	reference-semantics/semantics/dict.k	44	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
K0382	reference-semantics/semantics/dict.k	45	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
K0383	reference-semantics/semantics/dict.k	49	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
K0384	reference-semantics/semantics/dict.k	50	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
K0385	reference-semantics/semantics/dict.k	52	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
K0386	reference-semantics/semantics/dict.k	54	supplied-semantics	rule	owise-rule	owise	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
K0387	reference-semantics/semantics/dict.k	58	supplied-semantics	rule	priority-rule	priority	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]"
K0388	reference-semantics/semantics/dict.k	63	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
K0389	reference-semantics/semantics/dict.k	64	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Val ::= applyIndexD(Val, Val) [function]
K0390	reference-semantics/semantics/dict.k	65	supplied-semantics	rule	priority-rule	priority	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
K0391	reference-semantics/semantics/dict.k	70	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Val ::= dictSet(Val, Val, Val) [function]
K0392	reference-semantics/semantics/dict.k	71	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
K0393	reference-semantics/semantics/dict.k	76	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax KItem ::= #dsetK(String, Val)
K0394	reference-semantics/semantics/dict.k	77	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
K0395	reference-semantics/semantics/dict.k	78	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
K0396	reference-semantics/semantics/dict.k	82	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
K0397	reference-semantics/semantics/dict.k	86	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax KItem ::= #dsetV(Val, Val, Val)
K0398	reference-semantics/semantics/dict.k	87	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
K0399	reference-semantics/semantics/dict.k	90	supplied-semantics	syntax	function-declaration	function,total	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Int ::= normIdxD(Int, Int) [function, total]
K0400	reference-semantics/semantics/dict.k	91	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
K0401	reference-semantics/semantics/dict.k	92	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
K0402	reference-semantics/semantics/dict.k	95	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
K0403	reference-semantics/semantics/dict.k	97	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
K0404	reference-semantics/semantics/dict.k	98	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
K0405	reference-semantics/semantics/dict.k	99	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
K0406	reference-semantics/semantics/dict.k	101	supplied-semantics	syntax	function-declaration	function	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
K0407	reference-semantics/semantics/dict.k	102	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
K0408	reference-semantics/semantics/dict.k	103	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
K0409	reference-semantics/semantics/float.k	20	supplied-semantics	syntax	syntax-declaration	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Val ::= Float
K0410	reference-semantics/semantics/float.k	21	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> Float(F:Float) => F ... </k>
K0411	reference-semantics/semantics/float.k	24	supplied-semantics	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
K0412	reference-semantics/semantics/float.k	25	supplied-semantics	rule	concrete-only-rule	concrete	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
K0413	reference-semantics/semantics/float.k	27	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F)"
K0414	reference-semantics/semantics/float.k	30	supplied-semantics	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
K0415	reference-semantics/semantics/float.k	31	supplied-semantics	rule	concrete-only-rule	concrete	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
K0416	reference-semantics/semantics/float.k	32	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2)"
K0417	reference-semantics/semantics/float.k	37	supplied-semantics	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
K0418	reference-semantics/semantics/float.k	38	supplied-semantics	rule	concrete-only-rule	concrete	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
K0419	reference-semantics/semantics/float.k	39	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2)"
K0420	reference-semantics/semantics/float.k	43	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"
K0421	reference-semantics/semantics/float.k	44	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""!="", F1:Float, F2:Float) => notBool (F1 ==Float F2)"
K0422	reference-semantics/semantics/float.k	50	supplied-semantics	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
K0423	reference-semantics/semantics/float.k	51	supplied-semantics	rule	concrete-only-rule	concrete	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
K0424	reference-semantics/semantics/float.k	52	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyCmp(""<"", F1:Float, F2:Float) => floatLt(F1, F2)"
K0425	reference-semantics/semantics/float.k	54	supplied-semantics	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
K0426	reference-semantics/semantics/float.k	55	supplied-semantics	rule	concrete-only-rule	concrete	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule absF(F:Float) => absFloat(F) [concrete]
K0427	reference-semantics/semantics/float.k	56	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F)"
K0428	reference-semantics/semantics/float.k	61	supplied-semantics	rule	ordinary-semantic-rule	-	FOLLOWS_SELECTED_SUPPLIED_SEMANTICS	rule <k> Import(_:String) => .K ... </k>
