id	file	line	kind	attributes	audit_decision	declaration_or_rule
K0351	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	210	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= applyCmp(String, Val, Val) [function]
K0352	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	213	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Vals ::= appendVal(Vals, Val) [function, total]
K0353	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	214	rule	-	ACCEPT-NO-FALSE-WITNESS	rule appendVal(.Vals, V:Val) => V , .Vals
K0354	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	215	rule	-	ACCEPT-NO-FALSE-WITNESS	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
K0355	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	217	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
K0356	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	218	rule	-	ACCEPT-NO-FALSE-WITNESS	rule vals2valSeq(.Vals) => .ValSeq
K0357	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	219	rule	-	ACCEPT-NO-FALSE-WITNESS	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
K0358	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	223	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= vsLen(ValSeq) [function, total]
K0359	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	224	rule	-	ACCEPT-NO-FALSE-WITNESS	rule vsLen(.ValSeq) => 0
K0360	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	225	rule	-	ACCEPT-NO-FALSE-WITNESS	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
K0361	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	227	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= isLen(IntSeq) [function, total]
K0362	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	228	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isLen(.IntSeq) => 0
K0363	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	229	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
K0364	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	233	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
K0365	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	234	rule	-	ACCEPT-NO-FALSE-WITNESS	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
K0366	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	235	rule	-	ACCEPT-NO-FALSE-WITNESS	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
K0367	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	236	rule	-	ACCEPT-NO-FALSE-WITNESS	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
K0368	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/core.k	238	rule	-	ACCEPT-NO-FALSE-WITNESS	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
K0369	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	20	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= dictV(ValSeq, ValSeq)
K0370	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	23	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
K0371	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	26	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
K0372	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	27	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
K0373	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	28	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
K0374	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	30	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
K0375	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	32	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
K0376	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	37	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
K0377	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	38	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dHasKey(.ValSeq, _:Val) => false
K0378	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	39	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
K0379	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	40	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
K0380	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	43	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
K0381	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	44	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
K0382	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	45	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
K0383	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	49	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
K0384	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	50	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
K0385	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	52	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
K0386	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	54	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
K0387	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	58	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
K0388	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	63	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
K0389	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	64	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= applyIndexD(Val, Val) [function]
K0390	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	65	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
K0391	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	70	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= dictSet(Val, Val, Val) [function]
K0392	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	71	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
K0393	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	76	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #dsetK(String, Val)
K0394	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	77	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
K0395	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	78	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
K0396	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	82	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
K0397	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	86	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #dsetV(Val, Val, Val)
K0398	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	87	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
K0399	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	90	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= normIdxD(Int, Int) [function, total]
K0400	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	91	rule	-	ACCEPT-NO-FALSE-WITNESS	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
K0401	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	92	rule	-	ACCEPT-NO-FALSE-WITNESS	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0
K0402	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	95	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
K0403	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	97	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
K0404	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	98	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
K0405	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	99	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
K0406	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	101	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
K0407	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	102	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
K0408	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/dict.k	103	rule	-	ACCEPT-NO-FALSE-WITNESS	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
K0409	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	20	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= Float
K0410	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	21	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Float(F:Float) => F ... </k>
K0411	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	24	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
K0412	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	25	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
K0413	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	27	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
K0414	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	30	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
K0415	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	31	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
K0416	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	32	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
K0417	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	37	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
K0418	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	38	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
K0419	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	39	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
K0420	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	43	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
K0421	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	44	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
K0422	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	50	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
K0423	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	51	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
K0424	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	52	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
K0425	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	54	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
K0426	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	55	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule absF(F:Float) => absFloat(F) [concrete]
K0427	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	56	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
K0428	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	61	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Import(_:String) => .K ... </k>
K0429	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	65	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= "#mathCeil"
K0430	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	66	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
K0431	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	67	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
K0432	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	70	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= "#mathFloor"
K0433	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	71	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
K0434	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	72	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
K0435	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	73	syntax	function,total,symbol	BOUNDARY-OPAQUE	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
K0436	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	74	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule floorFI(I:Int) => I [concrete]
K0437	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	75	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
K0438	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	78	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
K0439	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	79	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBuiltin("ceil", V:Val, .Vals) => ceilF(V)
K0440	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	82	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
K0441	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	83	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
K0442	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	84	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
K0443	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	85	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
K0444	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	86	syntax	function,total,symbol	BOUNDARY-OPAQUE	syntax Float ::= toF(Val) [function, total, symbol(toF)]
K0445	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	87	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule toF(F:Float) => F [concrete]
K0446	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	88	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule toF(I:Int) => intToF(I) [concrete]
K0447	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	93	syntax	function,total,symbol	BOUNDARY-OPAQUE	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
K0448	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	94	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule ceilF(I:Int) => I [concrete]
K0449	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	95	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
K0450	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	99	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyUn("-", F:Float) => 0.0 -Float F
K0451	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	103	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
K0452	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	104	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
K0453	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	105	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
K0454	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	107	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
K0455	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	108	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
K0456	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	109	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
K0457	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	111	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
K0458	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	112	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
K0459	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	113	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
K0460	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	115	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
K0461	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	116	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
K0462	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	117	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
K0463	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	119	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
K0464	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	120	rule	concrete	ACCEPT-NO-FALSE-WITNESS	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
K0465	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	121	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
K0466	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/float.k	125	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
