file,line,kind,assessment,basis,source_head
reference-semantics/semantics/dict.k,30,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq)"
reference-semantics/semantics/dict.k,32,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq)"
reference-semantics/semantics/dict.k,37,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= dHasKey(ValSeq, Val) [function, total]"
reference-semantics/semantics/dict.k,38,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dHasKey(.ValSeq, _:Val)                => false"
reference-semantics/semantics/dict.k,39,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K"
reference-semantics/semantics/dict.k,40,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)"
reference-semantics/semantics/dict.k,43,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]"
reference-semantics/semantics/dict.k,44,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)"
reference-semantics/semantics/dict.k,45,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)"
reference-semantics/semantics/dict.k,49,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]"
reference-semantics/semantics/dict.k,50,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)"
reference-semantics/semantics/dict.k,52,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))"
reference-semantics/semantics/dict.k,54,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]"
reference-semantics/semantics/dict.k,58,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals)"
reference-semantics/semantics/dict.k,63,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)"
reference-semantics/semantics/dict.k,64,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Val ::= applyIndexD(Val, Val) [function]"
reference-semantics/semantics/dict.k,65,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k>"
reference-semantics/semantics/dict.k,70,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Val ::= dictSet(Val, Val, Val) [function]"
reference-semantics/semantics/dict.k,71,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))"
reference-semantics/semantics/dict.k,76,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax KItem ::= #dsetK(String, Val)"
reference-semantics/semantics/dict.k,77,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>"
reference-semantics/semantics/dict.k,78,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k>"
reference-semantics/semantics/dict.k,82,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k>"
reference-semantics/semantics/dict.k,86,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax KItem ::= #dsetV(Val, Val, Val)"
reference-semantics/semantics/dict.k,87,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k>"
reference-semantics/semantics/dict.k,90,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Int ::= normIdxD(Int, Int) [function, total]"
reference-semantics/semantics/dict.k,91,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0"
reference-semantics/semantics/dict.k,92,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0"
reference-semantics/semantics/dict.k,95,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq))"
reference-semantics/semantics/dict.k,97,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]"
reference-semantics/semantics/dict.k,98,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true"
reference-semantics/semantics/dict.k,99,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq)"
reference-semantics/semantics/dict.k,101,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]"
reference-semantics/semantics/dict.k,102,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K"
reference-semantics/semantics/dict.k,103,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)"
reference-semantics/semantics/float.k,20,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,syntax Val ::= Float
reference-semantics/semantics/float.k,21,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule <k> Float(F:Float) => F ... </k>
reference-semantics/semantics/float.k,24,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]"
reference-semantics/semantics/float.k,25,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]"
reference-semantics/semantics/float.k,27,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F)"
reference-semantics/semantics/float.k,30,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]"
reference-semantics/semantics/float.k,31,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]"
reference-semantics/semantics/float.k,32,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2)"
reference-semantics/semantics/float.k,37,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]"
reference-semantics/semantics/float.k,38,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]"
reference-semantics/semantics/float.k,39,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2)"
reference-semantics/semantics/float.k,43,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"
