origin	file	line	kind	materiality	attributes	disposition	compact_declaration	full_block_escaped
trusted_supplied_semantics	semantics/core.k	196	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> NoneVal => noneV ... </k> // ==== truthy (If, Assert, BoolOp, IfExp, not, While) ======================	  rule <k> NoneVal      => noneV ... </k>\n\n  // ==== truthy (If, Assert, BoolOp, IfExp, not, While) ======================
trusted_supplied_semantics	semantics/core.k	199	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Bool ::= truthy(Val) [function]	  syntax Bool ::= truthy(Val) [function]
trusted_supplied_semantics	semantics/core.k	200	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule truthy(B:Bool) => B	  rule truthy(B:Bool)          => B
trusted_supplied_semantics	semantics/core.k	201	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule truthy(noneV) => false	  rule truthy(noneV)           => false
trusted_supplied_semantics	semantics/core.k	202	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule truthy(I:Int) => I =/=Int 0	  rule truthy(I:Int)           => I =/=Int 0
trusted_supplied_semantics	semantics/core.k	203	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)	  rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
trusted_supplied_semantics	semantics/core.k	204	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)	  rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
trusted_supplied_semantics	semantics/core.k	205	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==	  rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)\n\n  // ==== extensible operator dispatch (cases added by the construct modules) ==
trusted_supplied_semantics	semantics/core.k	208	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Val ::= applyUn(String, Val) [function]	  syntax Val  ::= applyUn(String, Val) [function]
trusted_supplied_semantics	semantics/core.k	209	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Val ::= applyBin(String, Val, Val) [function]	  syntax Val  ::= applyBin(String, Val, Val) [function]
trusted_supplied_semantics	semantics/core.k	210	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== shared list helpers =================================================	  syntax Bool ::= applyCmp(String, Val, Val) [function]\n\n  // ==== shared list helpers =================================================
trusted_supplied_semantics	semantics/core.k	213	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Vals ::= appendVal(Vals, Val) [function, total]	  syntax Vals ::= appendVal(Vals, Val) [function, total]
trusted_supplied_semantics	semantics/core.k	214	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule appendVal(.Vals, V:Val) => V , .Vals	  rule appendVal(.Vals, V:Val)              => V , .Vals
trusted_supplied_semantics	semantics/core.k	215	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)	  rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
trusted_supplied_semantics	semantics/core.k	217	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ValSeq ::= vals2valSeq(Vals) [function, total]	  syntax ValSeq ::= vals2valSeq(Vals) [function, total]
trusted_supplied_semantics	semantics/core.k	218	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule vals2valSeq(.Vals) => .ValSeq	  rule vals2valSeq(.Vals)            => .ValSeq
trusted_supplied_semantics	semantics/core.k	219	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)	  rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))\n\n  // ==== shared sequence length (len / summaries across many modules) ========\n  // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
trusted_supplied_semantics	semantics/core.k	223	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= vsLen(ValSeq) [function, total]	  syntax Int ::= vsLen(ValSeq) [function, total]
trusted_supplied_semantics	semantics/core.k	224	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule vsLen(.ValSeq) => 0	  rule vsLen(.ValSeq)                => 0
trusted_supplied_semantics	semantics/core.k	225	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)	  rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
trusted_supplied_semantics	semantics/core.k	227	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= isLen(IntSeq) [function, total]	  syntax Int ::= isLen(IntSeq) [function, total]
trusted_supplied_semantics	semantics/core.k	228	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule isLen(.IntSeq) => 0	  rule isLen(.IntSeq)                => 0
trusted_supplied_semantics	semantics/core.k	229	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)	  rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)\n\n  // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged\n  // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
trusted_supplied_semantics	semantics/core.k	233	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]	  syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
trusted_supplied_semantics	semantics/core.k	234	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq	  rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
trusted_supplied_semantics	semantics/core.k	235	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)	  rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
trusted_supplied_semantics	semantics/core.k	236	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0	  rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))\n       requires I >Int 0
trusted_supplied_semantics	semantics/core.k	238	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0	  rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS\n       requires I <Int 0
trusted_supplied_semantics	semantics/core.k	240	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule	endmodule
trusted_supplied_semantics	semantics/dict.k	13	module	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	module MPY-DICT	module MPY-DICT
trusted_supplied_semantics	semantics/dict.k	14	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports MPY-CORE	  imports MPY-CORE
trusted_supplied_semantics	semantics/dict.k	15	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports MPY-ITER	  imports MPY-ITER
trusted_supplied_semantics	semantics/dict.k	16	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports MPY-METHODS	  imports MPY-METHODS
trusted_supplied_semantics	semantics/dict.k	17	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports MPY-LIST // dict as PARALLEL ordered key/value ValSeqs (same length; keys distinct).	  imports MPY-LIST\n\n  // dict as PARALLEL ordered key/value ValSeqs (same length; keys distinct).
trusted_supplied_semantics	semantics/dict.k	20	syntax	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.	  syntax Val ::= dictV(ValSeq, ValSeq)\n\n  // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
trusted_supplied_semantics	semantics/dict.k	23	syntax	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)	  syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq)\n                 | #dictKey(Expr, Entries, ValSeq, ValSeq)\n                 | #dictVal(Val, Entries, ValSeq, ValSeq)
trusted_supplied_semantics	semantics/dict.k	26	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>	  rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
trusted_supplied_semantics	semantics/dict.k	27	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>	  rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
trusted_supplied_semantics	semantics/dict.k	28	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>	  rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq)\n        => K ~> #dictKey(V, REST, KS, VS) ... </k>
trusted_supplied_semantics	semantics/dict.k	30	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>	  rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq)\n        => V ~> #dictVal(KV, REST, KS, VS) ... </k>
trusted_supplied_semantics	semantics/dict.k	32	rule	baseline_unused_by_submitted_program	total	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.	  rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq)\n        => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>\n\n  // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is\n  // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
trusted_supplied_semantics	semantics/dict.k	37	syntax	baseline_unused_by_submitted_program	function,total	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]	  syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
trusted_supplied_semantics	semantics/dict.k	38	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule dHasKey(.ValSeq, _:Val) => false	  rule dHasKey(.ValSeq, _:Val)                => false
trusted_supplied_semantics	semantics/dict.k	39	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K	  rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
trusted_supplied_semantics	semantics/dict.k	40	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).	  rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)\n\n  // dPutK: KS unchanged if K already present, else append K (keep-first-position).
trusted_supplied_semantics	semantics/dict.k	43	syntax	baseline_unused_by_submitted_program	function,total	FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]	  syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
trusted_supplied_semantics	semantics/dict.k	44	rule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)	  rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
