file	line	kind	classification	attributes	declaration
/candidate/reference-semantics/semantics/float.k	54	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	55	rule	function-or-equational-rule	concrete	rule absF(F:Float) => absFloat(F) [concrete]
/candidate/reference-semantics/semantics/float.k	56	rule	function-or-equational-rule		"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F)"
/candidate/reference-semantics/semantics/float.k	61	rule	operational-rule		rule <k> Import(_:String) => .K ... </k>
/candidate/reference-semantics/semantics/float.k	65	syntax	syntax-declaration		"syntax KItem ::= ""#mathCeil"""
/candidate/reference-semantics/semantics/float.k	66	rule	operational-rule	priority	"rule <k> Call(Attribute(Name(""math""), ""ceil""), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]"
/candidate/reference-semantics/semantics/float.k	67	rule	operational-rule		rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
/candidate/reference-semantics/semantics/float.k	70	syntax	syntax-declaration		"syntax KItem ::= ""#mathFloor"""
/candidate/reference-semantics/semantics/float.k	71	rule	operational-rule	priority	"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"
/candidate/reference-semantics/semantics/float.k	72	rule	operational-rule		rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
/candidate/reference-semantics/semantics/float.k	73	syntax	syntax-declaration	function,total,symbol	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
/candidate/reference-semantics/semantics/float.k	74	rule	function-or-equational-rule	concrete	rule floorFI(I:Int)   => I                        [concrete]
/candidate/reference-semantics/semantics/float.k	75	rule	function-or-equational-rule	concrete	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
/candidate/reference-semantics/semantics/float.k	78	rule	function-or-equational-rule		"rule applyBuiltin(""floor"", V:Val, .Vals) => floorFI(V)"
/candidate/reference-semantics/semantics/float.k	79	rule	function-or-equational-rule		"rule applyBuiltin(""ceil"",  V:Val, .Vals) => ceilF(V)"
/candidate/reference-semantics/semantics/float.k	82	syntax	syntax-declaration		syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
/candidate/reference-semantics/semantics/float.k	83	rule	operational-rule	priority	"rule <k> Call(Attribute(Name(""math""), ""pow""), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]"
/candidate/reference-semantics/semantics/float.k	84	rule	operational-rule		rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
/candidate/reference-semantics/semantics/float.k	85	rule	operational-rule		rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
/candidate/reference-semantics/semantics/float.k	86	syntax	syntax-declaration	function,total,symbol	syntax Float ::= toF(Val) [function, total, symbol(toF)]
/candidate/reference-semantics/semantics/float.k	87	rule	function-or-equational-rule	concrete	rule toF(F:Float) => F        [concrete]
/candidate/reference-semantics/semantics/float.k	88	rule	function-or-equational-rule	concrete	rule toF(I:Int)   => intToF(I) [concrete]
/candidate/reference-semantics/semantics/float.k	93	syntax	syntax-declaration	function,total,symbol	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
/candidate/reference-semantics/semantics/float.k	94	rule	function-or-equational-rule	concrete	rule ceilF(I:Int)   => I                       [concrete]
/candidate/reference-semantics/semantics/float.k	95	rule	function-or-equational-rule	concrete	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
/candidate/reference-semantics/semantics/float.k	99	rule	function-or-equational-rule		"rule applyUn(""-"", F:Float) => 0.0 -Float F"
/candidate/reference-semantics/semantics/float.k	103	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	104	rule	function-or-equational-rule	concrete	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
/candidate/reference-semantics/semantics/float.k	105	rule	function-or-equational-rule		"rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"
/candidate/reference-semantics/semantics/float.k	107	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	108	rule	function-or-equational-rule	concrete	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
/candidate/reference-semantics/semantics/float.k	109	rule	function-or-equational-rule		"rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"
/candidate/reference-semantics/semantics/float.k	111	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	112	rule	function-or-equational-rule	concrete	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
/candidate/reference-semantics/semantics/float.k	113	rule	function-or-equational-rule		"rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"
/candidate/reference-semantics/semantics/float.k	115	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	116	rule	function-or-equational-rule	concrete	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
/candidate/reference-semantics/semantics/float.k	117	rule	function-or-equational-rule		"rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"
/candidate/reference-semantics/semantics/float.k	119	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	120	rule	function-or-equational-rule	concrete	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
/candidate/reference-semantics/semantics/float.k	121	rule	function-or-equational-rule		"rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2)"
/candidate/reference-semantics/semantics/float.k	125	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	126	rule	function-or-equational-rule	concrete	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
/candidate/reference-semantics/semantics/float.k	127	rule	function-or-equational-rule		"rule applyCmp("">"",  F1:Float, F2:Float) => gtF(F1, F2)"
/candidate/reference-semantics/semantics/float.k	128	rule	function-or-equational-rule		"rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"
/candidate/reference-semantics/semantics/float.k	129	rule	function-or-equational-rule		"rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2)"
/candidate/reference-semantics/semantics/float.k	132	rule	function-or-equational-rule		"rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	133	rule	function-or-equational-rule		"rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	134	rule	function-or-equational-rule		"rule applyBin(""-"",  I:Int, F:Float) => subF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	135	rule	function-or-equational-rule		"rule applyBin(""-"",  F:Float, I:Int) => subF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	136	rule	function-or-equational-rule		"rule applyBin(""+"",  I:Int, F:Float) => addF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	137	rule	function-or-equational-rule		"rule applyBin(""+"",  F:Float, I:Int) => addF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	138	rule	function-or-equational-rule		"rule applyBin(""*"",  I:Int, F:Float) => mulF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	139	rule	function-or-equational-rule		"rule applyBin(""*"",  F:Float, I:Int) => mulF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	142	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	143	rule	function-or-equational-rule	concrete	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
/candidate/reference-semantics/semantics/float.k	144	rule	function-or-equational-rule		"rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	145	rule	function-or-equational-rule		"rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	146	rule	function-or-equational-rule		"rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	147	rule	function-or-equational-rule		"rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	148	rule	function-or-equational-rule		"rule applyCmp(""<"",  I:Int, F:Float) => floatLt(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	149	rule	function-or-equational-rule		"rule applyCmp(""<"",  F:Float, I:Int) => floatLt(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	150	rule	function-or-equational-rule		"rule applyCmp("">"",  I:Int, F:Float) => gtF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	151	rule	function-or-equational-rule		"rule applyCmp("">"",  F:Float, I:Int) => gtF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	154	rule	function-or-equational-rule		"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
/candidate/reference-semantics/semantics/float.k	155	rule	function-or-equational-rule		"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"
/candidate/reference-semantics/semantics/float.k	160	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	161	rule	function-or-equational-rule	concrete	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
/candidate/reference-semantics/semantics/float.k	162	rule	function-or-equational-rule	concrete	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
/candidate/reference-semantics/semantics/float.k	165	syntax	syntax-declaration	function	syntax Int ::= headIS(IntSeq) [function]
/candidate/reference-semantics/semantics/float.k	166	rule	function-or-equational-rule		rule headIS(iCons(C:Int, _:IntSeq)) => C
/candidate/reference-semantics/semantics/float.k	167	syntax	syntax-declaration	function,total	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/float.k	168	rule	function-or-equational-rule		rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
/candidate/reference-semantics/semantics/float.k	169	rule	function-or-equational-rule		rule intPartAcc(.IntSeq, A:Int) => A
/candidate/reference-semantics/semantics/float.k	170	rule	function-or-equational-rule		rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
/candidate/reference-semantics/semantics/float.k	171	rule	function-or-equational-rule		rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
/candidate/reference-semantics/semantics/float.k	173	syntax	syntax-declaration	function,total	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/float.k	174	rule	function-or-equational-rule		rule fracPart(.IntSeq) => 0
/candidate/reference-semantics/semantics/float.k	175	rule	function-or-equational-rule		rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
/candidate/reference-semantics/semantics/float.k	176	rule	function-or-equational-rule		rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
/candidate/reference-semantics/semantics/float.k	177	rule	function-or-equational-rule		rule fracAcc(.IntSeq, A:Int) => A
/candidate/reference-semantics/semantics/float.k	178	rule	function-or-equational-rule		rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
/candidate/reference-semantics/semantics/float.k	179	syntax	syntax-declaration	function,total	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/float.k	180	rule	function-or-equational-rule		rule fracScale(.IntSeq) => 1
/candidate/reference-semantics/semantics/float.k	181	rule	function-or-equational-rule		rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
/candidate/reference-semantics/semantics/float.k	182	rule	function-or-equational-rule		rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
/candidate/reference-semantics/semantics/float.k	183	rule	function-or-equational-rule		rule fscAcc(.IntSeq, A:Int) => A
/candidate/reference-semantics/semantics/float.k	184	rule	function-or-equational-rule		rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
/candidate/reference-semantics/semantics/float.k	185	rule	function-or-equational-rule		"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
/candidate/reference-semantics/semantics/float.k	186	rule	function-or-equational-rule		"rule applyBuiltin(""float"", I:Int, .Vals)          => intToF(I)"
/candidate/reference-semantics/semantics/float.k	187	rule	function-or-equational-rule		"rule applyBuiltin(""float"", F:Float, .Vals)        => F"
/candidate/reference-semantics/semantics/float.k	190	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
/candidate/reference-semantics/semantics/float.k	191	rule	function-or-equational-rule	concrete	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
/candidate/reference-semantics/semantics/float.k	192	rule	function-or-equational-rule		"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"
/candidate/reference-semantics/semantics/float.k	195	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	196	rule	function-or-equational-rule	concrete	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
/candidate/reference-semantics/semantics/float.k	197	rule	function-or-equational-rule		"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	198	rule	function-or-equational-rule		"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	199	rule	function-or-equational-rule		"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	200	rule	function-or-equational-rule		"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	201	rule	function-or-equational-rule		"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	202	rule	function-or-equational-rule		"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	203	rule	function-or-equational-rule		"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	204	rule	function-or-equational-rule		"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	205	rule	function-or-equational-rule		"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
/candidate/reference-semantics/semantics/float.k	206	rule	function-or-equational-rule		"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
/candidate/reference-semantics/semantics/float.k	209	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	210	rule	function-or-equational-rule	concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
