file	line	kind	classification	attributes	relevance	decision	declaration
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	124	syntax	syntax		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	syntax KItem ::= #loadAll(Module)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	125	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	126	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	127	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> .Stmts => .K ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	130	syntax	syntax		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	syntax KItem ::= #look(String, Int)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	131	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	132	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	145	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	152	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	157	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Scope ::= "builtinsScope" [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	158	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule builtinsScope => scope(.Map [ "len"    <- builtinV("len")    ] [ "set"    <- builtinV("set")    ] [ "sum"    <- builtinV("sum")    ] [ "abs"    <- builtinV("abs")    ] [ "min"    <- builtinV("min")    ] [ "max"    <- builtinV("max")    ] [ "ord"    <- builtinV("ord")    ] [ "chr"    <- builtinV("chr")    ] [ "range"  <- builtinV("range")  ] [ "all"    <- builtinV("all")    ] [ "any"    <- builtinV("any")    ] [ "zip"    <- builtinV("zip")    ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list"   <- builtinV("list")   ] [ "round"  <- builtinV("round")  ] [ "bin"    <- builtinV("bin")    ] [ "enumerate" <- builtinV("enumerate") ] [ "map"    <- builtinV("map")    ] [ "eval"   <- builtinV("eval")   ] [ "int"    <- typeV("int")       ] [ "str"    <- typeV("str")       ] [ "float"  <- typeV("float")     ], root)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	185	syntax	syntax		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	syntax ApplyK ::= toCall(Val)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	186	syntax	syntax		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	189	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	190	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	191	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	194	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> Int(I:Int)   => I ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	195	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> Bool(B:Bool) => B ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	196	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> NoneVal      => noneV ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	199	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= truthy(Val) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	200	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule truthy(B:Bool)          => B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	201	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule truthy(noneV)           => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	202	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule truthy(I:Int)           => I =/=Int 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	203	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	204	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	205	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	208	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val  ::= applyUn(String, Val) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	209	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val  ::= applyBin(String, Val, Val) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	210	syntax	function-syntax	function	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	syntax Bool ::= applyCmp(String, Val, Val) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	213	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Vals ::= appendVal(Vals, Val) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	214	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule appendVal(.Vals, V:Val)              => V , .Vals
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	215	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	217	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	218	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule vals2valSeq(.Vals)            => .ValSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	219	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	223	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= vsLen(ValSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	224	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule vsLen(.ValSeq)                => 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	225	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	227	syntax	function-syntax	function,total	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	syntax Int ::= isLen(IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	228	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule isLen(.IntSeq)                => 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	229	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	233	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	234	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	235	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	236	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/core.k	238	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	20	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val ::= dictV(ValSeq, ValSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	23	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	26	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	27	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	28	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	30	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	32	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	37	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	38	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dHasKey(.ValSeq, _:Val)                => false
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	39	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	40	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	43	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	44	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	45	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	49	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	50	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	52	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	54	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	58	rule	ordinary-rule	priority	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	63	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	64	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val ::= applyIndexD(Val, Val) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	65	rule	ordinary-rule	priority	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	70	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val ::= dictSet(Val, Val, Val) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	71	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	76	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax KItem ::= #dsetK(String, Val)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	77	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	78	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	82	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	86	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax KItem ::= #dsetV(Val, Val, Val)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	87	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	90	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= normIdxD(Int, Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	91	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	92	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	95	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	97	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	98	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	99	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	101	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	102	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/dict.k	103	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	20	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val ::= Float
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	21	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> Float(F:Float) => F ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	24	syntax	function-syntax	function,total,symbol	unused	ACCEPT_FIXED_TRUST_BOUNDARY_UNUSED_BY_TARGET	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	25	rule	ordinary-rule	concrete	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	27	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	30	syntax	function-syntax	function,total,symbol	unused	ACCEPT_FIXED_TRUST_BOUNDARY_UNUSED_BY_TARGET	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	31	rule	ordinary-rule	concrete	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	32	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/float.k	37	syntax	function-syntax	function,total,symbol	unused	ACCEPT_FIXED_TRUST_BOUNDARY_UNUSED_BY_TARGET	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
