id	origin	path	line	kind	attributes	disposition	declaration_or_rule
297	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	59	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k> requires notBool truthy(V)
298	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	65	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | "#cont" | "#brk"
299	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	69	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
300	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	71	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
301	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	72	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
302	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	73	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
303	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	77	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
304	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	78	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
305	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	79	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
306	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	81	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V)
307	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	85	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
308	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	86	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Continue => #cont ... </k>
309	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	87	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Break => #brk ... </k>
310	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	88	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
311	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	89	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
312	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	90	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
313	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	91	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
314	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	95	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
315	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	98	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
316	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	101	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
317	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/controls.k	106	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
318	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	13	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
319	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	14	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
320	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	15	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Str ::= str(IntSeq)
321	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	18	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
322	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	25	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= Int | Bool | "noneV" | Iterable | ref(Int) // a heap object: <heap> holds its list(VS) | cellRef(Int) // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String) // a type object (int/str), resolved from the builtins frame | builtinV(String) // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String) // a cooled Attribute: obj.method
323	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	36	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Parent ::= "root" | parent(Int)
324	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	37	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Scope ::= scope(Map, Parent)
325	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	38	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KResult ::= Val
326	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	39	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Expr ::= Val // cooling puts results back into expression holes
327	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	40	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Vals ::= List{Val, ","}
328	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	41	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Exc ::= "NoExc" | "AssertionError"
329	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	42	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax RetState ::= "noRet" | retV(Val)
330	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	49	configuration	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	configuration <k> #loadAll($PGM:Module) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code exit=""> 0 </exit-code>
331	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	68	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= isRefV(Val) [function, total]
332	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	69	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule isRefV(ref(_:Int)) => true
333	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	70	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule isRefV(_:Val) => false [owise]
334	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	75	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax HeapVal ::= cellV(Val)
335	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	76	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= isCellRef(Val) [function, total]
336	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	77	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule isCellRef(cellRef(_:Int)) => true
337	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	78	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule isCellRef(_:Val) => false [owise]
338	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	85	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires "$cells" in_keys(M) [priority(40)]
339	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	95	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= kwV(String, Val)
340	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	96	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #kwTag(String)
341	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	97	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
342	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	98	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
343	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	100	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= isKwV(Val) [function, total]
344	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	101	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule isKwV(kwV(_:String, _:Val)) => true
345	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	102	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule isKwV(_:Val) => false [owise]
346	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	106	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= cellsMark(ParamNames)
347	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	107	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ParamNames ::= cellsOf(Val) [function]
348	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	108	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
349	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	109	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= pnMember(String, ParamNames) [function, total]
350	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	110	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule pnMember(_:String, .ParamNames) => false
351	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	111	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
352	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	113	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #cellW(Val, Val)
353	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	114	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
354	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	117	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #alloc(Val)
355	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	118	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
356	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	124	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #loadAll(Module)
357	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	125	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
358	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	126	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
359	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	127	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> .Stmts => .K ... </k>
360	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	130	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #look(String, Int)
361	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	131	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
362	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	132	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
363	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	145	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
364	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	152	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
365	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	157	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Scope ::= "builtinsScope" [function, total]
366	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	158	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root)
367	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	185	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ApplyK ::= toCall(Val)
368	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	186	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
369	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	189	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
370	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	190	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
371	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	191	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
372	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	194	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Int(I:Int) => I ... </k>
373	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	195	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Bool(B:Bool) => B ... </k>
374	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	196	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> NoneVal => noneV ... </k>
375	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	199	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= truthy(Val) [function]
376	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	200	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule truthy(B:Bool) => B
377	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	201	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule truthy(noneV) => false
378	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	202	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule truthy(I:Int) => I =/=Int 0
379	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	203	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
380	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	204	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
381	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	205	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
382	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	208	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= applyUn(String, Val) [function]
383	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	209	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= applyBin(String, Val, Val) [function]
384	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	210	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= applyCmp(String, Val, Val) [function]
385	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/core.k	218	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= boolAsInt(Bool) [function, total]
