origin	path	line	kind	attributes	decision	source_excerpt
supplied	reference-semantics/semantics/methods.k	154	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= mapLower(IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	155	rule	-	SUPPLIED_FIXED_SEMANTICS	rule mapLower(.IntSeq) => .IntSeq
supplied	reference-semantics/semantics/methods.k	156	rule	-	SUPPLIED_FIXED_SEMANTICS	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
supplied	reference-semantics/semantics/methods.k	158	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	159	rule	-	SUPPLIED_FIXED_SEMANTICS	rule mapUpper(.IntSeq) => .IntSeq
supplied	reference-semantics/semantics/methods.k	160	rule	-	SUPPLIED_FIXED_SEMANTICS	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
supplied	reference-semantics/semantics/methods.k	162	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	163	rule	-	SUPPLIED_FIXED_SEMANTICS	rule mapSwap(.IntSeq) => .IntSeq
supplied	reference-semantics/semantics/methods.k	164	rule	-	SUPPLIED_FIXED_SEMANTICS	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
supplied	reference-semantics/semantics/methods.k	166	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	167	rule	-	SUPPLIED_FIXED_SEMANTICS	rule startsWith(.IntSeq, _:IntSeq) => true
supplied	reference-semantics/semantics/methods.k	168	rule	-	SUPPLIED_FIXED_SEMANTICS	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
supplied	reference-semantics/semantics/methods.k	169	rule	-	SUPPLIED_FIXED_SEMANTICS	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
supplied	reference-semantics/semantics/operators.k	10	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
supplied	reference-semantics/semantics/operators.k	12	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
supplied	reference-semantics/semantics/operators.k	15	context	-	SUPPLIED_FIXED_SEMANTICS	context Compare(HOLE, _)
supplied	reference-semantics/semantics/operators.k	16	context	-	SUPPLIED_FIXED_SEMANTICS	context Compare(_:Val, CmpOp(_, HOLE))
supplied	reference-semantics/semantics/operators.k	17	rule	owise	SUPPLIED_FIXED_SEMANTICS	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
supplied	reference-semantics/semantics/operators.k	19	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("is", V:Val, noneV) => V ==K noneV
supplied	reference-semantics/semantics/operators.k	20	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
supplied	reference-semantics/semantics/operators.k	25	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
supplied	reference-semantics/semantics/operators.k	28	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
supplied	reference-semantics/semantics/operators.k	34	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
supplied	reference-semantics/semantics/operators.k	38	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
supplied	reference-semantics/semantics/operators.k	44	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
supplied	reference-semantics/semantics/range.k	9	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= inRange(Int, Int, Int) [function, total]
supplied	reference-semantics/semantics/range.k	10	rule	-	SUPPLIED_FIXED_SEMANTICS	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
supplied	reference-semantics/semantics/range.k	12	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= rangeLen(Int, Int, Int) [function]
supplied	reference-semantics/semantics/range.k	13	rule	-	SUPPLIED_FIXED_SEMANTICS	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
supplied	reference-semantics/semantics/range.k	15	rule	-	SUPPLIED_FIXED_SEMANTICS	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
supplied	reference-semantics/semantics/range.k	17	rule	-	SUPPLIED_FIXED_SEMANTICS	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
supplied	reference-semantics/semantics/range.k	20	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
supplied	reference-semantics/semantics/range.k	23	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
supplied	reference-semantics/semantics/set.k	8	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax Val ::= setV(IntSeq)
supplied	reference-semantics/semantics/set.k	11	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
supplied	reference-semantics/semantics/set.k	12	rule	-	SUPPLIED_FIXED_SEMANTICS	rule codeIn(_:Int, .IntSeq) => false
supplied	reference-semantics/semantics/set.k	13	rule	-	SUPPLIED_FIXED_SEMANTICS	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
supplied	reference-semantics/semantics/set.k	16	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/set.k	18	rule	-	SUPPLIED_FIXED_SEMANTICS	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
supplied	reference-semantics/semantics/set.k	19	rule	-	SUPPLIED_FIXED_SEMANTICS	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
supplied	reference-semantics/semantics/set.k	20	rule	-	SUPPLIED_FIXED_SEMANTICS	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
supplied	reference-semantics/semantics/set.k	22	rule	-	SUPPLIED_FIXED_SEMANTICS	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
supplied	reference-semantics/semantics/set.k	25	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
supplied	reference-semantics/semantics/set.k	26	rule	-	SUPPLIED_FIXED_SEMANTICS	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
supplied	reference-semantics/semantics/set.k	27	rule	-	SUPPLIED_FIXED_SEMANTICS	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
supplied	reference-semantics/semantics/set.k	31	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/set.k	32	rule	-	SUPPLIED_FIXED_SEMANTICS	rule subsetCodes(.IntSeq, _:IntSeq) => true
supplied	reference-semantics/semantics/set.k	33	rule	-	SUPPLIED_FIXED_SEMANTICS	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
supplied	reference-semantics/semantics/set.k	35	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/set.k	36	rule	-	SUPPLIED_FIXED_SEMANTICS	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
supplied	reference-semantics/semantics/set.k	39	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
supplied	reference-semantics/semantics/sort.k	18	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
supplied	reference-semantics/semantics/sort.k	19	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= insVS(Int, ValSeq) [function]
supplied	reference-semantics/semantics/sort.k	20	rule	concrete	SUPPLIED_CONCRETE_RULE	rule sortVS(.ValSeq) => .ValSeq [concrete]
supplied	reference-semantics/semantics/sort.k	21	rule	concrete	SUPPLIED_CONCRETE_RULE	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
supplied	reference-semantics/semantics/sort.k	22	rule	concrete	SUPPLIED_CONCRETE_RULE	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
supplied	reference-semantics/semantics/sort.k	23	rule	concrete	SUPPLIED_CONCRETE_RULE	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
supplied	reference-semantics/semantics/sort.k	24	rule	concrete	SUPPLIED_CONCRETE_RULE	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
supplied	reference-semantics/semantics/sort.k	26	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
supplied	reference-semantics/semantics/sort.k	27	rule	concrete	SUPPLIED_CONCRETE_RULE	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
supplied	reference-semantics/semantics/sort.k	28	rule	concrete	SUPPLIED_CONCRETE_RULE	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
supplied	reference-semantics/semantics/sort.k	29	rule	concrete	SUPPLIED_CONCRETE_RULE	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
supplied	reference-semantics/semantics/sort.k	31	rule	concrete	SUPPLIED_CONCRETE_RULE	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
supplied	reference-semantics/semantics/sort.k	36	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
supplied	reference-semantics/semantics/sort.k	40	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
supplied	reference-semantics/semantics/sort.k	49	syntax	function,total,symbol,no-evaluators	SUPPLIED_OPAQUE_OR_SYMBOLIC_PRIMITIVE	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
supplied	reference-semantics/semantics/sort.k	51	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
supplied	reference-semantics/semantics/sort.k	53	rule	-	SUPPLIED_FIXED_SEMANTICS	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
supplied	reference-semantics/semantics/sort.k	54	rule	-	SUPPLIED_FIXED_SEMANTICS	rule revVSAcc(.ValSeq, A:ValSeq) => A
supplied	reference-semantics/semantics/sort.k	55	rule	-	SUPPLIED_FIXED_SEMANTICS	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
supplied	reference-semantics/semantics/sort.k	57	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
supplied	reference-semantics/semantics/sort.k	58	rule	-	SUPPLIED_FIXED_SEMANTICS	rule condRev(S:ValSeq, false) => S
supplied	reference-semantics/semantics/sort.k	59	rule	-	SUPPLIED_FIXED_SEMANTICS	rule condRev(S:ValSeq, true) => revVS(S)
supplied	reference-semantics/semantics/sort.k	61	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
supplied	reference-semantics/semantics/sort.k	63	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
supplied	reference-semantics/semantics/sort.k	65	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
supplied	reference-semantics/semantics/str.k	8	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
supplied	reference-semantics/semantics/str.k	9	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
supplied	reference-semantics/semantics/str.k	13	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= strToCodes(String) [function]
supplied	reference-semantics/semantics/str.k	14	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
supplied	reference-semantics/semantics/str.k	15	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strToCodes("") => .IntSeq
supplied	reference-semantics/semantics/str.k	16	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
supplied	reference-semantics/semantics/str.k	20	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/str.k	21	rule	-	SUPPLIED_FIXED_SEMANTICS	rule seqConcat(.IntSeq, T:IntSeq) => T
supplied	reference-semantics/semantics/str.k	22	rule	-	SUPPLIED_FIXED_SEMANTICS	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
supplied	reference-semantics/semantics/str.k	24	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
supplied	reference-semantics/semantics/str.k	25	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
supplied	reference-semantics/semantics/str.k	26	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
supplied	reference-semantics/semantics/str.k	29	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
supplied	reference-semantics/semantics/str.k	30	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
supplied	reference-semantics/semantics/str.k	32	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/str.k	33	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strPrefix(.IntSeq, _:IntSeq) => true
supplied	reference-semantics/semantics/str.k	34	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
supplied	reference-semantics/semantics/str.k	35	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
supplied	reference-semantics/semantics/str.k	37	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/str.k	38	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
supplied	reference-semantics/semantics/str.k	39	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
supplied	reference-semantics/semantics/str.k	40	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
supplied	reference-semantics/semantics/str.k	48	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/str.k	49	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strLt(.IntSeq, .IntSeq) => false
supplied	reference-semantics/semantics/str.k	50	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
supplied	reference-semantics/semantics/str.k	51	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
supplied	reference-semantics/semantics/str.k	52	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
supplied	reference-semantics/semantics/str.k	53	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
supplied	reference-semantics/semantics/str.k	54	rule	-	SUPPLIED_FIXED_SEMANTICS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
supplied	reference-semantics/semantics/str.k	56	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
supplied	reference-semantics/semantics/str.k	57	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
supplied	reference-semantics/semantics/str.k	58	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
supplied	reference-semantics/semantics/str.k	59	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
supplied	reference-semantics/semantics/subscript.k	11	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
supplied	reference-semantics/semantics/subscript.k	12	rule	-	SUPPLIED_FIXED_SEMANTICS	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
supplied	reference-semantics/semantics/subscript.k	13	rule	-	SUPPLIED_FIXED_SEMANTICS	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
supplied	reference-semantics/semantics/subscript.k	16	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= intSeqAt(IntSeq, Int) [function]
supplied	reference-semantics/semantics/subscript.k	17	rule	-	SUPPLIED_FIXED_SEMANTICS	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
supplied	reference-semantics/semantics/subscript.k	18	rule	-	SUPPLIED_FIXED_SEMANTICS	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
supplied	reference-semantics/semantics/subscript.k	21	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= normIdx(Int, Int) [function, total]
supplied	reference-semantics/semantics/subscript.k	22	rule	-	SUPPLIED_FIXED_SEMANTICS	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
supplied	reference-semantics/semantics/subscript.k	23	rule	-	SUPPLIED_FIXED_SEMANTICS	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
supplied	reference-semantics/semantics/subscript.k	27	context	-	SUPPLIED_FIXED_SEMANTICS	context Subscript(HOLE, _)
supplied	reference-semantics/semantics/subscript.k	28	context	-	SUPPLIED_FIXED_SEMANTICS	context Subscript(_:Val, HOLE:Expr)
supplied	reference-semantics/semantics/subscript.k	31	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
supplied	reference-semantics/semantics/subscript.k	35	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
supplied	reference-semantics/semantics/subscript.k	37	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Val ::= applyIndex(Val, Int) [function]
supplied	reference-semantics/semantics/subscript.k	38	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
supplied	reference-semantics/semantics/subscript.k	39	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
supplied	reference-semantics/semantics/subscript.k	40	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
supplied	reference-semantics/semantics/subscript.k	44	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
supplied	reference-semantics/semantics/subscript.k	49	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax OptInt ::= "noB" | someB(Int)
supplied	reference-semantics/semantics/subscript.k	50	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #evalB(NoBound) => noB ... </k>
supplied	reference-semantics/semantics/subscript.k	51	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
supplied	reference-semantics/semantics/subscript.k	52	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> I:Int ~> #toSome => someB(I) ... </k>
supplied	reference-semantics/semantics/subscript.k	54	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
supplied	reference-semantics/semantics/subscript.k	55	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
supplied	reference-semantics/semantics/subscript.k	56	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
supplied	reference-semantics/semantics/subscript.k	58	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
supplied	reference-semantics/semantics/subscript.k	61	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
supplied	reference-semantics/semantics/subscript.k	63	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
supplied	reference-semantics/semantics/subscript.k	64	rule	-	SUPPLIED_FIXED_SEMANTICS	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
supplied	reference-semantics/semantics/subscript.k	66	rule	-	SUPPLIED_FIXED_SEMANTICS	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
supplied	reference-semantics/semantics/subscript.k	68	rule	-	SUPPLIED_FIXED_SEMANTICS	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
supplied	reference-semantics/semantics/subscript.k	72	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= slStep(OptInt) [function, total]
supplied	reference-semantics/semantics/subscript.k	73	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slStep(noB) => 1
supplied	reference-semantics/semantics/subscript.k	74	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slStep(someB(S:Int)) => S
supplied	reference-semantics/semantics/subscript.k	76	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
supplied	reference-semantics/semantics/subscript.k	77	rule	-	SUPPLIED_FIXED_SEMANTICS	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
