file	line	kind	flags	text
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	195	"rule"	""	"rule <k> Bool(B:Bool) => B ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	196	"rule"	""	"rule <k> NoneVal      => noneV ... </k> // ==== truthy (If, Assert, BoolOp, IfExp, not, While) ======================"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	199	"syntax"	"function"	"syntax Bool ::= truthy(Val) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	200	"rule"	""	"rule truthy(B:Bool)          => B"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	201	"rule"	""	"rule truthy(noneV)           => false"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	202	"rule"	""	"rule truthy(I:Int)           => I =/=Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	203	"rule"	""	"rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	204	"rule"	""	"rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	205	"rule"	""	"rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) =="
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	208	"syntax"	"function"	"syntax Val  ::= applyUn(String, Val) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	209	"syntax"	"function"	"syntax Val  ::= applyBin(String, Val, Val) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	210	"syntax"	"function"	"syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== shared list helpers ================================================="
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	213	"syntax"	"function,total"	"syntax Vals ::= appendVal(Vals, Val) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	214	"rule"	""	"rule appendVal(.Vals, V:Val)              => V , .Vals"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	215	"rule"	""	"rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	217	"syntax"	"function,total"	"syntax ValSeq ::= vals2valSeq(Vals) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	218	"rule"	""	"rule vals2valSeq(.Vals)            => .ValSeq"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	219	"rule"	""	"rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	223	"syntax"	"function,total"	"syntax Int ::= vsLen(ValSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	224	"rule"	""	"rule vsLen(.ValSeq)                => 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	225	"rule"	""	"rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	227	"syntax"	"function,total"	"syntax Int ::= isLen(IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	228	"rule"	""	"rule isLen(.IntSeq)                => 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	229	"rule"	"total"	"rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	233	"syntax"	"function,total"	"syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	234	"rule"	""	"rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	235	"rule"	""	"rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	236	"rule"	""	"rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	238	"rule"	""	"rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/core.k"	240	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	13	"module"	""	"module MPY-DICT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	14	"imports"	""	"imports MPY-CORE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	15	"imports"	""	"imports MPY-ITER"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	16	"imports"	""	"imports MPY-METHODS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	17	"imports"	""	"imports MPY-LIST // dict as PARALLEL ordered key/value ValSeqs (same length; keys distinct)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	20	"syntax"	""	"syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	23	"syntax"	""	"syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	26	"rule"	""	"rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	27	"rule"	""	"rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	28	"rule"	""	"rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	30	"rule"	""	"rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	32	"rule"	"total,concrete"	"rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	37	"syntax"	"function,total"	"syntax Bool ::= dHasKey(ValSeq, Val) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	38	"rule"	""	"rule dHasKey(.ValSeq, _:Val)                => false"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	39	"rule"	""	"rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	40	"rule"	""	"rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	43	"syntax"	"function,total"	"syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	44	"rule"	""	"rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	45	"rule"	"owise"	"rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	49	"syntax"	"function,total"	"syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	50	"rule"	""	"rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	52	"rule"	""	"rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	54	"rule"	"owise"	"rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	58	"rule"	"priority"	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), \"keys\")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) =="
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	63	"rule"	""	"rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	64	"syntax"	"function"	"syntax Val ::= applyIndexD(Val, Val) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	65	"rule"	"priority"	"rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	70	"syntax"	"function"	"syntax Val ::= dictSet(Val, Val, Val) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	71	"rule"	""	"rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	76	"syntax"	""	"syntax KItem ::= #dsetK(String, Val)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	77	"rule"	""	"rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	78	"rule"	""	"rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	82	"rule"	""	"rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	86	"syntax"	""	"syntax KItem ::= #dsetV(Val, Val, Val)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	87	"rule"	""	"rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	90	"syntax"	"function,total"	"syntax Int ::= normIdxD(Int, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	91	"rule"	""	"rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	92	"rule"	""	"rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) ======="
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	95	"rule"	""	"rule applyCmp(\"==\", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	97	"syntax"	"function"	"syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	98	"rule"	""	"rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	99	"rule"	""	"rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	101	"syntax"	"function"	"syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	102	"rule"	""	"rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	103	"rule"	""	"rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/dict.k"	104	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	14	"module"	""	"module MPY-FLOAT"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	15	"imports"	""	"imports MPY-OPERATORS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	16	"imports"	""	"imports MPY-BUILTINS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	17	"imports"	""	"imports FLOAT // Float is a value; the float literal evaluates to the K Float."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	20	"syntax"	""	"syntax Val ::= Float"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	21	"rule"	"concrete,no-evaluators"	"rule <k> Float(F:Float) => F ... </k> // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	24	"syntax"	"function,total,no-evaluators,symbol"	"syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	25	"rule"	"concrete"	"rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	27	"rule"	"concrete"	"rule applyBin(\"/\", I:Int, F:Float) => intFloatDiv(I, F) // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	30	"syntax"	"function,total,no-evaluators,symbol"	"syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	31	"rule"	"concrete"	"rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	32	"rule"	"concrete"	"rule applyBin(\"/\", I1:Int, I2:Int) => divII(I1, I2) // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5 — so it is NOT used)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	37	"syntax"	"function,total,no-evaluators,symbol"	"syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	38	"rule"	"concrete"	"rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	39	"rule"	"concrete,hook"	"rule applyBin(\"%\", F1:Float, F2:Float) => floatMod(F1, F2) // float equality — for concrete krun asserts (e.g. `area == 7.5`); the FLOAT.eq hook is fine on // concrete floats. kprove proofs return floats structurally and do not compare them."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	43	"rule"	""	"rule applyCmp(\"==\", F1:Float, F2:Float) => F1 ==Float F2"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	44	"rule"	"concrete,no-evaluators"	"rule applyCmp(\"!=\", F1:Float, F2:Float) => notBool (F1 ==Float F2) // float `<` and abs — OPAQUE for kprove ([no-evaluators], so a SYMBOLIC float compare stays an // uninterpreted Bool a proof case-splits on — a SINGLE compare per branch, not a nonlinear cascade), // [concrete] for krun. Additive, sort-disjoint from the Int rules. (has_close_elements: the pairwise // `abs(a-b) < t` proximity test.)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	50	"syntax"	"function,total,no-evaluators,symbol"	"syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/float.k"	51	"rule"	"concrete"	"rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]"
