id	file	line	kind	attributes	source
K0950	/reference/reference-semantics/semantics/str.k	24	rule	-	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
K0951	/reference/reference-semantics/semantics/str.k	25	rule	-	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
K0952	/reference/reference-semantics/semantics/str.k	26	rule	-	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
K0953	/reference/reference-semantics/semantics/str.k	29	rule	-	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
K0954	/reference/reference-semantics/semantics/str.k	30	rule	-	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
K0955	/reference/reference-semantics/semantics/str.k	32	syntax	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
K0956	/reference/reference-semantics/semantics/str.k	33	rule	-	rule strPrefix(.IntSeq, _:IntSeq)               => true
K0957	/reference/reference-semantics/semantics/str.k	34	rule	-	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0958	/reference/reference-semantics/semantics/str.k	35	rule	-	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
K0959	/reference/reference-semantics/semantics/str.k	37	syntax	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
K0960	/reference/reference-semantics/semantics/str.k	38	rule	-	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
K0961	/reference/reference-semantics/semantics/str.k	39	rule	-	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
K0962	/reference/reference-semantics/semantics/str.k	40	rule	-	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
K0963	/reference/reference-semantics/semantics/str.k	48	syntax	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
K0964	/reference/reference-semantics/semantics/str.k	49	rule	-	rule strLt(.IntSeq, .IntSeq)                => false
K0965	/reference/reference-semantics/semantics/str.k	50	rule	-	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
K0966	/reference/reference-semantics/semantics/str.k	51	rule	-	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0967	/reference/reference-semantics/semantics/str.k	52	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
K0968	/reference/reference-semantics/semantics/str.k	53	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
K0969	/reference/reference-semantics/semantics/str.k	54	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
K0970	/reference/reference-semantics/semantics/str.k	56	rule	-	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
K0971	/reference/reference-semantics/semantics/str.k	57	rule	-	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
K0972	/reference/reference-semantics/semantics/str.k	58	rule	-	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
K0973	/reference/reference-semantics/semantics/str.k	59	rule	-	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
K0974	/reference/reference-semantics/semantics/str.k	60	endmodule	-	endmodule
K0975	/reference/reference-semantics/semantics/subscript.k	3	module	-	module MPY-SUBSCRIPT
K0976	/reference/reference-semantics/semantics/subscript.k	4	imports	-	imports MPY-CORE
K0977	/reference/reference-semantics/semantics/subscript.k	11	syntax	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
K0978	/reference/reference-semantics/semantics/subscript.k	12	rule	-	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
K0979	/reference/reference-semantics/semantics/subscript.k	13	rule	-	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
K0980	/reference/reference-semantics/semantics/subscript.k	16	syntax	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
K0981	/reference/reference-semantics/semantics/subscript.k	17	rule	-	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
K0982	/reference/reference-semantics/semantics/subscript.k	18	rule	-	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
K0983	/reference/reference-semantics/semantics/subscript.k	21	syntax	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
K0984	/reference/reference-semantics/semantics/subscript.k	22	rule	-	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
K0985	/reference/reference-semantics/semantics/subscript.k	23	rule	-	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
K0986	/reference/reference-semantics/semantics/subscript.k	27	context	-	context Subscript(HOLE, _)
K0987	/reference/reference-semantics/semantics/subscript.k	28	context	-	context Subscript(_:Val, HOLE:Expr)
K0988	/reference/reference-semantics/semantics/subscript.k	31	rule	priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0989	/reference/reference-semantics/semantics/subscript.k	35	rule	-	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
K0990	/reference/reference-semantics/semantics/subscript.k	37	syntax	function	syntax Val ::= applyIndex(Val, Int) [function]
K0991	/reference/reference-semantics/semantics/subscript.k	38	rule	-	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0992	/reference/reference-semantics/semantics/subscript.k	39	rule	-	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0993	/reference/reference-semantics/semantics/subscript.k	40	rule	-	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
K0994	/reference/reference-semantics/semantics/subscript.k	44	syntax	-	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
K0995	/reference/reference-semantics/semantics/subscript.k	49	syntax	-	syntax OptInt ::= "noB" | someB(Int)
K0996	/reference/reference-semantics/semantics/subscript.k	50	rule	-	rule <k> #evalB(NoBound)  => noB ... </k>
K0997	/reference/reference-semantics/semantics/subscript.k	51	rule	-	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
K0998	/reference/reference-semantics/semantics/subscript.k	52	rule	-	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K0999	/reference/reference-semantics/semantics/subscript.k	54	rule	-	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K1000	/reference/reference-semantics/semantics/subscript.k	55	rule	-	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K1001	/reference/reference-semantics/semantics/subscript.k	56	rule	-	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
K1002	/reference/reference-semantics/semantics/subscript.k	58	rule	priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K1003	/reference/reference-semantics/semantics/subscript.k	61	rule	-	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K1004	/reference/reference-semantics/semantics/subscript.k	63	syntax	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K1005	/reference/reference-semantics/semantics/subscript.k	64	rule	-	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K1006	/reference/reference-semantics/semantics/subscript.k	66	rule	-	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K1007	/reference/reference-semantics/semantics/subscript.k	68	rule	-	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
K1008	/reference/reference-semantics/semantics/subscript.k	72	syntax	function,total	syntax Int ::= slStep(OptInt) [function, total]
K1009	/reference/reference-semantics/semantics/subscript.k	73	rule	-	rule slStep(noB)          => 1
K1010	/reference/reference-semantics/semantics/subscript.k	74	rule	-	rule slStep(someB(S:Int)) => S
K1011	/reference/reference-semantics/semantics/subscript.k	76	syntax	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K1012	/reference/reference-semantics/semantics/subscript.k	77	rule	-	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
K1013	/reference/reference-semantics/semantics/subscript.k	79	rule	-	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
K1014	/reference/reference-semantics/semantics/subscript.k	81	rule	-	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
K1015	/reference/reference-semantics/semantics/subscript.k	83	syntax	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K1016	/reference/reference-semantics/semantics/subscript.k	84	rule	-	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
K1017	/reference/reference-semantics/semantics/subscript.k	86	rule	-	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
K1018	/reference/reference-semantics/semantics/subscript.k	88	rule	-	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
K1019	/reference/reference-semantics/semantics/subscript.k	90	syntax	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K1020	/reference/reference-semantics/semantics/subscript.k	91	rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
K1021	/reference/reference-semantics/semantics/subscript.k	93	rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
K1022	/reference/reference-semantics/semantics/subscript.k	96	syntax	function,total	syntax Int ::= clampLo(Int, Int) [function, total]
K1023	/reference/reference-semantics/semantics/subscript.k	97	rule	-	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
K1024	/reference/reference-semantics/semantics/subscript.k	99	rule	-	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
K1025	/reference/reference-semantics/semantics/subscript.k	102	syntax	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
K1026	/reference/reference-semantics/semantics/subscript.k	103	rule	-	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
K1027	/reference/reference-semantics/semantics/subscript.k	105	rule	-	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
K1028	/reference/reference-semantics/semantics/subscript.k	109	syntax	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
K1029	/reference/reference-semantics/semantics/subscript.k	110	rule	-	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K1030	/reference/reference-semantics/semantics/subscript.k	113	rule	-	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K1031	/reference/reference-semantics/semantics/subscript.k	116	syntax	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
K1032	/reference/reference-semantics/semantics/subscript.k	117	rule	-	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K1033	/reference/reference-semantics/semantics/subscript.k	120	rule	-	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K1034	/reference/reference-semantics/semantics/subscript.k	122	endmodule	-	endmodule
K1035	/reference/reference-semantics/semantics/syntax.k	3	module	-	module MPY-SYNTAX
K1036	/reference/reference-semantics/semantics/syntax.k	4	imports	-	imports INT-SYNTAX
K1037	/reference/reference-semantics/semantics/syntax.k	5	imports	-	imports FLOAT-SYNTAX
K1038	/reference/reference-semantics/semantics/syntax.k	6	imports	-	imports BOOL-SYNTAX
K1039	/reference/reference-semantics/semantics/syntax.k	7	imports	-	imports STRING-SYNTAX
K1040	/reference/reference-semantics/semantics/syntax.k	9	syntax	macro,strict,seqstrict	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
K1041	/reference/reference-semantics/semantics/syntax.k	32	syntax	-	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
K1042	/reference/reference-semantics/semantics/syntax.k	33	syntax	-	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
K1043	/reference/reference-semantics/semantics/syntax.k	34	syntax	-	syntax Entries  ::= List{Entry, ","}
K1044	/reference/reference-semantics/semantics/syntax.k	35	syntax	-	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
K1045	/reference/reference-semantics/semantics/syntax.k	36	syntax	-	syntax CompFors ::= List{CompFor, ""}
K1046	/reference/reference-semantics/semantics/syntax.k	37	syntax	-	syntax Exprs    ::= List{Expr, ","}
K1047	/reference/reference-semantics/semantics/syntax.k	38	syntax	-	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
K1048	/reference/reference-semantics/semantics/syntax.k	39	syntax	-	syntax Bound    ::= Expr | "NoBound"
K1049	/reference/reference-semantics/semantics/syntax.k	41	syntax	strict	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
K1050	/reference/reference-semantics/semantics/syntax.k	56	syntax	-	syntax Stmts      ::= List{Stmt, ""}
K1051	/reference/reference-semantics/semantics/syntax.k	57	syntax	-	syntax Params     ::= "Params" "(" ParamNames ")"
K1052	/reference/reference-semantics/semantics/syntax.k	58	syntax	-	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
K1053	/reference/reference-semantics/semantics/syntax.k	59	syntax	-	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
K1054	/reference/reference-semantics/semantics/syntax.k	60	syntax	-	syntax ParamNames ::= List{String, ","}
K1055	/reference/reference-semantics/semantics/syntax.k	61	syntax	-	syntax Module     ::= "Module" "(" Stmts ")"
K1056	/reference/reference-semantics/semantics/syntax.k	62	endmodule	-	endmodule
K1057	/reference/reference-semantics/semantics/tuple.k	3	module	-	module MPY-TUPLE
K1058	/reference/reference-semantics/semantics/tuple.k	4	imports	-	imports MPY-CORE
K1059	/reference/reference-semantics/semantics/tuple.k	5	imports	-	imports MPY-ITER
K1060	/reference/reference-semantics/semantics/tuple.k	6	imports	-	imports MPY-LIST
K1061	/reference/reference-semantics/semantics/tuple.k	7	imports	-	imports MPY-METHODS
K1062	/reference/reference-semantics/semantics/tuple.k	10	rule	-	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
K1063	/reference/reference-semantics/semantics/tuple.k	11	rule	-	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
K1064	/reference/reference-semantics/semantics/tuple.k	14	syntax	-	syntax ApplyK ::= "toTuple"
K1065	/reference/reference-semantics/semantics/tuple.k	15	rule	-	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K1066	/reference/reference-semantics/semantics/tuple.k	16	rule	-	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K1067	/reference/reference-semantics/semantics/tuple.k	18	rule	-	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
K1068	/reference/reference-semantics/semantics/tuple.k	20	rule	-	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
K1069	/reference/reference-semantics/semantics/tuple.k	21	rule	-	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
K1070	/reference/reference-semantics/semantics/tuple.k	23	rule	-	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
K1071	/reference/reference-semantics/semantics/tuple.k	24	syntax	function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
K1072	/reference/reference-semantics/semantics/tuple.k	25	rule	-	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
K1073	/reference/reference-semantics/semantics/tuple.k	26	rule	-	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
K1074	/reference/reference-semantics/semantics/tuple.k	28	rule	-	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
K1075	/reference/reference-semantics/semantics/tuple.k	31	syntax	-	syntax KItem ::= #bindTgt(Expr, Val)
K1076	/reference/reference-semantics/semantics/tuple.k	32	rule	-	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
K1077	/reference/reference-semantics/semantics/tuple.k	35	rule	priority	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
K1078	/reference/reference-semantics/semantics/tuple.k	42	rule	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K1079	/reference/reference-semantics/semantics/tuple.k	43	rule	-	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
K1080	/reference/reference-semantics/semantics/tuple.k	44	rule	priority	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K1081	/reference/reference-semantics/semantics/tuple.k	49	syntax	-	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
K1082	/reference/reference-semantics/semantics/tuple.k	50	rule	-	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K1083	/reference/reference-semantics/semantics/tuple.k	51	rule	-	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
K1084	/reference/reference-semantics/semantics/tuple.k	52	rule	priority	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K1085	/reference/reference-semantics/semantics/tuple.k	55	rule	-	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
K1086	/reference/reference-semantics/semantics/tuple.k	57	rule	-	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
K1087	/reference/reference-semantics/semantics/tuple.k	58	endmodule	-	endmodule
K1088	/candidate/verification.k	1	requires	-	requires "reference-semantics/semantics.k"
K1089	/candidate/verification.k	3	module	-	module VERIFICATION-BASE
K1090	/candidate/verification.k	4	imports	-	imports MPY
K1091	/candidate/verification.k	9	rule	-	rule (1 |-> _FRAME:Scope REST:Map) [1 <- undef] => REST requires notBool (1 in_keys(REST))
K1092	/candidate/verification.k	15	syntax	function	syntax Stmts ::= "intersectionBody" [function]
K1093	/candidate/verification.k	16	rule	-	rule intersectionBody => Assign(Name("left"), Call(Name("max"), Subscript(Name("interval1"), Int(0)), Subscript(Name("interval2"), Int(0)), .Exprs)) Assign(Name("right"), Call(Name("min"), Subscript(Name("interval1"), Int(1)), Subscript(Name("interval2"), Int(1)), .Exprs)) Assign(Name("length"), BinOp("-", Name("right"), Name("left"))) If(Compare(Name("length"), CmpOp("<=", Int(1))), Return(Str("NO")) .Stmts, .Stmts) Assign(Name("divisor"), Int(2)) For(Name("divisor"), Call(Name("range"), Int(2), Name("length"), .Exprs), divisorBody) Return(Str("YES")) .Stmts
K1094	/candidate/verification.k	37	syntax	function	syntax Stmts ::= "divisorBody" [function]
K1095	/candidate/verification.k	38	rule	-	rule divisorBody => If(Compare(BinOp("%", Name("length"), Name("divisor")), CmpOp("==", Int(0))), Return(Str("NO")) .Stmts, .Stmts) .Stmts
K1096	/candidate/verification.k	46	syntax	function	syntax Val ::= "yesV" [function] | "noV"  [function]
K1097	/candidate/verification.k	48	rule	-	rule yesV => str(iCons(89, iCons(69, iCons(83, .IntSeq))))
K1098	/candidate/verification.k	49	rule	-	rule noV  => str(iCons(78, iCons(79, .IntSeq)))
K1099	/candidate/verification.k	53	syntax	function	syntax Val ::= primeFrom(Int, Int) [function] | primeResult(Int)   [function]
K1100	/candidate/verification.k	55	rule	-	rule primeFrom(N:Int, D:Int) => yesV requires D >=Int N
K1101	/candidate/verification.k	57	rule	-	rule primeFrom(N:Int, D:Int) => noV requires D <Int N andBool pyMod(N, D) ==Int 0
K1102	/candidate/verification.k	59	rule	-	rule primeFrom(N:Int, D:Int) => primeFrom(N, D +Int 1) requires D <Int N andBool pyMod(N, D) =/=Int 0
K1103	/candidate/verification.k	62	rule	-	rule primeResult(N:Int) => noV requires N <=Int 1
K1104	/candidate/verification.k	64	rule	-	rule primeResult(N:Int) => primeFrom(N, 2) requires N >Int 1
K1105	/candidate/verification.k	67	syntax	function	syntax Int ::= overlapLength(Int, Int, Int, Int) [function]
K1106	/candidate/verification.k	68	rule	-	rule overlapLength(A:Int, B:Int, C:Int, D:Int) => minInt(B, D) -Int maxInt(A, C)
K1107	/candidate/verification.k	70	endmodule	-	endmodule
K1108	/candidate/verification.k	72	module	-	module VERIFICATION
K1109	/candidate/verification.k	73	imports	-	imports VERIFICATION-BASE
K1110	/candidate/verification.k	78	rule	priority	rule <k> #loop(rangeObj(DIVISOR:Int, LENGTH:Int, 1), Name("divisor"), If(Compare(BinOp("%", Name("length"), Name("divisor")), CmpOp("==", Int(0))), Return(Str("NO")) .Stmts, .Stmts) .Stmts) ~> (Return(Str("YES")) .Stmts) ~> #endcall => primeFrom(LENGTH, DIVISOR) ~> KONT:K </k> <env> 1 => 0 </env> <scopes> SC:Map 1 |-> scope( "interval1" |-> _INTERVAL1:Val "interval2" |-> _INTERVAL2:Val "left"      |-> _LEFT:Int "right"     |-> _RIGHT:Int "length"    |-> LENGTH "divisor"   |-> _OLD:Int, parent(0)) => SC </scopes> <scopeLoc> 2 => 1 </scopeLoc> <stack> ListItem(frame(KONT, 0, 1)) => .List </stack> <ret> noRet </ret> requires 2 <=Int DIVISOR andBool DIVISOR <=Int LENGTH [priority(40)]
K1111	/candidate/verification.k	107	endmodule	-	endmodule
K1112	/candidate/spec.k	1	requires	-	requires "verification.k"
K1113	/candidate/spec.k	3	module	-	module LOOP-SPEC
K1114	/candidate/spec.k	4	imports	-	imports VERIFICATION-BASE
K1115	/candidate/spec.k	8	claim	-	claim <k> #loop(rangeObj(DIVISOR:Int, LENGTH:Int, 1), Name("divisor"), divisorBody) ~> (Return(Str("YES")) .Stmts) ~> #endcall => primeFrom(LENGTH, DIVISOR) ~> KONT:K </k> <env> 1 => 0 </env> <scopes> SC:Map 1 |-> scope( "interval1" |-> INTERVAL1:Val "interval2" |-> INTERVAL2:Val "left"      |-> LEFT:Int "right"     |-> RIGHT:Int "length"    |-> LENGTH "divisor"   |-> OLD:Int, parent(0)) => SC </scopes> <scopeLoc> 2 => 1 </scopeLoc> <stack> ListItem(frame(KONT, 0, 1)) => .List </stack> <ret> noRet </ret> requires 2 <=Int DIVISOR andBool DIVISOR <=Int LENGTH [label(loop-correct)]
K1116	/candidate/spec.k	33	endmodule	-	endmodule
K1117	/candidate/spec.k	35	module	-	module SPEC
K1118	/candidate/spec.k	36	imports	-	imports VERIFICATION
K1119	/candidate/spec.k	41	claim	-	claim <k> Call(Name("intersection"), TupleExpr(Int(A:Int), Int(B:Int), .Exprs), TupleExpr(Int(C:Int), Int(D:Int), .Exprs), .Exprs) => primeResult(overlapLength(A, B, C, D)) </k> <env> 0 </env> <scopes> 0 |-> scope( "intersection" |-> closureVal(("interval1", "interval2", .ParamNames), intersectionBody, 0), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires A <=Int B andBool C <=Int D [label(intersection-correct)]
K1120	/candidate/spec.k	66	endmodule	-	endmodule

SUMMARY_KIND
claim	2
configuration	1
context	5
endmodule	29
imports	90
module	29
requires	25
rule	707
