id	file	line	kind	attributes	disposition	reason
K0390	/reference/reference-semantics/semantics/core.k	49	configuration	-	STRUCTURAL	Module/import/configuration/context sentence inventoried.
K0391	/reference/reference-semantics/semantics/core.k	68	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0392	/reference/reference-semantics/semantics/core.k	69	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0393	/reference/reference-semantics/semantics/core.k	70	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0394	/reference/reference-semantics/semantics/core.k	75	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0395	/reference/reference-semantics/semantics/core.k	76	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0396	/reference/reference-semantics/semantics/core.k	77	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0397	/reference/reference-semantics/semantics/core.k	78	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0398	/reference/reference-semantics/semantics/core.k	85	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0399	/reference/reference-semantics/semantics/core.k	95	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0400	/reference/reference-semantics/semantics/core.k	96	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0401	/reference/reference-semantics/semantics/core.k	97	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0402	/reference/reference-semantics/semantics/core.k	98	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0403	/reference/reference-semantics/semantics/core.k	100	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0404	/reference/reference-semantics/semantics/core.k	101	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0405	/reference/reference-semantics/semantics/core.k	102	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0406	/reference/reference-semantics/semantics/core.k	106	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0407	/reference/reference-semantics/semantics/core.k	107	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0408	/reference/reference-semantics/semantics/core.k	108	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0409	/reference/reference-semantics/semantics/core.k	109	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0410	/reference/reference-semantics/semantics/core.k	110	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0411	/reference/reference-semantics/semantics/core.k	111	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0412	/reference/reference-semantics/semantics/core.k	113	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0413	/reference/reference-semantics/semantics/core.k	114	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0414	/reference/reference-semantics/semantics/core.k	117	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0415	/reference/reference-semantics/semantics/core.k	118	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0416	/reference/reference-semantics/semantics/core.k	124	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0417	/reference/reference-semantics/semantics/core.k	125	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0418	/reference/reference-semantics/semantics/core.k	126	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0419	/reference/reference-semantics/semantics/core.k	127	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0420	/reference/reference-semantics/semantics/core.k	130	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0421	/reference/reference-semantics/semantics/core.k	131	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0422	/reference/reference-semantics/semantics/core.k	132	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0423	/reference/reference-semantics/semantics/core.k	145	rule	priority	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0424	/reference/reference-semantics/semantics/core.k	152	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0425	/reference/reference-semantics/semantics/core.k	157	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0426	/reference/reference-semantics/semantics/core.k	158	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0427	/reference/reference-semantics/semantics/core.k	185	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0428	/reference/reference-semantics/semantics/core.k	186	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0429	/reference/reference-semantics/semantics/core.k	189	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0430	/reference/reference-semantics/semantics/core.k	190	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0431	/reference/reference-semantics/semantics/core.k	191	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0432	/reference/reference-semantics/semantics/core.k	194	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0433	/reference/reference-semantics/semantics/core.k	195	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0434	/reference/reference-semantics/semantics/core.k	196	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0435	/reference/reference-semantics/semantics/core.k	199	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0436	/reference/reference-semantics/semantics/core.k	200	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0437	/reference/reference-semantics/semantics/core.k	201	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
