id	file	line	kind	attributes	source_role	decision	sha256_16	normalized_declaration
K0307	reference-semantics/semantics/core.k	96	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7135e0a28684c3f9	syntax KItem ::= #kwTag(String)
K0308	reference-semantics/semantics/core.k	97	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	28d46dc1bd55f130	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
K0309	reference-semantics/semantics/core.k	98	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	9436b93123b27d77	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k>
K0310	reference-semantics/semantics/core.k	100	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	50eabe9c99f38505	syntax Bool ::= isKwV(Val) [function, total]
K0311	reference-semantics/semantics/core.k	101	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	a1fa116710bde2dc	rule isKwV(kwV(_:String, _:Val)) => true
K0312	reference-semantics/semantics/core.k	102	RULE_ORDINARY	owise	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	200aa58406d99e22	rule isKwV(_:Val) => false [owise]
K0313	reference-semantics/semantics/core.k	106	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	2285105441dce679	syntax Val ::= cellsMark(ParamNames)
K0314	reference-semantics/semantics/core.k	107	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ad2441054e7f4557	syntax ParamNames ::= cellsOf(Val) [function]
K0315	reference-semantics/semantics/core.k	108	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	dadd75df53218bc9	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
K0316	reference-semantics/semantics/core.k	109	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	009b993788c25319	syntax Bool ::= pnMember(String, ParamNames) [function, total]
K0317	reference-semantics/semantics/core.k	110	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	09cb69784187ad84	rule pnMember(_:String, .ParamNames) => false
K0318	reference-semantics/semantics/core.k	111	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	40d3ebcbac2e7feb	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
K0319	reference-semantics/semantics/core.k	113	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	16af91ae25382cf3	syntax KItem ::= #cellW(Val, Val)
K0320	reference-semantics/semantics/core.k	114	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8cd98c73610f48aa	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
K0321	reference-semantics/semantics/core.k	117	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	584583182d331f98	syntax KItem ::= #alloc(Val)
K0322	reference-semantics/semantics/core.k	118	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8812984ca2dfb8ab	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
K0323	reference-semantics/semantics/core.k	124	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	40d32b5e1ad10747	syntax KItem ::= #loadAll(Module)
K0324	reference-semantics/semantics/core.k	125	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	831765b43e688fdf	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
K0325	reference-semantics/semantics/core.k	126	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	622f8afd49106ea2	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
K0326	reference-semantics/semantics/core.k	127	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	913b04bec3e9965c	rule <k> .Stmts => .K ... </k>
K0327	reference-semantics/semantics/core.k	130	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	68e17b99a979fdef	syntax KItem ::= #look(String, Int)
K0328	reference-semantics/semantics/core.k	131	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	4dffd7efda704b7e	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
K0329	reference-semantics/semantics/core.k	132	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	2108f1930385f614	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>
K0330	reference-semantics/semantics/core.k	145	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	5db43ba2ec5981bf	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>
K0331	reference-semantics/semantics/core.k	152	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6a458d7eb8e774b4	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes>
K0332	reference-semantics/semantics/core.k	157	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	9b3d6c932d97b991	syntax Scope ::= "builtinsScope" [function, total]
K0333	reference-semantics/semantics/core.k	158	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6bb9401f22856012	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root)
K0334	reference-semantics/semantics/core.k	185	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0cd464bb92d6fbd9	syntax ApplyK ::= toCall(Val)
K0335	reference-semantics/semantics/core.k	186	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	4c486ed4a149e9e3	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
K0336	reference-semantics/semantics/core.k	189	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e7135690e7262635	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
K0337	reference-semantics/semantics/core.k	190	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	aee090561fe2fc87	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
K0338	reference-semantics/semantics/core.k	191	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	970d561c7f9c4b8f	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
K0339	reference-semantics/semantics/core.k	194	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	49f810c47c2d98a8	rule <k> Int(I:Int) => I ... </k>
K0340	reference-semantics/semantics/core.k	195	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	28c8aac589ebebb8	rule <k> Bool(B:Bool) => B ... </k>
K0341	reference-semantics/semantics/core.k	196	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8f43f057222f9caa	rule <k> NoneVal => noneV ... </k>
K0342	reference-semantics/semantics/core.k	199	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c70b8b2eac36b927	syntax Bool ::= truthy(Val) [function]
K0343	reference-semantics/semantics/core.k	200	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6a5f897dddf50fc1	rule truthy(B:Bool) => B
K0344	reference-semantics/semantics/core.k	201	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ce79df9f62d4e794	rule truthy(noneV) => false
K0345	reference-semantics/semantics/core.k	202	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	028df8cf7244b1e3	rule truthy(I:Int) => I =/=Int 0
K0346	reference-semantics/semantics/core.k	203	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	933b3fe9dcab3bdf	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
K0347	reference-semantics/semantics/core.k	204	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	75c0f2ab15c6fc94	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
K0348	reference-semantics/semantics/core.k	205	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1660cb2026322597	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
K0349	reference-semantics/semantics/core.k	208	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	01c72ea272fe77e5	syntax Val ::= applyUn(String, Val) [function]
K0350	reference-semantics/semantics/core.k	209	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	182a981e83f00c38	syntax Val ::= applyBin(String, Val, Val) [function]
K0351	reference-semantics/semantics/core.k	210	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	da44e152afa87373	syntax Bool ::= applyCmp(String, Val, Val) [function]
K0352	reference-semantics/semantics/core.k	213	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	763cc5fd6e1abb71	syntax Vals ::= appendVal(Vals, Val) [function, total]
K0353	reference-semantics/semantics/core.k	214	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	60caff7a9f1fbc6f	rule appendVal(.Vals, V:Val) => V , .Vals
K0354	reference-semantics/semantics/core.k	215	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c67434450dfaea99	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
K0355	reference-semantics/semantics/core.k	217	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7a97605e841a91e0	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
K0356	reference-semantics/semantics/core.k	218	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	702ecbf22fe6f175	rule vals2valSeq(.Vals) => .ValSeq
K0357	reference-semantics/semantics/core.k	219	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e9fb82f13f27e02f	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
K0358	reference-semantics/semantics/core.k	223	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	dd74bc995871facf	syntax Int ::= vsLen(ValSeq) [function, total]
K0359	reference-semantics/semantics/core.k	224	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	04fc8b8adecfcc54	rule vsLen(.ValSeq) => 0
K0360	reference-semantics/semantics/core.k	225	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c1a7ece3322915ef	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
K0361	reference-semantics/semantics/core.k	227	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	cefb7744efac5615	syntax Int ::= isLen(IntSeq) [function, total]
K0362	reference-semantics/semantics/core.k	228	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e4e059101c40b9a8	rule isLen(.IntSeq) => 0
K0363	reference-semantics/semantics/core.k	229	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	71e04135edd8203b	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
K0364	reference-semantics/semantics/core.k	233	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	912ccb9ff6dc8632	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
K0365	reference-semantics/semantics/core.k	234	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1ac12e956540ee0b	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
K0366	reference-semantics/semantics/core.k	235	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	cf509c2667abf8c2	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
K0367	reference-semantics/semantics/core.k	236	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	a42e9fe3b1b013e5	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
K0368	reference-semantics/semantics/core.k	238	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1cb04061a0ab65b1	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS
K0369	reference-semantics/semantics/dict.k	20	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6df725675f7a3fe1	syntax Val ::= dictV(ValSeq, ValSeq)
K0370	reference-semantics/semantics/dict.k	23	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	30be194e1c62b3ee	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
K0371	reference-semantics/semantics/dict.k	26	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	338fc50af3ecaf41	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
K0372	reference-semantics/semantics/dict.k	27	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f86750e273ef1a02	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
K0373	reference-semantics/semantics/dict.k	28	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d45ec799e4cd836f	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
K0374	reference-semantics/semantics/dict.k	30	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b5cfd31650441a30	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
K0375	reference-semantics/semantics/dict.k	32	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	a92b0519b082d218	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
K0376	reference-semantics/semantics/dict.k	37	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b1e4066d0d4acd3c	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
K0377	reference-semantics/semantics/dict.k	38	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	a5aab27421b2f64c	rule dHasKey(.ValSeq, _:Val) => false
K0378	reference-semantics/semantics/dict.k	39	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	140cbc9a1aeed8d1	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
K0379	reference-semantics/semantics/dict.k	40	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d5e79e57f442c03f	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
K0380	reference-semantics/semantics/dict.k	43	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	97a166c788d6c17c	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
K0381	reference-semantics/semantics/dict.k	44	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	5164f3d147fc1e92	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
K0382	reference-semantics/semantics/dict.k	45	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e529b1885d797257	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
K0383	reference-semantics/semantics/dict.k	49	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	a03444397cd8f766	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
K0384	reference-semantics/semantics/dict.k	50	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	90a07d6150f65042	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR)
