id	file	line	kind	role	attributes	influence	assessment	source
345	reference-semantics/semantics/core.k	202	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule truthy(I:Int) => I =/=Int 0
346	reference-semantics/semantics/core.k	203	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
347	reference-semantics/semantics/core.k	204	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
348	reference-semantics/semantics/core.k	205	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
349	reference-semantics/semantics/core.k	208	syntax	syntax-declaration	function	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Val ::= applyUn(String, Val) [function]
350	reference-semantics/semantics/core.k	209	syntax	syntax-declaration	function	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Val ::= applyBin(String, Val, Val) [function]
351	reference-semantics/semantics/core.k	210	syntax	syntax-declaration	function	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Bool ::= applyCmp(String, Val, Val) [function]
352	reference-semantics/semantics/core.k	213	syntax	syntax-declaration	function,total	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Vals ::= appendVal(Vals, Val) [function, total]
353	reference-semantics/semantics/core.k	214	rule	function-equation	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	rule appendVal(.Vals, V:Val) => V , .Vals
354	reference-semantics/semantics/core.k	215	rule	function-equation	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
355	reference-semantics/semantics/core.k	217	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
356	reference-semantics/semantics/core.k	218	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule vals2valSeq(.Vals) => .ValSeq
357	reference-semantics/semantics/core.k	219	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
358	reference-semantics/semantics/core.k	223	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= vsLen(ValSeq) [function, total]
359	reference-semantics/semantics/core.k	224	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule vsLen(.ValSeq) => 0
360	reference-semantics/semantics/core.k	225	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
361	reference-semantics/semantics/core.k	227	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= isLen(IntSeq) [function, total]
362	reference-semantics/semantics/core.k	228	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isLen(.IntSeq) => 0
363	reference-semantics/semantics/core.k	229	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
364	reference-semantics/semantics/core.k	233	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
365	reference-semantics/semantics/core.k	234	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
366	reference-semantics/semantics/core.k	235	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
367	reference-semantics/semantics/core.k	236	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
368	reference-semantics/semantics/core.k	238	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS
369	reference-semantics/semantics/dict.k	20	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= dictV(ValSeq, ValSeq)
370	reference-semantics/semantics/dict.k	23	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
371	reference-semantics/semantics/dict.k	26	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
372	reference-semantics/semantics/dict.k	27	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
373	reference-semantics/semantics/dict.k	28	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
374	reference-semantics/semantics/dict.k	30	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
375	reference-semantics/semantics/dict.k	32	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
376	reference-semantics/semantics/dict.k	37	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
377	reference-semantics/semantics/dict.k	38	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dHasKey(.ValSeq, _:Val) => false
378	reference-semantics/semantics/dict.k	39	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
379	reference-semantics/semantics/dict.k	40	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
380	reference-semantics/semantics/dict.k	43	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
381	reference-semantics/semantics/dict.k	44	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
382	reference-semantics/semantics/dict.k	45	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
383	reference-semantics/semantics/dict.k	49	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
384	reference-semantics/semantics/dict.k	50	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR)
385	reference-semantics/semantics/dict.k	52	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
386	reference-semantics/semantics/dict.k	54	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
387	reference-semantics/semantics/dict.k	58	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
388	reference-semantics/semantics/dict.k	63	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
389	reference-semantics/semantics/dict.k	64	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= applyIndexD(Val, Val) [function]
390	reference-semantics/semantics/dict.k	65	rule	operational-rule	priority(45)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
391	reference-semantics/semantics/dict.k	70	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= dictSet(Val, Val, Val) [function]
392	reference-semantics/semantics/dict.k	71	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
393	reference-semantics/semantics/dict.k	76	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= #dsetK(String, Val)
394	reference-semantics/semantics/dict.k	77	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
395	reference-semantics/semantics/dict.k	78	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>
396	reference-semantics/semantics/dict.k	82	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
397	reference-semantics/semantics/dict.k	86	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= #dsetV(Val, Val, Val)
398	reference-semantics/semantics/dict.k	87	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
399	reference-semantics/semantics/dict.k	90	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= normIdxD(Int, Int) [function, total]
400	reference-semantics/semantics/dict.k	91	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
401	reference-semantics/semantics/dict.k	92	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0
402	reference-semantics/semantics/dict.k	95	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
403	reference-semantics/semantics/dict.k	97	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
404	reference-semantics/semantics/dict.k	98	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
405	reference-semantics/semantics/dict.k	99	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
406	reference-semantics/semantics/dict.k	101	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
407	reference-semantics/semantics/dict.k	102	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
408	reference-semantics/semantics/dict.k	103	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
409	reference-semantics/semantics/float.k	20	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= Float
410	reference-semantics/semantics/float.k	21	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Float(F:Float) => F ... </k>
411	reference-semantics/semantics/float.k	24	syntax	syntax-declaration	function,total,symbol,no-evaluators	IMPORTED_UNUSED	ACCEPTABLE_TRUSTED_OPAQUE_UNUSED	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
412	reference-semantics/semantics/float.k	25	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
413	reference-semantics/semantics/float.k	27	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
414	reference-semantics/semantics/float.k	30	syntax	syntax-declaration	function,total,symbol,no-evaluators	IMPORTED_UNUSED	ACCEPTABLE_TRUSTED_OPAQUE_UNUSED	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
415	reference-semantics/semantics/float.k	31	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
416	reference-semantics/semantics/float.k	32	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
417	reference-semantics/semantics/float.k	37	syntax	syntax-declaration	function,total,symbol,no-evaluators	IMPORTED_UNUSED	ACCEPTABLE_TRUSTED_OPAQUE_UNUSED	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
418	reference-semantics/semantics/float.k	38	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
419	reference-semantics/semantics/float.k	39	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
420	reference-semantics/semantics/float.k	43	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
421	reference-semantics/semantics/float.k	44	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
422	reference-semantics/semantics/float.k	50	syntax	syntax-declaration	function,total,symbol,no-evaluators	IMPORTED_UNUSED	ACCEPTABLE_TRUSTED_OPAQUE_UNUSED	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
423	reference-semantics/semantics/float.k	51	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
424	reference-semantics/semantics/float.k	52	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
425	reference-semantics/semantics/float.k	54	syntax	syntax-declaration	function,total,symbol,no-evaluators	IMPORTED_UNUSED	ACCEPTABLE_TRUSTED_OPAQUE_UNUSED	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
426	reference-semantics/semantics/float.k	55	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule absF(F:Float) => absFloat(F) [concrete]
427	reference-semantics/semantics/float.k	56	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
428	reference-semantics/semantics/float.k	61	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Import(_:String) => .K ... </k>
429	reference-semantics/semantics/float.k	65	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= "#mathCeil"
430	reference-semantics/semantics/float.k	66	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
431	reference-semantics/semantics/float.k	67	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
432	reference-semantics/semantics/float.k	70	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= "#mathFloor"
433	reference-semantics/semantics/float.k	71	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
434	reference-semantics/semantics/float.k	72	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
435	reference-semantics/semantics/float.k	73	syntax	syntax-declaration	function,total,symbol	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
436	reference-semantics/semantics/float.k	74	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule floorFI(I:Int) => I [concrete]
437	reference-semantics/semantics/float.k	75	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
438	reference-semantics/semantics/float.k	78	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
439	reference-semantics/semantics/float.k	79	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBuiltin("ceil", V:Val, .Vals) => ceilF(V)
440	reference-semantics/semantics/float.k	82	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
441	reference-semantics/semantics/float.k	83	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
442	reference-semantics/semantics/float.k	84	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
443	reference-semantics/semantics/float.k	85	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
444	reference-semantics/semantics/float.k	86	syntax	syntax-declaration	function,total,symbol	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Float ::= toF(Val) [function, total, symbol(toF)]
445	reference-semantics/semantics/float.k	87	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule toF(F:Float) => F [concrete]
446	reference-semantics/semantics/float.k	88	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule toF(I:Int) => intToF(I) [concrete]
447	reference-semantics/semantics/float.k	93	syntax	syntax-declaration	function,total,symbol	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
448	reference-semantics/semantics/float.k	94	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule ceilF(I:Int) => I [concrete]
449	reference-semantics/semantics/float.k	95	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
450	reference-semantics/semantics/float.k	99	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyUn("-", F:Float) => 0.0 -Float F
451	reference-semantics/semantics/float.k	103	syntax	syntax-declaration	function,total,symbol,no-evaluators	IMPORTED_UNUSED	ACCEPTABLE_TRUSTED_OPAQUE_UNUSED	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
452	reference-semantics/semantics/float.k	104	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
453	reference-semantics/semantics/float.k	105	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
454	reference-semantics/semantics/float.k	107	syntax	syntax-declaration	function,total,symbol,no-evaluators	IMPORTED_UNUSED	ACCEPTABLE_TRUSTED_OPAQUE_UNUSED	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
455	reference-semantics/semantics/float.k	108	rule	function-equation	concrete	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
456	reference-semantics/semantics/float.k	109	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
