id	file	line	kind	classification	attributes	sha12	declaration
442	/reference/reference-semantics/semantics/core.k	208	syntax	supplied_function_declaration	function	56b04a502737	syntax Val ::= applyUn(String, Val) [function]
443	/reference/reference-semantics/semantics/core.k	209	syntax	supplied_function_declaration	function	29fa8cd8d574	syntax Val ::= applyBin(String, Val, Val) [function]
444	/reference/reference-semantics/semantics/core.k	210	syntax	supplied_function_declaration	function	8257f6e3c269	syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== shared list helpers =================================================
445	/reference/reference-semantics/semantics/core.k	213	syntax	supplied_function_declaration	function,total	dc63c0f3acc6	syntax Vals ::= appendVal(Vals, Val) [function, total]
446	/reference/reference-semantics/semantics/core.k	214	rule	supplied_fixed_semantics_rule	-	a5a52e9642b3	rule appendVal(.Vals, V:Val) => V , .Vals
447	/reference/reference-semantics/semantics/core.k	215	rule	supplied_fixed_semantics_rule	-	021b3f2aa3fc	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
448	/reference/reference-semantics/semantics/core.k	217	syntax	supplied_function_declaration	function,total	8cb7f120bf9e	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
449	/reference/reference-semantics/semantics/core.k	218	rule	supplied_fixed_semantics_rule	-	e0383b1464d0	rule vals2valSeq(.Vals) => .ValSeq
450	/reference/reference-semantics/semantics/core.k	219	rule	supplied_fixed_semantics_rule	-	1147cdcc119b	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
451	/reference/reference-semantics/semantics/core.k	223	syntax	supplied_function_declaration	function,total	62a073a80ac9	syntax Int ::= vsLen(ValSeq) [function, total]
452	/reference/reference-semantics/semantics/core.k	224	rule	supplied_fixed_semantics_rule	-	30bffc9d3d35	rule vsLen(.ValSeq) => 0
453	/reference/reference-semantics/semantics/core.k	225	rule	supplied_fixed_semantics_rule	-	447da92f0fbd	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
454	/reference/reference-semantics/semantics/core.k	227	syntax	supplied_function_declaration	function,total	5aa8535ebd8c	syntax Int ::= isLen(IntSeq) [function, total]
455	/reference/reference-semantics/semantics/core.k	228	rule	supplied_fixed_semantics_rule	-	0d8da4cbdbfc	rule isLen(.IntSeq) => 0
456	/reference/reference-semantics/semantics/core.k	229	rule	supplied_fixed_semantics_rule	total	c3e6756f4d86	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
457	/reference/reference-semantics/semantics/core.k	233	syntax	supplied_function_declaration	function,total	b8f5120bbab5	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
458	/reference/reference-semantics/semantics/core.k	234	rule	supplied_fixed_semantics_rule	-	068896fd5e8d	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
459	/reference/reference-semantics/semantics/core.k	235	rule	supplied_fixed_semantics_rule	-	30f3c206de12	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
460	/reference/reference-semantics/semantics/core.k	236	rule	supplied_fixed_semantics_rule	-	0f2c5f1862dd	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
461	/reference/reference-semantics/semantics/core.k	238	rule	supplied_fixed_semantics_rule	-	92564b03ca0a	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
462	/reference/reference-semantics/semantics/core.k	240	endmodule	supplied_structure	-	4c5df27adc71	endmodule
463	/reference/reference-semantics/semantics/dict.k	13	module	supplied_structure	-	d48a71acd507	module MPY-DICT
464	/reference/reference-semantics/semantics/dict.k	14	imports	supplied_structure	-	3f50aa9686f4	imports MPY-CORE
465	/reference/reference-semantics/semantics/dict.k	15	imports	supplied_structure	-	36245a6e2a01	imports MPY-ITER
466	/reference/reference-semantics/semantics/dict.k	16	imports	supplied_structure	-	14630d96675d	imports MPY-METHODS
467	/reference/reference-semantics/semantics/dict.k	17	imports	supplied_structure	-	b9f1ac38d10a	imports MPY-LIST // dict as PARALLEL ordered key/value ValSeqs (same length; keys distinct).
468	/reference/reference-semantics/semantics/dict.k	20	syntax	supplied_syntax_declaration	-	668fae21479d	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
469	/reference/reference-semantics/semantics/dict.k	23	syntax	supplied_syntax_declaration	-	b0eaa278471b	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
470	/reference/reference-semantics/semantics/dict.k	26	rule	supplied_fixed_semantics_rule	-	0be33945eea3	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
471	/reference/reference-semantics/semantics/dict.k	27	rule	supplied_fixed_semantics_rule	-	e5ceb73326e6	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
472	/reference/reference-semantics/semantics/dict.k	28	rule	supplied_fixed_semantics_rule	-	52a9fd04ecf9	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
473	/reference/reference-semantics/semantics/dict.k	30	rule	supplied_fixed_semantics_rule	-	a1b7abfc4351	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
474	/reference/reference-semantics/semantics/dict.k	32	rule	supplied_fixed_semantics_rule	concrete,total	617f472aa240	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
475	/reference/reference-semantics/semantics/dict.k	37	syntax	supplied_function_declaration	function,total	53b2597adb1e	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
476	/reference/reference-semantics/semantics/dict.k	38	rule	supplied_fixed_semantics_rule	-	19632c8e7fd2	rule dHasKey(.ValSeq, _:Val) => false
477	/reference/reference-semantics/semantics/dict.k	39	rule	supplied_fixed_semantics_rule	-	d923734f6691	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
478	/reference/reference-semantics/semantics/dict.k	40	rule	supplied_fixed_semantics_rule	-	b5ffda6c578f	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
479	/reference/reference-semantics/semantics/dict.k	43	syntax	supplied_function_declaration	function,total	439843ea2d4e	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
480	/reference/reference-semantics/semantics/dict.k	44	rule	supplied_fixed_semantics_rule	-	7c3cf00285fc	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
481	/reference/reference-semantics/semantics/dict.k	45	rule	supplied_fixed_semantics_rule	owise	bd441091e379	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
482	/reference/reference-semantics/semantics/dict.k	49	syntax	supplied_function_declaration	function,total	70eb38c11d16	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
483	/reference/reference-semantics/semantics/dict.k	50	rule	supplied_fixed_semantics_rule	-	e6ae89049d9e	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
484	/reference/reference-semantics/semantics/dict.k	52	rule	supplied_fixed_semantics_rule	-	5231a4fe8089	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
485	/reference/reference-semantics/semantics/dict.k	54	rule	supplied_fixed_semantics_rule	owise	86a1ad929b8b	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
486	/reference/reference-semantics/semantics/dict.k	58	rule	supplied_fixed_semantics_rule	priority	b02fa70f50f8	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) ==
487	/reference/reference-semantics/semantics/dict.k	63	rule	supplied_fixed_semantics_rule	-	bc704004e148	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
488	/reference/reference-semantics/semantics/dict.k	64	syntax	supplied_function_declaration	function	b0661e3ae420	syntax Val ::= applyIndexD(Val, Val) [function]
489	/reference/reference-semantics/semantics/dict.k	65	rule	supplied_fixed_semantics_rule	priority	801e28fb6ebc	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
490	/reference/reference-semantics/semantics/dict.k	70	syntax	supplied_function_declaration	function	c258a95b953f	syntax Val ::= dictSet(Val, Val, Val) [function]
491	/reference/reference-semantics/semantics/dict.k	71	rule	supplied_fixed_semantics_rule	-	b5d6e80be4d8	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place.
492	/reference/reference-semantics/semantics/dict.k	76	syntax	supplied_syntax_declaration	-	77fc525c328c	syntax KItem ::= #dsetK(String, Val)
493	/reference/reference-semantics/semantics/dict.k	77	rule	supplied_fixed_semantics_rule	-	0f1934cbad49	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
494	/reference/reference-semantics/semantics/dict.k	78	rule	supplied_fixed_semantics_rule	-	6add974450d4	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
495	/reference/reference-semantics/semantics/dict.k	82	rule	supplied_fixed_semantics_rule	-	b617d180f4d5	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
496	/reference/reference-semantics/semantics/dict.k	86	syntax	supplied_syntax_declaration	-	70d34294ef46	syntax KItem ::= #dsetV(Val, Val, Val)
497	/reference/reference-semantics/semantics/dict.k	87	rule	supplied_fixed_semantics_rule	-	faf5d673c6ab	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
498	/reference/reference-semantics/semantics/dict.k	90	syntax	supplied_function_declaration	function,total	a2c4c7a15b47	syntax Int ::= normIdxD(Int, Int) [function, total]
499	/reference/reference-semantics/semantics/dict.k	91	rule	supplied_fixed_semantics_rule	-	c79e308e373d	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
500	/reference/reference-semantics/semantics/dict.k	92	rule	supplied_fixed_semantics_rule	-	8a88cfcd531b	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) =======
501	/reference/reference-semantics/semantics/dict.k	95	rule	supplied_fixed_semantics_rule	-	e67e41344cb1	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
502	/reference/reference-semantics/semantics/dict.k	97	syntax	supplied_function_declaration	function	7486f4f0b9e5	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
503	/reference/reference-semantics/semantics/dict.k	98	rule	supplied_fixed_semantics_rule	-	024e15d6c49b	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
504	/reference/reference-semantics/semantics/dict.k	99	rule	supplied_fixed_semantics_rule	-	4901f71ebb65	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
505	/reference/reference-semantics/semantics/dict.k	101	syntax	supplied_function_declaration	function	cfd0e0fdca4f	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
506	/reference/reference-semantics/semantics/dict.k	102	rule	supplied_fixed_semantics_rule	-	a01482fd5be5	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
507	/reference/reference-semantics/semantics/dict.k	103	rule	supplied_fixed_semantics_rule	-	98fc24d53eeb	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
508	/reference/reference-semantics/semantics/dict.k	104	endmodule	supplied_structure	-	4c5df27adc71	endmodule
509	/reference/reference-semantics/semantics/float.k	14	module	supplied_structure	-	987e02a6cef8	module MPY-FLOAT
510	/reference/reference-semantics/semantics/float.k	15	imports	supplied_structure	-	e95d12c38e22	imports MPY-OPERATORS
511	/reference/reference-semantics/semantics/float.k	16	imports	supplied_structure	-	500c56793acb	imports MPY-BUILTINS
512	/reference/reference-semantics/semantics/float.k	17	imports	supplied_structure	-	e650e54472bf	imports FLOAT // Float is a value; the float literal evaluates to the K Float.
513	/reference/reference-semantics/semantics/float.k	20	syntax	supplied_syntax_declaration	-	a12e1366d9ff	syntax Val ::= Float
514	/reference/reference-semantics/semantics/float.k	21	rule	supplied_fixed_semantics_rule	concrete,no-evaluators	0af6b53ad2aa	rule <k> Float(F:Float) => F ... </k> // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
515	/reference/reference-semantics/semantics/float.k	24	syntax	supplied_function_declaration	function,no-evaluators,total	ee9da23a9a17	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
516	/reference/reference-semantics/semantics/float.k	25	rule	supplied_fixed_semantics_rule	concrete	b84abed561db	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
517	/reference/reference-semantics/semantics/float.k	27	rule	supplied_fixed_semantics_rule	concrete	ddcbf1101e49	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F) // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun.
518	/reference/reference-semantics/semantics/float.k	30	syntax	supplied_function_declaration	function,no-evaluators,total	a2fbc7d17db4	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
519	/reference/reference-semantics/semantics/float.k	31	rule	supplied_fixed_semantics_rule	concrete	3fbf863403de	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
520	/reference/reference-semantics/semantics/float.k	32	rule	supplied_fixed_semantics_rule	concrete	f45a73d4bcfa	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2) // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5 — so it is NOT used).
521	/reference/reference-semantics/semantics/float.k	37	syntax	supplied_function_declaration	function,no-evaluators,total	1b2042e95eed	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
