id	file	line	kind	attributes	classification	text	reachability	decision	audit_reason
319	reference-semantics/semantics/core.k	113	syntax		syntax-declaration	  syntax KItem ::= #cellW(Val, Val)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
320	reference-semantics/semantics/core.k	114	rule		semantic-rule	  rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k>\n       <heap> ... H |-> cellV(_:Val => V) ... </heap>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
321	reference-semantics/semantics/core.k	117	syntax		syntax-declaration	  syntax KItem ::= #alloc(Val)	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
322	reference-semantics/semantics/core.k	118	rule		semantic-rule	  rule <k> #alloc(V:Val) => ref(N) ... </k>\n       <heap>    H:Map => (N |-> V) H </heap>\n       <heapLoc> N:Int => N +Int 1 </heapLoc>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
323	reference-semantics/semantics/core.k	124	syntax		syntax-declaration	  syntax KItem ::= #loadAll(Module)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
324	reference-semantics/semantics/core.k	125	rule		semantic-rule	  rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
325	reference-semantics/semantics/core.k	126	rule		semantic-rule	  rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
326	reference-semantics/semantics/core.k	127	rule		semantic-rule	  rule <k> .Stmts => .K ... </k>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
327	reference-semantics/semantics/core.k	130	syntax		syntax-declaration	  syntax KItem ::= #look(String, Int)	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
328	reference-semantics/semantics/core.k	131	rule		semantic-rule	  rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
329	reference-semantics/semantics/core.k	132	rule	X	semantic-rule	  rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k>\n       <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
330	reference-semantics/semantics/core.k	145	rule		semantic-rule	  rule <k> #look(X:String, L:Int) => V ... </k>\n       <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>\n       <heap> ... H |-> cellV(V:Val) ... </heap>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
331	reference-semantics/semantics/core.k	152	rule		semantic-rule	  rule <k> #look(X:String, L:Int) => #look(X, P) ... </k>\n       <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
332	reference-semantics/semantics/core.k	157	syntax	function, total	syntax-declaration,function-declaration,total-declaration	"  syntax Scope ::= ""builtinsScope"" [function, total]"	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
333	reference-semantics/semantics/core.k	158	rule	" ""len""    <- builtinV(""len"")    , ""set""    <- builtinV(""set"")    , ""sum""    <- builtinV(""sum"")    , ""abs""    <- builtinV(""abs"")    , ""min""    <- builtinV(""min"")    , ""max""    <- builtinV(""max"")    , ""ord""    <- builtinV(""ord"")    , ""chr""    <- builtinV(""chr"")    , ""range""  <- builtinV(""range"")  , ""all""    <- builtinV(""all"")    , ""any""    <- builtinV(""any"")    , ""zip""    <- builtinV(""zip"")    , ""isinstance"" <- builtinV(""isinstance"") , ""sorted"" <- builtinV(""sorted"") , ""list""   <- builtinV(""list"")   , ""round""  <- builtinV(""round"")  , ""bin""    <- builtinV(""bin"")    , ""enumerate"" <- builtinV(""enumerate"") , ""map""    <- builtinV(""map"")    , ""eval""   <- builtinV(""eval"")   , ""int""    <- typeV(""int"")       , ""str""    <- typeV(""str"")       , ""float""  <- typeV(""float"")     "	semantic-rule	"  rule builtinsScope\n    => scope(.Map [ ""len""    <- builtinV(""len"")    ]\n                  [ ""set""    <- builtinV(""set"")    ]\n                  [ ""sum""    <- builtinV(""sum"")    ]\n                  [ ""abs""    <- builtinV(""abs"")    ]\n                  [ ""min""    <- builtinV(""min"")    ]\n                  [ ""max""    <- builtinV(""max"")    ]\n                  [ ""ord""    <- builtinV(""ord"")    ]\n                  [ ""chr""    <- builtinV(""chr"")    ]\n                  [ ""range""  <- builtinV(""range"")  ]\n                  [ ""all""    <- builtinV(""all"")    ]\n                  [ ""any""    <- builtinV(""any"")    ]\n                  [ ""zip""    <- builtinV(""zip"")    ]\n                  [ ""isinstance"" <- builtinV(""isinstance"") ]\n                  [ ""sorted"" <- builtinV(""sorted"") ]\n                  [ ""list""   <- builtinV(""list"")   ]\n                  [ ""round""  <- builtinV(""round"")  ]\n                  [ ""bin""    <- builtinV(""bin"")    ]\n                  [ ""enumerate"" <- builtinV(""enumerate"") ]\n                  [ ""map""    <- builtinV(""map"")    ]\n                  [ ""eval""   <- builtinV(""eval"")   ]\n                  [ ""int""    <- typeV(""int"")       ]\n                  [ ""str""    <- typeV(""str"")       ]\n                  [ ""float""  <- typeV(""float"")     ], root)"	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
334	reference-semantics/semantics/core.k	185	syntax		syntax-declaration	  syntax ApplyK ::= toCall(Val)	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
335	reference-semantics/semantics/core.k	186	syntax		syntax-declaration	  syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK)\n                  | #evalArgCont(Exprs, Vals, ApplyK)\n                  | #applyK(ApplyK, Vals)	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
336	reference-semantics/semantics/core.k	189	rule		semantic-rule	  rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
337	reference-semantics/semantics/core.k	190	rule		semantic-rule	  rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
338	reference-semantics/semantics/core.k	191	rule		semantic-rule	  rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
339	reference-semantics/semantics/core.k	194	rule		semantic-rule	  rule <k> Int(I:Int)   => I ... </k>	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
340	reference-semantics/semantics/core.k	195	rule		semantic-rule	  rule <k> Bool(B:Bool) => B ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
341	reference-semantics/semantics/core.k	196	rule		semantic-rule	  rule <k> NoneVal      => noneV ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
342	reference-semantics/semantics/core.k	199	syntax	function	syntax-declaration,function-declaration	  syntax Bool ::= truthy(Val) [function]	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
343	reference-semantics/semantics/core.k	200	rule		semantic-rule	  rule truthy(B:Bool)          => B	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
344	reference-semantics/semantics/core.k	201	rule		semantic-rule	  rule truthy(noneV)           => false	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
345	reference-semantics/semantics/core.k	202	rule		semantic-rule	  rule truthy(I:Int)           => I =/=Int 0	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
346	reference-semantics/semantics/core.k	203	rule		semantic-rule	  rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
347	reference-semantics/semantics/core.k	204	rule		semantic-rule	  rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
348	reference-semantics/semantics/core.k	205	rule		semantic-rule	  rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
349	reference-semantics/semantics/core.k	208	syntax	function	syntax-declaration,function-declaration	  syntax Val  ::= applyUn(String, Val) [function]	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
350	reference-semantics/semantics/core.k	209	syntax	function	syntax-declaration,function-declaration	  syntax Val  ::= applyBin(String, Val, Val) [function]	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
351	reference-semantics/semantics/core.k	210	syntax	function	syntax-declaration,function-declaration	  syntax Bool ::= applyCmp(String, Val, Val) [function]	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
352	reference-semantics/semantics/core.k	213	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Vals ::= appendVal(Vals, Val) [function, total]	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
353	reference-semantics/semantics/core.k	214	rule		semantic-rule	  rule appendVal(.Vals, V:Val)              => V , .Vals	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
354	reference-semantics/semantics/core.k	215	rule		semantic-rule	  rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
355	reference-semantics/semantics/core.k	217	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax ValSeq ::= vals2valSeq(Vals) [function, total]	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
356	reference-semantics/semantics/core.k	218	rule		semantic-rule	  rule vals2valSeq(.Vals)            => .ValSeq	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
357	reference-semantics/semantics/core.k	219	rule		semantic-rule	  rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))	reachable	PASS_USED_FIXED_SEMANTICS	On-path fixed rule/declaration preserves Python evaluation, binding, state, or integer/list behavior for this program.
358	reference-semantics/semantics/core.k	223	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Int ::= vsLen(ValSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
359	reference-semantics/semantics/core.k	224	rule		semantic-rule	  rule vsLen(.ValSeq)                => 0	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
360	reference-semantics/semantics/core.k	225	rule		semantic-rule	  rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
361	reference-semantics/semantics/core.k	227	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Int ::= isLen(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
362	reference-semantics/semantics/core.k	228	rule		semantic-rule	  rule isLen(.IntSeq)                => 0	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
