id	file	start	end	kind	attributes	scope	assessment	normalized
semantics/core.k:108:rule:dadd75df53218bc9	semantics/core.k	108	108	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
semantics/core.k:109:syntax:009b993788c25319	semantics/core.k	109	109	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= pnMember(String, ParamNames) [function, total]
semantics/core.k:110:rule:09cb69784187ad84	semantics/core.k	110	110	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule pnMember(_:String, .ParamNames) => false
semantics/core.k:111:rule:40d3ebcbac2e7feb	semantics/core.k	111	112	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
semantics/core.k:113:syntax:16af91ae25382cf3	semantics/core.k	113	113	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= #cellW(Val, Val)
semantics/core.k:114:rule:8cd98c73610f48aa	semantics/core.k	114	116	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
semantics/core.k:117:syntax:584583182d331f98	semantics/core.k	117	117	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= #alloc(Val)
semantics/core.k:118:rule:ccd252fa97a2ce61	semantics/core.k	118	120	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap>    H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
semantics/core.k:124:syntax:40d32b5e1ad10747	semantics/core.k	124	124	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= #loadAll(Module)
semantics/core.k:125:rule:831765b43e688fdf	semantics/core.k	125	125	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
semantics/core.k:126:rule:622f8afd49106ea2	semantics/core.k	126	126	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
semantics/core.k:127:rule:913b04bec3e9965c	semantics/core.k	127	129	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> .Stmts => .K ... </k>
semantics/core.k:130:syntax:68e17b99a979fdef	semantics/core.k	130	130	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= #look(String, Int)
semantics/core.k:131:rule:4dffd7efda704b7e	semantics/core.k	131	131	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
semantics/core.k:132:rule:2108f1930385f614	semantics/core.k	132	133	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>
semantics/core.k:145:rule:5db43ba2ec5981bf	semantics/core.k	145	147	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>
semantics/core.k:152:rule:6a458d7eb8e774b4	semantics/core.k	152	153	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes>
semantics/core.k:157:syntax:9b3d6c932d97b991	semantics/core.k	157	157	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Scope ::= "builtinsScope" [function, total]
semantics/core.k:158:rule:7bd1daaf9251c9b8	semantics/core.k	158	184	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule builtinsScope => scope(.Map [ "len"    <- builtinV("len")    ] [ "set"    <- builtinV("set")    ] [ "sum"    <- builtinV("sum")    ] [ "abs"    <- builtinV("abs")    ] [ "min"    <- builtinV("min")    ] [ "max"    <- builtinV("max")    ] [ "ord"    <- builtinV("ord")    ] [ "chr"    <- builtinV("chr")    ] [ "range"  <- builtinV("range")  ] [ "all"    <- builtinV("all")    ] [ "any"    <- builtinV("any")    ] [ "zip"    <- builtinV("zip")    ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list"   <- builtinV("list")   ] [ "round"  <- builtinV("round")  ] [ "bin"    <- builtinV("bin")    ] [ "enumerate" <- builtinV("enumerate") ] [ "map"    <- builtinV("map")    ] [ "eval"   <- builtinV("eval")   ] [ "int"    <- typeV("int")       ] [ "str"    <- typeV("str")       ] [ "float"  <- typeV("float")     ], root)
semantics/core.k:185:syntax:0cd464bb92d6fbd9	semantics/core.k	185	185	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ApplyK ::= toCall(Val)
semantics/core.k:186:syntax:ef0c66273aaf82b1	semantics/core.k	186	188	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
semantics/core.k:189:rule:e7135690e7262635	semantics/core.k	189	189	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
semantics/core.k:190:rule:aee090561fe2fc87	semantics/core.k	190	190	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
semantics/core.k:191:rule:970d561c7f9c4b8f	semantics/core.k	191	193	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
semantics/core.k:194:rule:818c9ba8a73e602d	semantics/core.k	194	194	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Int(I:Int)   => I ... </k>
semantics/core.k:195:rule:28c8aac589ebebb8	semantics/core.k	195	195	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Bool(B:Bool) => B ... </k>
semantics/core.k:196:rule:95e9086b296e937d	semantics/core.k	196	198	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> NoneVal      => noneV ... </k>
semantics/core.k:199:syntax:c70b8b2eac36b927	semantics/core.k	199	199	syntax	function	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= truthy(Val) [function]
semantics/core.k:200:rule:7df2db27abe2bddb	semantics/core.k	200	200	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule truthy(B:Bool)          => B
semantics/core.k:201:rule:2154ca8be6a6c52c	semantics/core.k	201	201	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule truthy(noneV)           => false
semantics/core.k:202:rule:1b473f75237380fd	semantics/core.k	202	202	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule truthy(I:Int)           => I =/=Int 0
semantics/core.k:203:rule:a91f771de331765a	semantics/core.k	203	203	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
semantics/core.k:204:rule:3f51557103001e18	semantics/core.k	204	204	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
semantics/core.k:205:rule:1660cb2026322597	semantics/core.k	205	207	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
semantics/core.k:208:syntax:033e06a0df360023	semantics/core.k	208	208	syntax	function	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val  ::= applyUn(String, Val) [function]
semantics/core.k:209:syntax:c8b918102a85371f	semantics/core.k	209	209	syntax	function	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val  ::= applyBin(String, Val, Val) [function]
semantics/core.k:210:syntax:da44e152afa87373	semantics/core.k	210	212	syntax	function	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= applyCmp(String, Val, Val) [function]
semantics/core.k:213:syntax:763cc5fd6e1abb71	semantics/core.k	213	213	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Vals ::= appendVal(Vals, Val) [function, total]
semantics/core.k:214:rule:4114893ecb98b10a	semantics/core.k	214	214	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule appendVal(.Vals, V:Val)              => V , .Vals
semantics/core.k:215:rule:32c06da8db7ce479	semantics/core.k	215	216	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
semantics/core.k:217:syntax:7a97605e841a91e0	semantics/core.k	217	217	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
semantics/core.k:218:rule:24991725fdf96eeb	semantics/core.k	218	218	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule vals2valSeq(.Vals)            => .ValSeq
semantics/core.k:219:rule:e9fb82f13f27e02f	semantics/core.k	219	222	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
semantics/core.k:223:syntax:dd74bc995871facf	semantics/core.k	223	223	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Int ::= vsLen(ValSeq) [function, total]
semantics/core.k:224:rule:c4769d54f3a019ae	semantics/core.k	224	224	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule vsLen(.ValSeq)                => 0
semantics/core.k:225:rule:c1a7ece3322915ef	semantics/core.k	225	226	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
semantics/core.k:227:syntax:cefb7744efac5615	semantics/core.k	227	227	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Int ::= isLen(IntSeq) [function, total]
semantics/core.k:228:rule:4447a9050e81e757	semantics/core.k	228	228	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule isLen(.IntSeq)                => 0
semantics/core.k:229:rule:71e04135edd8203b	semantics/core.k	229	232	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
semantics/core.k:233:syntax:912ccb9ff6dc8632	semantics/core.k	233	233	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
semantics/core.k:234:rule:1e6118f46d4ffef8	semantics/core.k	234	234	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
semantics/core.k:235:rule:41d35046504fa6ce	semantics/core.k	235	235	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
semantics/core.k:236:rule:a42e9fe3b1b013e5	semantics/core.k	236	236	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
semantics/core.k:238:rule:80f8ed602e5e8078	semantics/core.k	238	238	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS
semantics/dict.k:20:syntax:6df725675f7a3fe1	semantics/dict.k	20	22	syntax		fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val ::= dictV(ValSeq, ValSeq)
semantics/dict.k:23:syntax:30be194e1c62b3ee	semantics/dict.k	23	25	syntax		fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
semantics/dict.k:26:rule:338fc50af3ecaf41	semantics/dict.k	26	26	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
semantics/dict.k:27:rule:f86750e273ef1a02	semantics/dict.k	27	27	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
semantics/dict.k:28:rule:d45ec799e4cd836f	semantics/dict.k	28	29	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
semantics/dict.k:30:rule:b5cfd31650441a30	semantics/dict.k	30	31	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
semantics/dict.k:32:rule:a92b0519b082d218	semantics/dict.k	32	36	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
semantics/dict.k:37:syntax:b1e4066d0d4acd3c	semantics/dict.k	37	37	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
semantics/dict.k:38:rule:f3d38f90b6d26dc4	semantics/dict.k	38	38	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dHasKey(.ValSeq, _:Val)                => false
semantics/dict.k:39:rule:eabe6c23e4590055	semantics/dict.k	39	39	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
semantics/dict.k:40:rule:d5e79e57f442c03f	semantics/dict.k	40	42	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
semantics/dict.k:43:syntax:97a166c788d6c17c	semantics/dict.k	43	43	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
semantics/dict.k:44:rule:f36012828a09a78f	semantics/dict.k	44	44	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
semantics/dict.k:45:rule:e529b1885d797257	semantics/dict.k	45	48	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
semantics/dict.k:49:syntax:a03444397cd8f766	semantics/dict.k	49	49	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
semantics/dict.k:50:rule:2d4e157c237943d8	semantics/dict.k	50	50	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)
semantics/dict.k:52:rule:6d65515caa540f9f	semantics/dict.k	52	52	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
semantics/dict.k:54:rule:23c2d76a5bb2e7ad	semantics/dict.k	54	57	rule	owise	fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
semantics/dict.k:58:rule:c613378f8346d41e	semantics/dict.k	58	62	rule	priority(40)	fixed-unused-by-solution;priority	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
semantics/dict.k:63:rule:2e626ca3a0e5e06a	semantics/dict.k	63	63	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
semantics/dict.k:64:syntax:391e4efc55553a5e	semantics/dict.k	64	64	syntax	function	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val ::= applyIndexD(Val, Val) [function]
semantics/dict.k:65:rule:189b2894f160ae32	semantics/dict.k	65	69	rule	priority(45)	fixed-unused-by-solution;priority	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
semantics/dict.k:70:syntax:31f3f6e36c107f35	semantics/dict.k	70	70	syntax	function	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val ::= dictSet(Val, Val, Val) [function]
semantics/dict.k:71:rule:fe76006a41db9b04	semantics/dict.k	71	75	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
semantics/dict.k:76:syntax:882d796d0a94e03a	semantics/dict.k	76	76	syntax		fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= #dsetK(String, Val)
semantics/dict.k:77:rule:4bbcefc7ea06cb0a	semantics/dict.k	77	77	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
semantics/dict.k:78:rule:c5673d5c823b5abe	semantics/dict.k	78	80	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>
semantics/dict.k:82:rule:142ca25b0cb65c5c	semantics/dict.k	82	84	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
semantics/dict.k:86:syntax:cfa9005e176ec5b6	semantics/dict.k	86	86	syntax		fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= #dsetV(Val, Val, Val)
semantics/dict.k:87:rule:e130e7fd1d402104	semantics/dict.k	87	89	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
semantics/dict.k:90:syntax:1c5323bfd95cd3cb	semantics/dict.k	90	90	syntax	function,total	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Int ::= normIdxD(Int, Int) [function, total]
semantics/dict.k:91:rule:0abef29e8f8da45b	semantics/dict.k	91	91	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
semantics/dict.k:92:rule:91d01ee2adec544d	semantics/dict.k	92	94	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
semantics/dict.k:95:rule:1c9db57ab415b441	semantics/dict.k	95	96	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
semantics/dict.k:97:syntax:24fc648b5bc5f1b8	semantics/dict.k	97	97	syntax	function	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
semantics/dict.k:98:rule:38e9c64805ad38d6	semantics/dict.k	98	98	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
semantics/dict.k:99:rule:cdfafd7d57f16e3d	semantics/dict.k	99	100	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
semantics/dict.k:101:syntax:10fc860d42b91939	semantics/dict.k	101	101	syntax	function	fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
semantics/dict.k:102:rule:acfc6ddc0886716d	semantics/dict.k	102	102	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
semantics/dict.k:103:rule:6971aef401036e46	semantics/dict.k	103	103	rule		fixed-unused-by-solution	FIXED_UNUSED_RULE_NO_HEAD_INTERFERENCE_WITH_SOLUTION	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
semantics/float.k:20:syntax:f206c1a5ca92a9a7	semantics/float.k	20	20	syntax		fixed-unused-by-solution	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val ::= Float
