id	source	start_line	end_line	kind	function	total	functional	opaque_symbol	priority	simplification	macro	disposition	summary
305	trusted:semantics/controls.k	78	78	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
306	trusted:semantics/controls.k	79	80	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
307	trusted:semantics/controls.k	81	82	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V)
308	trusted:semantics/controls.k	85	85	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
309	trusted:semantics/controls.k	86	86	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> Continue => #cont ... </k>
310	trusted:semantics/controls.k	87	87	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> Break => #brk ... </k>
311	trusted:semantics/controls.k	88	88	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
312	trusted:semantics/controls.k	89	89	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
313	trusted:semantics/controls.k	90	90	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
314	trusted:semantics/controls.k	91	91	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
315	trusted:semantics/controls.k	95	97	rule	false	false	false	false	true	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
316	trusted:semantics/controls.k	98	100	rule	false	false	false	false	true	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
317	trusted:semantics/controls.k	101	103	rule	false	false	false	false	true	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
318	trusted:semantics/controls.k	106	108	rule	false	false	false	false	true	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
319	trusted:semantics/controls.k	109	109	endmodule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	endmodule
320	trusted:semantics/core.k	3	3	module	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	module MPY-CORE
321	trusted:semantics/core.k	4	4	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports MPY-SYNTAX
322	trusted:semantics/core.k	5	5	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports INT
323	trusted:semantics/core.k	6	6	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports BOOL
324	trusted:semantics/core.k	7	7	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports STRING
325	trusted:semantics/core.k	8	8	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports MAP
326	trusted:semantics/core.k	9	9	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports LIST
327	trusted:semantics/core.k	10	10	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports K-EQUAL
328	trusted:semantics/core.k	13	13	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
329	trusted:semantics/core.k	14	14	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
330	trusted:semantics/core.k	15	15	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Str ::= str(IntSeq)
331	trusted:semantics/core.k	18	24	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
332	trusted:semantics/core.k	25	35	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Val ::= Int | Bool | "noneV" | Iterable | ref(Int) // a heap object: <heap> holds its list(VS) | cellRef(Int) // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String) // a type object (int/str), resolved from the builtins frame | builtinV(String) // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String) // a cooled Attribute: obj.method
333	trusted:semantics/core.k	36	36	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Parent ::= "root" | parent(Int)
334	trusted:semantics/core.k	37	37	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Scope ::= scope(Map, Parent)
335	trusted:semantics/core.k	38	38	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KResult ::= Val
336	trusted:semantics/core.k	39	39	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Expr ::= Val // cooling puts results back into expression holes
337	trusted:semantics/core.k	40	40	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Vals ::= List{Val, ","}
338	trusted:semantics/core.k	41	41	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Exc ::= "NoExc" | "AssertionError"
339	trusted:semantics/core.k	42	42	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax RetState ::= "noRet" | retV(Val)
340	trusted:semantics/core.k	49	60	configuration	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	configuration <k> #loadAll($PGM:Module) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code exit=""> 0 </exit-code>
341	trusted:semantics/core.k	68	68	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= isRefV(Val) [function, total]
342	trusted:semantics/core.k	69	69	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule isRefV(ref(_:Int)) => true
343	trusted:semantics/core.k	70	70	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule isRefV(_:Val) => false [owise]
344	trusted:semantics/core.k	75	75	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax HeapVal ::= cellV(Val)
345	trusted:semantics/core.k	76	76	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= isCellRef(Val) [function, total]
346	trusted:semantics/core.k	77	77	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule isCellRef(cellRef(_:Int)) => true
347	trusted:semantics/core.k	78	78	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule isCellRef(_:Val) => false [owise]
348	trusted:semantics/core.k	85	90	rule	false	false	false	false	true	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires "$cells" in_keys(M) [priority(40)]
349	trusted:semantics/core.k	95	95	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Val ::= kwV(String, Val)
350	trusted:semantics/core.k	96	96	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #kwTag(String)
351	trusted:semantics/core.k	97	97	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
352	trusted:semantics/core.k	98	99	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
353	trusted:semantics/core.k	100	100	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= isKwV(Val) [function, total]
354	trusted:semantics/core.k	101	101	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule isKwV(kwV(_:String, _:Val)) => true
355	trusted:semantics/core.k	102	102	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule isKwV(_:Val) => false [owise]
356	trusted:semantics/core.k	106	106	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Val ::= cellsMark(ParamNames)
357	trusted:semantics/core.k	107	107	syntax	true	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax ParamNames ::= cellsOf(Val) [function]
358	trusted:semantics/core.k	108	108	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
359	trusted:semantics/core.k	109	109	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= pnMember(String, ParamNames) [function, total]
360	trusted:semantics/core.k	110	110	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule pnMember(_:String, .ParamNames) => false
361	trusted:semantics/core.k	111	112	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
362	trusted:semantics/core.k	113	113	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #cellW(Val, Val)
363	trusted:semantics/core.k	114	116	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
364	trusted:semantics/core.k	117	117	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #alloc(Val)
365	trusted:semantics/core.k	118	121	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
366	trusted:semantics/core.k	124	124	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #loadAll(Module)
367	trusted:semantics/core.k	125	125	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
368	trusted:semantics/core.k	126	126	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
369	trusted:semantics/core.k	127	127	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> .Stmts => .K ... </k>
370	trusted:semantics/core.k	130	130	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #look(String, Int)
371	trusted:semantics/core.k	131	131	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
372	trusted:semantics/core.k	132	134	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
373	trusted:semantics/core.k	145	151	rule	false	false	false	false	true	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
374	trusted:semantics/core.k	152	154	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
375	trusted:semantics/core.k	157	157	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Scope ::= "builtinsScope" [function, total]
376	trusted:semantics/core.k	158	181	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root)
377	trusted:semantics/core.k	185	185	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax ApplyK ::= toCall(Val)
378	trusted:semantics/core.k	186	188	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
379	trusted:semantics/core.k	189	189	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
