id	file	start_line	end_line	kind	attributes	reachable_path	disposition	first_line_json
K0410	/reference/reference-semantics/semantics/core.k	110	110	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule pnMember(_:String, .ParamNames) => false"""
K0411	/reference/reference-semantics/semantics/core.k	111	111	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)"""
K0412	/reference/reference-semantics/semantics/core.k	113	113	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax KItem ::= #cellW(Val, Val)"""
K0413	/reference/reference-semantics/semantics/core.k	114	115	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k>"""
K0414	/reference/reference-semantics/semantics/core.k	117	117	syntax	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax KItem ::= #alloc(Val)"""
K0415	/reference/reference-semantics/semantics/core.k	118	121	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> #alloc(V:Val) => ref(N) ... </k>"""
K0416	/reference/reference-semantics/semantics/core.k	124	124	syntax	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax KItem ::= #loadAll(Module)"""
K0417	/reference/reference-semantics/semantics/core.k	125	125	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>"""
K0418	/reference/reference-semantics/semantics/core.k	126	126	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>"""
K0419	/reference/reference-semantics/semantics/core.k	127	127	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> .Stmts => .K ... </k>"""
K0420	/reference/reference-semantics/semantics/core.k	130	130	syntax	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax KItem ::= #look(String, Int)"""
K0421	/reference/reference-semantics/semantics/core.k	131	131	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>"""
K0422	/reference/reference-semantics/semantics/core.k	132	134	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k>"""
K0423	/reference/reference-semantics/semantics/core.k	145	151	rule	priority	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> #look(X:String, L:Int) => V ... </k>"""
K0424	/reference/reference-semantics/semantics/core.k	152	154	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> #look(X:String, L:Int) => #look(X, P) ... </k>"""
K0425	/reference/reference-semantics/semantics/core.k	157	157	syntax	function,total	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax Scope ::= \""builtinsScope\"" [function, total]"""
K0426	/reference/reference-semantics/semantics/core.k	158	181	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule builtinsScope"""
K0427	/reference/reference-semantics/semantics/core.k	185	185	syntax	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax ApplyK ::= toCall(Val)"""
K0428	/reference/reference-semantics/semantics/core.k	186	188	syntax	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK)"""
K0429	/reference/reference-semantics/semantics/core.k	189	189	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>"""
K0430	/reference/reference-semantics/semantics/core.k	190	190	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>"""
K0431	/reference/reference-semantics/semantics/core.k	191	191	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>"""
K0432	/reference/reference-semantics/semantics/core.k	194	194	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> Int(I:Int)   => I ... </k>"""
K0433	/reference/reference-semantics/semantics/core.k	195	195	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> Bool(B:Bool) => B ... </k>"""
K0434	/reference/reference-semantics/semantics/core.k	196	196	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule <k> NoneVal      => noneV ... </k>"""
K0435	/reference/reference-semantics/semantics/core.k	199	199	syntax	function	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax Bool ::= truthy(Val) [function]"""
K0436	/reference/reference-semantics/semantics/core.k	200	200	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule truthy(B:Bool)          => B"""
K0437	/reference/reference-semantics/semantics/core.k	201	201	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule truthy(noneV)           => false"""
K0438	/reference/reference-semantics/semantics/core.k	202	202	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule truthy(I:Int)           => I =/=Int 0"""
K0439	/reference/reference-semantics/semantics/core.k	203	203	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)"""
K0440	/reference/reference-semantics/semantics/core.k	204	204	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)"""
K0441	/reference/reference-semantics/semantics/core.k	205	205	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)"""
K0442	/reference/reference-semantics/semantics/core.k	208	208	syntax	function	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax Val  ::= applyUn(String, Val) [function]"""
K0443	/reference/reference-semantics/semantics/core.k	209	209	syntax	function	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax Val  ::= applyBin(String, Val, Val) [function]"""
K0444	/reference/reference-semantics/semantics/core.k	210	210	syntax	function	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax Bool ::= applyCmp(String, Val, Val) [function]"""
K0445	/reference/reference-semantics/semantics/core.k	213	213	syntax	function,total	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax Vals ::= appendVal(Vals, Val) [function, total]"""
K0446	/reference/reference-semantics/semantics/core.k	214	214	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule appendVal(.Vals, V:Val)              => V , .Vals"""
K0447	/reference/reference-semantics/semantics/core.k	215	215	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)"""
K0448	/reference/reference-semantics/semantics/core.k	217	217	syntax	function,total	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax ValSeq ::= vals2valSeq(Vals) [function, total]"""
K0449	/reference/reference-semantics/semantics/core.k	218	218	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule vals2valSeq(.Vals)            => .ValSeq"""
K0450	/reference/reference-semantics/semantics/core.k	219	219	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))"""
K0451	/reference/reference-semantics/semantics/core.k	223	223	syntax	function,total	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""syntax Int ::= vsLen(ValSeq) [function, total]"""
K0452	/reference/reference-semantics/semantics/core.k	224	224	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule vsLen(.ValSeq)                => 0"""
K0453	/reference/reference-semantics/semantics/core.k	225	225	rule	-	yes	FIXED_SUPPLIED_SEMANTICS_USED_AND_REVIEWED_SOUND_ON_MATCH_DOMAIN	"""rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)"""
K0454	/reference/reference-semantics/semantics/core.k	227	227	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= isLen(IntSeq) [function, total]"""
K0455	/reference/reference-semantics/semantics/core.k	228	228	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule isLen(.IntSeq)                => 0"""
K0456	/reference/reference-semantics/semantics/core.k	229	229	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)"""
K0457	/reference/reference-semantics/semantics/core.k	233	233	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]"""
K0458	/reference/reference-semantics/semantics/core.k	234	234	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq"""
K0459	/reference/reference-semantics/semantics/core.k	235	235	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)"""
K0460	/reference/reference-semantics/semantics/core.k	236	237	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))"""
K0461	/reference/reference-semantics/semantics/core.k	238	239	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS"""
K0462	/reference/reference-semantics/semantics/core.k	240	240	endmodule	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""endmodule"""
K0463	/reference/reference-semantics/semantics/dict.k	13	13	module	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""module MPY-DICT"""
K0464	/reference/reference-semantics/semantics/dict.k	14	14	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-CORE"""
K0465	/reference/reference-semantics/semantics/dict.k	15	15	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-ITER"""
K0466	/reference/reference-semantics/semantics/dict.k	16	16	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-METHODS"""
K0467	/reference/reference-semantics/semantics/dict.k	17	17	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-LIST"""
K0468	/reference/reference-semantics/semantics/dict.k	20	20	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Val ::= dictV(ValSeq, ValSeq)"""
K0469	/reference/reference-semantics/semantics/dict.k	23	25	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq)"""
K0470	/reference/reference-semantics/semantics/dict.k	26	26	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>"""
K0471	/reference/reference-semantics/semantics/dict.k	27	27	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>"""
K0472	/reference/reference-semantics/semantics/dict.k	28	29	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq)"""
K0473	/reference/reference-semantics/semantics/dict.k	30	31	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq)"""
K0474	/reference/reference-semantics/semantics/dict.k	32	33	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq)"""
K0475	/reference/reference-semantics/semantics/dict.k	37	37	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= dHasKey(ValSeq, Val) [function, total]"""
K0476	/reference/reference-semantics/semantics/dict.k	38	38	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dHasKey(.ValSeq, _:Val)                => false"""
K0477	/reference/reference-semantics/semantics/dict.k	39	39	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K"""
K0478	/reference/reference-semantics/semantics/dict.k	40	40	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)"""
K0479	/reference/reference-semantics/semantics/dict.k	43	43	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]"""
K0480	/reference/reference-semantics/semantics/dict.k	44	44	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)"""
K0481	/reference/reference-semantics/semantics/dict.k	45	45	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)"""
K0482	/reference/reference-semantics/semantics/dict.k	49	49	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]"""
K0483	/reference/reference-semantics/semantics/dict.k	50	51	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)"""
K0484	/reference/reference-semantics/semantics/dict.k	52	53	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))"""
K0485	/reference/reference-semantics/semantics/dict.k	54	54	rule	owise	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]"""
K0486	/reference/reference-semantics/semantics/dict.k	58	60	rule	priority	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), \""keys\"")), .Vals)"""
K0487	/reference/reference-semantics/semantics/dict.k	63	63	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)"""
K0488	/reference/reference-semantics/semantics/dict.k	64	64	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Val ::= applyIndexD(Val, Val) [function]"""
K0489	/reference/reference-semantics/semantics/dict.k	65	66	rule	priority	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k>"""
K0490	/reference/reference-semantics/semantics/dict.k	70	70	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Val ::= dictSet(Val, Val, Val) [function]"""
K0491	/reference/reference-semantics/semantics/dict.k	71	71	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))"""
K0492	/reference/reference-semantics/semantics/dict.k	76	76	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax KItem ::= #dsetK(String, Val)"""
K0493	/reference/reference-semantics/semantics/dict.k	77	77	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>"""
K0494	/reference/reference-semantics/semantics/dict.k	78	81	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k>"""
K0495	/reference/reference-semantics/semantics/dict.k	82	85	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k>"""
K0496	/reference/reference-semantics/semantics/dict.k	86	86	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax KItem ::= #dsetV(Val, Val, Val)"""
K0497	/reference/reference-semantics/semantics/dict.k	87	88	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k>"""
K0498	/reference/reference-semantics/semantics/dict.k	90	90	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= normIdxD(Int, Int) [function, total]"""
K0499	/reference/reference-semantics/semantics/dict.k	91	91	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0"""
K0500	/reference/reference-semantics/semantics/dict.k	92	92	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0"""
K0501	/reference/reference-semantics/semantics/dict.k	95	96	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyCmp(\""==\"", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq))"""
K0502	/reference/reference-semantics/semantics/dict.k	97	97	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]"""
K0503	/reference/reference-semantics/semantics/dict.k	98	98	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true"""
K0504	/reference/reference-semantics/semantics/dict.k	99	100	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq)"""
K0505	/reference/reference-semantics/semantics/dict.k	101	101	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]"""
K0506	/reference/reference-semantics/semantics/dict.k	102	102	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K"""
K0507	/reference/reference-semantics/semantics/dict.k	103	103	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)"""
K0508	/reference/reference-semantics/semantics/dict.k	104	104	endmodule	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""endmodule"""
K0509	/reference/reference-semantics/semantics/float.k	14	14	module	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""module MPY-FLOAT"""
K0510	/reference/reference-semantics/semantics/float.k	15	15	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-OPERATORS"""
K0511	/reference/reference-semantics/semantics/float.k	16	16	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports MPY-BUILTINS"""
K0512	/reference/reference-semantics/semantics/float.k	17	17	imports	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""imports FLOAT"""
K0513	/reference/reference-semantics/semantics/float.k	20	20	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Val ::= Float"""
K0514	/reference/reference-semantics/semantics/float.k	21	21	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> Float(F:Float) => F ... </k>"""
K0515	/reference/reference-semantics/semantics/float.k	24	24	syntax	function,total,symbol,no-evaluators	no	UNUSED_EXTERNAL_TRUST_BOUNDARY_INERT_FOR_THIS_PROGRAM	"""syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]"""
K0516	/reference/reference-semantics/semantics/float.k	25	25	rule	concrete	no	CONCRETE_ONLY_RULE_INERT_FOR_SYMBOLIC_PROOF	"""rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]"""
K0517	/reference/reference-semantics/semantics/float.k	27	27	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBin(\""/\"", I:Int, F:Float) => intFloatDiv(I, F)"""
K0518	/reference/reference-semantics/semantics/float.k	30	30	syntax	function,total,symbol,no-evaluators	no	UNUSED_EXTERNAL_TRUST_BOUNDARY_INERT_FOR_THIS_PROGRAM	"""syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]"""
K0519	/reference/reference-semantics/semantics/float.k	31	31	rule	concrete	no	CONCRETE_ONLY_RULE_INERT_FOR_SYMBOLIC_PROOF	"""rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]"""
K0520	/reference/reference-semantics/semantics/float.k	32	32	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBin(\""/\"", I1:Int, I2:Int) => divII(I1, I2)"""
K0521	/reference/reference-semantics/semantics/float.k	37	37	syntax	function,total,symbol,no-evaluators	no	UNUSED_EXTERNAL_TRUST_BOUNDARY_INERT_FOR_THIS_PROGRAM	"""syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]"""
K0522	/reference/reference-semantics/semantics/float.k	38	38	rule	concrete	no	CONCRETE_ONLY_RULE_INERT_FOR_SYMBOLIC_PROOF	"""rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]"""
