id,file,line,kind,attributes,function_decl,total_decl,functional_decl,priority_rule,simplification_rule,ordinary_rule,opaque_symbol,used_by_solution,slice_role,decision,rationale,statement
semantics/core.k:41,semantics/core.k,41,syntax,,False,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Exc ::= ""NoExc"" | ""AssertionError"""
semantics/core.k:42,semantics/core.k,42,syntax,,False,False,False,False,False,False,False,True,return state,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for return state; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.","syntax RetState ::= ""noRet"" | retV(Val)"
semantics/core.k:49,semantics/core.k,49,configuration,,False,False,False,False,False,False,False,True,claim configuration and initial cells,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for claim configuration and initial cells; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.","configuration <k> #loadAll($PGM:Module) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code exit=""""> 0 </exit-code>"
semantics/core.k:68,semantics/core.k,68,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= isRefV(Val) [function, total]"
semantics/core.k:69,semantics/core.k,69,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule isRefV(ref(_:Int)) => true
semantics/core.k:70,semantics/core.k,70,rule,owise,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule isRefV(_:Val) => false [owise]
semantics/core.k:75,semantics/core.k,75,syntax,,False,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",syntax HeapVal ::= cellV(Val)
semantics/core.k:76,semantics/core.k,76,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= isCellRef(Val) [function, total]"
semantics/core.k:77,semantics/core.k,77,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule isCellRef(cellRef(_:Int)) => true
semantics/core.k:78,semantics/core.k,78,rule,owise,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule isCellRef(_:Val) => false [owise]
semantics/core.k:85,semantics/core.k,85,rule,priority(40),False,False,False,True,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires ""$cells"" in_keys(M) [priority(40)]"
semantics/core.k:95,semantics/core.k,95,syntax,,False,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Val ::= kwV(String, Val)"
semantics/core.k:96,semantics/core.k,96,syntax,,False,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",syntax KItem ::= #kwTag(String)
semantics/core.k:97,semantics/core.k,97,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>"
semantics/core.k:98,semantics/core.k,98,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)"
semantics/core.k:100,semantics/core.k,100,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= isKwV(Val) [function, total]"
semantics/core.k:101,semantics/core.k,101,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule isKwV(kwV(_:String, _:Val)) => true"
semantics/core.k:102,semantics/core.k,102,rule,owise,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule isKwV(_:Val) => false [owise]
semantics/core.k:106,semantics/core.k,106,syntax,,False,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",syntax Val ::= cellsMark(ParamNames)
semantics/core.k:107,semantics/core.k,107,syntax,function,True,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",syntax ParamNames ::= cellsOf(Val) [function]
semantics/core.k:108,semantics/core.k,108,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
semantics/core.k:109,semantics/core.k,109,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= pnMember(String, ParamNames) [function, total]"
semantics/core.k:110,semantics/core.k,110,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule pnMember(_:String, .ParamNames) => false"
semantics/core.k:111,semantics/core.k,111,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)"
semantics/core.k:113,semantics/core.k,113,syntax,,False,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax KItem ::= #cellW(Val, Val)"
semantics/core.k:114,semantics/core.k,114,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>"
semantics/core.k:117,semantics/core.k,117,syntax,,False,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",syntax KItem ::= #alloc(Val)
semantics/core.k:118,semantics/core.k,118,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
semantics/core.k:124,semantics/core.k,124,syntax,,False,False,False,False,False,False,False,True,module loader marker,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for module loader marker; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.",syntax KItem ::= #loadAll(Module)
semantics/core.k:125,semantics/core.k,125,rule,,False,False,False,False,False,True,False,True,module-to-statements loading identity check,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for module-to-statements loading identity check; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.",rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
semantics/core.k:126,semantics/core.k,126,rule,,False,False,False,False,False,True,False,True,statement sequencing,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for statement sequencing; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.",rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
semantics/core.k:127,semantics/core.k,127,rule,,False,False,False,False,False,True,False,True,empty statement termination,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for empty statement termination; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.",rule <k> .Stmts => .K ... </k>
semantics/core.k:130,semantics/core.k,130,syntax,,False,False,False,False,False,False,False,True,name lookup marker,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for name lookup marker; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.","syntax KItem ::= #look(String, Int)"
semantics/core.k:131,semantics/core.k,131,rule,,False,False,False,False,False,True,False,True,parameter name lookup start,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for parameter name lookup start; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.","rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>"
semantics/core.k:132,semantics/core.k,132,rule,X,False,False,False,False,False,True,False,True,bound parameter lookup,VALID_ON_COMPLETE_INTENDED_EXECUTION_SLICE,"Used for bound parameter lookup; its matched values/cells are fixed by the claims, and the rule agrees with exact integer, ordinary call/return, branch, tuple, or lexical-scope behavior.","rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)"
semantics/core.k:145,semantics/core.k,145,rule,"""$cells"";X;priority(40)",False,False,False,True,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]"
