record_id	file	line	kind	subtype	attributes	statement
K0479	/reference/reference-semantics/semantics/dict.k	43	syntax	function-declaration	function,total	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
K0480	/reference/reference-semantics/semantics/dict.k	44	rule	ordinary-rule	-	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
K0481	/reference/reference-semantics/semantics/dict.k	45	rule	ordinary-rule	-	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
K0482	/reference/reference-semantics/semantics/dict.k	49	syntax	function-declaration	function,total	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
K0483	/reference/reference-semantics/semantics/dict.k	50	rule	ordinary-rule	-	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
K0484	/reference/reference-semantics/semantics/dict.k	52	rule	ordinary-rule	-	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
K0485	/reference/reference-semantics/semantics/dict.k	54	rule	owise-rule	owise	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
K0486	/reference/reference-semantics/semantics/dict.k	58	rule	priority-rule	priority	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
K0487	/reference/reference-semantics/semantics/dict.k	63	rule	ordinary-rule	-	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
K0488	/reference/reference-semantics/semantics/dict.k	64	syntax	function-declaration	function	syntax Val ::= applyIndexD(Val, Val) [function]
K0489	/reference/reference-semantics/semantics/dict.k	65	rule	priority-rule	priority	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
K0490	/reference/reference-semantics/semantics/dict.k	70	syntax	function-declaration	function	syntax Val ::= dictSet(Val, Val, Val) [function]
K0491	/reference/reference-semantics/semantics/dict.k	71	rule	ordinary-rule	-	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
K0492	/reference/reference-semantics/semantics/dict.k	76	syntax	syntax	-	syntax KItem ::= #dsetK(String, Val)
K0493	/reference/reference-semantics/semantics/dict.k	77	rule	ordinary-rule	-	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
K0494	/reference/reference-semantics/semantics/dict.k	78	rule	ordinary-rule	-	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
K0495	/reference/reference-semantics/semantics/dict.k	82	rule	ordinary-rule	-	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
K0496	/reference/reference-semantics/semantics/dict.k	86	syntax	syntax	-	syntax KItem ::= #dsetV(Val, Val, Val)
K0497	/reference/reference-semantics/semantics/dict.k	87	rule	ordinary-rule	-	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
K0498	/reference/reference-semantics/semantics/dict.k	90	syntax	function-declaration	function,total	syntax Int ::= normIdxD(Int, Int) [function, total]
K0499	/reference/reference-semantics/semantics/dict.k	91	rule	ordinary-rule	-	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
K0500	/reference/reference-semantics/semantics/dict.k	92	rule	ordinary-rule	-	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
K0501	/reference/reference-semantics/semantics/dict.k	95	rule	ordinary-rule	-	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
K0502	/reference/reference-semantics/semantics/dict.k	97	syntax	function-declaration	function	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
K0503	/reference/reference-semantics/semantics/dict.k	98	rule	ordinary-rule	-	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
K0504	/reference/reference-semantics/semantics/dict.k	99	rule	ordinary-rule	-	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
K0505	/reference/reference-semantics/semantics/dict.k	101	syntax	function-declaration	function	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
K0506	/reference/reference-semantics/semantics/dict.k	102	rule	ordinary-rule	-	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
K0507	/reference/reference-semantics/semantics/dict.k	103	rule	ordinary-rule	-	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
K0508	/reference/reference-semantics/semantics/dict.k	104	endmodule	endmodule	-	endmodule
K0509	/reference/reference-semantics/semantics/float.k	14	module	module	-	module MPY-FLOAT
K0510	/reference/reference-semantics/semantics/float.k	15	imports	imports	-	imports MPY-OPERATORS
K0511	/reference/reference-semantics/semantics/float.k	16	imports	imports	-	imports MPY-BUILTINS
K0512	/reference/reference-semantics/semantics/float.k	17	imports	imports	-	imports FLOAT
K0513	/reference/reference-semantics/semantics/float.k	20	syntax	syntax	-	syntax Val ::= Float
K0514	/reference/reference-semantics/semantics/float.k	21	rule	ordinary-rule	-	rule <k> Float(F:Float) => F ... </k>
K0515	/reference/reference-semantics/semantics/float.k	24	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
K0516	/reference/reference-semantics/semantics/float.k	25	rule	concrete-rule	concrete	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
K0517	/reference/reference-semantics/semantics/float.k	27	rule	ordinary-rule	-	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
K0518	/reference/reference-semantics/semantics/float.k	30	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
K0519	/reference/reference-semantics/semantics/float.k	31	rule	concrete-rule	concrete	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
K0520	/reference/reference-semantics/semantics/float.k	32	rule	ordinary-rule	-	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
K0521	/reference/reference-semantics/semantics/float.k	37	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
K0522	/reference/reference-semantics/semantics/float.k	38	rule	concrete-rule	concrete	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
K0523	/reference/reference-semantics/semantics/float.k	39	rule	ordinary-rule	-	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
K0524	/reference/reference-semantics/semantics/float.k	43	rule	ordinary-rule	-	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
K0525	/reference/reference-semantics/semantics/float.k	44	rule	ordinary-rule	-	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
K0526	/reference/reference-semantics/semantics/float.k	50	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
K0527	/reference/reference-semantics/semantics/float.k	51	rule	concrete-rule	concrete	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
K0528	/reference/reference-semantics/semantics/float.k	52	rule	ordinary-rule	-	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
K0529	/reference/reference-semantics/semantics/float.k	54	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
K0530	/reference/reference-semantics/semantics/float.k	55	rule	concrete-rule	concrete	rule absF(F:Float) => absFloat(F) [concrete]
K0531	/reference/reference-semantics/semantics/float.k	56	rule	ordinary-rule	-	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
K0532	/reference/reference-semantics/semantics/float.k	61	rule	ordinary-rule	-	rule <k> Import(_:String) => .K ... </k>
K0533	/reference/reference-semantics/semantics/float.k	65	syntax	syntax	-	syntax KItem ::= "#mathCeil"
K0534	/reference/reference-semantics/semantics/float.k	66	rule	priority-rule	priority	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
K0535	/reference/reference-semantics/semantics/float.k	67	rule	ordinary-rule	-	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
K0536	/reference/reference-semantics/semantics/float.k	70	syntax	syntax	-	syntax KItem ::= "#mathFloor"
K0537	/reference/reference-semantics/semantics/float.k	71	rule	priority-rule	priority	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
K0538	/reference/reference-semantics/semantics/float.k	72	rule	ordinary-rule	-	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
K0539	/reference/reference-semantics/semantics/float.k	73	syntax	function-declaration	function,symbol,total	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
K0540	/reference/reference-semantics/semantics/float.k	74	rule	concrete-rule	concrete	rule floorFI(I:Int)   => I                        [concrete]
K0541	/reference/reference-semantics/semantics/float.k	75	rule	concrete-rule	concrete	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
K0542	/reference/reference-semantics/semantics/float.k	78	rule	ordinary-rule	-	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
K0543	/reference/reference-semantics/semantics/float.k	79	rule	ordinary-rule	-	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)
K0544	/reference/reference-semantics/semantics/float.k	82	syntax	syntax	-	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
K0545	/reference/reference-semantics/semantics/float.k	83	rule	priority-rule	priority	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
K0546	/reference/reference-semantics/semantics/float.k	84	rule	ordinary-rule	-	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
K0547	/reference/reference-semantics/semantics/float.k	85	rule	ordinary-rule	-	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
K0548	/reference/reference-semantics/semantics/float.k	86	syntax	function-declaration	function,symbol,total	syntax Float ::= toF(Val) [function, total, symbol(toF)]
K0549	/reference/reference-semantics/semantics/float.k	87	rule	concrete-rule	concrete	rule toF(F:Float) => F        [concrete]
K0550	/reference/reference-semantics/semantics/float.k	88	rule	concrete-rule	concrete	rule toF(I:Int)   => intToF(I) [concrete]
K0551	/reference/reference-semantics/semantics/float.k	93	syntax	function-declaration	function,symbol,total	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
K0552	/reference/reference-semantics/semantics/float.k	94	rule	concrete-rule	concrete	rule ceilF(I:Int)   => I                       [concrete]
K0553	/reference/reference-semantics/semantics/float.k	95	rule	concrete-rule	concrete	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
K0554	/reference/reference-semantics/semantics/float.k	99	rule	ordinary-rule	-	rule applyUn("-", F:Float) => 0.0 -Float F
K0555	/reference/reference-semantics/semantics/float.k	103	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
K0556	/reference/reference-semantics/semantics/float.k	104	rule	concrete-rule	concrete	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
K0557	/reference/reference-semantics/semantics/float.k	105	rule	ordinary-rule	-	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
K0558	/reference/reference-semantics/semantics/float.k	107	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
K0559	/reference/reference-semantics/semantics/float.k	108	rule	concrete-rule	concrete	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
K0560	/reference/reference-semantics/semantics/float.k	109	rule	ordinary-rule	-	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
K0561	/reference/reference-semantics/semantics/float.k	111	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
K0562	/reference/reference-semantics/semantics/float.k	112	rule	concrete-rule	concrete	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
K0563	/reference/reference-semantics/semantics/float.k	113	rule	ordinary-rule	-	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
K0564	/reference/reference-semantics/semantics/float.k	115	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
K0565	/reference/reference-semantics/semantics/float.k	116	rule	concrete-rule	concrete	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
K0566	/reference/reference-semantics/semantics/float.k	117	rule	ordinary-rule	-	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
K0567	/reference/reference-semantics/semantics/float.k	119	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
K0568	/reference/reference-semantics/semantics/float.k	120	rule	concrete-rule	concrete	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
K0569	/reference/reference-semantics/semantics/float.k	121	rule	ordinary-rule	-	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
K0570	/reference/reference-semantics/semantics/float.k	125	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
K0571	/reference/reference-semantics/semantics/float.k	126	rule	concrete-rule	concrete	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
K0572	/reference/reference-semantics/semantics/float.k	127	rule	ordinary-rule	-	rule applyCmp(">",  F1:Float, F2:Float) => gtF(F1, F2)
K0573	/reference/reference-semantics/semantics/float.k	128	rule	ordinary-rule	-	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
K0574	/reference/reference-semantics/semantics/float.k	129	rule	ordinary-rule	-	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
K0575	/reference/reference-semantics/semantics/float.k	132	rule	ordinary-rule	-	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
K0576	/reference/reference-semantics/semantics/float.k	133	rule	ordinary-rule	-	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
K0577	/reference/reference-semantics/semantics/float.k	134	rule	ordinary-rule	-	rule applyBin("-",  I:Int, F:Float) => subF(intToF(I), F)
K0578	/reference/reference-semantics/semantics/float.k	135	rule	ordinary-rule	-	rule applyBin("-",  F:Float, I:Int) => subF(F, intToF(I))
K0579	/reference/reference-semantics/semantics/float.k	136	rule	ordinary-rule	-	rule applyBin("+",  I:Int, F:Float) => addF(intToF(I), F)
K0580	/reference/reference-semantics/semantics/float.k	137	rule	ordinary-rule	-	rule applyBin("+",  F:Float, I:Int) => addF(F, intToF(I))
K0581	/reference/reference-semantics/semantics/float.k	138	rule	ordinary-rule	-	rule applyBin("*",  I:Int, F:Float) => mulF(intToF(I), F)
K0582	/reference/reference-semantics/semantics/float.k	139	rule	ordinary-rule	-	rule applyBin("*",  F:Float, I:Int) => mulF(F, intToF(I))
K0583	/reference/reference-semantics/semantics/float.k	142	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
K0584	/reference/reference-semantics/semantics/float.k	143	rule	concrete-rule	concrete	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
K0585	/reference/reference-semantics/semantics/float.k	144	rule	ordinary-rule	-	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
K0586	/reference/reference-semantics/semantics/float.k	145	rule	ordinary-rule	-	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
K0587	/reference/reference-semantics/semantics/float.k	146	rule	ordinary-rule	-	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
K0588	/reference/reference-semantics/semantics/float.k	147	rule	ordinary-rule	-	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
K0589	/reference/reference-semantics/semantics/float.k	148	rule	ordinary-rule	-	rule applyCmp("<",  I:Int, F:Float) => floatLt(intToF(I), F)
K0590	/reference/reference-semantics/semantics/float.k	149	rule	ordinary-rule	-	rule applyCmp("<",  F:Float, I:Int) => floatLt(F, intToF(I))
K0591	/reference/reference-semantics/semantics/float.k	150	rule	ordinary-rule	-	rule applyCmp(">",  I:Int, F:Float) => gtF(intToF(I), F)
K0592	/reference/reference-semantics/semantics/float.k	151	rule	ordinary-rule	-	rule applyCmp(">",  F:Float, I:Int) => gtF(F, intToF(I))
K0593	/reference/reference-semantics/semantics/float.k	154	rule	ordinary-rule	-	rule applyCmp("==", V:Val, noneV) => V ==K noneV
K0594	/reference/reference-semantics/semantics/float.k	155	rule	ordinary-rule	-	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
