file	line	kind	attributes	scope	decision	rationale	declaration
/tmp/audit-work/reference-semantics/semantics/core.k	107	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax ParamNames ::= cellsOf(Val) [function]
/tmp/audit-work/reference-semantics/semantics/core.k	108	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
/tmp/audit-work/reference-semantics/semantics/core.k	109	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Bool ::= pnMember(String, ParamNames) [function, total]
/tmp/audit-work/reference-semantics/semantics/core.k	110	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule pnMember(_:String, .ParamNames) => false
/tmp/audit-work/reference-semantics/semantics/core.k	111	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
/tmp/audit-work/reference-semantics/semantics/core.k	113	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax KItem ::= #cellW(Val, Val)
/tmp/audit-work/reference-semantics/semantics/core.k	114	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
/tmp/audit-work/reference-semantics/semantics/core.k	117	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax KItem ::= #alloc(Val)
/tmp/audit-work/reference-semantics/semantics/core.k	118	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap> H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
/tmp/audit-work/reference-semantics/semantics/core.k	124	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax KItem ::= #loadAll(Module)
/tmp/audit-work/reference-semantics/semantics/core.k	125	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
/tmp/audit-work/reference-semantics/semantics/core.k	126	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
/tmp/audit-work/reference-semantics/semantics/core.k	127	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> .Stmts => .K ... </k> // ==== Name lookup (walk the scope chain; builtins live in the -1 scope) ====
/tmp/audit-work/reference-semantics/semantics/core.k	130	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax KItem ::= #look(String, Int)
/tmp/audit-work/reference-semantics/semantics/core.k	131	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
/tmp/audit-work/reference-semantics/semantics/core.k	132	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>
/tmp/audit-work/reference-semantics/semantics/core.k	145	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>
/tmp/audit-work/reference-semantics/semantics/core.k	152	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes>
/tmp/audit-work/reference-semantics/semantics/core.k	157	syntax	function,total	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Scope ::= "builtinsScope" [function, total]
/tmp/audit-work/reference-semantics/semantics/core.k	158	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule builtinsScope => scope(.Map [ "len" <- builtinV("len") ] [ "set" <- builtinV("set") ] [ "sum" <- builtinV("sum") ] [ "abs" <- builtinV("abs") ] [ "min" <- builtinV("min") ] [ "max" <- builtinV("max") ] [ "ord" <- builtinV("ord") ] [ "chr" <- builtinV("chr") ] [ "range" <- builtinV("range") ] [ "all" <- builtinV("all") ] [ "any" <- builtinV("any") ] [ "zip" <- builtinV("zip") ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list" <- builtinV("list") ] [ "round" <- builtinV("round") ] [ "bin" <- builtinV("bin") ] [ "enumerate" <- builtinV("enumerate") ] [ "map" <- builtinV("map") ] [ "eval" <- builtinV("eval") ] [ "int" <- typeV("int") ] [ "str" <- typeV("str") ] [ "float" <- typeV("float") ], root) // ==== argument/element evaluation: ONE left-to-right loop, tagged by destination == // (list/tuple literals and calls all use it; modules extend ApplyK with their tags)
/tmp/audit-work/reference-semantics/semantics/core.k	185	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax ApplyK ::= toCall(Val)
/tmp/audit-work/reference-semantics/semantics/core.k	186	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax KItem ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
/tmp/audit-work/reference-semantics/semantics/core.k	189	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
/tmp/audit-work/reference-semantics/semantics/core.k	190	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
/tmp/audit-work/reference-semantics/semantics/core.k	191	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k> // ==== Int / Bool / None literals ==========================================
/tmp/audit-work/reference-semantics/semantics/core.k	194	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule <k> Int(I:Int) => I ... </k>
/tmp/audit-work/reference-semantics/semantics/core.k	195	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> Bool(B:Bool) => B ... </k>
/tmp/audit-work/reference-semantics/semantics/core.k	196	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> NoneVal => noneV ... </k> // ==== truthy (If, Assert, BoolOp, IfExp, not, While) ======================
/tmp/audit-work/reference-semantics/semantics/core.k	199	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Bool ::= truthy(Val) [function]
/tmp/audit-work/reference-semantics/semantics/core.k	200	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule truthy(B:Bool) => B
/tmp/audit-work/reference-semantics/semantics/core.k	201	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule truthy(noneV) => false
/tmp/audit-work/reference-semantics/semantics/core.k	202	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule truthy(I:Int) => I =/=Int 0
/tmp/audit-work/reference-semantics/semantics/core.k	203	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule truthy(str(S:IntSeq)) => notBool (S ==K .IntSeq)
/tmp/audit-work/reference-semantics/semantics/core.k	204	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
/tmp/audit-work/reference-semantics/semantics/core.k	205	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==
/tmp/audit-work/reference-semantics/semantics/core.k	208	syntax	function	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Val ::= applyUn(String, Val) [function]
/tmp/audit-work/reference-semantics/semantics/core.k	209	syntax	function	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Val ::= applyBin(String, Val, Val) [function]
/tmp/audit-work/reference-semantics/semantics/core.k	210	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== shared list helpers =================================================
/tmp/audit-work/reference-semantics/semantics/core.k	213	syntax	function,total	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Vals ::= appendVal(Vals, Val) [function, total]
/tmp/audit-work/reference-semantics/semantics/core.k	214	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule appendVal(.Vals, V:Val) => V , .Vals
/tmp/audit-work/reference-semantics/semantics/core.k	215	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
/tmp/audit-work/reference-semantics/semantics/core.k	217	syntax	function,total	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
/tmp/audit-work/reference-semantics/semantics/core.k	218	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule vals2valSeq(.Vals) => .ValSeq
/tmp/audit-work/reference-semantics/semantics/core.k	219	rule	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
/tmp/audit-work/reference-semantics/semantics/core.k	223	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= vsLen(ValSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/core.k	224	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule vsLen(.ValSeq) => 0
/tmp/audit-work/reference-semantics/semantics/core.k	225	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
/tmp/audit-work/reference-semantics/semantics/core.k	227	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= isLen(IntSeq) [function, total]
