id	file	line	kind	flags	decision	reason
376	reference-semantics/semantics/core.k	195	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
377	reference-semantics/semantics/core.k	196	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
378	reference-semantics/semantics/core.k	199	syntax	function	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
379	reference-semantics/semantics/core.k	200	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
380	reference-semantics/semantics/core.k	201	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
381	reference-semantics/semantics/core.k	202	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
382	reference-semantics/semantics/core.k	203	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
383	reference-semantics/semantics/core.k	204	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
384	reference-semantics/semantics/core.k	205	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
385	reference-semantics/semantics/core.k	208	syntax	function	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
386	reference-semantics/semantics/core.k	209	syntax	function	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
387	reference-semantics/semantics/core.k	210	syntax	function	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
388	reference-semantics/semantics/core.k	213	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
389	reference-semantics/semantics/core.k	214	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
390	reference-semantics/semantics/core.k	215	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
391	reference-semantics/semantics/core.k	217	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
392	reference-semantics/semantics/core.k	218	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
393	reference-semantics/semantics/core.k	219	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
394	reference-semantics/semantics/core.k	223	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
395	reference-semantics/semantics/core.k	224	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
396	reference-semantics/semantics/core.k	225	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
397	reference-semantics/semantics/core.k	227	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
398	reference-semantics/semantics/core.k	228	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
399	reference-semantics/semantics/core.k	229	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
400	reference-semantics/semantics/core.k	233	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
401	reference-semantics/semantics/core.k	234	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
402	reference-semantics/semantics/core.k	235	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
403	reference-semantics/semantics/core.k	236	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
404	reference-semantics/semantics/core.k	238	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
405	reference-semantics/semantics/dict.k	13	module		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
406	reference-semantics/semantics/dict.k	14	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
407	reference-semantics/semantics/dict.k	15	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
408	reference-semantics/semantics/dict.k	16	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
409	reference-semantics/semantics/dict.k	17	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
410	reference-semantics/semantics/dict.k	20	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
411	reference-semantics/semantics/dict.k	23	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
412	reference-semantics/semantics/dict.k	26	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
413	reference-semantics/semantics/dict.k	27	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
414	reference-semantics/semantics/dict.k	28	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
415	reference-semantics/semantics/dict.k	30	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
416	reference-semantics/semantics/dict.k	32	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
417	reference-semantics/semantics/dict.k	37	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
418	reference-semantics/semantics/dict.k	38	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
419	reference-semantics/semantics/dict.k	39	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
420	reference-semantics/semantics/dict.k	40	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
421	reference-semantics/semantics/dict.k	43	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
422	reference-semantics/semantics/dict.k	44	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
423	reference-semantics/semantics/dict.k	45	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
