id	file	line	kind	flags	text
947	reference-semantics/semantics/subscript.k	86	rule	equational	  rule slStop(noB,          ST:OptInt, _LEN:Int) => -1\n       requires slStep(ST) <Int 0
948	reference-semantics/semantics/subscript.k	88	rule	equational	  rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
949	reference-semantics/semantics/subscript.k	90	syntax	function,total	  syntax Int ::= slAdjust(Int, Int, Int) [function, total]
950	reference-semantics/semantics/subscript.k	91	rule	equational	  rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)\n       requires I  <Int 0
951	reference-semantics/semantics/subscript.k	93	rule	equational	  rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)\n       requires I >=Int 0
952	reference-semantics/semantics/subscript.k	96	syntax	function,total	  syntax Int ::= clampLo(Int, Int) [function, total]
953	reference-semantics/semantics/subscript.k	97	rule	equational	  rule clampLo(J:Int, _STEP:Int) => J\n       requires J >=Int 0
954	reference-semantics/semantics/subscript.k	99	rule	equational	  rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi\n       requires J <Int 0
955	reference-semantics/semantics/subscript.k	102	syntax	function,total	  syntax Int ::= clampHi(Int, Int, Int) [function, total]
956	reference-semantics/semantics/subscript.k	103	rule	equational	  rule clampHi(I:Int, LEN:Int, _STEP:Int) => I\n       requires I  <Int LEN
957	reference-semantics/semantics/subscript.k	105	rule	equational	  rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi\n       requires I >=Int LEN
958	reference-semantics/semantics/subscript.k	109	syntax	function	  syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
959	reference-semantics/semantics/subscript.k	110	rule	equational	  rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int)\n    => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
960	reference-semantics/semantics/subscript.k	113	rule	equational	  rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
961	reference-semantics/semantics/subscript.k	116	syntax	function	  syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
962	reference-semantics/semantics/subscript.k	117	rule	equational	  rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int)\n    => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
963	reference-semantics/semantics/subscript.k	120	rule	equational	  rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
964	reference-semantics/semantics/syntax.k	3	module		module MPY-SYNTAX
965	reference-semantics/semantics/syntax.k	4	imports		  imports INT-SYNTAX
966	reference-semantics/semantics/syntax.k	5	imports		  imports FLOAT-SYNTAX
967	reference-semantics/semantics/syntax.k	6	imports		  imports BOOL-SYNTAX
968	reference-semantics/semantics/syntax.k	7	imports		  imports STRING-SYNTAX
969	reference-semantics/semantics/syntax.k	9	syntax	macro,strict	  syntax Expr ::= "Int"      "(" Int ")"\n                | "Float"    "(" Float ")"\n                | "Bool"     "(" Bool ")"\n                | "Name"     "(" String ")"\n                | "Str"      "(" String ")"\n                | "UnaryOp"  "(" String "," Expr ")" [strict(2)]\n                | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)]\n                | "BoolOp"    "(" String "," Exprs ")"\n                | "ListExpr"  "(" Exprs ")"\n                | "DictExpr"  "(" Entries ")"\n                | "ListComp"  "(" Expr "," CompFors ")" [macro]\n                | "GenExp"    "(" Expr "," CompFors ")" [macro]\n                | "TupleExpr" "(" Exprs ")"\n                | "Subscript" "(" Expr "," Index ")"\n                | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)]\n                | "Lambda"    "(" Params "," Expr ")"\n                | "KwArg"     "(" String "," Expr ")"\n                | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")"\n                | "NoneVal"\n                | "Call"      "(" Expr "," Exprs ")"\n                | "Attribute" "(" Expr "," String ")" [strict(1)]\n                | "Compare"   "(" Expr "," CmpOp ")"
970	reference-semantics/semantics/syntax.k	32	syntax		  syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
971	reference-semantics/semantics/syntax.k	33	syntax		  syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
972	reference-semantics/semantics/syntax.k	34	syntax		  syntax Entries  ::= List{Entry, ","}
973	reference-semantics/semantics/syntax.k	35	syntax		  syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
974	reference-semantics/semantics/syntax.k	36	syntax		  syntax CompFors ::= List{CompFor, ""}
975	reference-semantics/semantics/syntax.k	37	syntax		  syntax Exprs    ::= List{Expr, ","}
976	reference-semantics/semantics/syntax.k	38	syntax		  syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
977	reference-semantics/semantics/syntax.k	39	syntax		  syntax Bound    ::= Expr | "NoBound"
978	reference-semantics/semantics/syntax.k	41	syntax	strict	  syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)]\n                | "Import"    "(" String ")"\n                | "ImportFrom" "(" String "," ParamNames ")"\n                | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)]\n                | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)]\n                | "While"     "(" Expr "," Stmts ")"\n                | "Break"\n                | "Continue"\n                | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)]\n                | "Return"    "(" Expr ")" [strict]\n                | "Assert"    "(" Expr ")" [strict]\n                | "Expr"      "(" Expr ")" [strict]\n                | "FuncDef"   "(" String "," Params "," Stmts ")"\n                | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
979	reference-semantics/semantics/syntax.k	56	syntax		  syntax Stmts      ::= List{Stmt, ""}
980	reference-semantics/semantics/syntax.k	57	syntax		  syntax Params     ::= "Params" "(" ParamNames ")"
981	reference-semantics/semantics/syntax.k	58	syntax		  syntax CellVars   ::= "CellVars" "(" ParamNames ")"
982	reference-semantics/semantics/syntax.k	59	syntax		  syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
983	reference-semantics/semantics/syntax.k	60	syntax		  syntax ParamNames ::= List{String, ","}
984	reference-semantics/semantics/syntax.k	61	syntax		  syntax Module     ::= "Module" "(" Stmts ")"
985	reference-semantics/semantics/tuple.k	3	module		module MPY-TUPLE
986	reference-semantics/semantics/tuple.k	4	imports		  imports MPY-CORE
987	reference-semantics/semantics/tuple.k	5	imports		  imports MPY-ITER
988	reference-semantics/semantics/tuple.k	6	imports		  imports MPY-LIST
989	reference-semantics/semantics/tuple.k	7	imports		  imports MPY-METHODS
990	reference-semantics/semantics/tuple.k	10	rule	operational	  rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
991	reference-semantics/semantics/tuple.k	11	rule	operational	  rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
992	reference-semantics/semantics/tuple.k	14	syntax		  syntax ApplyK ::= "toTuple"
993	reference-semantics/semantics/tuple.k	15	rule	operational	  rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
994	reference-semantics/semantics/tuple.k	16	rule	operational	  rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
995	reference-semantics/semantics/tuple.k	18	rule	equational	  rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
996	reference-semantics/semantics/tuple.k	20	rule	operational	  rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
997	reference-semantics/semantics/tuple.k	21	rule	operational	  rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
998	reference-semantics/semantics/tuple.k	23	rule	equational	  rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
999	reference-semantics/semantics/tuple.k	24	syntax	function	  syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
1000	reference-semantics/semantics/tuple.k	25	rule	equational	  rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
1001	reference-semantics/semantics/tuple.k	26	rule	equational	  rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)\n       requires notBool (A ==K V)
1002	reference-semantics/semantics/tuple.k	28	rule	equational	  rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
1003	reference-semantics/semantics/tuple.k	31	syntax		  syntax KItem ::= #bindTgt(Expr, Val)
1004	reference-semantics/semantics/tuple.k	32	rule	operational	  rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
1005	reference-semantics/semantics/tuple.k	35	rule	priority,operational	  rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires "$cells" in_keys(M)\n        andBool pnMember(X, cellsOf({M["$cells"]}:>Val))\n        andBool X in_keys(M) andBool isCellRef({M[X]}:>Val)\n       [priority(40)]
1006	reference-semantics/semantics/tuple.k	42	rule	operational	  rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1007	reference-semantics/semantics/tuple.k	43	rule	operational	  rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1008	reference-semantics/semantics/tuple.k	44	rule	priority,operational	  rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
1009	reference-semantics/semantics/tuple.k	49	syntax		  syntax KItem ::= #unpackSeq(Exprs, ValSeq)
1010	reference-semantics/semantics/tuple.k	50	rule	operational	  rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1011	reference-semantics/semantics/tuple.k	51	rule	operational	  rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1012	reference-semantics/semantics/tuple.k	52	rule	priority,operational	  rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
1013	reference-semantics/semantics/tuple.k	55	rule	operational	  rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq))\n        => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
1014	reference-semantics/semantics/tuple.k	57	rule	operational	  rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
1015	reference-semantics/semantics.k	34	requires		requires "semantics/syntax.k"
1016	reference-semantics/semantics.k	35	requires		requires "semantics/core.k"
1017	reference-semantics/semantics.k	36	requires		requires "semantics/iter.k"
1018	reference-semantics/semantics.k	37	requires		requires "semantics/range.k"
1019	reference-semantics/semantics.k	38	requires		requires "semantics/operators.k"
1020	reference-semantics/semantics.k	39	requires		requires "semantics/int.k"
1021	reference-semantics/semantics.k	40	requires		requires "semantics/bool.k"
1022	reference-semantics/semantics.k	41	requires		requires "semantics/float.k"
1023	reference-semantics/semantics.k	42	requires		requires "semantics/str.k"
1024	reference-semantics/semantics.k	43	requires		requires "semantics/set.k"
1025	reference-semantics/semantics.k	44	requires		requires "semantics/list.k"
1026	reference-semantics/semantics.k	45	requires		requires "semantics/tuple.k"
1027	reference-semantics/semantics.k	46	requires		requires "semantics/subscript.k"
1028	reference-semantics/semantics.k	47	requires		requires "semantics/comprehension.k"
1029	reference-semantics/semantics.k	48	requires		requires "semantics/methods.k"
1030	reference-semantics/semantics.k	49	requires		requires "semantics/controls.k"
1031	reference-semantics/semantics.k	50	requires		requires "semantics/functions.k"
1032	reference-semantics/semantics.k	51	requires		requires "semantics/builtins.k"
1033	reference-semantics/semantics.k	52	requires		requires "semantics/call.k"
1034	reference-semantics/semantics.k	53	requires		requires "semantics/sort.k"
1035	reference-semantics/semantics.k	54	requires		requires "semantics/assert.k"
1036	reference-semantics/semantics.k	55	requires		requires "semantics/dict.k"
1037	reference-semantics/semantics.k	56	requires	concrete	requires "semantics/concrete.k"
1038	reference-semantics/semantics.k	58	module		module MPY
1039	reference-semantics/semantics.k	59	imports		  imports MPY-CORE
1040	reference-semantics/semantics.k	60	imports		  imports MPY-ITER
1041	reference-semantics/semantics.k	61	imports		  imports MPY-RANGE
1042	reference-semantics/semantics.k	62	imports		  imports MPY-OPERATORS
1043	reference-semantics/semantics.k	63	imports		  imports MPY-INT
1044	reference-semantics/semantics.k	64	imports		  imports MPY-BOOL
1045	reference-semantics/semantics.k	65	imports		  imports MPY-FLOAT
1046	reference-semantics/semantics.k	66	imports		  imports MPY-STR
1047	reference-semantics/semantics.k	67	imports		  imports MPY-SET
1048	reference-semantics/semantics.k	68	imports		  imports MPY-LIST
1049	reference-semantics/semantics.k	69	imports		  imports MPY-TUPLE
1050	reference-semantics/semantics.k	70	imports		  imports MPY-SUBSCRIPT
1051	reference-semantics/semantics.k	71	imports		  imports MPY-COMPREHENSION
1052	reference-semantics/semantics.k	72	imports		  imports MPY-METHODS
1053	reference-semantics/semantics.k	73	imports		  imports MPY-CONTROLS
1054	reference-semantics/semantics.k	74	imports		  imports MPY-FUNCTIONS
1055	reference-semantics/semantics.k	75	imports		  imports MPY-BUILTINS
1056	reference-semantics/semantics.k	76	imports		  imports MPY-CALL
1057	reference-semantics/semantics.k	77	imports		  imports MPY-SORT
1058	reference-semantics/semantics.k	78	imports		  imports MPY-ASSERT
1059	reference-semantics/semantics.k	79	imports		  imports MPY-DICT
1060	reference-semantics/semantics.k	87	module		module MPY-KRUN
1061	reference-semantics/semantics.k	88	imports		  imports MPY
1062	reference-semantics/semantics.k	89	imports		  imports MPY-CONCRETE
1063	verification.k	1	requires		requires "reference-semantics/semantics.k"
1064	verification.k	3	module		module VERIFICATION
1065	verification.k	4	imports		  imports MPY
1066	verification.k	7	syntax		  syntax KItem ::= "#getOddCollatz" "(" Int ")"
1067	verification.k	8	rule	equational	  rule #getOddCollatz(N:Int)\n    => #loadAll(\n         Module(\n           FuncDef("get_odd_collatz", Params("n"),\n             Assign(Name("odd_numbers"), ListExpr(.Exprs))\n             While(Compare(Name("n"), CmpOp("!=", Int(1))),\n               If(Compare(BinOp("%", Name("n"), Int(2)), CmpOp("==", Int(1))),\n                 Expr(Call(Attribute(Name("odd_numbers"), "append"), Name("n")))\n                 Assign(\n                   Name("n"),\n                   BinOp("+", BinOp("*", Int(3), Name("n")), Int(1))),\n                 Assign(Name("n"), BinOp("//", Name("n"), Int(2)))))\n             Expr(Call(Attribute(Name("odd_numbers"), "append"), Int(1)))\n             Return(Call(Name("sorted"), Name("odd_numbers"))))))\n       ~> Call(Name("get_odd_collatz"), Int(N), .Exprs)
1068	verification.k	28	syntax	function	  syntax ValSeq ::= collatzResult(Int, ValSeq) [function]
1069	verification.k	30	rule	equational	  rule collatzResult(1, A:ValSeq)\n    => valSeqConcat(A, vCons(1, .ValSeq))
1070	verification.k	33	rule	equational	  rule collatzResult(N:Int, A:ValSeq)\n    => collatzResult(\n         3 *Int N +Int 1,\n         valSeqConcat(A, vCons(N, .ValSeq)))\n    requires N =/=Int 1 andBool pyMod(N, 2) ==Int 1
1071	verification.k	39	rule	equational	  rule collatzResult(N:Int, A:ValSeq)\n    => collatzResult((N -Int pyMod(N, 2)) /Int 2, A)\n    requires N =/=Int 1 andBool notBool (pyMod(N, 2) ==Int 1)
1072	verification.k	45	syntax	function	  syntax Val ::= "getOddCollatzClosure" [function]
1073	verification.k	46	rule	equational	  rule getOddCollatzClosure\n    => closureVal(\n         "n", .ParamNames,\n         Assign(Name("odd_numbers"), ListExpr(.Exprs))\n         While(Compare(Name("n"), CmpOp("!=", Int(1))),\n           If(Compare(BinOp("%", Name("n"), Int(2)), CmpOp("==", Int(1))),\n             Expr(Call(Attribute(Name("odd_numbers"), "append"), Name("n")))\n             Assign(\n               Name("n"),\n               BinOp("+", BinOp("*", Int(3), Name("n")), Int(1))),\n             Assign(Name("n"), BinOp("//", Name("n"), Int(2)))))\n         Expr(Call(Attribute(Name("odd_numbers"), "append"), Int(1)))\n         Return(Call(Name("sorted"), Name("odd_numbers"))),\n         0)
1074	spec.k	1	requires		requires "verification.k"
1075	spec.k	3	module		module SPEC
1076	spec.k	4	imports		  imports VERIFICATION
1077	spec.k	7	claim		  claim\n    <k>\n      #while(\n        Compare(Name("n"), CmpOp("!=", Int(1))),\n        If(Compare(BinOp("%", Name("n"), Int(2)), CmpOp("==", Int(1))),\n          Expr(Call(Attribute(Name("odd_numbers"), "append"), Name("n")))\n          Assign(\n            Name("n"),\n            BinOp("+", BinOp("*", Int(3), Name("n")), Int(1))),\n          Assign(Name("n"), BinOp("//", Name("n"), Int(2)))))\n      =>\n      #loopLbl(#while(\n        Compare(Name("n"), CmpOp("!=", Int(1))),\n        If(Compare(BinOp("%", Name("n"), Int(2)), CmpOp("==", Int(1))),\n          Expr(Call(Attribute(Name("odd_numbers"), "append"), Name("n")))\n          Assign(\n            Name("n"),\n            BinOp("+", BinOp("*", Int(3), Name("n")), Int(1))),\n          Assign(Name("n"), BinOp("//", Name("n"), Int(2))))))\n    </k>\n    <env> 1 </env>\n    <scopes>\n      1 |-> scope(\n        .Map [ "n" <- N ] [ "odd_numbers" <- ref(0) ],\n        parent(0))\n      0 |-> scope(.Map, parent(-1))\n      -1 |-> builtinsScope\n      =>\n      1 |-> scope(\n        .Map [ "n" <- 3 *Int N +Int 1 ] [ "odd_numbers" <- ref(0) ],\n        parent(0))\n      0 |-> scope(.Map, parent(-1))\n      -1 |-> builtinsScope\n    </scopes>\n    <heap>\n      0 |-> list(A)\n      =>\n      0 |-> list(valSeqConcat(A, vCons(N, .ValSeq)))\n    </heap>\n    <scopeLoc> 2 </scopeLoc>\n    <heapLoc> 1 </heapLoc>\n    <stack> .List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    requires N >Int 1 andBool pyMod(N, 2) ==Int 1\n    [label(odd-step)]
1078	spec.k	56	claim		  claim\n    <k>\n      #while(\n        Compare(Name("n"), CmpOp("!=", Int(1))),\n        If(Compare(BinOp("%", Name("n"), Int(2)), CmpOp("==", Int(1))),\n          Expr(Call(Attribute(Name("odd_numbers"), "append"), Name("n")))\n          Assign(\n            Name("n"),\n            BinOp("+", BinOp("*", Int(3), Name("n")), Int(1))),\n          Assign(Name("n"), BinOp("//", Name("n"), Int(2)))))\n      =>\n      #loopLbl(#while(\n        Compare(Name("n"), CmpOp("!=", Int(1))),\n        If(Compare(BinOp("%", Name("n"), Int(2)), CmpOp("==", Int(1))),\n          Expr(Call(Attribute(Name("odd_numbers"), "append"), Name("n")))\n          Assign(\n            Name("n"),\n            BinOp("+", BinOp("*", Int(3), Name("n")), Int(1))),\n          Assign(Name("n"), BinOp("//", Name("n"), Int(2))))))\n    </k>\n    <env> 1 </env>\n    <scopes>\n      1 |-> scope(\n        .Map [ "n" <- N ] [ "odd_numbers" <- ref(0) ],\n        parent(0))\n      0 |-> scope(.Map, parent(-1))\n      -1 |-> builtinsScope\n      =>\n      1 |-> scope(\n        .Map [\n          "n" <- (N -Int pyMod(N, 2)) /Int 2\n        ] [ "odd_numbers" <- ref(0) ],\n        parent(0))\n      0 |-> scope(.Map, parent(-1))\n      -1 |-> builtinsScope\n    </scopes>\n    <heap> 0 |-> list(A) </heap>\n    <scopeLoc> 2 </scopeLoc>\n    <heapLoc> 1 </heapLoc>\n    <stack> .List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    requires N >Int 1 andBool notBool (pyMod(N, 2) ==Int 1)\n    [label(even-step)]
1079	spec.k	104	claim		  claim\n    <k>\n      #while(\n        Compare(Name("n"), CmpOp("!=", Int(1))),\n        If(Compare(BinOp("%", Name("n"), Int(2)), CmpOp("==", Int(1))),\n          Expr(Call(Attribute(Name("odd_numbers"), "append"), Name("n")))\n          Assign(\n            Name("n"),\n            BinOp("+", BinOp("*", Int(3), Name("n")), Int(1))),\n          Assign(Name("n"), BinOp("//", Name("n"), Int(2)))))\n      ~> Expr(Call(Attribute(Name("odd_numbers"), "append"), Int(1)))\n      ~> Return(Call(Name("sorted"), Name("odd_numbers")))\n      ~> #endcall\n      =>\n      ref(1)\n    </k>\n    <env> 1 => 0 </env>\n    <scopes>\n      1 |-> scope(\n        .Map [ "n" <- 1 ] [ "odd_numbers" <- ref(0) ],\n        parent(0))\n      0 |-> scope(M:Map, parent(-1))\n      -1 |-> builtinsScope\n      =>\n      0 |-> scope(M, parent(-1))\n      -1 |-> builtinsScope\n    </scopes>\n    <scopeLoc> 2 => 1 </scopeLoc>\n    <heap>\n      0 |-> list(A)\n      =>\n      0 |-> list(valSeqConcat(A, vCons(1, .ValSeq)))\n      1 |-> list(sortVS(valSeqConcat(A, vCons(1, .ValSeq))))\n    </heap>\n    <heapLoc> 1 => 2 </heapLoc>\n    <stack> ListItem(frame(.K, 0, 1)) => .List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    requires notBool ("sorted" in_keys(M))\n    [label(exit-step)]
1080	spec.k	147	claim		  claim\n    <k> #getOddCollatz(1) => ref(1) </k>\n    <env> 0 </env>\n    <scopes>\n      0 |-> scope(.Map, parent(-1))\n      -1 |-> builtinsScope\n      =>\n      0 |-> scope(\n        .Map [ "get_odd_collatz" <- getOddCollatzClosure ],\n        parent(-1))\n      -1 |-> builtinsScope\n    </scopes>\n    <scopeLoc> 1 </scopeLoc>\n    <heap>\n      .Map\n      =>\n      0 |-> list(vCons(1, .ValSeq))\n      1 |-> list(sortVS(vCons(1, .ValSeq)))\n    </heap>\n    <heapLoc> 0 => 2 </heapLoc>\n    <stack> .List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    [label(case-1)]
1081	spec.k	174	claim		  claim\n    <k> #getOddCollatz(5) => ref(1) </k>\n    <env> 0 </env>\n    <scopes>\n      0 |-> scope(.Map, parent(-1))\n      -1 |-> builtinsScope\n      =>\n      0 |-> scope(\n        .Map [ "get_odd_collatz" <- getOddCollatzClosure ],\n        parent(-1))\n      -1 |-> builtinsScope\n    </scopes>\n    <scopeLoc> 1 </scopeLoc>\n    <heap>\n      .Map\n      =>\n      0 |-> list(vCons(5, vCons(1, .ValSeq)))\n      1 |-> list(sortVS(vCons(5, vCons(1, .ValSeq))))\n    </heap>\n    <heapLoc> 0 => 2 </heapLoc>\n    <stack> .List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    [label(case-5)]
1082	spec.k	200	claim		  claim\n    <k> #getOddCollatz(6) => ref(1) </k>\n    <env> 0 </env>\n    <scopes>\n      0 |-> scope(.Map, parent(-1))\n      -1 |-> builtinsScope\n      =>\n      0 |-> scope(\n        .Map [ "get_odd_collatz" <- getOddCollatzClosure ],\n        parent(-1))\n      -1 |-> builtinsScope\n    </scopes>\n    <scopeLoc> 1 </scopeLoc>\n    <heap>\n      .Map\n      =>\n      0 |-> list(vCons(3, vCons(5, vCons(1, .ValSeq))))\n      1 |-> list(sortVS(vCons(3, vCons(5, vCons(1, .ValSeq)))))\n    </heap>\n    <heapLoc> 0 => 2 </heapLoc>\n    <stack> .List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    [label(case-6)]
1083	spec.k	226	claim		  claim\n    <k> #getOddCollatz(7) => ref(1) </k>\n    <env> 0 </env>\n    <scopes>\n      0 |-> scope(.Map, parent(-1))\n      -1 |-> builtinsScope\n      =>\n      0 |-> scope(\n        .Map [ "get_odd_collatz" <- getOddCollatzClosure ],\n        parent(-1))\n      -1 |-> builtinsScope\n    </scopes>\n    <scopeLoc> 1 </scopeLoc>\n    <heap>\n      .Map\n      =>\n      0 |-> list(\n        vCons(7,\n          vCons(11,\n            vCons(17,\n              vCons(13,\n                vCons(5,\n                  vCons(1, .ValSeq)))))))\n      1 |-> list(sortVS(\n        vCons(7,\n          vCons(11,\n            vCons(17,\n              vCons(13,\n                vCons(5,\n                  vCons(1, .ValSeq))))))))\n    </heap>\n    <heapLoc> 0 => 2 </heapLoc>\n    <stack> .List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    [label(case-7)]
