record_id,file,start_line,end_line,kind,tags,disposition,justification
423,reference-semantics/semantics/core.k,131,131,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
424,reference-semantics/semantics/core.k,132,134,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
425,reference-semantics/semantics/core.k,145,151,rule,"k-cell-operational,priority",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
426,reference-semantics/semantics/core.k,152,154,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
427,reference-semantics/semantics/core.k,157,157,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
428,reference-semantics/semantics/core.k,158,181,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
429,reference-semantics/semantics/core.k,185,185,syntax,,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
430,reference-semantics/semantics/core.k,186,188,syntax,,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
431,reference-semantics/semantics/core.k,189,189,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
432,reference-semantics/semantics/core.k,190,190,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
433,reference-semantics/semantics/core.k,191,191,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
434,reference-semantics/semantics/core.k,194,194,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
435,reference-semantics/semantics/core.k,195,195,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
436,reference-semantics/semantics/core.k,196,196,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
437,reference-semantics/semantics/core.k,199,199,syntax,function,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
438,reference-semantics/semantics/core.k,200,200,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
439,reference-semantics/semantics/core.k,201,201,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
440,reference-semantics/semantics/core.k,202,202,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
441,reference-semantics/semantics/core.k,203,203,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
442,reference-semantics/semantics/core.k,204,204,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
443,reference-semantics/semantics/core.k,205,205,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
444,reference-semantics/semantics/core.k,208,208,syntax,function,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
445,reference-semantics/semantics/core.k,209,209,syntax,function,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
446,reference-semantics/semantics/core.k,210,210,syntax,function,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
447,reference-semantics/semantics/core.k,213,213,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
448,reference-semantics/semantics/core.k,214,214,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
449,reference-semantics/semantics/core.k,215,215,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
450,reference-semantics/semantics/core.k,217,217,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
451,reference-semantics/semantics/core.k,218,218,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
452,reference-semantics/semantics/core.k,219,219,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
453,reference-semantics/semantics/core.k,223,223,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
454,reference-semantics/semantics/core.k,224,224,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
455,reference-semantics/semantics/core.k,225,225,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
456,reference-semantics/semantics/core.k,227,227,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
457,reference-semantics/semantics/core.k,228,228,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
458,reference-semantics/semantics/core.k,229,229,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
459,reference-semantics/semantics/core.k,233,233,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
460,reference-semantics/semantics/core.k,234,234,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
461,reference-semantics/semantics/core.k,235,235,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
462,reference-semantics/semantics/core.k,236,237,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
463,reference-semantics/semantics/core.k,238,239,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_ACTIVE_FAMILY_REVIEWED,"Rule/declaration family covers program syntax, integer evaluation, control, calls, frames, or assertions; no false matched-case conclusion found."
464,reference-semantics/semantics/core.k,240,240,endmodule,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
465,reference-semantics/semantics/dict.k,13,13,module,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
466,reference-semantics/semantics/dict.k,14,14,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
467,reference-semantics/semantics/dict.k,15,15,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
468,reference-semantics/semantics/dict.k,16,16,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
469,reference-semantics/semantics/dict.k,17,17,imports,,STRUCTURAL_DECLARATION,Module/dependency structure; no equation or execution conclusion.
470,reference-semantics/semantics/dict.k,20,20,syntax,,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
471,reference-semantics/semantics/dict.k,23,25,syntax,,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
472,reference-semantics/semantics/dict.k,26,26,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
473,reference-semantics/semantics/dict.k,27,27,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
474,reference-semantics/semantics/dict.k,28,29,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
475,reference-semantics/semantics/dict.k,30,31,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
476,reference-semantics/semantics/dict.k,32,33,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
477,reference-semantics/semantics/dict.k,37,37,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
478,reference-semantics/semantics/dict.k,38,38,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
479,reference-semantics/semantics/dict.k,39,39,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
480,reference-semantics/semantics/dict.k,40,40,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
