id	file	line	kind	attributes	relevance	decision	rationale	declaration
378	semantics/dict.k	39	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
379	semantics/dict.k	40	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
380	semantics/dict.k	43	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
381	semantics/dict.k	44	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
382	semantics/dict.k	45	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
383	semantics/dict.k	49	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
384	semantics/dict.k	50	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)\n       requires A ==K K
385	semantics/dict.k	52	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))\n       requires notBool (A ==K K)
386	semantics/dict.k	54	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
387	semantics/dict.k	58	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals)\n        => #alloc(list(KS)) ... </k>\n       [priority(40)]
388	semantics/dict.k	63	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
389	semantics/dict.k	64	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Val ::= applyIndexD(Val, Val) [function]
390	semantics/dict.k	65	rule	priority(45)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k>\n       [priority(45)]
391	semantics/dict.k	70	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Val ::= dictSet(Val, Val, Val) [function]
392	semantics/dict.k	71	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
393	semantics/dict.k	76	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= #dsetK(String, Val)
394	semantics/dict.k	77	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
395	semantics/dict.k	78	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>\n       requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
396	semantics/dict.k	82	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires X in_keys(M) andBool isRefV({M[X]}:>Val)
397	semantics/dict.k	86	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= #dsetV(Val, Val, Val)
398	semantics/dict.k	87	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k>\n       <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
399	semantics/dict.k	90	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= normIdxD(Int, Int) [function, total]
400	semantics/dict.k	91	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
401	semantics/dict.k	92	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
402	semantics/dict.k	95	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq))\n    => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
403	semantics/dict.k	97	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
404	semantics/dict.k	98	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
405	semantics/dict.k	99	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq)\n    => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
406	semantics/dict.k	101	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
407	semantics/dict.k	102	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
408	semantics/dict.k	103	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
409	semantics/float.k	20	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Val ::= Float
410	semantics/float.k	21	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Float(F:Float) => F ... </k>
411	semantics/float.k	24	syntax	function,total,symbol(intFloatDiv),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
412	semantics/float.k	25	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
413	semantics/float.k	27	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
414	semantics/float.k	30	syntax	function,total,symbol(divII),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
415	semantics/float.k	31	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
416	semantics/float.k	32	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
417	semantics/float.k	37	syntax	function,total,symbol(floatMod),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
418	semantics/float.k	38	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
419	semantics/float.k	39	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
420	semantics/float.k	43	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
421	semantics/float.k	44	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
422	semantics/float.k	50	syntax	function,total,symbol(floatLt),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
423	semantics/float.k	51	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
424	semantics/float.k	52	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
425	semantics/float.k	54	syntax	function,total,symbol(absF),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
426	semantics/float.k	55	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule absF(F:Float) => absFloat(F) [concrete]
427	semantics/float.k	56	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
428	semantics/float.k	61	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Import(_:String) => .K ... </k>
429	semantics/float.k	65	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= "#mathCeil"
430	semantics/float.k	66	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
431	semantics/float.k	67	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
432	semantics/float.k	70	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= "#mathFloor"
433	semantics/float.k	71	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
434	semantics/float.k	72	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
435	semantics/float.k	73	syntax	function,total,symbol(floorFI)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
436	semantics/float.k	74	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule floorFI(I:Int)   => I                        [concrete]
437	semantics/float.k	75	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
438	semantics/float.k	78	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
439	semantics/float.k	79	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)
440	semantics/float.k	82	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
441	semantics/float.k	83	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
442	semantics/float.k	84	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
443	semantics/float.k	85	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
444	semantics/float.k	86	syntax	function,total,symbol(toF)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Float ::= toF(Val) [function, total, symbol(toF)]
445	semantics/float.k	87	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule toF(F:Float) => F        [concrete]
446	semantics/float.k	88	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule toF(I:Int)   => intToF(I) [concrete]
447	semantics/float.k	93	syntax	function,total,symbol(ceilF)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
448	semantics/float.k	94	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule ceilF(I:Int)   => I                       [concrete]
449	semantics/float.k	95	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
450	semantics/float.k	99	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyUn("-", F:Float) => 0.0 -Float F
451	semantics/float.k	103	syntax	function,total,symbol(subF),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
452	semantics/float.k	104	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
453	semantics/float.k	105	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
454	semantics/float.k	107	syntax	function,total,symbol(divF),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
455	semantics/float.k	108	rule	concrete	FIXED_UNUSED_CONCRETE	ACCEPT_OUT_OF_PATH	concrete-only supplied rule is not reachable in the proof	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
456	semantics/float.k	109	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
457	semantics/float.k	111	syntax	function,total,symbol(addF),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
