id	file	line	module	kind	attributes	classification	decision	sentence
344	reference-semantics/semantics/core.k	201	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule truthy(noneV)           => false
345	reference-semantics/semantics/core.k	202	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule truthy(I:Int)           => I =/=Int 0
346	reference-semantics/semantics/core.k	203	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
347	reference-semantics/semantics/core.k	204	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
348	reference-semantics/semantics/core.k	205	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
349	reference-semantics/semantics/core.k	208	MPY-CORE	syntax	function	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	syntax Val  ::= applyUn(String, Val) [function]
350	reference-semantics/semantics/core.k	209	MPY-CORE	syntax	function	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	syntax Val  ::= applyBin(String, Val, Val) [function]
351	reference-semantics/semantics/core.k	210	MPY-CORE	syntax	function	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	syntax Bool ::= applyCmp(String, Val, Val) [function]
352	reference-semantics/semantics/core.k	213	MPY-CORE	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	syntax Vals ::= appendVal(Vals, Val) [function, total]
353	reference-semantics/semantics/core.k	214	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	rule appendVal(.Vals, V:Val)              => V , .Vals
354	reference-semantics/semantics/core.k	215	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
355	reference-semantics/semantics/core.k	217	MPY-CORE	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
356	reference-semantics/semantics/core.k	218	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule vals2valSeq(.Vals)            => .ValSeq
357	reference-semantics/semantics/core.k	219	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
358	reference-semantics/semantics/core.k	223	MPY-CORE	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Int ::= vsLen(ValSeq) [function, total]
359	reference-semantics/semantics/core.k	224	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule vsLen(.ValSeq)                => 0
360	reference-semantics/semantics/core.k	225	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
361	reference-semantics/semantics/core.k	227	MPY-CORE	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Int ::= isLen(IntSeq) [function, total]
362	reference-semantics/semantics/core.k	228	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule isLen(.IntSeq)                => 0
363	reference-semantics/semantics/core.k	229	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
364	reference-semantics/semantics/core.k	233	MPY-CORE	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
365	reference-semantics/semantics/core.k	234	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
366	reference-semantics/semantics/core.k	235	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
367	reference-semantics/semantics/core.k	236	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
368	reference-semantics/semantics/core.k	238	MPY-CORE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
369	reference-semantics/semantics/dict.k	20	MPY-DICT	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Val ::= dictV(ValSeq, ValSeq)
370	reference-semantics/semantics/dict.k	23	MPY-DICT	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
371	reference-semantics/semantics/dict.k	26	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
372	reference-semantics/semantics/dict.k	27	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
373	reference-semantics/semantics/dict.k	28	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
374	reference-semantics/semantics/dict.k	30	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
375	reference-semantics/semantics/dict.k	32	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
376	reference-semantics/semantics/dict.k	37	MPY-DICT	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
377	reference-semantics/semantics/dict.k	38	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dHasKey(.ValSeq, _:Val)                => false
378	reference-semantics/semantics/dict.k	39	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
379	reference-semantics/semantics/dict.k	40	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
380	reference-semantics/semantics/dict.k	43	MPY-DICT	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
381	reference-semantics/semantics/dict.k	44	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
382	reference-semantics/semantics/dict.k	45	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
383	reference-semantics/semantics/dict.k	49	MPY-DICT	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
384	reference-semantics/semantics/dict.k	50	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
385	reference-semantics/semantics/dict.k	52	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
386	reference-semantics/semantics/dict.k	54	MPY-DICT	rule	owise	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
387	reference-semantics/semantics/dict.k	58	MPY-DICT	rule	priority	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]"
388	reference-semantics/semantics/dict.k	63	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
389	reference-semantics/semantics/dict.k	64	MPY-DICT	syntax	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Val ::= applyIndexD(Val, Val) [function]
390	reference-semantics/semantics/dict.k	65	MPY-DICT	rule	priority	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
391	reference-semantics/semantics/dict.k	70	MPY-DICT	syntax	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Val ::= dictSet(Val, Val, Val) [function]
392	reference-semantics/semantics/dict.k	71	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
393	reference-semantics/semantics/dict.k	76	MPY-DICT	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax KItem ::= #dsetK(String, Val)
394	reference-semantics/semantics/dict.k	77	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
395	reference-semantics/semantics/dict.k	78	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
396	reference-semantics/semantics/dict.k	82	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
397	reference-semantics/semantics/dict.k	86	MPY-DICT	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax KItem ::= #dsetV(Val, Val, Val)
398	reference-semantics/semantics/dict.k	87	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
399	reference-semantics/semantics/dict.k	90	MPY-DICT	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Int ::= normIdxD(Int, Int) [function, total]
400	reference-semantics/semantics/dict.k	91	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
401	reference-semantics/semantics/dict.k	92	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
402	reference-semantics/semantics/dict.k	95	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
403	reference-semantics/semantics/dict.k	97	MPY-DICT	syntax	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
404	reference-semantics/semantics/dict.k	98	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
405	reference-semantics/semantics/dict.k	99	MPY-DICT	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
