id	file	line	kind	origin	flags	statement
728	reference-semantics/semantics/methods.k	66	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule cntOccVS(.ValSeq, _:Val) => 0
729	reference-semantics/semantics/methods.k	67	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
730	reference-semantics/semantics/methods.k	68	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
731	reference-semantics/semantics/methods.k	72	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
732	reference-semantics/semantics/methods.k	75	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
733	reference-semantics/semantics/methods.k	76	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
734	reference-semantics/semantics/methods.k	77	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
735	reference-semantics/semantics/methods.k	79	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
736	reference-semantics/semantics/methods.k	82	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
737	reference-semantics/semantics/methods.k	83	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
738	reference-semantics/semantics/methods.k	84	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
739	reference-semantics/semantics/methods.k	85	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= isWSC(Int) [function, total]
740	reference-semantics/semantics/methods.k	86	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
741	reference-semantics/semantics/methods.k	89	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
742	reference-semantics/semantics/methods.k	94	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
743	reference-semantics/semantics/methods.k	97	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]
744	reference-semantics/semantics/methods.k	98	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
745	reference-semantics/semantics/methods.k	99	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
746	reference-semantics/semantics/methods.k	101	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
747	reference-semantics/semantics/methods.k	104	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
748	reference-semantics/semantics/methods.k	106	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
749	reference-semantics/semantics/methods.k	107	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
750	reference-semantics/semantics/methods.k	108	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
751	reference-semantics/semantics/methods.k	109	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
752	reference-semantics/semantics/methods.k	112	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= isUpperC(Int) [function, total]
753	reference-semantics/semantics/methods.k	113	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
754	reference-semantics/semantics/methods.k	115	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= isLowerC(Int) [function, total]
755	reference-semantics/semantics/methods.k	116	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
756	reference-semantics/semantics/methods.k	118	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= isAlphaC(Int) [function, total]
757	reference-semantics/semantics/methods.k	119	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
758	reference-semantics/semantics/methods.k	121	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= isDigitC(Int) [function, total]
759	reference-semantics/semantics/methods.k	122	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
760	reference-semantics/semantics/methods.k	124	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= hasUpper(IntSeq) [function, total]
761	reference-semantics/semantics/methods.k	125	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule hasUpper(.IntSeq) => false
762	reference-semantics/semantics/methods.k	126	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
763	reference-semantics/semantics/methods.k	128	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= hasLower(IntSeq) [function, total]
764	reference-semantics/semantics/methods.k	129	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule hasLower(.IntSeq) => false
765	reference-semantics/semantics/methods.k	130	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
766	reference-semantics/semantics/methods.k	132	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= allAlpha(IntSeq) [function, total]
767	reference-semantics/semantics/methods.k	133	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule allAlpha(.IntSeq) => true
768	reference-semantics/semantics/methods.k	134	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
769	reference-semantics/semantics/methods.k	136	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= allDigit(IntSeq) [function, total]
770	reference-semantics/semantics/methods.k	137	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule allDigit(.IntSeq) => true
771	reference-semantics/semantics/methods.k	138	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
772	reference-semantics/semantics/methods.k	140	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= lowerC(Int) [function, total]
773	reference-semantics/semantics/methods.k	142	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
774	reference-semantics/semantics/methods.k	143	rule	SUPPLIED_FIXED_SEMANTICS	owise,ordinary-rule	rule lowerC(C:Int) => C [owise]
775	reference-semantics/semantics/methods.k	145	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= upperC(Int) [function, total]
776	reference-semantics/semantics/methods.k	146	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
777	reference-semantics/semantics/methods.k	147	rule	SUPPLIED_FIXED_SEMANTICS	owise,ordinary-rule	rule upperC(C:Int) => C [owise]
778	reference-semantics/semantics/methods.k	149	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= swapC(Int) [function, total]
779	reference-semantics/semantics/methods.k	150	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
780	reference-semantics/semantics/methods.k	151	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
781	reference-semantics/semantics/methods.k	152	rule	SUPPLIED_FIXED_SEMANTICS	owise,ordinary-rule	rule swapC(C:Int) => C [owise]
782	reference-semantics/semantics/methods.k	154	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
783	reference-semantics/semantics/methods.k	155	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule mapLower(.IntSeq) => .IntSeq
784	reference-semantics/semantics/methods.k	156	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
785	reference-semantics/semantics/methods.k	158	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
786	reference-semantics/semantics/methods.k	159	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule mapUpper(.IntSeq) => .IntSeq
787	reference-semantics/semantics/methods.k	160	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
788	reference-semantics/semantics/methods.k	162	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
789	reference-semantics/semantics/methods.k	163	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule mapSwap(.IntSeq) => .IntSeq
790	reference-semantics/semantics/methods.k	164	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
791	reference-semantics/semantics/methods.k	166	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
792	reference-semantics/semantics/methods.k	167	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule startsWith(.IntSeq, _:IntSeq) => true
793	reference-semantics/semantics/methods.k	168	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
794	reference-semantics/semantics/methods.k	169	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs) endmodule
795	reference-semantics/semantics/operators.k	6	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-OPERATORS
796	reference-semantics/semantics/operators.k	7	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
797	reference-semantics/semantics/operators.k	8	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-ITER
798	reference-semantics/semantics/operators.k	10	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
799	reference-semantics/semantics/operators.k	12	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
800	reference-semantics/semantics/operators.k	15	context	SUPPLIED_FIXED_SEMANTICS	-	context Compare(HOLE, _)
801	reference-semantics/semantics/operators.k	16	context	SUPPLIED_FIXED_SEMANTICS	-	context Compare(_:Val, CmpOp(_, HOLE))
802	reference-semantics/semantics/operators.k	17	rule	SUPPLIED_FIXED_SEMANTICS	owise,ordinary-rule	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
803	reference-semantics/semantics/operators.k	19	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("is", V:Val, noneV) => V ==K noneV
804	reference-semantics/semantics/operators.k	20	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
805	reference-semantics/semantics/operators.k	25	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
806	reference-semantics/semantics/operators.k	28	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
807	reference-semantics/semantics/operators.k	34	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
808	reference-semantics/semantics/operators.k	38	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
809	reference-semantics/semantics/operators.k	44	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] endmodule
810	reference-semantics/semantics/range.k	5	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-RANGE
811	reference-semantics/semantics/range.k	6	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
812	reference-semantics/semantics/range.k	7	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-ITER
813	reference-semantics/semantics/range.k	9	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
814	reference-semantics/semantics/range.k	10	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
815	reference-semantics/semantics/range.k	12	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
816	reference-semantics/semantics/range.k	13	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
817	reference-semantics/semantics/range.k	15	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
818	reference-semantics/semantics/range.k	17	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
819	reference-semantics/semantics/range.k	20	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
820	reference-semantics/semantics/range.k	23	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST) endmodule
821	reference-semantics/semantics/set.k	3	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-SET
822	reference-semantics/semantics/set.k	4	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
823	reference-semantics/semantics/set.k	8	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Val ::= setV(IntSeq)
824	reference-semantics/semantics/set.k	11	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
825	reference-semantics/semantics/set.k	12	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule codeIn(_:Int, .IntSeq) => false
826	reference-semantics/semantics/set.k	13	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
827	reference-semantics/semantics/set.k	16	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
828	reference-semantics/semantics/set.k	18	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
829	reference-semantics/semantics/set.k	19	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
830	reference-semantics/semantics/set.k	20	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
831	reference-semantics/semantics/set.k	22	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
832	reference-semantics/semantics/set.k	25	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
833	reference-semantics/semantics/set.k	26	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
834	reference-semantics/semantics/set.k	27	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
835	reference-semantics/semantics/set.k	31	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
836	reference-semantics/semantics/set.k	32	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule subsetCodes(.IntSeq, _:IntSeq) => true
837	reference-semantics/semantics/set.k	33	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
838	reference-semantics/semantics/set.k	35	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
839	reference-semantics/semantics/set.k	36	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
840	reference-semantics/semantics/set.k	39	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B) endmodule
841	reference-semantics/semantics/sort.k	10	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-SORT
842	reference-semantics/semantics/sort.k	11	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-BUILTINS
843	reference-semantics/semantics/sort.k	12	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-SUBSCRIPT
844	reference-semantics/semantics/sort.k	18	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
845	reference-semantics/semantics/sort.k	19	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
846	reference-semantics/semantics/sort.k	20	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule sortVS(.ValSeq) => .ValSeq [concrete]
847	reference-semantics/semantics/sort.k	21	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
848	reference-semantics/semantics/sort.k	22	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
849	reference-semantics/semantics/sort.k	23	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
850	reference-semantics/semantics/sort.k	24	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete]
851	reference-semantics/semantics/sort.k	26	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
852	reference-semantics/semantics/sort.k	27	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
853	reference-semantics/semantics/sort.k	28	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
854	reference-semantics/semantics/sort.k	29	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
855	reference-semantics/semantics/sort.k	31	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
856	reference-semantics/semantics/sort.k	36	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
857	reference-semantics/semantics/sort.k	40	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
858	reference-semantics/semantics/sort.k	49	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
859	reference-semantics/semantics/sort.k	51	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
860	reference-semantics/semantics/sort.k	53	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
861	reference-semantics/semantics/sort.k	54	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule revVSAcc(.ValSeq, A:ValSeq) => A
862	reference-semantics/semantics/sort.k	55	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
863	reference-semantics/semantics/sort.k	57	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
864	reference-semantics/semantics/sort.k	58	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule condRev(S:ValSeq, false) => S
865	reference-semantics/semantics/sort.k	59	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule condRev(S:ValSeq, true) => revVS(S)
866	reference-semantics/semantics/sort.k	61	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
867	reference-semantics/semantics/sort.k	63	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
868	reference-semantics/semantics/sort.k	65	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> endmodule
869	reference-semantics/semantics/str.k	3	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-STR
870	reference-semantics/semantics/str.k	4	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
871	reference-semantics/semantics/str.k	5	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-ITER
872	reference-semantics/semantics/str.k	8	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
873	reference-semantics/semantics/str.k	9	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
874	reference-semantics/semantics/str.k	13	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax IntSeq ::= strToCodes(String) [function]
875	reference-semantics/semantics/str.k	14	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
876	reference-semantics/semantics/str.k	15	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule strToCodes("") => .IntSeq
