file	module	kind	start_line	end_line	role	attributes	normalized_sha256	assessment	rationale	normalized_sentence
semantics/call.k	MPY-CALL	rule	88	88	operational	-	ab5f4beee335a8e71b2964a9d669bbe365a142f028d53ec7fe526ddc46ec1346	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #allocCells(.ParamNames) => .K ... </k>
semantics/call.k	MPY-CALL	rule	89	94	operational	-	99f0ab53a196e864a8605f370dc660d907094cb17705130aa9e0412305c41b4e	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap> H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
semantics/comprehension.k	MPY-COMPREHENSION	rule	11	11	equational	-	4645372e277c8411d291e3fcff391daaf3c5a73e3ef74cbf6ce8cdc816de97ff	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
semantics/comprehension.k	MPY-COMPREHENSION	rule	12	12	equational	-	dfe1627b5b2d14083bdc7e8e60dc6edade669ab733ae4de7d3d009155bba9b1c	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule GenExp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
semantics/comprehension.k	MPY-COMPREHENSION	syntax	14	14	declaration	macro	824d607beedb6356c5932cea164d2188bc5585db6eb430ba265d3b4c19c55484	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Stmts ::= compBody(CompFors, Expr) [macro]
semantics/comprehension.k	MPY-COMPREHENSION	rule	15	16	equational	-	815fb636c44d46ef130d1d585ae0f6e7c042c7c23b3138b6b8feebbda26f0016	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
semantics/comprehension.k	MPY-COMPREHENSION	syntax	18	18	declaration	macro-rec	7d588d134f4b785d98fc64c4e16c825bbe11c41d9d7d37f0e06cd1f66093fb24	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
semantics/comprehension.k	MPY-COMPREHENSION	rule	19	20	equational	-	03f45d480d0d06cf77afcdeb723bc2177d6d2533783069d42825cb413d76531b	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
semantics/comprehension.k	MPY-COMPREHENSION	rule	21	22	equational	-	671328ad859bd1a7e54293519ef2dd7b8f94a3e2eb80653af5d234e41ded35fd	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
semantics/comprehension.k	MPY-COMPREHENSION	syntax	24	24	declaration	macro	2ecdbee509dd4259654a9d1406ac80f7ab26ed49249fa5c649e11cb66b7d4134	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Expr ::= compGuard(Exprs) [macro]
semantics/comprehension.k	MPY-COMPREHENSION	rule	25	25	equational	-	7be24aff205ffb3a829f7c70337726d7e6fc199609e4725ea5482bdc37aa6960	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule compGuard(.Exprs) => Bool(true)
semantics/comprehension.k	MPY-COMPREHENSION	rule	26	26	equational	-	93505f664b89633f28cdf7cccc72842555b929b721d95b861d75f48ffe8f9c05	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
semantics/concrete.k	MPY-CONCRETE	rule	13	15	operational	-	78076bacc78720fc602e7b25b88636bc05c71f4f55ac29db5925d92160d7a201	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule <k> Compare(list(A:ValSeq), CmpOp("==", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)
semantics/concrete.k	MPY-CONCRETE	rule	16	24	operational	-	ee70f13486eec034ace2dd20829cd59fd571770a1e2e07b85a7fd57c6b974ab6	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule <k> Compare(list(A:ValSeq), CmpOp("!=", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B) // ==== keyed sort, concrete leg ============================================ // Computes each key by a REAL call through the uniform #callee machinery // (closures, len, type objects all work), stable-inserts on the key, and // allocates the result. priority(40) beats sort.k's opaque rules, so krun // runs this and proofs (which never see MPY-CONCRETE) keep sortKeyVS.
semantics/concrete.k	MPY-CONCRETE	syntax	25	25	declaration	-	2a90169184182c410fe4c2ce341278c2dedd8d7d6f8601a991c3dc2e0b42f634	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	syntax Val ::= kvP(Val, Val)
semantics/concrete.k	MPY-CONCRETE	syntax	26	27	declaration	-	1123d008aaa05868ae1bd9f44f1bac7b039bcfd54a355e3a6c0524c25f9511c4	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)
semantics/concrete.k	MPY-CONCRETE	rule	28	30	operational	priority	5caca2001b70c524ea38688e440ed76456f74d57b74521fe63fa22c57282e7fb	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]
semantics/concrete.k	MPY-CONCRETE	rule	31	33	operational	priority	2c4b50fac01d6a9ecc6c1fdf5696919d9b2f327f3a2d7493c862cbc759bff019	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]
semantics/concrete.k	MPY-CONCRETE	rule	34	35	operational	-	9a2cac29747255880807afe9acc45f2b2e308ac69028e6393d992dd0175f4953	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule <k> #ksort(.ValSeq, _:Val, ACC:ValSeq, RB:Bool) => #alloc(list(condRev(unpairVS(ACC), RB))) ... </k>
semantics/concrete.k	MPY-CONCRETE	rule	36	37	operational	-	1b960e24430bc3c08bafcd916076e9f70a53e324baf5eab208a6fa4342b62bcf	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule <k> #ksort(vCons(V:Val, R:ValSeq), KV:Val, ACC:ValSeq, RB:Bool) => KV ~> #callee((V, .Exprs)) ~> #ksIns(V, R, KV, ACC, RB) ... </k>
semantics/concrete.k	MPY-CONCRETE	rule	38	40	operational	-	833a30eb0045ffa9f4482cd525f45fec95d0ee22f4acc75221904edaaa8c4f69	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule <k> K:Val ~> #ksIns(V:Val, R:ValSeq, KV:Val, ACC:ValSeq, RB:Bool) => #ksort(R, KV, insPair(ACC, K, V), RB) ... </k> requires notBool isKwV(K)
semantics/concrete.k	MPY-CONCRETE	syntax	42	42	declaration	function	55dc07274299e7b58a622feb28c763987b5c35ead1b9d2cf9165912436433038	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	syntax ValSeq ::= insPair(ValSeq, Val, Val) [function]
semantics/concrete.k	MPY-CONCRETE	rule	43	43	equational	-	1b9c47e83939876546f307ade1ff83df08d7a46c8ba0d6c86b5ae1a324438de2	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule insPair(.ValSeq, K:Val, V:Val) => vCons(kvP(K, V), .ValSeq)
semantics/concrete.k	MPY-CONCRETE	rule	44	46	equational	-	111715f3eff9f38ddf862ece9e09eaf0f1f1fa5519269ffa30ff97f1262fd2c5	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K, V), vCons(kvP(K2, V2), R)) requires kLt(K, K2)
semantics/concrete.k	MPY-CONCRETE	rule	47	49	equational	-	b54f5a2a0368082cd3815636a2789e87a023e14a1045d731dae576117c2c24ca	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K2, V2), insPair(R, K, V)) requires notBool kLt(K, K2)
semantics/concrete.k	MPY-CONCRETE	syntax	51	51	declaration	function	a74ccb7aaf4fb0873480901bff971b092c9dbd03f69b4a4430f9e6813bad457d	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	syntax Bool ::= kLt(Val, Val) [function]
semantics/concrete.k	MPY-CONCRETE	rule	52	52	equational	-	2123b754255b1230f17f2af7056ef3e688448f578117a29add63f4f6fe4fdfe1	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule kLt(I1:Int, I2:Int) => I1 <Int I2
semantics/concrete.k	MPY-CONCRETE	rule	53	53	equational	-	fa99ec9f191b01e0ecb3f93a16c85f2ffac702c2766211bb459d8f273a015d27	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule kLt(F1:Float, F2:Float) => F1 <Float F2
semantics/concrete.k	MPY-CONCRETE	rule	54	54	equational	-	608ffd1665edfb59d472955da76f6ec8ad22974711f47c9d1117cc0cb9476b0a	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule kLt(str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
semantics/concrete.k	MPY-CONCRETE	syntax	56	56	declaration	function,total	4f9bc29fa28a4ee808049a44a900983a4a13f51e3667cf63740414c413645975	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	syntax ValSeq ::= unpairVS(ValSeq) [function, total]
semantics/concrete.k	MPY-CONCRETE	rule	57	57	equational	-	a2e6dd066c677c3fbb8ae42e1bb4c4e08b35e98d6758e9817a1c0e32f2ed298d	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule unpairVS(.ValSeq) => .ValSeq
semantics/concrete.k	MPY-CONCRETE	rule	58	58	equational	-	84d1ae0473a111b622b6e1cdad885d3b2af53ee0c5cea2bb9e91888301892032	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule unpairVS(vCons(kvP(_:Val, V:Val), R:ValSeq)) => vCons(V, unpairVS(R))
semantics/concrete.k	MPY-CONCRETE	rule	59	59	equational	owise	7ae54fdad398cb576570dee684b0148c5f7a140e6fef4af4509048db2f3d63e7	CONCRETE_ONLY_INACTIVE_IN_PROOF	Present for MPY-KRUN concrete execution; VERIFICATION imports MPY, not MPY-CONCRETE.	rule unpairVS(vCons(V:Val, R:ValSeq)) => vCons(V, unpairVS(R)) [owise]
semantics/controls.k	MPY-CONTROLS	rule	9	11	operational	-	a78b31a11fb1e616fc20d1b741f692cbede4e634503bf6d86c3e2f97a09b36ca	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> Assign(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
semantics/controls.k	MPY-CONTROLS	rule	12	18	operational	priority	46fcacaf0429bbd96797c91ccdd68360486d7b3010e19fd46b9b1fc6f7f2ff23	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> Assign(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
semantics/controls.k	MPY-CONTROLS	rule	20	26	operational	-	86c0c2c417721c3e4d49aed026fe94905258240d033ec57f781320de5351483c	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- applyBin(OP, {M[X]}:>Val, V) ], _) ... </scopes> requires X in_keys(M) // `lst += [..]` where lst is a heap ref: the generic rule leaves applyBin(OP, ref, V) — but the // ref-deref preemption is BinOp-level (operators.k), so applyBin never derefs and it sticks. Route // the ref case through BinOp so the deref + list-concat + #alloc path fires (result is a fresh ref).
semantics/controls.k	MPY-CONTROLS	rule	27	34	operational	priority	48037c0fb312c6b734b36bbace9f11075fd13d987b853a4eb063ce7703aaeca4	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => Assign(Name(X), BinOp(OP, Name(X), V)) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val) [priority(40)] // ==== import trivia: `from math import floor, ceil` binds the supported // names as builtins in the current scope; every other import is a no-op
semantics/controls.k	MPY-CONTROLS	rule	35	35	operational	-	f402a7269397fca0b1ac21aed748b760050ba708a163d261f974e913771da3c2	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> ImportFrom("math", NS:ParamNames) => #bindImports(NS) ... </k>
semantics/controls.k	MPY-CONTROLS	rule	36	36	operational	owise	52700f6597b29ddb0bc621e8272d2fed465b14604d21641c831c107ffb9411fd	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> ImportFrom(_:String, _:ParamNames) => .K ... </k> [owise]
semantics/controls.k	MPY-CONTROLS	syntax	37	37	declaration	-	88b5590c6cf0d241359de642778c97d21462b7df276d7ff9da14b483221cd040	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax KItem ::= #bindImports(ParamNames)
semantics/controls.k	MPY-CONTROLS	rule	38	38	operational	-	775670eae46ffc1b3ac3c61cc6400e6a17c0e758ff2a08cda58bb08045a0ad4d	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #bindImports(.ParamNames) => .K ... </k>
semantics/controls.k	MPY-CONTROLS	rule	39	42	operational	-	16792e79fae547f357c72fda3710d3fb1eea03d5131e31991975acacb404b3d6	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ N <- builtinV(N) ], _) ... </scopes> requires N ==String "floor" orBool N ==String "ceil"
semantics/controls.k	MPY-CONTROLS	rule	43	47	operational	-	149ac3587bf6eefd33543e858da8f32fb6a15fa7064c5bf97eb42ad115c808b9	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> requires notBool (N ==String "floor" orBool N ==String "ceil") // ==== Expr statement: evaluate for effect, discard the value =============== // (bare calls — mutator methods, docstrings; the WP0 statement-trivia rung)
semantics/controls.k	MPY-CONTROLS	rule	48	50	operational	-	6e525bc694fad47ae585029f37af7a70ad8359e2bb2736f2d8fff8f62e34e399	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> Expr(_:Val) => .K ... </k> // ==== If (condition evaluated by strictness) ==============================
semantics/controls.k	MPY-CONTROLS	syntax	51	51	declaration	-	7b0fe50a62195a3b0fef8fb68b9e36bec75ecac9e75acf69e84b5201a689d177	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax KItem ::= #branch(Bool, Stmts, Stmts)
semantics/controls.k	MPY-CONTROLS	rule	52	52	operational	-	cbe0a65ca8b486f863733c806119e1f4a10dbab29dfe59f18e11ba8a0eba3c24	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
