file	start_line	end_line	kind	class	attributes	relevance	decision	rationale	source
reference-semantics/semantics/controls.k	73	74	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts)\n        => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
reference-semantics/semantics/controls.k	77	77	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
reference-semantics/semantics/controls.k	78	78	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
reference-semantics/semantics/controls.k	79	80	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k>\n       requires truthy(V)
reference-semantics/semantics/controls.k	81	82	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k>\n       requires notBool truthy(V)
reference-semantics/semantics/controls.k	85	85	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
reference-semantics/semantics/controls.k	86	86	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> Continue => #cont ... </k>
reference-semantics/semantics/controls.k	87	87	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> Break => #brk ... </k>
reference-semantics/semantics/controls.k	88	88	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
reference-semantics/semantics/controls.k	89	89	rule	operational-rule	owise	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
reference-semantics/semantics/controls.k	90	90	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
reference-semantics/semantics/controls.k	91	91	rule	operational-rule	owise	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
reference-semantics/semantics/controls.k	95	97	rule	operational-rule	priority	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
reference-semantics/semantics/controls.k	98	100	rule	operational-rule	priority	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
reference-semantics/semantics/controls.k	101	105	rule	operational-rule	priority	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]\n  // For derefs its iterable ONCE at loop start (iteration is over the snapshot;\n  // mutating the iterated list inside its own loop is outside the subset)
reference-semantics/semantics/controls.k	106	108	rule	operational-rule	priority	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
reference-semantics/semantics/core.k	13	13	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
reference-semantics/semantics/core.k	14	14	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
reference-semantics/semantics/core.k	15	15	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Str    ::= str(IntSeq)
reference-semantics/semantics/core.k	18	23	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Iterable ::= list(ValSeq)\n                    | tuple(ValSeq)\n                    | Str\n                    | rangeObj(Int, Int, Int)\n                    | zipObj(ValSeq, ValSeq)\n                    | zipObjS(IntSeq, IntSeq)
reference-semantics/semantics/core.k	25	34	syntax	function-declaration	function	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Val      ::= Int\n                    | Bool\n                    | "noneV"\n                    | Iterable\n                    | ref(Int)          // a heap object: <heap> holds its list(VS)\n                    | cellRef(Int)      // a closure cell: <heap> holds cellV(V)\n                    | closureVal(ParamNames, Stmts, Int)\n                    | typeV(String)     // a type object (int/str), resolved from the builtins frame\n                    | builtinV(String)  // a builtin function, resolved like any name (LEGB fallthrough)\n                    | boundMethodV(Val, String)   // a cooled Attribute: obj.method
reference-semantics/semantics/core.k	36	36	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Parent   ::= "root" | parent(Int)
reference-semantics/semantics/core.k	37	37	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Scope    ::= scope(Map, Parent)
reference-semantics/semantics/core.k	38	38	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax KResult  ::= Val
reference-semantics/semantics/core.k	39	39	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Expr     ::= Val   // cooling puts results back into expression holes
reference-semantics/semantics/core.k	40	40	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Vals     ::= List{Val, ","}
reference-semantics/semantics/core.k	41	41	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Exc      ::= "NoExc" | "AssertionError"
reference-semantics/semantics/core.k	42	42	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax RetState ::= "noRet" | retV(Val)
reference-semantics/semantics/core.k	49	60	configuration	configuration	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	configuration\n    <k>       #loadAll($PGM:Module) </k>\n    <env>     0 </env>\n    <scopes>   0     |-> scope(.Map, parent(-1))\n              -1    |-> builtinsScope </scopes>\n    <scopeLoc> 1 </scopeLoc>\n    <heap>    .Map </heap>\n    <heapLoc> 0 </heapLoc>\n    <stack>   .List </stack>\n    <ret>     noRet </ret>\n    <exc>     NoExc </exc>\n    <exit-code exit=""> 0 </exit-code>
reference-semantics/semantics/core.k	68	68	syntax	function-declaration	function,total	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Bool ::= isRefV(Val) [function, total]
reference-semantics/semantics/core.k	69	69	rule	equational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule isRefV(ref(_:Int)) => true
reference-semantics/semantics/core.k	70	70	rule	equational-rule	owise	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule isRefV(_:Val)      => false [owise]
reference-semantics/semantics/core.k	75	75	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax HeapVal ::= cellV(Val)
reference-semantics/semantics/core.k	76	76	syntax	function-declaration	function,total	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Bool ::= isCellRef(Val) [function, total]
reference-semantics/semantics/core.k	77	77	rule	equational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule isCellRef(cellRef(_:Int)) => true
reference-semantics/semantics/core.k	78	84	rule	equational-rule	function,owise	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule isCellRef(_:Val)          => false [owise]\n  // k-top deref for cell-bound reads surfacing INSIDE the annotated frame\n  // (AugAssign's in-place read and friends). The "$cells" guard keeps this\n  // DECIDABLY inapplicable in plain frames — an unguarded rule lets the\n  // prover narrow abstract k-top values into cellRef junk (probed on\n  // 26-remove-duplicates). Cross-frame reads (a comprehension closure\n  // reading the enclosing function's cellvar) deref inside #look instead.
reference-semantics/semantics/core.k	85	90	rule	operational-rule	priority	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> cellRef(H:Int) => V ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       <heap> ... H |-> cellV(V:Val) ... </heap>\n       requires "$cells" in_keys(M)\n       [priority(40)]
reference-semantics/semantics/core.k	95	95	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax Val ::= kwV(String, Val)
reference-semantics/semantics/core.k	96	96	syntax	syntax	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	syntax KItem ::= #kwTag(String)
reference-semantics/semantics/core.k	97	97	rule	operational-rule	-	USED_MODULE_OR_DISJOINT_CASE	ACCEPT_FIXED_SEMANTICS_REVIEWED	Byte-identical supplied-semantics item. Its patterns, guards, cell footprint, and overlaps were reviewed; exact rules used by the submitted integer loop are mapped in used-construct-map.tsv.	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
