id	path	start	end	kind	attributes	decision	source
343	semantics/controls.k	51	51	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax KItem ::= #branch(Bool, Stmts, Stmts)
344	semantics/controls.k	52	52	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
345	semantics/controls.k	53	53	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #branch(true,  T:Stmts, _:Stmts) => T ... </k>
346	semantics/controls.k	54	56	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #branch(false, _:Stmts, E:Stmts) => E ... </k>
347	semantics/controls.k	57	58	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> IfExp(V:Val, T:Expr, _:Expr) => T ... </k> requires truthy(V)
348	semantics/controls.k	59	64	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k> requires notBool truthy(V)
349	semantics/controls.k	65	67	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | ""#cont"" | ""#brk"""
350	semantics/controls.k	69	69	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
351	semantics/controls.k	71	71	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
352	semantics/controls.k	72	72	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
353	semantics/controls.k	73	76	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
354	semantics/controls.k	77	77	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
355	semantics/controls.k	78	78	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
356	semantics/controls.k	79	80	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
357	semantics/controls.k	81	84	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V)
358	semantics/controls.k	85	85	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
359	semantics/controls.k	86	86	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> Continue => #cont ... </k>
360	semantics/controls.k	87	87	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> Break => #brk ... </k>
361	semantics/controls.k	88	88	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
362	semantics/controls.k	89	89	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
363	semantics/controls.k	90	90	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
364	semantics/controls.k	91	94	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
365	semantics/controls.k	95	97	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
366	semantics/controls.k	98	100	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
367	semantics/controls.k	101	105	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
368	semantics/controls.k	106	108	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
369	semantics/controls.k	109	109	endmodule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	endmodule
370	semantics/core.k	3	3	module	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	module MPY-CORE
371	semantics/core.k	4	4	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports MPY-SYNTAX
372	semantics/core.k	5	5	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports INT
373	semantics/core.k	6	6	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports BOOL
374	semantics/core.k	7	7	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports STRING
375	semantics/core.k	8	8	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports MAP
376	semantics/core.k	9	9	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports LIST
377	semantics/core.k	10	12	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports K-EQUAL
378	semantics/core.k	13	13	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax IntSeq ::= "".IntSeq"" | iCons(Int, IntSeq)"
379	semantics/core.k	14	14	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax ValSeq ::= "".ValSeq"" | vCons(Val, ValSeq)"
380	semantics/core.k	15	17	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax Str    ::= str(IntSeq)
381	semantics/core.k	18	23	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
382	semantics/core.k	25	34	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax Val      ::= Int | Bool | ""noneV"" | Iterable | ref(Int)          // a heap object: <heap> holds its list(VS) | cellRef(Int)      // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String)     // a type object (int/str), resolved from the builtins frame | builtinV(String)  // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String)   // a cooled Attribute: obj.method"
383	semantics/core.k	36	36	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax Parent   ::= ""root"" | parent(Int)"
384	semantics/core.k	37	37	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax Scope    ::= scope(Map, Parent)
385	semantics/core.k	38	38	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax KResult  ::= Val
386	semantics/core.k	39	39	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax Expr     ::= Val   // cooling puts results back into expression holes
387	semantics/core.k	40	40	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax Vals     ::= List{Val, "",""}"
388	semantics/core.k	41	41	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax Exc      ::= ""NoExc"" | ""AssertionError"""
389	semantics/core.k	42	48	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax RetState ::= ""noRet"" | retV(Val)"
390	semantics/core.k	49	67	configuration	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"configuration <k>       #loadAll($PGM:Module) </k> <env>     0 </env> <scopes>   0     |-> scope(.Map, parent(-1)) -1    |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap>    .Map </heap> <heapLoc> 0 </heapLoc> <stack>   .List </stack> <ret>     noRet </ret> <exc>     NoExc </exc> <exit-code exit=""""> 0 </exit-code>"
391	semantics/core.k	68	68	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= isRefV(Val) [function, total]
392	semantics/core.k	69	69	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule isRefV(ref(_:Int)) => true
393	semantics/core.k	70	74	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule isRefV(_:Val)      => false [owise]
394	semantics/core.k	75	75	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax HeapVal ::= cellV(Val)
395	semantics/core.k	76	76	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= isCellRef(Val) [function, total]
396	semantics/core.k	77	77	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule isCellRef(cellRef(_:Int)) => true
397	semantics/core.k	78	84	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule isCellRef(_:Val)          => false [owise]
398	semantics/core.k	85	94	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires ""$cells"" in_keys(M) [priority(40)]"
399	semantics/core.k	95	95	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Val ::= kwV(String, Val)
400	semantics/core.k	96	96	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax KItem ::= #kwTag(String)
401	semantics/core.k	97	97	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
402	semantics/core.k	98	99	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
403	semantics/core.k	100	100	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= isKwV(Val) [function, total]
404	semantics/core.k	101	101	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule isKwV(kwV(_:String, _:Val)) => true
405	semantics/core.k	102	105	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule isKwV(_:Val)                => false [owise]
406	semantics/core.k	106	106	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Val ::= cellsMark(ParamNames)
407	semantics/core.k	107	107	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax ParamNames ::= cellsOf(Val) [function]
408	semantics/core.k	108	108	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
409	semantics/core.k	109	109	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= pnMember(String, ParamNames) [function, total]
410	semantics/core.k	110	110	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule pnMember(_:String, .ParamNames) => false
411	semantics/core.k	111	111	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
412	semantics/core.k	113	113	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax KItem ::= #cellW(Val, Val)
413	semantics/core.k	114	115	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
414	semantics/core.k	117	117	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax KItem ::= #alloc(Val)
415	semantics/core.k	118	123	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap>    H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
416	semantics/core.k	124	124	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax KItem ::= #loadAll(Module)
417	semantics/core.k	125	125	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
418	semantics/core.k	126	126	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
419	semantics/core.k	127	129	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> .Stmts => .K ... </k>
420	semantics/core.k	130	130	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	syntax KItem ::= #look(String, Int)
421	semantics/core.k	131	131	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
422	semantics/core.k	132	144	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
423	semantics/core.k	145	151	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]"
424	semantics/core.k	152	156	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
425	semantics/core.k	157	157	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"syntax Scope ::= ""builtinsScope"" [function, total]"
426	semantics/core.k	158	184	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:SUBMITTED_PROGRAM_PATH_REVIEWED	"rule builtinsScope => scope(.Map [ ""len""    <- builtinV(""len"")    ] [ ""set""    <- builtinV(""set"")    ] [ ""sum""    <- builtinV(""sum"")    ] [ ""abs""    <- builtinV(""abs"")    ] [ ""min""    <- builtinV(""min"")    ] [ ""max""    <- builtinV(""max"")    ] [ ""ord""    <- builtinV(""ord"")    ] [ ""chr""    <- builtinV(""chr"")    ] [ ""range""  <- builtinV(""range"")  ] [ ""all""    <- builtinV(""all"")    ] [ ""any""    <- builtinV(""any"")    ] [ ""zip""    <- builtinV(""zip"")    ] [ ""isinstance"" <- builtinV(""isinstance"") ] [ ""sorted"" <- builtinV(""sorted"") ] [ ""list""   <- builtinV(""list"")   ] [ ""round""  <- builtinV(""round"")  ] [ ""bin""    <- builtinV(""bin"")    ] [ ""enumerate"" <- builtinV(""enumerate"") ] [ ""map""    <- builtinV(""map"")    ] [ ""eval""   <- builtinV(""eval"")   ] [ ""int""    <- typeV(""int"")       ] [ ""str""    <- typeV(""str"")       ] [ ""float""  <- typeV(""float"")     ], root)"
