source	module	line	kind	attributes	decision	sentence
/reference/reference-semantics/semantics/core.k	MPY-CORE	85	rule	priority	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires ""$cells"" in_keys(M) [priority(40)]"
/reference/reference-semantics/semantics/core.k	MPY-CORE	95	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Val ::= kwV(String, Val)
/reference/reference-semantics/semantics/core.k	MPY-CORE	96	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #kwTag(String)
/reference/reference-semantics/semantics/core.k	MPY-CORE	97	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	98	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
/reference/reference-semantics/semantics/core.k	MPY-CORE	100	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= isKwV(Val) [function, total]
/reference/reference-semantics/semantics/core.k	MPY-CORE	101	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule isKwV(kwV(_:String, _:Val)) => true
/reference/reference-semantics/semantics/core.k	MPY-CORE	102	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule isKwV(_:Val)                => false [owise]
/reference/reference-semantics/semantics/core.k	MPY-CORE	106	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Val ::= cellsMark(ParamNames)
/reference/reference-semantics/semantics/core.k	MPY-CORE	107	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax ParamNames ::= cellsOf(Val) [function]
/reference/reference-semantics/semantics/core.k	MPY-CORE	108	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
/reference/reference-semantics/semantics/core.k	MPY-CORE	109	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= pnMember(String, ParamNames) [function, total]
/reference/reference-semantics/semantics/core.k	MPY-CORE	110	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule pnMember(_:String, .ParamNames) => false
/reference/reference-semantics/semantics/core.k	MPY-CORE	111	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
/reference/reference-semantics/semantics/core.k	MPY-CORE	113	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #cellW(Val, Val)
/reference/reference-semantics/semantics/core.k	MPY-CORE	114	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
/reference/reference-semantics/semantics/core.k	MPY-CORE	117	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #alloc(Val)
/reference/reference-semantics/semantics/core.k	MPY-CORE	118	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap>    H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
/reference/reference-semantics/semantics/core.k	MPY-CORE	124	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #loadAll(Module)
/reference/reference-semantics/semantics/core.k	MPY-CORE	125	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	126	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	127	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> .Stmts => .K ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	130	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #look(String, Int)
/reference/reference-semantics/semantics/core.k	MPY-CORE	131	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
/reference/reference-semantics/semantics/core.k	MPY-CORE	132	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
/reference/reference-semantics/semantics/core.k	MPY-CORE	145	rule	priority	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]"
/reference/reference-semantics/semantics/core.k	MPY-CORE	152	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
/reference/reference-semantics/semantics/core.k	MPY-CORE	157	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Scope ::= ""builtinsScope"" [function, total]"
/reference/reference-semantics/semantics/core.k	MPY-CORE	158	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule builtinsScope => scope(.Map [ ""len""    <- builtinV(""len"")    ] [ ""set""    <- builtinV(""set"")    ] [ ""sum""    <- builtinV(""sum"")    ] [ ""abs""    <- builtinV(""abs"")    ] [ ""min""    <- builtinV(""min"")    ] [ ""max""    <- builtinV(""max"")    ] [ ""ord""    <- builtinV(""ord"")    ] [ ""chr""    <- builtinV(""chr"")    ] [ ""range""  <- builtinV(""range"")  ] [ ""all""    <- builtinV(""all"")    ] [ ""any""    <- builtinV(""any"")    ] [ ""zip""    <- builtinV(""zip"")    ] [ ""isinstance"" <- builtinV(""isinstance"") ] [ ""sorted"" <- builtinV(""sorted"") ] [ ""list""   <- builtinV(""list"")   ] [ ""round""  <- builtinV(""round"")  ] [ ""bin""    <- builtinV(""bin"")    ] [ ""enumerate"" <- builtinV(""enumerate"") ] [ ""map""    <- builtinV(""map"")    ] [ ""eval""   <- builtinV(""eval"")   ] [ ""int""    <- typeV(""int"")       ] [ ""str""    <- typeV(""str"")       ] [ ""float""  <- typeV(""float"")     ], root)"
/reference/reference-semantics/semantics/core.k	MPY-CORE	185	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax ApplyK ::= toCall(Val)
/reference/reference-semantics/semantics/core.k	MPY-CORE	186	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
/reference/reference-semantics/semantics/core.k	MPY-CORE	189	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	190	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	191	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	194	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> Int(I:Int)   => I ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	195	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> Bool(B:Bool) => B ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	196	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> NoneVal      => noneV ... </k>
/reference/reference-semantics/semantics/core.k	MPY-CORE	199	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= truthy(Val) [function]
/reference/reference-semantics/semantics/core.k	MPY-CORE	200	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule truthy(B:Bool)          => B
/reference/reference-semantics/semantics/core.k	MPY-CORE	201	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule truthy(noneV)           => false
/reference/reference-semantics/semantics/core.k	MPY-CORE	202	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule truthy(I:Int)           => I =/=Int 0
/reference/reference-semantics/semantics/core.k	MPY-CORE	203	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
/reference/reference-semantics/semantics/core.k	MPY-CORE	204	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
/reference/reference-semantics/semantics/core.k	MPY-CORE	205	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
/reference/reference-semantics/semantics/core.k	MPY-CORE	208	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Val  ::= applyUn(String, Val) [function]
/reference/reference-semantics/semantics/core.k	MPY-CORE	209	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Val  ::= applyBin(String, Val, Val) [function]
/reference/reference-semantics/semantics/core.k	MPY-CORE	210	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= applyCmp(String, Val, Val) [function]
/reference/reference-semantics/semantics/core.k	MPY-CORE	213	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Vals ::= appendVal(Vals, Val) [function, total]
/reference/reference-semantics/semantics/core.k	MPY-CORE	214	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule appendVal(.Vals, V:Val)              => V , .Vals
/reference/reference-semantics/semantics/core.k	MPY-CORE	215	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
/reference/reference-semantics/semantics/core.k	MPY-CORE	217	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
/reference/reference-semantics/semantics/core.k	MPY-CORE	218	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule vals2valSeq(.Vals)            => .ValSeq
/reference/reference-semantics/semantics/core.k	MPY-CORE	219	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
/reference/reference-semantics/semantics/core.k	MPY-CORE	223	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= vsLen(ValSeq) [function, total]
/reference/reference-semantics/semantics/core.k	MPY-CORE	224	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule vsLen(.ValSeq)                => 0
/reference/reference-semantics/semantics/core.k	MPY-CORE	225	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
/reference/reference-semantics/semantics/core.k	MPY-CORE	227	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= isLen(IntSeq) [function, total]
/reference/reference-semantics/semantics/core.k	MPY-CORE	228	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule isLen(.IntSeq)                => 0
/reference/reference-semantics/semantics/core.k	MPY-CORE	229	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
/reference/reference-semantics/semantics/core.k	MPY-CORE	233	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
/reference/reference-semantics/semantics/core.k	MPY-CORE	234	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
/reference/reference-semantics/semantics/core.k	MPY-CORE	235	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
/reference/reference-semantics/semantics/core.k	MPY-CORE	236	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
/reference/reference-semantics/semantics/core.k	MPY-CORE	238	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
/reference/reference-semantics/semantics/dict.k	MPY-DICT	20	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Val ::= dictV(ValSeq, ValSeq)
/reference/reference-semantics/semantics/dict.k	MPY-DICT	23	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
/reference/reference-semantics/semantics/dict.k	MPY-DICT	26	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
/reference/reference-semantics/semantics/dict.k	MPY-DICT	27	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	MPY-DICT	28	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	MPY-DICT	30	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	MPY-DICT	32	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
/reference/reference-semantics/semantics/dict.k	MPY-DICT	37	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
/reference/reference-semantics/semantics/dict.k	MPY-DICT	38	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule dHasKey(.ValSeq, _:Val)                => false
