$ python3 /audit-output/evidence/k_rule_review.py
file	line	kind	status	reason	declaration
reference-semantics/semantics/core.k	236	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
reference-semantics/semantics/core.k	238	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS
reference-semantics/semantics/dict.k	20	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Val ::= dictV(ValSeq, ValSeq)
reference-semantics/semantics/dict.k	23	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
reference-semantics/semantics/dict.k	26	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
reference-semantics/semantics/dict.k	27	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
reference-semantics/semantics/dict.k	28	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	30	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	32	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
reference-semantics/semantics/dict.k	37	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
reference-semantics/semantics/dict.k	38	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dHasKey(.ValSeq, _:Val)                => false
reference-semantics/semantics/dict.k	39	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
reference-semantics/semantics/dict.k	40	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
reference-semantics/semantics/dict.k	43	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
reference-semantics/semantics/dict.k	44	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
reference-semantics/semantics/dict.k	45	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
reference-semantics/semantics/dict.k	49	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
reference-semantics/semantics/dict.k	50	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)
reference-semantics/semantics/dict.k	52	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
reference-semantics/semantics/dict.k	54	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
reference-semantics/semantics/dict.k	58	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
reference-semantics/semantics/dict.k	63	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
reference-semantics/semantics/dict.k	64	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Val ::= applyIndexD(Val, Val) [function]
reference-semantics/semantics/dict.k	65	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
reference-semantics/semantics/dict.k	70	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Val ::= dictSet(Val, Val, Val) [function]
reference-semantics/semantics/dict.k	71	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
reference-semantics/semantics/dict.k	76	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= #dsetK(String, Val)
reference-semantics/semantics/dict.k	77	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
reference-semantics/semantics/dict.k	78	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>
reference-semantics/semantics/dict.k	82	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
reference-semantics/semantics/dict.k	86	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= #dsetV(Val, Val, Val)
reference-semantics/semantics/dict.k	87	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
reference-semantics/semantics/dict.k	90	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Int ::= normIdxD(Int, Int) [function, total]
reference-semantics/semantics/dict.k	91	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
reference-semantics/semantics/dict.k	92	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
reference-semantics/semantics/dict.k	95	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
reference-semantics/semantics/dict.k	97	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
reference-semantics/semantics/dict.k	98	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
reference-semantics/semantics/dict.k	99	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
reference-semantics/semantics/dict.k	101	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
reference-semantics/semantics/dict.k	102	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
reference-semantics/semantics/dict.k	103	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
reference-semantics/semantics/float.k	20	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Val ::= Float
reference-semantics/semantics/float.k	21	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Float(F:Float) => F ... </k>
reference-semantics/semantics/float.k	24	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
reference-semantics/semantics/float.k	25	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
reference-semantics/semantics/float.k	27	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
reference-semantics/semantics/float.k	30	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
reference-semantics/semantics/float.k	31	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
reference-semantics/semantics/float.k	32	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
reference-semantics/semantics/float.k	37	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
reference-semantics/semantics/float.k	38	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
reference-semantics/semantics/float.k	39	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
reference-semantics/semantics/float.k	43	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
reference-semantics/semantics/float.k	44	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
reference-semantics/semantics/float.k	50	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
reference-semantics/semantics/float.k	51	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
reference-semantics/semantics/float.k	52	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
reference-semantics/semantics/float.k	54	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
reference-semantics/semantics/float.k	55	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule absF(F:Float) => absFloat(F) [concrete]
reference-semantics/semantics/float.k	56	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
reference-semantics/semantics/float.k	61	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Import(_:String) => .K ... </k>
reference-semantics/semantics/float.k	65	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= "#mathCeil"
reference-semantics/semantics/float.k	66	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
reference-semantics/semantics/float.k	67	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
reference-semantics/semantics/float.k	70	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= "#mathFloor"
reference-semantics/semantics/float.k	71	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
reference-semantics/semantics/float.k	72	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
reference-semantics/semantics/float.k	73	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
reference-semantics/semantics/float.k	74	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule floorFI(I:Int)   => I                        [concrete]
reference-semantics/semantics/float.k	75	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
reference-semantics/semantics/float.k	78	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
reference-semantics/semantics/float.k	79	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)
reference-semantics/semantics/float.k	82	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
reference-semantics/semantics/float.k	83	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
