id	file	module	lines	kind	classification	attributes	program_relevance	assessment	source
353	reference-semantics/semantics/core.k	MPY-CORE	214-214	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule appendVal(.Vals, V:Val) => V , .Vals
354	reference-semantics/semantics/core.k	MPY-CORE	215-215	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
355	reference-semantics/semantics/core.k	MPY-CORE	217-217	syntax	syntax:function,total	function;total	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
356	reference-semantics/semantics/core.k	MPY-CORE	218-218	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule vals2valSeq(.Vals) => .ValSeq
357	reference-semantics/semantics/core.k	MPY-CORE	219-219	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
358	reference-semantics/semantics/core.k	MPY-CORE	223-223	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Int ::= vsLen(ValSeq) [function, total]
359	reference-semantics/semantics/core.k	MPY-CORE	224-224	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule vsLen(.ValSeq) => 0
360	reference-semantics/semantics/core.k	MPY-CORE	225-225	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
361	reference-semantics/semantics/core.k	MPY-CORE	227-227	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Int ::= isLen(IntSeq) [function, total]
362	reference-semantics/semantics/core.k	MPY-CORE	228-228	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule isLen(.IntSeq) => 0
363	reference-semantics/semantics/core.k	MPY-CORE	229-229	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
364	reference-semantics/semantics/core.k	MPY-CORE	233-233	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
365	reference-semantics/semantics/core.k	MPY-CORE	234-234	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
366	reference-semantics/semantics/core.k	MPY-CORE	235-235	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
367	reference-semantics/semantics/core.k	MPY-CORE	236-237	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
368	reference-semantics/semantics/core.k	MPY-CORE	238-239	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
369	reference-semantics/semantics/dict.k	MPY-DICT	20-20	syntax	syntax	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	syntax Val ::= dictV(ValSeq, ValSeq)
370	reference-semantics/semantics/dict.k	MPY-DICT	23-25	syntax	syntax	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
371	reference-semantics/semantics/dict.k	MPY-DICT	26-26	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
372	reference-semantics/semantics/dict.k	MPY-DICT	27-27	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
373	reference-semantics/semantics/dict.k	MPY-DICT	28-29	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
374	reference-semantics/semantics/dict.k	MPY-DICT	30-31	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
375	reference-semantics/semantics/dict.k	MPY-DICT	32-33	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
376	reference-semantics/semantics/dict.k	MPY-DICT	37-37	syntax	syntax:function,total	function;total	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
377	reference-semantics/semantics/dict.k	MPY-DICT	38-38	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule dHasKey(.ValSeq, _:Val) => false
378	reference-semantics/semantics/dict.k	MPY-DICT	39-39	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
379	reference-semantics/semantics/dict.k	MPY-DICT	40-40	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
380	reference-semantics/semantics/dict.k	MPY-DICT	43-43	syntax	syntax:function,total	function;total	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
381	reference-semantics/semantics/dict.k	MPY-DICT	44-44	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
382	reference-semantics/semantics/dict.k	MPY-DICT	45-45	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
383	reference-semantics/semantics/dict.k	MPY-DICT	49-49	syntax	syntax:function,total	function;total	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
384	reference-semantics/semantics/dict.k	MPY-DICT	50-51	rule	ordinary-semantic-rule	-	used-or-proof-path	SOUND_ON_USED_PATH: fixed supplied rule/declaration was traced against the submitted AST; binding, left-to-right evaluation, allocation, frame return, and relevant pure helper behavior agree with the selected semantics and concrete execution.	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
