file	start_line	end_line	kind	source_class	attributes	has_function	has_functional	has_total	has_no_evaluators	has_priority	has_simplification	has_owise	text
/reference/reference-semantics/semantics/core.k	204	204	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule truthy(list(V:ValSeq)) => notBool (V ==K .ValSeq)
/reference/reference-semantics/semantics/core.k	205	207	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq) // ==== extensible operator dispatch (cases added by the construct modules) ==
/reference/reference-semantics/semantics/core.k	208	208	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Val ::= applyUn(String, Val) [function]
/reference/reference-semantics/semantics/core.k	209	209	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Val ::= applyBin(String, Val, Val) [function]
/reference/reference-semantics/semantics/core.k	210	212	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Bool ::= applyCmp(String, Val, Val) [function] // ==== shared list helpers =================================================
/reference/reference-semantics/semantics/core.k	213	213	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Vals ::= appendVal(Vals, Val) [function, total]
/reference/reference-semantics/semantics/core.k	214	214	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule appendVal(.Vals, V:Val) => V , .Vals
/reference/reference-semantics/semantics/core.k	215	216	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule appendVal((V0:Val, VS:Vals), V:Val) => V0 , appendVal(VS, V)
/reference/reference-semantics/semantics/core.k	217	217	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
/reference/reference-semantics/semantics/core.k	218	218	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule vals2valSeq(.Vals) => .ValSeq
/reference/reference-semantics/semantics/core.k	219	222	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS)) // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
/reference/reference-semantics/semantics/core.k	223	223	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= vsLen(ValSeq) [function, total]
/reference/reference-semantics/semantics/core.k	224	224	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule vsLen(.ValSeq) => 0
/reference/reference-semantics/semantics/core.k	225	226	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
/reference/reference-semantics/semantics/core.k	227	227	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= isLen(IntSeq) [function, total]
/reference/reference-semantics/semantics/core.k	228	228	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule isLen(.IntSeq) => 0
/reference/reference-semantics/semantics/core.k	229	232	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S) // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
/reference/reference-semantics/semantics/core.k	233	233	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
/reference/reference-semantics/semantics/core.k	234	234	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule setVSAt(.ValSeq, _:Int, _:Val) => .ValSeq
/reference/reference-semantics/semantics/core.k	235	235	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val) => vCons(V, S)
/reference/reference-semantics/semantics/core.k	236	237	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
/reference/reference-semantics/semantics/core.k	238	239	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
/reference/reference-semantics/semantics/dict.k	20	22	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax Val ::= dictV(ValSeq, ValSeq) // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
/reference/reference-semantics/semantics/dict.k	23	25	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
/reference/reference-semantics/semantics/dict.k	26	26	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
/reference/reference-semantics/semantics/dict.k	27	27	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	28	29	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	30	31	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
/reference/reference-semantics/semantics/dict.k	32	36	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k> // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
/reference/reference-semantics/semantics/dict.k	37	37	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
/reference/reference-semantics/semantics/dict.k	38	38	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dHasKey(.ValSeq, _:Val) => false
/reference/reference-semantics/semantics/dict.k	39	39	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
/reference/reference-semantics/semantics/dict.k	40	42	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K) // dPutK: KS unchanged if K already present, else append K (keep-first-position).
/reference/reference-semantics/semantics/dict.k	43	43	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
/reference/reference-semantics/semantics/dict.k	44	44	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
/reference/reference-semantics/semantics/dict.k	45	48	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K) // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
/reference/reference-semantics/semantics/dict.k	49	49	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
/reference/reference-semantics/semantics/dict.k	50	51	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
/reference/reference-semantics/semantics/dict.k	52	53	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
/reference/reference-semantics/semantics/dict.k	54	57	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise] // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
/reference/reference-semantics/semantics/dict.k	58	62	rule	trusted-fixed-semantics	priority(40)	False	False	False	False	True	False	False	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)] // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) =="
/reference/reference-semantics/semantics/dict.k	63	63	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
/reference/reference-semantics/semantics/dict.k	64	64	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Val ::= applyIndexD(Val, Val) [function]
/reference/reference-semantics/semantics/dict.k	65	69	rule	trusted-fixed-semantics	priority(45)	False	False	False	False	True	False	False	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)] // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
/reference/reference-semantics/semantics/dict.k	70	70	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Val ::= dictSet(Val, Val, Val) [function]
/reference/reference-semantics/semantics/dict.k	71	75	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V)) // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place.
/reference/reference-semantics/semantics/dict.k	76	76	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax KItem ::= #dsetK(String, Val)
/reference/reference-semantics/semantics/dict.k	77	77	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
/reference/reference-semantics/semantics/dict.k	78	81	rule	trusted-fixed-semantics	X <- dictSet({M[X,X	False	False	False	False	False	False	False	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
/reference/reference-semantics/semantics/dict.k	82	85	rule	trusted-fixed-semantics	X,X	False	False	False	False	False	False	False	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
/reference/reference-semantics/semantics/dict.k	86	86	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax KItem ::= #dsetV(Val, Val, Val)
/reference/reference-semantics/semantics/dict.k	87	89	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
/reference/reference-semantics/semantics/dict.k	90	90	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= normIdxD(Int, Int) [function, total]
/reference/reference-semantics/semantics/dict.k	91	91	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
/reference/reference-semantics/semantics/dict.k	92	94	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0 // ==== dict == (order-insensitive: same size + same key->value pairs) =======
/reference/reference-semantics/semantics/dict.k	95	96	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
/reference/reference-semantics/semantics/dict.k	97	97	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
/reference/reference-semantics/semantics/dict.k	98	98	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
/reference/reference-semantics/semantics/dict.k	99	100	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
/reference/reference-semantics/semantics/dict.k	101	101	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
/reference/reference-semantics/semantics/dict.k	102	102	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
/reference/reference-semantics/semantics/dict.k	103	103	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
