id	file	line	kind	flags	target_dependency	review	declaration
373	reference-semantics/semantics/core.k	195	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> Bool(B:Bool) => B ... </k>
374	reference-semantics/semantics/core.k	196	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> NoneVal      => noneV ... </k>
375	reference-semantics/semantics/core.k	199	syntax	function	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Bool ::= truthy(Val) [function]
376	reference-semantics/semantics/core.k	200	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule truthy(B:Bool)          => B
377	reference-semantics/semantics/core.k	201	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule truthy(noneV)           => false
378	reference-semantics/semantics/core.k	202	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule truthy(I:Int)           => I =/=Int 0
379	reference-semantics/semantics/core.k	203	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
380	reference-semantics/semantics/core.k	204	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
381	reference-semantics/semantics/core.k	205	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
382	reference-semantics/semantics/core.k	208	syntax	function	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Val  ::= applyUn(String, Val) [function]
383	reference-semantics/semantics/core.k	209	syntax	function	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Val  ::= applyBin(String, Val, Val) [function]
384	reference-semantics/semantics/core.k	210	syntax	function	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Bool ::= applyCmp(String, Val, Val) [function]
385	reference-semantics/semantics/core.k	218	syntax	function,total	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Int ::= boolAsInt(Bool) [function, total]
386	reference-semantics/semantics/core.k	219	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule boolAsInt(true)  => 1
387	reference-semantics/semantics/core.k	220	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule boolAsInt(false) => 0
388	reference-semantics/semantics/core.k	222	syntax	function,total	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Bool ::= isArithOp(String) [function, total]
389	reference-semantics/semantics/core.k	223	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule isArithOp(OP:String) => OP ==String ""+""  orBool OP ==String ""-""  orBool OP ==String ""*"" orBool OP ==String ""/"" orBool OP ==String ""//"" orBool OP ==String ""%"" orBool OP ==String ""**"""
390	reference-semantics/semantics/core.k	228	syntax	function,total	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Bool ::= isEqOrdOp(String) [function, total]
391	reference-semantics/semantics/core.k	229	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule isEqOrdOp(OP:String) => OP ==String ""=="" orBool OP ==String ""!="" orBool OP ==String ""<"" orBool OP ==String ""<="" orBool OP ==String "">"" orBool OP ==String "">="""
392	reference-semantics/semantics/core.k	233	syntax	function,total	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Bool ::= isOrdOp(String) [function, total]
393	reference-semantics/semantics/core.k	234	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule isOrdOp(OP:String) => OP ==String ""<"" orBool OP ==String ""<="" orBool OP ==String "">"" orBool OP ==String "">="""
394	reference-semantics/semantics/core.k	238	syntax	function,total	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Vals ::= appendVal(Vals, Val) [function, total]
395	reference-semantics/semantics/core.k	239	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule appendVal(.Vals, V:Val)              => V , .Vals
396	reference-semantics/semantics/core.k	240	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
397	reference-semantics/semantics/core.k	242	syntax	function,total	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
398	reference-semantics/semantics/core.k	243	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule vals2valSeq(.Vals)            => .ValSeq
399	reference-semantics/semantics/core.k	244	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
400	reference-semantics/semantics/core.k	248	syntax	function,total	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Int ::= vsLen(ValSeq) [function, total]
401	reference-semantics/semantics/core.k	249	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule vsLen(.ValSeq)                => 0
402	reference-semantics/semantics/core.k	250	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
403	reference-semantics/semantics/core.k	252	syntax	function,total	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Int ::= isLen(IntSeq) [function, total]
404	reference-semantics/semantics/core.k	253	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule isLen(.IntSeq)                => 0
405	reference-semantics/semantics/core.k	254	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
406	reference-semantics/semantics/core.k	258	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
407	reference-semantics/semantics/core.k	259	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
408	reference-semantics/semantics/core.k	260	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
409	reference-semantics/semantics/core.k	261	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
410	reference-semantics/semantics/core.k	263	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
411	reference-semantics/semantics/dict.k	20	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Val ::= dictV(ValSeq, ValSeq)
412	reference-semantics/semantics/dict.k	23	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
413	reference-semantics/semantics/dict.k	26	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
414	reference-semantics/semantics/dict.k	27	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
415	reference-semantics/semantics/dict.k	28	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
416	reference-semantics/semantics/dict.k	30	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
417	reference-semantics/semantics/dict.k	32	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
418	reference-semantics/semantics/dict.k	37	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
419	reference-semantics/semantics/dict.k	38	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dHasKey(.ValSeq, _:Val)                => false
420	reference-semantics/semantics/dict.k	39	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
421	reference-semantics/semantics/dict.k	40	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
422	reference-semantics/semantics/dict.k	43	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
423	reference-semantics/semantics/dict.k	44	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
424	reference-semantics/semantics/dict.k	45	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
425	reference-semantics/semantics/dict.k	49	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
426	reference-semantics/semantics/dict.k	50	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
427	reference-semantics/semantics/dict.k	52	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
428	reference-semantics/semantics/dict.k	54	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
429	reference-semantics/semantics/dict.k	58	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), ""keys"")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]"
430	reference-semantics/semantics/dict.k	63	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
431	reference-semantics/semantics/dict.k	64	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Val ::= applyIndexD(Val, Val) [function]
432	reference-semantics/semantics/dict.k	65	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
433	reference-semantics/semantics/dict.k	70	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Val ::= dictSet(Val, Val, Val) [function]
434	reference-semantics/semantics/dict.k	71	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
435	reference-semantics/semantics/dict.k	76	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax KItem ::= #dsetK(String, Val)
436	reference-semantics/semantics/dict.k	77	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
437	reference-semantics/semantics/dict.k	78	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
438	reference-semantics/semantics/dict.k	82	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
439	reference-semantics/semantics/dict.k	86	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax KItem ::= #dsetV(Val, Val, Val)
440	reference-semantics/semantics/dict.k	87	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
441	reference-semantics/semantics/dict.k	90	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= normIdxD(Int, Int) [function, total]
442	reference-semantics/semantics/dict.k	91	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
443	reference-semantics/semantics/dict.k	92	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
444	reference-semantics/semantics/dict.k	95	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyCmp(""=="", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)"
445	reference-semantics/semantics/dict.k	97	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
446	reference-semantics/semantics/dict.k	98	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
447	reference-semantics/semantics/dict.k	99	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
448	reference-semantics/semantics/dict.k	101	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
449	reference-semantics/semantics/dict.k	102	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
450	reference-semantics/semantics/dict.k	103	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
451	reference-semantics/semantics/float.k	20	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax Val ::= Float
452	reference-semantics/semantics/float.k	21	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> Float(F:Float) => F ... </k>
453	reference-semantics/semantics/float.k	24	syntax	function,total,opaque/no-evaluators,symbol	YES	SUPPLIED_RESULT_BEARING_MODEL_BOUNDARY	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
454	reference-semantics/semantics/float.k	25	equational-rule	concrete	YES	SUPPLIED_RESULT_BEARING_MODEL_BOUNDARY	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
455	reference-semantics/semantics/float.k	27	equational-rule	-	YES	SUPPLIED_RESULT_BEARING_MODEL_BOUNDARY	"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F)"
456	reference-semantics/semantics/float.k	30	syntax	function,total,opaque/no-evaluators,symbol	YES	SUPPLIED_RESULT_BEARING_MODEL_BOUNDARY	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
457	reference-semantics/semantics/float.k	31	equational-rule	concrete	YES	FIXED_MODEL_GAP_FALSE_ON_HUGE_INT_WITNESS	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
458	reference-semantics/semantics/float.k	32	equational-rule	-	YES	SUPPLIED_RESULT_BEARING_MODEL_BOUNDARY	"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2)"
459	reference-semantics/semantics/float.k	37	syntax	function,total,opaque/no-evaluators,symbol	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
460	reference-semantics/semantics/float.k	38	equational-rule	concrete	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
461	reference-semantics/semantics/float.k	39	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2)"
462	reference-semantics/semantics/float.k	43	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"
463	reference-semantics/semantics/float.k	44	equational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"rule applyCmp(""!="", F1:Float, F2:Float) => notBool (F1 ==Float F2)"
464	reference-semantics/semantics/float.k	50	syntax	function,total,opaque/no-evaluators,symbol	YES	SUPPLIED_RESULT_BEARING_MODEL_BOUNDARY	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
465	reference-semantics/semantics/float.k	51	equational-rule	concrete	YES	SUPPLIED_RESULT_BEARING_MODEL_BOUNDARY	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
466	reference-semantics/semantics/float.k	52	equational-rule	-	YES	SUPPLIED_RESULT_BEARING_MODEL_BOUNDARY	"rule applyCmp(""<"", F1:Float, F2:Float) => floatLt(F1, F2)"
467	reference-semantics/semantics/float.k	54	syntax	function,total,opaque/no-evaluators,symbol	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
468	reference-semantics/semantics/float.k	55	equational-rule	concrete	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule absF(F:Float) => absFloat(F) [concrete]
469	reference-semantics/semantics/float.k	56	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F)"
470	reference-semantics/semantics/float.k	61	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Import(_:String) => .K ... </k>
471	reference-semantics/semantics/float.k	65	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax KItem ::= ""#mathCeil"""
472	reference-semantics/semantics/float.k	66	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> Call(Attribute(Name(""math""), ""ceil""), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]"
473	reference-semantics/semantics/float.k	67	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
474	reference-semantics/semantics/float.k	70	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax KItem ::= ""#mathFloor"""
475	reference-semantics/semantics/float.k	71	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"
476	reference-semantics/semantics/float.k	72	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
477	reference-semantics/semantics/float.k	73	syntax	function,total,symbol	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
478	reference-semantics/semantics/float.k	74	equational-rule	concrete	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule floorFI(I:Int)   => I                        [concrete]
479	reference-semantics/semantics/float.k	75	equational-rule	concrete	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
480	reference-semantics/semantics/float.k	78	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""floor"", V:Val, .Vals) => floorFI(V)"
481	reference-semantics/semantics/float.k	79	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""ceil"",  V:Val, .Vals) => ceilF(V)"
482	reference-semantics/semantics/float.k	82	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
483	reference-semantics/semantics/float.k	83	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> Call(Attribute(Name(""math""), ""pow""), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]"
484	reference-semantics/semantics/float.k	84	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
485	reference-semantics/semantics/float.k	85	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
486	reference-semantics/semantics/float.k	86	syntax	function,total,symbol	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Float ::= toF(Val) [function, total, symbol(toF)]
487	reference-semantics/semantics/float.k	87	equational-rule	concrete	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule toF(F:Float) => F        [concrete]
