file	line	module	kind	classification	audit_disposition	block_sha256_16	normalized_declaration
reference-semantics/semantics/core.k	236	MPY-CORE	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	0f2c5f1862ddf375	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
reference-semantics/semantics/core.k	238	MPY-CORE	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	92564b03ca0a3867	rule setVSAt(VS:ValSeq, I:Int, _:Val) => VS requires I <Int 0
reference-semantics/semantics/dict.k	20	MPY-DICT	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	a866327a47f443fe	syntax Val ::= dictV(ValSeq, ValSeq)
reference-semantics/semantics/dict.k	23	MPY-DICT	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	b0eaa278471bc3eb	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
reference-semantics/semantics/dict.k	26	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	0be33945eea34eab	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
reference-semantics/semantics/dict.k	27	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	e5ceb73326e6f5ca	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
reference-semantics/semantics/dict.k	28	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	52a9fd04ecf949e6	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	30	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	a1b7abfc43516dd9	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	32	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	4a63dc12152eccc0	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
reference-semantics/semantics/dict.k	37	MPY-DICT	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	53b2597adb1e9054	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
reference-semantics/semantics/dict.k	38	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	19632c8e7fd2b2e6	rule dHasKey(.ValSeq, _:Val) => false
reference-semantics/semantics/dict.k	39	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d923734f6691f67f	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true requires A ==K K
reference-semantics/semantics/dict.k	40	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	4750a0656733abff	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
reference-semantics/semantics/dict.k	43	MPY-DICT	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	439843ea2d4e25cc	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
reference-semantics/semantics/dict.k	44	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	7c3cf00285fc76f5	rule dPutK(KS:ValSeq, K:Val) => KS requires dHasKey(KS, K)
reference-semantics/semantics/dict.k	45	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d9678ad6da68f05f	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
reference-semantics/semantics/dict.k	49	MPY-DICT	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	70eb38c11d16d8c9	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
reference-semantics/semantics/dict.k	50	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e6ae89049d9ecd1c	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val) => vCons(V, VR) requires A ==K K
reference-semantics/semantics/dict.k	52	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	5231a4fe8089fbd6	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
reference-semantics/semantics/dict.k	54	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	60e423b39300cb7f	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
reference-semantics/semantics/dict.k	58	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	a77f686e0fd034b6	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
reference-semantics/semantics/dict.k	63	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	bc704004e1489fb1	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
reference-semantics/semantics/dict.k	64	MPY-DICT	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	b0661e3ae420b8dc	syntax Val ::= applyIndexD(Val, Val) [function]
reference-semantics/semantics/dict.k	65	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	8440ffc016365657	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
reference-semantics/semantics/dict.k	70	MPY-DICT	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	c258a95b953f1e9c	syntax Val ::= dictSet(Val, Val, Val) [function]
reference-semantics/semantics/dict.k	71	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	053baaf02ed85cf7	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
reference-semantics/semantics/dict.k	76	MPY-DICT	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	77fc525c328cdf6d	syntax KItem ::= #dsetK(String, Val)
reference-semantics/semantics/dict.k	77	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	0f1934cbad49d18f	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
reference-semantics/semantics/dict.k	78	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	6add974450d482be	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
reference-semantics/semantics/dict.k	82	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	b617d180f4d56d4f	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
reference-semantics/semantics/dict.k	86	MPY-DICT	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	70d34294ef46b465	syntax KItem ::= #dsetV(Val, Val, Val)
reference-semantics/semantics/dict.k	87	MPY-DICT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	8fbf3becf66bedd5	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
reference-semantics/semantics/dict.k	90	MPY-DICT	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	a2c4c7a15b47d8b3	syntax Int ::= normIdxD(Int, Int) [function, total]
reference-semantics/semantics/dict.k	91	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	c79e308e373d4615	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
reference-semantics/semantics/dict.k	92	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	745f2c50f84f69e1	rule normIdxD(I:Int, _:Int) => I requires I >=Int 0
reference-semantics/semantics/dict.k	95	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e67e41344cb156e0	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
reference-semantics/semantics/dict.k	97	MPY-DICT	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	7486f4f0b9e57bd2	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
reference-semantics/semantics/dict.k	98	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	024e15d6c49b5d36	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
reference-semantics/semantics/dict.k	99	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	4901f71ebb65a976	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
reference-semantics/semantics/dict.k	101	MPY-DICT	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	cfd0e0fdca4f91fb	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
reference-semantics/semantics/dict.k	102	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a01482fd5be52c48	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B requires A ==K K
reference-semantics/semantics/dict.k	103	MPY-DICT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	98fc24d53eebc61a	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
reference-semantics/semantics/float.k	20	MPY-FLOAT	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	a12e1366d9ffdffc	syntax Val ::= Float
reference-semantics/semantics/float.k	21	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	d1e1f7feb88c1749	rule <k> Float(F:Float) => F ... </k>
reference-semantics/semantics/float.k	24	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	ee9da23a9a170918	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
reference-semantics/semantics/float.k	25	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b84abed561db490b	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
reference-semantics/semantics/float.k	27	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	18284d0f3bb05012	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
reference-semantics/semantics/float.k	30	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	a2fbc7d17db4bdcc	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
reference-semantics/semantics/float.k	31	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3fbf863403de7aba	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
reference-semantics/semantics/float.k	32	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	fbdfd5f734981a88	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
reference-semantics/semantics/float.k	37	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	1b2042e95eed3663	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
reference-semantics/semantics/float.k	38	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	c0918b7c355ac2de	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
reference-semantics/semantics/float.k	39	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	065ab60b729c9b5b	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
reference-semantics/semantics/float.k	43	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	0152f529f266f04f	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
reference-semantics/semantics/float.k	44	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3ea54e6188f27f8f	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
reference-semantics/semantics/float.k	50	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	3ee13c11a7410e3d	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
reference-semantics/semantics/float.k	51	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	290ccca6ace27682	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
reference-semantics/semantics/float.k	52	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	be16e16001f9b0e5	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
reference-semantics/semantics/float.k	54	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	0376cabb3bbc0d13	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
reference-semantics/semantics/float.k	55	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	4a7c1935a4820379	rule absF(F:Float) => absFloat(F) [concrete]
reference-semantics/semantics/float.k	56	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	0c5d8ed056eee01a	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
reference-semantics/semantics/float.k	61	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	753ff274fa59395f	rule <k> Import(_:String) => .K ... </k>
reference-semantics/semantics/float.k	65	MPY-FLOAT	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	20ce83c9c024b1a9	syntax KItem ::= "#mathCeil"
reference-semantics/semantics/float.k	66	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	8c15e7d15c2a0cc7	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
reference-semantics/semantics/float.k	67	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	4c04437e6e7b39f5	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
reference-semantics/semantics/float.k	70	MPY-FLOAT	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	305bdd900c1c6bea	syntax KItem ::= "#mathFloor"
reference-semantics/semantics/float.k	71	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	ae6d4c7bc75843dc	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
reference-semantics/semantics/float.k	72	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	14c247876b4ffd78	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
reference-semantics/semantics/float.k	73	MPY-FLOAT	syntax	syntax:function,total,symbol	FIXED_SUPPLIED_SEMANTICS	aba47a4533d241d6	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
reference-semantics/semantics/float.k	74	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	95777596b4338af6	rule floorFI(I:Int) => I [concrete]
reference-semantics/semantics/float.k	75	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	7445cbab8052aad2	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
reference-semantics/semantics/float.k	78	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	48225dfd145376a3	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
reference-semantics/semantics/float.k	79	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	edf53073e6f65911	rule applyBuiltin("ceil", V:Val, .Vals) => ceilF(V)
reference-semantics/semantics/float.k	82	MPY-FLOAT	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	fab8854327d1838d	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
reference-semantics/semantics/float.k	83	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	3a098dca10da481a	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
reference-semantics/semantics/float.k	84	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	739503d53466db00	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
reference-semantics/semantics/float.k	85	MPY-FLOAT	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	deeddbefa9ec48b9	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
reference-semantics/semantics/float.k	86	MPY-FLOAT	syntax	syntax:function,total,symbol	FIXED_SUPPLIED_SEMANTICS	3c81edb43afda0e3	syntax Float ::= toF(Val) [function, total, symbol(toF)]
reference-semantics/semantics/float.k	87	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e01ea435e618bd1a	rule toF(F:Float) => F [concrete]
reference-semantics/semantics/float.k	88	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	db2eff14111ae7cd	rule toF(I:Int) => intToF(I) [concrete]
reference-semantics/semantics/float.k	93	MPY-FLOAT	syntax	syntax:function,total,symbol	FIXED_SUPPLIED_SEMANTICS	6b30a5032926b480	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
reference-semantics/semantics/float.k	94	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a9ef0e9002ba5376	rule ceilF(I:Int) => I [concrete]
reference-semantics/semantics/float.k	95	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	32fad4c9ee20f69d	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
reference-semantics/semantics/float.k	99	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	ff13e3906194f520	rule applyUn("-", F:Float) => 0.0 -Float F
reference-semantics/semantics/float.k	103	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	dc88746a9f1809d8	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
reference-semantics/semantics/float.k	104	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	42f6754894c04117	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
reference-semantics/semantics/float.k	105	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	cfb62d53591f296e	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
reference-semantics/semantics/float.k	107	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	6fe9418b38a15e23	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
reference-semantics/semantics/float.k	108	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	272db811480a1576	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
reference-semantics/semantics/float.k	109	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	646b16a623a8fd7f	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
reference-semantics/semantics/float.k	111	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	d0fca756d19d877b	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
reference-semantics/semantics/float.k	112	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e1fe330d15a20360	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
reference-semantics/semantics/float.k	113	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	351995152dff6492	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
reference-semantics/semantics/float.k	115	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	9de2d7372c8c0621	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
reference-semantics/semantics/float.k	116	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	8add9349214af752	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
reference-semantics/semantics/float.k	117	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	072755d52c96da90	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
reference-semantics/semantics/float.k	119	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	8d1e2f7403ca7c79	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
reference-semantics/semantics/float.k	120	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	c762e54dde4ce365	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
reference-semantics/semantics/float.k	121	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	c8306c1cabb8d7e3	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
reference-semantics/semantics/float.k	125	MPY-FLOAT	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	ae4fe76a64e4611a	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
reference-semantics/semantics/float.k	126	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	745ceaf40bf3635d	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
reference-semantics/semantics/float.k	127	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	836d4936a597a79c	rule applyCmp(">", F1:Float, F2:Float) => gtF(F1, F2)
reference-semantics/semantics/float.k	128	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3f2a03170516e797	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
reference-semantics/semantics/float.k	129	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	6bf1d47633832985	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
reference-semantics/semantics/float.k	132	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	7a1597c4b43c1240	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
reference-semantics/semantics/float.k	133	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	54fd69a68565da3f	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
reference-semantics/semantics/float.k	134	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	9c037fd681ccd14f	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
reference-semantics/semantics/float.k	135	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	19245c188272a442	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
reference-semantics/semantics/float.k	136	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	6c3e3d0224da6e57	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
reference-semantics/semantics/float.k	137	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	52f81ee5ba6cfe7d	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
reference-semantics/semantics/float.k	138	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	8e534e45436f57d5	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
reference-semantics/semantics/float.k	139	MPY-FLOAT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	12e743ea1e8bdd40	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
