file	ordinal	start_line	end_line	kind	semantic_class	attributes	function	functional	total	symbol	no-evaluators	priority	simplification	concrete	owise	macro	strict	seqstrict	source_sha256	source	review_disposition	review_rationale	false_conclusion_witness
reference-semantics/semantics/builtins.k	154	266	266	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	5542245d98f9f8cb6703eda58c8f865c8e10cc6b891e05b1a0209af2ff05522c	"  rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	155	267	267	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	a265006b3121361bebc22800edaf6cdf1d50faf7c63681ad7208e1e5c8a0e044	"  rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	156	268	268	rule	equational-rule	owise	False	False	False	False	False	False	False	False	True	False	False	False	be9330347ed8eb9231efe56b02b477017ac5704bc497997fafee71b6c490c8b8	  rule inLevelE(_:String, _:String) => false [owise]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	157	269	269	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	8d916ed074bea1075b84a927a9faed5887b9e8a3d77d3607a513b56060bf42e5	  syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	158	270	270	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	ae642ffabce9f9cfce3c25e7c78473022a6e0ec8c1bb548c02e6d923e1251d8a	  rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	159	271	271	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	73b179644da48d308593ba50b774dfca53c1a877bf490c818b76e05e920bd72f	  rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	160	272	272	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	185ebd52cd89f601431a985ae9403df4d99d1892156e283a66dece78119f10db	  syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	161	273	273	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	3de6821c7af037f342638a9233c6f6bb0c6c1264ae0c3262ca8a015c651f5dea	  rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	162	274	274	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	853e11bc042e6ebe6d8c924adb1cf5de36578d8a19c24ce56ffeba7ba039c2e0	  rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	163	279	279	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	6042c0ea0d763572f3eaae5365fea2107bd39420fc755b2b8b7453258aebb6b2	"  syntax KItem ::= ""#md5"""	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	164	280	281	rule	operational-rule	priority(40)	False	False	False	False	False	True	False	False	False	False	False	False	b590edf6c38c2e6c77525150bc8a358e3231bca659e0df6a3c8b5775e0f5f439	"  rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k>\n       [priority(40)]"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	165	282	282	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	6ac71d6bbf7e7f75360933cc8dbea285ff326afcd8357240514ab0386fde926b	  rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	166	283	283	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	9b9431246d8becea2fcaec12280ef8bceba723855a66e1d236e04fb5442497f6	  syntax Val ::= md5Obj(IntSeq)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	167	284	284	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	0bce3debdb1b1c24428f5ae28ba8ae784588942bcfaf6e8262ee48ddf174ee47	"  rule applyMethod(md5Obj(CS:IntSeq), ""hexdigest"", .Vals) => str(md5hexCodes(CS))"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	168	285	285	syntax	syntax-declaration	function, total, symbol(md5hexCodes), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	975f98444714670f6edcbb074a346e9ce2028b693352f51c96910f0ec639664d	  syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	169	291	291	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	2ba833557cf53d21ee5e440f0a2af6dc7b4353381e2736bcd12bc5e679c99432	"  rule applyBuiltin(""isinstance"", V:Val, typeV(""int""), .Vals) => isIntV(V)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/builtins.k	170	292	292	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	bf5561a2aab56f66a3ce6d09c7c6dfd45303311499eff70377123e0f719249de	"  rule applyBuiltin(""isinstance"", V:Val, typeV(""str""), .Vals) => isStrV(V)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/builtins.k	171	293	293	syntax	syntax-declaration	function,function	True	False	False	False	False	False	False	False	False	False	False	False	99f15cd24ca9461c9eb8f64885e483fdc63e7ea9f5a9f05d2e0d02662ecbd1a0	  syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/builtins.k	172	294	294	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c91f54f9c270bb012270d7e4c492153f97d4a36d8d57f551b946dfbe644e8ca2	  rule isIntV(_:Int)         => true	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/builtins.k	173	295	295	rule	equational-rule	owise	False	False	False	False	False	False	False	False	True	False	False	False	77e3d8261af894bfc44fcb47c92661d994c0b2efa1fc925e53c21b62b81a4c5b	  rule isIntV(_:Val)         => false [owise]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/builtins.k	174	296	296	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	31cd47a2659a9a6679895d9a7fde1983d73a7b1bd7505b63b4b4237392bfa553	  rule isStrV(str(_:IntSeq)) => true	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/builtins.k	175	297	297	rule	equational-rule	owise	False	False	False	False	False	False	False	False	True	False	False	False	3804e3f189bdee92d86f86e52c6edb922c788ab7c0da35704e1ad1a1d5493ac4	  rule isStrV(_:Val)         => false [owise]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/call.k	1	16	16	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	fcc2678f3e56cfbeae2c2f89e9a1bb6103168d1a7d1405b6c7812fa01859413f	  rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/call.k	2	19	19	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	f166aadb7e70267d1ac8dc0a7ccfa40bfed6b91c69db7114d80898c8d0a31f64	  syntax KItem ::= #callee(Exprs)	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/call.k	3	20	20	rule	operational-rule	owise	False	False	False	False	False	False	False	False	True	False	False	False	52db497eb3eacf57b8448e69d1073154eb6bad5d068145928a5ed80395493c99	  rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/call.k	4	21	21	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	8d55481d9f9d6c2184772c6be68e9522a67d37020a6cb676b73e6cbc93f6a704	  rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/call.k	5	24	24	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	750b229f580a7c66666b292449fba22846f5e00cb3fc3153023bdf7fcfdd9efb	  rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
